game_id,team_id,season,week,team,date,time,score,outcome,rotation,opening_moneyline,opening_spread,opening_spread_odds,opening_total,opening_total_odds,moneyline_bet_pct,moneyline_dollar_pct,spread_bet_pct,spread_dollar_pct,total_bet_pct,total_dollar_pct,9_moneyline,9_spread,9_spread_odds,9_total,9_total_odds,20_moneyline,20_spread,20_spread_odds,20_total,20_total_odds,28_moneyline,28_spread,28_spread_odds,28_total,28_total_odds,29_moneyline,29_spread,29_spread_odds,29_total,29_total_odds,36_moneyline,36_spread,36_spread_odds,36_total,36_total_odds,44_moneyline,44_spread,44_spread_odds,44_total,44_total_odds,54_moneyline,54_spread,54_spread_odds,54_total,54_total_odds,82_moneyline,82_spread,82_spread_odds,82_total,82_total_odds,84_moneyline,84_spread,84_spread_odds,84_total,84_total_odds,123_moneyline,123_spread,123_spread_odds,123_total,123_total_odds
4407234,1547,2021,2,San Francisco,Sun 9/19,1:00 PM,17,FINAL,281,-165.0,-4.0,-110.0,46.5,-110.0,66.67,20.0,66.67,20.0,0.0,0.0,-145.0,-3.0,105.0,49.0,-110.0,-144.0,-3.0,104.0,49.0,-102.0,-150.0,-3.0,103.0,49.0,-107.0,-155.0,-3.0,-105.0,48.5,-110.0,-145.0,-3.0,100.0,49.0,-110.0,-150.0,-3.0,-108.0,49.5,-108.0,-146.0,-3.0,-103.0,49.0,-111.0,-145.0,-3.0,100.0,49.0,-110.0,-150.0,-3.0,103.0,49.0,-107.0,-155.0,-3.0,-105.0,43.5,-110.0
4407234,1536,2021,2,Philadelphia,Sun 9/19,1:00 PM,11,FINAL,282,145.0,4.0,-110.0,46.5,-110.0,33.33,10.0,33.33,10.0,100.0,0.0,125.0,3.0,-125.0,49.0,-110.0,130.0,3.0,-115.0,49.0,-109.0,130.0,3.0,-117.0,49.0,-107.0,135.0,3.0,-115.0,48.5,-110.0,125.0,3.0,-120.0,49.0,-110.0,130.0,3.0,-108.0,49.5,-108.0,126.0,3.0,-117.0,49.0,-109.0,125.0,3.0,-120.0,49.0,-110.0,130.0,3.0,-117.0,49.0,-107.0,135.0,3.0,-115.0,43.5,-110.0
4407236,1543,2021,2,New Orleans,Sun 9/19,1:00 PM,7,FINAL,269,-165.0,-1.5,-110.0,47.0,-110.0,50.0,10.0,28.57,20.0,68.7,0.0,-145.0,-3.0,100.0,45.0,-115.0,-145.0,-3.0,102.0,45.0,-105.0,-150.0,-3.0,-107.0,45.0,-107.0,-150.0,-3.0,-105.0,44.5,-110.0,-150.0,-3.0,100.0,45.0,-110.0,-160.0,-3.0,-108.0,44.5,-108.0,-146.0,-3.0,-102.0,45.0,-111.0,-150.0,-3.0,100.0,45.0,-110.0,-150.0,-3.0,-107.0,45.0,-107.0,-160.0,-3.0,-110.0,44.5,-110.0
4407236,1545,2021,2,Carolina,Sun 9/19,1:00 PM,26,FINAL,270,145.0,1.5,-110.0,47.0,-110.0,50.0,10.0,71.43,50.0,31.3,0.0,125.0,3.0,-120.0,45.0,-105.0,131.0,3.0,-113.0,45.0,-106.0,130.0,3.0,-107.0,45.0,-107.0,130.0,3.0,-115.0,44.5,-110.0,130.0,3.0,-120.0,45.0,-110.0,140.0,3.0,-108.0,44.5,-108.0,126.0,3.0,-118.0,45.0,-109.0,130.0,3.0,-120.0,45.0,-110.0,130.0,3.0,-107.0,45.0,-107.0,140.0,3.0,-110.0,44.5,-110.0
4407238,1550,2021,2,L.A. Rams,Sun 9/19,1:00 PM,27,FINAL,279,-205.0,1.0,-110.0,48.0,-110.0,100.0,30.0,100.0,80.0,33.33,0.0,-210.0,-4.5,-105.0,48.0,-105.0,-205.0,-4.0,-110.0,48.0,103.0,-210.0,-4.0,-107.0,47.5,-107.0,-205.0,-4.0,-110.0,48.0,-110.0,-215.0,-4.0,-110.0,47.5,-110.0,-205.0,-4.0,-108.0,48.0,-108.0,-200.0,-4.0,-109.0,47.5,-111.0,-210.0,-4.0,-110.0,47.5,-110.0,-210.0,-4.0,-107.0,47.5,-107.0,-280.0,-3.0,-140.0,43.5,-125.0
4407238,1527,2021,2,Indianapolis,Sun 9/19,1:00 PM,24,FINAL,280,175.0,-1.0,-110.0,48.0,-110.0,0.0,0.0,0.0,0.0,66.67,0.0,175.0,4.5,-115.0,48.0,-115.0,182.0,4.0,-100.0,48.0,-115.0,175.0,4.0,-107.0,47.5,-107.0,175.0,4.0,-110.0,48.0,-110.0,185.0,4.0,-110.0,47.5,-110.0,175.0,4.0,-108.0,48.0,-108.0,170.0,4.0,-111.0,47.5,-109.0,175.0,4.0,-110.0,47.5,-110.0,175.0,4.0,-107.0,47.5,-107.0,240.0,3.0,120.0,43.5,105.0
4407239,1533,2021,2,Las Vegas,Sun 9/19,1:00 PM,26,FINAL,275,200.0,5.0,-110.0,49.5,-110.0,40.0,20.0,28.57,20.0,66.67,0.0,190.0,5.5,-110.0,46.5,-115.0,201.0,5.5,-109.0,46.5,-116.0,205.0,5.5,-107.0,46.5,-107.0,205.0,5.5,-105.0,46.5,-110.0,200.0,5.5,-110.0,46.5,-110.0,210.0,5.5,-108.0,46.5,-108.0,196.0,5.5,-111.0,46.5,-112.0,195.0,5.5,-105.0,46.5,-110.0,205.0,5.5,-107.0,46.5,-107.0,195.0,5.0,-110.0,46.5,-110.0
4407239,1519,2021,2,Pittsburgh,Sun 9/19,1:00 PM,17,FINAL,276,-240.0,-5.0,-110.0,49.5,-110.0,60.0,30.0,71.43,50.0,33.33,0.0,-230.0,-5.5,-110.0,46.5,-105.0,-228.0,-5.5,-102.0,46.5,104.0,-245.0,-5.5,-107.0,46.5,-107.0,-245.0,-5.5,-115.0,46.5,-110.0,-240.0,-5.5,-110.0,46.5,-110.0,-250.0,-5.5,-108.0,46.5,-108.0,-231.0,-5.5,-109.0,46.5,-108.0,-245.0,-5.5,-115.0,46.5,-110.0,-245.0,-5.5,-107.0,46.5,-107.0,-230.0,-5.0,-110.0,46.5,-110.0
4407242,1525,2021,2,New England,Sun 9/19,1:00 PM,25,FINAL,285,-190.0,-3.5,-107.0,44.0,-110.0,0.0,0.0,60.0,30.0,0.0,0.0,-240.0,-6.0,-105.0,43.0,-110.0,-235.0,-5.5,-105.0,43.0,-113.0,-250.0,-6.0,-107.0,43.0,-107.0,-250.0,-6.0,-110.0,43.0,-110.0,-240.0,-5.5,-110.0,43.0,-110.0,-260.0,-6.0,-108.0,43.0,-108.0,-232.0,-5.5,-110.0,43.0,-112.0,-250.0,-5.5,-110.0,43.0,-110.0,-250.0,-6.0,-107.0,43.0,-107.0,-700.0,-12.0,-115.0,37.0,-110.0
4407242,1523,2021,2,N.Y. Jets,Sun 9/19,1:00 PM,6,FINAL,286,165.0,3.5,-113.0,44.0,-110.0,100.0,20.0,40.0,20.0,100.0,0.0,200.0,6.0,-115.0,43.0,-110.0,207.0,5.5,-105.0,43.0,102.0,210.0,6.0,-107.0,43.0,-107.0,210.0,6.0,-110.0,43.0,-110.0,200.0,5.5,-110.0,43.0,-110.0,210.0,6.0,-108.0,43.0,-108.0,197.0,5.5,-110.0,43.0,-108.0,200.0,5.5,-110.0,43.0,-110.0,210.0,6.0,-107.0,43.0,-107.0,520.0,12.0,-105.0,37.0,-110.0
4407240,1541,2021,2,Minnesota,Sun 9/19,4:05 PM,33,FINAL,287,185.0,3.0,-110.0,49.5,-110.0,60.0,30.0,60.0,30.0,0.0,0.0,175.0,3.5,-105.0,51.0,-110.0,170.0,4.0,-111.0,51.0,-101.0,165.0,3.5,-107.0,51.0,-107.0,170.0,3.5,-110.0,51.0,-105.0,175.0,4.0,-110.0,50.5,-110.0,165.0,3.5,-108.0,51.0,-108.0,164.0,3.5,-109.0,50.5,-115.0,165.0,3.5,-105.0,51.0,-110.0,165.0,3.5,-107.0,51.0,-107.0,166.0,3.5,-110.0,51.0,-110.0
4407240,1549,2021,2,Arizona,Sun 9/19,4:05 PM,34,FINAL,288,-215.0,-3.0,-110.0,49.5,-110.0,40.0,20.0,40.0,20.0,100.0,0.0,-210.0,-3.5,-115.0,51.0,-110.0,-191.0,-4.0,101.0,51.0,-111.0,-195.0,-3.5,-107.0,51.0,-107.0,-200.0,-3.5,-110.0,51.0,-115.0,-200.0,-4.0,-110.0,50.5,-110.0,-190.0,-3.5,-108.0,51.0,-108.0,-189.0,-3.5,-111.0,50.5,-105.0,-195.0,-3.5,-115.0,51.0,-110.0,-195.0,-3.5,-107.0,51.0,-107.0,-190.0,-3.5,-110.0,51.0,-110.0
4407241,1546,2021,2,Atlanta,Sun 9/19,4:05 PM,25,FINAL,289,530.0,13.0,-110.0,52.0,-110.0,0.0,0.0,50.0,50.0,30.0,0.0,500.0,13.0,-110.0,52.5,-110.0,582.0,13.5,-108.0,52.0,-108.0,525.0,13.0,-110.0,51.5,-107.0,550.0,13.0,-110.0,52.0,-110.0,550.0,13.0,-110.0,51.5,-110.0,525.0,12.0,-108.0,51.5,-108.0,535.0,13.0,-111.0,52.0,-108.0,550.0,12.5,-110.0,51.5,-110.0,525.0,12.5,-107.0,51.5,-107.0,550.0,13.0,-110.0,63.5,-111.0
4407241,1544,2021,2,Tampa Bay,Sun 9/19,4:05 PM,48,FINAL,290,-710.0,-13.0,-110.0,52.0,-110.0,100.0,10.0,50.0,50.0,70.0,0.0,-750.0,-13.0,-110.0,52.5,-110.0,-772.0,-13.5,-102.0,52.0,-103.0,-775.0,-13.0,-110.0,51.5,-107.0,-800.0,-13.0,-110.0,52.0,-110.0,-800.0,-13.0,-110.0,51.5,-110.0,-675.0,-12.0,-108.0,51.5,-108.0,-710.0,-13.0,-109.0,52.0,-112.0,-800.0,-12.5,-110.0,51.5,-110.0,-775.0,-12.5,-107.0,51.5,-107.0,-730.0,-13.0,-110.0,63.5,-109.0
4407229,1538,2021,2,Dallas,Sun 9/19,4:25 PM,20,FINAL,293,125.0,3.0,-120.0,51.5,-110.0,71.43,50.0,50.0,40.0,57.14,0.0,125.0,3.0,-115.0,55.0,-115.0,135.0,3.0,-109.0,55.0,-110.0,140.0,3.0,-107.0,55.0,-107.0,140.0,3.0,-110.0,55.0,-110.0,150.0,3.0,-105.0,55.0,-110.0,140.0,3.0,-108.0,55.0,-108.0,146.0,3.0,-103.0,55.0,-110.0,140.0,3.0,-120.0,55.0,-110.0,140.0,3.0,-107.0,55.0,-107.0,-125.0,-2.5,100.0,51.0,-111.0
4407229,75380,2021,2,L.A. Chargers,Sun 9/19,4:25 PM,17,FINAL,294,-145.0,-3.0,100.0,51.5,-110.0,28.57,20.0,50.0,40.0,42.86,0.0,-145.0,-3.0,-105.0,55.0,-105.0,-150.0,-3.0,-101.0,55.0,-101.0,-160.0,-3.0,-107.0,55.0,-107.0,-160.0,-3.0,-110.0,55.0,-110.0,-170.0,-3.0,-115.0,55.0,-110.0,-160.0,-3.0,-108.0,55.0,-108.0,-166.0,-3.0,-117.0,55.0,-110.0,-170.0,-3.0,100.0,55.0,-110.0,-160.0,-3.0,-107.0,55.0,-107.0,105.0,2.5,-120.0,51.0,-109.0
4407235,1528,2021,2,Tennessee,Sun 9/19,4:25 PM,33,FINAL OT,291,210.0,3.5,-110.0,51.0,-110.0,75.0,30.0,25.0,10.0,14.29,0.0,225.0,6.5,-110.0,54.0,-110.0,247.0,6.5,-100.0,53.5,-109.0,230.0,6.0,-105.0,54.0,-110.0,225.0,6.0,-105.0,53.5,-115.0,235.0,6.5,-110.0,54.0,-110.0,220.0,6.0,-108.0,54.0,-108.0,217.0,6.0,-106.0,54.0,-110.0,225.0,6.0,-110.0,54.0,-110.0,230.0,6.0,-110.0,54.0,-110.0,230.0,12.5,-109.0,57.0,-113.0
4407235,1548,2021,2,Seattle,Sun 9/19,4:25 PM,30,FINAL OT,292,-250.0,-3.5,-110.0,51.0,-110.0,25.0,10.0,75.0,30.0,85.71,0.0,-275.0,-6.5,-110.0,54.0,-110.0,-286.0,-6.5,-110.0,53.5,-102.0,-270.0,-6.0,-115.0,54.0,-110.0,-265.0,-6.0,-115.0,53.5,-105.0,-275.0,-6.5,-110.0,54.0,-110.0,-270.0,-6.0,-108.0,54.0,-108.0,-267.0,-6.0,-114.0,54.0,-110.0,-275.0,-6.0,-110.0,54.0,-110.0,-270.0,-6.0,-110.0,54.0,-110.0,-270.0,-12.5,-111.0,57.0,-107.0
4407237,1531,2021,2,Kansas City,Sun 9/19,8:20 PM,35,FINAL,295,-152.0,-2.5,-110.0,53.5,-110.0,41.67,50.0,76.92,100.0,36.36,0.0,-200.0,-4.0,-105.0,54.0,-115.0,-171.0,-3.5,107.0,53.5,-101.0,-196.0,-3.5,-107.0,53.5,-107.0,-190.0,-3.5,-110.0,53.5,-110.0,-190.0,-3.5,-110.0,53.5,-110.0,-190.0,-3.5,-108.0,54.0,-108.0,-193.0,-3.5,-111.0,53.5,-112.0,-190.0,-3.5,-105.0,54.0,-110.0,-196.0,-3.5,-107.0,53.5,-107.0,-500.0,-3.5,-110.0,78.5,-110.0
4407237,1521,2021,2,Baltimore,Sun 9/19,8:20 PM,36,FINAL,296,132.0,2.5,-110.0,53.5,-110.0,58.33,70.0,23.08,30.0,63.64,0.0,170.0,4.0,-115.0,54.0,-105.0,153.0,3.5,-118.0,53.5,-110.0,166.0,3.5,-107.0,53.5,-107.0,165.0,3.5,-110.0,53.5,-110.0,170.0,3.5,-110.0,53.5,-110.0,165.0,3.5,-108.0,54.0,-108.0,168.0,3.5,-109.0,53.5,-108.0,160.0,3.5,-115.0,54.0,-110.0,166.0,3.5,-107.0,53.5,-107.0,400.0,3.5,-110.0,78.5,-110.0
4407233,1535,2021,2,N.Y. Giants,Thu 9/16,8:20 PM,29,FINAL,101,190.0,5.0,-110.0,43.0,-110.0,58.33,70.0,76.47,130.0,57.14,0.0,175.0,4.0,-105.0,41.5,-110.0,176.0,4.0,-103.0,42.0,100.0,170.0,4.0,-110.0,41.5,-110.0,175.0,4.0,-105.0,41.5,-110.0,175.0,3.5,-110.0,40.5,-110.0,175.0,3.5,-103.0,41.5,-108.0,170.0,3.5,-105.0,41.5,-109.0,170.0,4.0,-110.0,41.5,-110.0,170.0,4.0,-110.0,41.5,-110.0,-199.0,-5.5,147.0,50.0,-115.0
4407233,1537,2021,2,Washington,Thu 9/16,8:20 PM,30,FINAL,102,-220.0,-5.0,-110.0,43.0,-110.0,41.67,50.0,23.53,40.0,42.86,0.0,-210.0,-4.0,-115.0,41.5,-110.0,-198.0,-4.0,-107.0,42.0,-112.0,-200.0,-4.0,-110.0,41.5,-110.0,-205.0,-4.0,-115.0,41.5,-110.0,-200.0,-3.5,-110.0,40.5,-110.0,-205.0,-3.5,-113.0,41.5,-108.0,-195.0,-3.5,-115.0,41.5,-111.0,-200.0,-4.0,-110.0,41.5,-110.0,-200.0,-4.0,-110.0,41.5,-110.0,171.0,5.5,-167.0,50.0,-105.0
