game_id,team_id,season,week,team,date,time,score,outcome,rotation,opening_moneyline,opening_spread,opening_spread_odds,opening_total,opening_total_odds,moneyline_bet_pct,moneyline_dollar_pct,spread_bet_pct,spread_dollar_pct,total_bet_pct,total_dollar_pct,8_moneyline,8_spread,8_spread_odds,8_total,8_total_odds,9_moneyline,9_spread,9_spread_odds,9_total,9_total_odds,20_moneyline,20_spread,20_spread_odds,20_total,20_total_odds,28_moneyline,28_spread,28_spread_odds,28_total,28_total_odds,29_moneyline,29_spread,29_spread_odds,29_total,29_total_odds,36_moneyline,36_spread,36_spread_odds,36_total,36_total_odds,44_moneyline,44_spread,44_spread_odds,44_total,44_total_odds,54_moneyline,54_spread,54_spread_odds,54_total,54_total_odds,82_moneyline,82_spread,82_spread_odds,82_total,82_total_odds,84_moneyline,84_spread,84_spread_odds,84_total,84_total_odds,123_moneyline,123_spread,123_spread_odds,123_total,123_total_odds
4412842,1527,2021,18,Indianapolis,Sun 1/9,1:00 PM,11,FINAL,457,-1000.0,-8.5,-110.0,44.0,-110.0,25.0,10.0,50.0,20.0,66.67,0.0,-1000.0,-14.0,-110.0,43.5,-105.0,-1100.0,-14.0,-110.0,43.0,-115.0,-947.0,-14.0,-119.0,43.5,-112.0,-1071.0,-14.0,-121.0,43.5,-116.0,-1000.0,-14.0,-110.0,43.5,-110.0,-1000.0,-14.0,-110.0,43.5,-110.0,-870.0,-14.0,-108.0,43.5,-108.0,-875.0,-14.0,-112.0,43.0,-114.0,-1100.0,-14.0,-110.0,43.5,-110.0,-1071.0,-14.0,-114.0,43.5,-107.0,-1000.0,-14.0,-110.0,43.5,-110.0
4412842,1529,2021,18,Jacksonville,Sun 1/9,1:00 PM,26,FINAL,458,660.0,8.5,-110.0,44.0,-110.0,75.0,30.0,50.0,20.0,33.33,0.0,660.0,14.0,-110.0,43.5,-115.0,650.0,14.0,-110.0,43.0,-105.0,668.0,14.0,107.0,43.5,101.0,735.0,14.0,101.0,43.5,-104.0,650.0,14.0,-110.0,43.5,-110.0,650.0,14.0,-110.0,43.5,-110.0,620.0,14.0,-108.0,43.5,-108.0,625.0,14.0,-108.0,43.0,-106.0,650.0,14.0,-110.0,43.5,-110.0,735.0,14.0,-106.0,43.5,-113.0,670.0,14.0,-110.0,43.5,-110.0
4412843,1542,2021,18,Green Bay,Sun 1/9,1:00 PM,30,FINAL,451,-168.0,-10.5,-110.0,45.5,-110.0,71.43,50.0,50.0,20.0,80.0,0.0,-192.0,-4.0,-110.0,45.0,-111.0,-210.0,-4.5,-110.0,45.0,-110.0,-179.0,-4.0,-102.0,45.0,-109.0,-179.0,-4.0,-106.0,45.0,-113.0,-190.0,-4.0,-110.0,45.5,-110.0,-190.0,-4.0,-110.0,45.0,-110.0,-190.0,-4.0,-108.0,45.0,-108.0,-193.0,-4.0,-107.0,45.0,-110.0,-210.0,-4.0,-115.0,45.0,-110.0,-180.0,-4.0,-106.0,45.0,-113.0,-200.0,-4.0,-110.0,45.5,-110.0
4412843,1539,2021,18,Detroit,Sun 1/9,1:00 PM,37,FINAL,452,148.0,10.5,-110.0,45.5,-110.0,28.57,20.0,50.0,20.0,20.0,0.0,167.0,4.0,-110.0,45.0,-109.0,175.0,4.5,-110.0,45.0,-110.0,159.0,4.0,-110.0,45.0,-102.0,159.0,4.0,-114.0,45.0,-107.0,165.0,4.0,-110.0,45.5,-110.0,170.0,4.0,-110.0,45.0,-110.0,165.0,4.0,-108.0,45.0,-108.0,168.0,4.0,-113.0,45.0,-110.0,170.0,4.0,-105.0,45.0,-110.0,160.0,4.0,-114.0,45.0,-107.0,170.0,4.0,-110.0,45.5,-110.0
4407466,1523,2021,18,N.Y. Jets,Sun 1/9,4:25 PM,10,FINAL,459,790.0,17.0,-110.0,45.0,-110.0,79.08,6880.0,0.0,0.0,100.0,0.0,660.0,16.0,-115.0,42.0,-115.0,700.0,16.0,-115.0,43.0,-110.0,710.0,16.0,-114.0,43.0,-106.0,817.0,16.0,-118.0,43.0,-110.0,700.0,16.0,-110.0,43.0,-110.0,800.0,16.0,-110.0,42.0,-110.0,755.0,16.0,-108.0,43.0,-108.0,742.0,15.5,-110.0,43.0,-110.0,750.0,16.0,-110.0,42.5,-110.0,817.0,16.0,-118.0,43.0,-110.0,865.0,16.0,-110.0,43.0,-110.0
4407466,1526,2021,18,Buffalo,Sun 1/9,4:25 PM,27,FINAL,460,-1300.0,-17.0,-110.0,45.0,-110.0,20.92,1820.0,100.0,10.0,0.0,0.0,-1000.0,-16.0,-105.0,42.0,-105.0,-1200.0,-16.0,-105.0,43.0,-110.0,-1023.0,-16.0,102.0,43.0,-105.0,-1228.0,-16.0,-102.0,43.0,-110.0,-1200.0,-16.0,-110.0,43.0,-110.0,-1300.0,-16.0,-110.0,42.0,-110.0,-1055.0,-16.0,-108.0,43.0,-108.0,-1042.0,-15.5,-110.0,43.0,-110.0,-1400.0,-16.0,-110.0,42.5,-110.0,-1228.0,-16.0,-102.0,43.0,-110.0,-1350.0,-16.0,-110.0,43.0,-110.0
4407469,1543,2021,18,New Orleans,Sun 1/9,4:25 PM,30,FINAL,467,-205.0,-3.5,-110.0,41.5,-110.0,46.43,2340.0,25.0,10.0,53.51,0.0,-210.0,-4.5,-116.0,40.0,-110.0,-210.0,-4.5,-110.0,40.0,-115.0,-208.0,-4.5,-107.0,40.0,-113.0,-214.0,-4.5,-111.0,40.0,-117.0,-220.0,-4.5,-110.0,40.0,-115.0,-210.0,-4.5,-110.0,40.0,-110.0,-210.0,-4.5,-108.0,40.0,-108.0,-212.0,-5.0,-110.0,40.5,-106.0,-215.0,-4.0,-110.0,40.0,-110.0,-214.0,-4.5,-111.0,40.0,-117.0,-215.0,-4.5,-110.0,40.5,-110.0
4407469,1546,2021,18,Atlanta,Sun 1/9,4:25 PM,20,FINAL,468,175.0,3.5,-110.0,41.5,-110.0,53.57,2700.0,75.0,30.0,46.49,0.0,180.0,4.5,-104.0,40.0,-110.0,175.0,4.5,-110.0,40.0,-105.0,182.0,4.5,-104.0,40.0,102.0,174.0,4.5,-109.0,40.0,-103.0,180.0,4.5,-110.0,40.0,-105.0,180.0,4.5,-110.0,40.0,-110.0,180.0,4.5,-108.0,40.0,-108.0,182.0,5.0,-110.0,40.5,-114.0,175.0,4.0,-110.0,40.0,-110.0,174.0,4.5,-109.0,40.0,-103.0,180.0,4.5,-110.0,40.5,-110.0
4407472,1545,2021,18,Carolina,Sun 1/9,4:25 PM,17,FINAL,461,290.0,16.5,-110.0,43.0,-110.0,83.33,50.0,64.29,90.0,50.0,0.0,400.0,10.5,-105.0,42.5,-113.0,380.0,10.5,-105.0,43.0,-115.0,387.0,10.5,-101.0,43.5,-102.0,387.0,10.5,-105.0,43.5,-107.0,365.0,10.5,-110.0,43.0,-110.0,400.0,10.5,-110.0,42.5,-110.0,420.0,10.5,-108.0,43.5,-108.0,393.0,11.0,-111.0,43.0,-112.0,375.0,10.5,-105.0,43.0,-110.0,387.0,10.5,-105.0,43.5,-107.0,400.0,11.0,-110.0,43.0,-110.0
4407472,1544,2021,18,Tampa Bay,Sun 1/9,4:25 PM,41,FINAL,462,-360.0,-16.5,-110.0,43.0,-110.0,16.67,10.0,35.71,50.0,50.0,0.0,-505.0,-10.5,-115.0,42.5,-107.0,-530.0,-10.5,-115.0,43.0,-105.0,-486.0,-10.5,-111.0,43.5,-109.0,-487.0,-10.5,-115.0,43.5,-113.0,-480.0,-10.5,-110.0,43.0,-110.0,-500.0,-10.5,-110.0,42.5,-110.0,-545.0,-10.5,-108.0,43.5,-108.0,-518.0,-11.0,-109.0,43.0,-108.0,-600.0,-10.5,-115.0,43.0,-110.0,-487.0,-10.5,-115.0,43.5,-113.0,-500.0,-11.0,-110.0,43.0,-110.0
4407474,1547,2021,18,San Francisco,Sun 1/9,4:25 PM,27,FINAL OT,479,200.0,6.0,-110.0,44.0,-110.0,50.0,10.0,50.0,10.0,100.0,0.0,150.0,3.5,-120.0,46.0,-112.0,150.0,3.5,-115.0,46.5,-110.0,151.0,3.5,-119.0,46.5,-111.0,150.0,3.5,-123.0,46.5,-110.0,150.0,3.5,-120.0,46.5,-110.0,160.0,3.5,-110.0,46.5,-110.0,145.0,3.0,102.0,46.5,-108.0,147.0,3.0,-102.0,46.5,-109.0,155.0,3.5,-115.0,46.0,-110.0,150.0,3.5,-123.0,46.5,-110.0,155.0,3.5,-115.0,47.0,-110.0
4407474,1550,2021,18,L.A. Rams,Sun 1/9,4:25 PM,24,FINAL OT,480,-240.0,-6.0,-110.0,44.0,-110.0,50.0,10.0,50.0,10.0,0.0,0.0,-170.0,-3.5,100.0,46.0,-108.0,-175.0,-3.5,-105.0,46.5,-110.0,-170.0,-3.5,107.0,46.5,-100.0,-170.0,-3.5,103.0,46.5,-110.0,-170.0,-3.5,100.0,46.5,-110.0,-180.0,-3.5,-110.0,46.5,-110.0,-165.0,-3.0,-118.0,46.5,-108.0,-167.0,-3.0,-118.0,46.5,-111.0,-185.0,-3.5,-105.0,46.0,-110.0,-170.0,-3.5,103.0,46.5,-110.0,-175.0,-3.5,-105.0,47.0,-110.0
4407476,1525,2021,18,New England,Sun 1/9,4:25 PM,24,FINAL,455,-245.0,-2.5,-110.0,39.0,-110.0,100.0,10.0,21.43,30.0,60.0,0.0,-255.0,-5.5,-111.0,41.0,-115.0,-270.0,-6.0,-110.0,41.0,-110.0,-257.0,-6.0,-103.0,41.0,-117.0,-259.0,-6.0,-108.0,41.0,-121.0,-255.0,-6.0,-105.0,41.0,-110.0,-255.0,-5.5,-110.0,41.0,-110.0,-260.0,-6.0,-108.0,41.0,-108.0,-260.0,-6.0,-108.0,41.0,-112.0,-270.0,-6.0,-115.0,41.5,-110.0,-259.0,-6.0,-108.0,41.0,-121.0,-255.0,-5.5,-110.0,41.0,-110.0
4407476,1524,2021,18,Miami,Sun 1/9,4:25 PM,33,FINAL,456,205.0,2.5,-110.0,39.0,-110.0,0.0,0.0,78.57,110.0,40.0,0.0,215.0,5.5,-109.0,41.0,-105.0,220.0,6.0,-110.0,41.0,-110.0,221.0,6.0,-108.0,41.0,105.0,219.0,6.0,-112.0,41.0,101.0,215.0,6.0,-115.0,41.0,-110.0,215.0,5.5,-110.0,41.0,-110.0,210.0,6.0,-108.0,41.0,-108.0,210.0,6.0,-112.0,41.0,-108.0,220.0,6.0,-105.0,41.5,-110.0,219.0,6.0,-112.0,41.0,101.0,220.0,5.5,-110.0,41.0,-110.0
4412841,1548,2021,18,Seattle,Sun 1/9,4:25 PM,38,FINAL,475,240.0,5.0,-110.0,46.0,-110.0,71.88,3910.0,57.14,40.0,65.88,0.0,200.0,5.5,-115.0,49.0,-110.0,200.0,5.5,-110.0,48.5,-110.0,214.0,5.5,102.0,49.0,-104.0,201.0,5.5,-109.0,49.0,-108.0,195.0,5.5,-115.0,48.5,-110.0,195.0,5.0,-110.0,48.5,-110.0,200.0,5.5,-108.0,48.5,-108.0,201.0,5.5,-107.0,48.5,-111.0,190.0,5.5,-110.0,48.5,-110.0,201.0,5.5,-109.0,49.0,-108.0,205.0,5.5,-110.0,48.5,-110.0
4412841,1549,2021,18,Arizona,Sun 1/9,4:25 PM,30,FINAL,476,-285.0,-5.0,-110.0,46.0,-110.0,28.13,1530.0,42.86,30.0,34.12,0.0,-240.0,-5.5,-105.0,49.0,-110.0,-240.0,-5.5,-110.0,48.5,-110.0,-248.0,-5.5,-114.0,49.0,-107.0,-241.0,-5.5,-111.0,49.0,-112.0,-235.0,-5.5,-105.0,48.5,-110.0,-230.0,-5.0,-110.0,48.5,-110.0,-235.0,-5.5,-108.0,48.5,-108.0,-236.0,-5.5,-113.0,48.5,-109.0,-240.0,-5.5,-110.0,48.5,-110.0,-241.0,-5.5,-111.0,49.0,-112.0,-240.0,-5.5,-110.0,48.5,-110.0
4407467,75380,2021,18,L.A. Chargers,Sun 1/9,8:20 PM,32,FINAL OT,481,-155.0,-2.0,-110.0,47.5,-110.0,44.44,80.0,73.33,110.0,45.45,0.0,-166.0,-3.0,-115.0,50.0,-108.0,-170.0,-3.0,-120.0,50.0,-105.0,-166.0,-3.0,-110.0,49.5,-106.0,-166.0,-3.0,-115.0,50.0,-108.0,-170.0,-3.5,100.0,50.0,-110.0,-170.0,-3.0,-115.0,49.0,-110.0,-170.0,-3.0,-113.0,50.0,-108.0,-169.0,-3.0,-118.0,50.0,-108.0,-170.0,-3.0,-120.0,50.0,-110.0,-166.0,-3.0,-115.0,50.0,-108.0,-160.0,-3.0,-110.0,50.0,-110.0
4407467,1533,2021,18,Las Vegas,Sun 1/9,8:20 PM,35,FINAL OT,482,135.0,2.0,-110.0,47.5,-110.0,55.56,100.0,26.67,40.0,54.55,0.0,146.0,3.0,-105.0,50.0,-112.0,145.0,3.0,100.0,50.0,-115.0,148.0,3.0,-101.0,49.5,-105.0,146.0,3.0,-105.0,50.0,-112.0,150.0,3.5,-120.0,50.0,-110.0,150.0,3.0,-105.0,49.0,-110.0,150.0,3.0,-103.0,50.0,-108.0,149.0,3.0,-102.0,50.0,-112.0,140.0,3.0,100.0,50.0,-110.0,146.0,3.0,-105.0,50.0,-112.0,140.0,3.0,-110.0,50.0,-110.0
4407475,1531,2021,18,Kansas City,Sat 1/8,4:30 PM,28,FINAL,477,-435.0,-3.0,-125.0,43.0,-110.0,11.11,20.0,25.0,50.0,50.0,0.0,-600.0,-10.5,-115.0,45.5,-115.0,-750.0,-12.0,-115.0,45.0,-105.0,-658.0,-11.0,-109.0,45.0,-105.0,-676.0,-11.0,-113.0,45.0,-110.0,-600.0,-11.0,-115.0,45.0,-110.0,-600.0,-11.5,-110.0,44.5,-110.0,-630.0,-11.5,-108.0,45.0,-108.0,-572.0,-11.0,-110.0,44.5,-110.0,-675.0,-11.5,-115.0,44.5,-110.0,-676.0,-11.0,-113.0,45.0,-110.0,-600.0,-11.5,-110.0,44.5,-110.0
4407475,1534,2021,18,Denver,Sat 1/8,4:30 PM,24,FINAL,478,355.0,3.0,105.0,43.0,-110.0,88.89,160.0,75.0,150.0,50.0,0.0,460.0,10.5,-105.0,45.5,-105.0,500.0,12.0,-105.0,45.0,-115.0,498.0,11.0,-102.0,45.0,-106.0,476.0,11.0,-107.0,45.0,-110.0,440.0,11.0,-105.0,45.0,-110.0,450.0,11.5,-110.0,44.5,-110.0,480.0,11.5,-108.0,45.0,-108.0,447.0,11.0,-110.0,44.5,-110.0,415.0,11.5,-105.0,44.5,-110.0,476.0,11.0,-107.0,45.0,-110.0,470.0,11.5,-110.0,44.5,-110.0
4407471,1538,2021,18,Dallas,Sat 1/8,8:15 PM,51,FINAL,469,-150.0,-4.0,-105.0,44.5,-110.0,53.85,70.0,56.25,90.0,36.84,0.0,-275.0,-3.5,-112.0,43.5,-110.0,-290.0,-6.5,-115.0,46.0,-115.0,-271.0,-6.5,101.0,46.0,-101.0,-271.0,-6.5,-103.0,46.0,-106.0,-260.0,-6.0,-110.0,46.0,-110.0,-265.0,-6.0,-110.0,46.5,-110.0,-265.0,-6.0,-108.0,46.5,-108.0,-265.0,-6.0,-113.0,46.0,-112.0,-265.0,-7.0,105.0,46.0,-110.0,-271.0,-6.5,-103.0,46.0,-106.0,-260.0,-7.0,110.0,46.0,-110.0
4407471,1536,2021,18,Philadelphia,Sat 1/8,8:15 PM,26,FINAL,470,130.0,4.0,-115.0,44.5,-110.0,46.15,60.0,43.75,70.0,63.16,0.0,230.0,3.5,-108.0,43.5,-110.0,240.0,6.5,-105.0,46.0,-105.0,232.0,6.5,-113.0,46.0,-110.0,231.0,6.5,-117.0,46.0,-114.0,220.0,6.0,-110.0,46.0,-110.0,225.0,6.0,-110.0,46.5,-110.0,215.0,6.0,-108.0,46.5,-108.0,215.0,6.0,-107.0,46.0,-108.0,205.0,7.0,-130.0,46.0,-110.0,231.0,6.5,-117.0,46.0,-114.0,225.0,7.0,-130.0,46.0,-110.0
