game_id,team_id,season,week,team,date,time,score,outcome,rotation,opening_moneyline,opening_spread,opening_spread_odds,opening_total,opening_total_odds,moneyline_bet_pct,moneyline_dollar_pct,spread_bet_pct,spread_dollar_pct,total_bet_pct,total_dollar_pct,8_moneyline,8_spread,8_spread_odds,8_total,8_total_odds,9_moneyline,9_spread,9_spread_odds,9_total,9_total_odds,20_moneyline,20_spread,20_spread_odds,20_total,20_total_odds,28_moneyline,28_spread,28_spread_odds,28_total,28_total_odds,29_moneyline,29_spread,29_spread_odds,29_total,29_total_odds,36_moneyline,36_spread,36_spread_odds,36_total,36_total_odds,44_moneyline,44_spread,44_spread_odds,44_total,44_total_odds,54_moneyline,54_spread,54_spread_odds,54_total,54_total_odds,82_moneyline,82_spread,82_spread_odds,82_total,82_total_odds,84_moneyline,84_spread,84_spread_odds,84_total,84_total_odds,123_moneyline,123_spread,123_spread_odds,123_total,123_total_odds
4407327,1535,2021,8,N.Y. Giants,Mon 11/1,8:15 PM,17,FINAL,277,345.0,13.0,-110.0,54.0,-110.0,66.67,60.0,72.73,80.0,25.0,0.0,460.0,11.0,-110.0,53.0,-110.0,435.0,11.0,-110.0,53.0,-110.0,414.0,10.5,-110.0,53.0,-105.0,420.0,11.5,-115.0,53.0,-110.0,400.0,10.5,-105.0,53.0,-115.0,425.0,10.5,-110.0,53.0,-110.0,440.0,10.5,-108.0,53.0,-108.0,426.0,10.5,-113.0,52.5,-112.0,425.0,11.0,-110.0,53.5,-110.0,420.0,11.5,-115.0,53.0,-110.0,450.0,10.5,-110.0,53.0,-110.0
4407327,1531,2021,8,Kansas City,Mon 11/1,8:15 PM,20,FINAL,278,-425.0,-13.0,-110.0,54.0,-110.0,33.33,30.0,27.27,30.0,75.0,0.0,-600.0,-11.0,-110.0,53.0,-110.0,-635.0,-11.0,-110.0,53.0,-110.0,-514.0,-10.5,-101.0,53.0,-106.0,-570.0,-11.5,-105.0,53.0,-110.0,-530.0,-10.5,-115.0,53.0,-105.0,-550.0,-10.5,-110.0,53.0,-110.0,-565.0,-10.5,-108.0,53.0,-108.0,-551.0,-10.5,-107.0,52.5,-108.0,-595.0,-11.0,-110.0,53.5,-110.0,-570.0,-11.5,-105.0,53.0,-110.0,-580.0,-10.5,-110.0,53.0,-110.0
4407316,1524,2021,8,Miami,Sun 10/31,1:00 PM,11,FINAL,251,585.0,12.0,100.0,49.0,-110.0,60.0,30.0,71.43,50.0,33.33,0.0,700.0,15.0,-110.0,48.5,-112.0,725.0,15.0,-110.0,48.5,-110.0,708.0,15.0,-108.0,48.5,-112.0,612.0,15.0,-114.0,48.5,-116.0,700.0,15.0,-110.0,49.0,-110.0,750.0,15.0,-110.0,48.5,-110.0,715.0,14.5,-108.0,49.0,-108.0,697.0,14.5,-109.0,48.5,-112.0,705.0,15.0,-110.0,48.5,-110.0,612.0,15.0,-114.0,48.5,-116.0,670.0,15.0,-110.0,48.5,-110.0
4407316,1526,2021,8,Buffalo,Sun 10/31,1:00 PM,26,FINAL,252,-805.0,-12.0,-120.0,49.0,-110.0,40.0,20.0,28.57,20.0,66.67,0.0,-1100.0,-15.0,-110.0,48.5,-108.0,-1300.0,-15.0,-110.0,48.5,-110.0,-982.0,-15.0,-102.0,48.5,100.0,-821.0,-15.0,-106.0,48.5,-104.0,-1200.0,-15.0,-110.0,49.0,-110.0,-1200.0,-15.0,-110.0,48.5,-110.0,-1015.0,-14.5,-108.0,49.0,-108.0,-947.0,-14.5,-111.0,48.5,-108.0,-1010.0,-15.0,-110.0,48.5,-110.0,-821.0,-15.0,-106.0,48.5,-104.0,-1000.0,-15.0,-110.0,48.5,-110.0
4407317,1545,2021,8,Carolina,Sun 10/31,1:00 PM,19,FINAL,253,125.0,1.5,-110.0,47.0,-110.0,58.23,3610.0,63.55,10390.0,57.98,0.0,110.0,2.5,-115.0,46.5,-110.0,105.0,2.0,-110.0,47.0,-105.0,110.0,2.5,-118.0,47.0,-101.0,105.0,2.5,-122.0,47.0,-105.0,115.0,2.5,-110.0,47.0,-110.0,120.0,2.5,-110.0,46.5,-110.0,115.0,2.5,-108.0,47.0,-108.0,104.0,2.5,-125.0,46.5,-110.0,110.0,2.5,-115.0,46.5,-110.0,106.0,2.5,-121.0,47.0,-105.0,113.0,1.0,105.0,47.0,-110.0
4407317,1546,2021,8,Atlanta,Sun 10/31,1:00 PM,13,FINAL,254,-145.0,-1.5,-110.0,47.0,-110.0,41.77,2590.0,36.45,5960.0,42.02,0.0,-130.0,-2.5,-105.0,46.5,-110.0,-125.0,-2.0,-110.0,47.0,-115.0,-121.0,-2.5,107.0,47.0,-111.0,-125.0,-2.5,102.0,47.0,-115.0,-135.0,-2.5,-110.0,47.0,-110.0,-140.0,-2.5,-110.0,46.5,-110.0,-135.0,-2.5,-108.0,47.0,-108.0,-124.0,-2.5,105.0,46.5,-110.0,-130.0,-2.5,-105.0,46.5,-110.0,-126.0,-2.5,101.0,47.0,-115.0,-133.0,-1.0,-125.0,47.0,-110.0
4407318,1519,2021,8,Pittsburgh,Sun 10/31,1:00 PM,15,FINAL,263,140.0,3.0,-115.0,43.5,-110.0,40.46,2820.0,35.03,5790.0,58.78,0.0,193.0,5.5,-110.0,43.0,-110.0,190.0,5.0,-105.0,43.0,-110.0,191.0,5.5,-113.0,43.0,-102.0,183.0,5.0,-110.0,43.0,-107.0,195.0,5.5,-110.0,43.0,-110.0,195.0,5.0,-110.0,43.0,-110.0,190.0,5.0,-108.0,43.0,-108.0,189.0,5.0,-110.0,43.0,-108.0,190.0,5.0,-110.0,43.0,-110.0,183.0,5.0,-110.0,43.0,-107.0,200.0,5.0,-110.0,43.0,-110.0
4407318,1520,2021,8,Cleveland,Sun 10/31,1:00 PM,10,FINAL,264,-160.0,-3.0,-105.0,43.5,-110.0,59.54,4150.0,64.97,10740.0,41.22,0.0,-223.0,-5.5,-110.0,43.0,-110.0,-230.0,-5.0,-115.0,43.0,-110.0,-215.0,-5.5,102.0,43.0,-110.0,-223.0,-5.0,-110.0,43.0,-113.0,-235.0,-5.5,-110.0,43.0,-110.0,-230.0,-5.0,-110.0,43.0,-110.0,-225.0,-5.0,-108.0,43.0,-108.0,-224.0,-5.0,-110.0,43.0,-112.0,-235.0,-5.0,-110.0,43.0,-110.0,-223.0,-5.0,-110.0,43.0,-113.0,-235.0,-5.0,-110.0,43.0,-110.0
4407319,1522,2021,8,Cincinnati,Sun 10/31,1:00 PM,31,FINAL,261,-435.0,-4.0,-110.0,45.0,-110.0,7.62,810.0,11.55,3040.0,68.11,0.0,-560.0,-11.5,-115.0,43.0,-105.0,-700.0,-12.0,-115.0,43.0,-110.0,-511.0,-11.5,-107.0,43.5,-102.0,-524.0,-11.5,-112.0,43.5,-106.0,-550.0,-11.5,-110.0,43.0,-110.0,-550.0,-11.5,-110.0,43.0,-110.0,-575.0,-11.5,-108.0,43.0,-108.0,-561.0,-12.0,-109.0,43.0,-111.0,-580.0,-12.0,-110.0,43.0,-110.0,-525.0,-11.5,-112.0,43.5,-106.0,-550.0,-11.5,-110.0,43.0,-110.0
4407319,1523,2021,8,N.Y. Jets,Sun 10/31,1:00 PM,34,FINAL,262,355.0,4.0,-110.0,45.0,-110.0,92.38,9820.0,88.45,23290.0,31.89,0.0,440.0,11.5,-105.0,43.0,-105.0,475.0,12.0,-105.0,43.0,-110.0,412.0,11.5,-103.0,43.5,-110.0,404.0,11.5,-108.0,43.5,-114.0,410.0,11.5,-110.0,43.0,-110.0,425.0,11.5,-110.0,43.0,-110.0,450.0,11.5,-108.0,43.0,-108.0,436.0,12.0,-111.0,43.0,-109.0,430.0,12.0,-110.0,43.0,-110.0,405.0,11.5,-108.0,43.5,-114.0,435.0,11.5,-110.0,43.0,-110.0
