game_id,team_id,season,week,team,date,time,score,outcome,rotation,opening_moneyline,opening_spread,opening_spread_odds,opening_total,opening_total_odds,moneyline_bet_pct,moneyline_dollar_pct,spread_bet_pct,spread_dollar_pct,total_bet_pct,total_dollar_pct,8_moneyline,8_spread,8_spread_odds,8_total,8_total_odds,9_moneyline,9_spread,9_spread_odds,9_total,9_total_odds,20_moneyline,20_spread,20_spread_odds,20_total,20_total_odds,28_moneyline,28_spread,28_spread_odds,28_total,28_total_odds,29_moneyline,29_spread,29_spread_odds,29_total,29_total_odds,36_moneyline,36_spread,36_spread_odds,36_total,36_total_odds,44_moneyline,44_spread,44_spread_odds,44_total,44_total_odds,54_moneyline,54_spread,54_spread_odds,54_total,54_total_odds,82_moneyline,82_spread,82_spread_odds,82_total,82_total_odds,84_moneyline,84_spread,84_spread_odds,84_total,84_total_odds,123_moneyline,123_spread,123_spread_odds,123_total,123_total_odds
4407332,1540,2021,9,Chicago,Mon 11/8,8:15 PM,27,FINAL,475,235.0,5.0,-110.0,39.5,-110.0,37.5,30.0,17.24,50.0,31.25,0.0,250.0,7.0,-113.0,40.0,-107.0,260.0,7.0,-115.0,40.0,-105.0,266.0,7.0,-107.0,40.0,-105.0,255.0,7.0,-114.0,40.0,-112.0,255.0,7.0,-115.0,40.0,-110.0,255.0,7.0,-115.0,40.0,-110.0,260.0,7.0,-113.0,40.0,-108.0,252.0,7.0,-113.0,40.0,-108.0,240.0,7.0,-115.0,40.0,-105.0,255.0,7.0,-114.0,40.0,-111.0,260.0,7.0,-110.0,40.0,-110.0
4407332,1519,2021,9,Pittsburgh,Mon 11/8,8:15 PM,29,FINAL,476,-280.0,-5.0,-110.0,39.5,-110.0,62.5,50.0,82.76,240.0,68.75,0.0,-300.0,-7.0,-107.0,40.0,-113.0,-320.0,-7.0,-105.0,40.0,-115.0,-311.0,-7.0,-103.0,40.0,-106.0,-315.0,-7.0,-106.0,40.0,-108.0,-310.0,-7.0,-105.0,40.0,-110.0,-310.0,-7.0,-105.0,40.0,-110.0,-320.0,-7.0,-103.0,40.0,-108.0,-312.0,-7.0,-107.0,40.0,-112.0,-295.0,-7.0,-105.0,40.0,-115.0,-315.0,-7.0,-106.0,40.0,-109.0,-300.0,-7.0,-110.0,40.0,-110.0
4407333,1525,2021,9,New England,Sun 11/7,1:00 PM,24,FINAL,457,-150.0,-2.5,-110.0,43.5,-110.0,37.5,60.0,33.33,20.0,0.0,0.0,-169.0,-3.0,-119.0,42.0,-105.0,-180.0,-3.5,-110.0,41.5,-115.0,-171.0,-3.5,103.0,41.5,-111.0,-172.0,-3.5,-102.0,41.5,-115.0,-175.0,-3.5,100.0,42.0,-110.0,-175.0,-3.0,-120.0,41.5,-110.0,-180.0,-3.0,-118.0,41.5,-108.0,-180.0,-3.0,-122.0,41.5,-111.0,-180.0,-3.0,-120.0,41.5,-110.0,-172.0,-3.5,-102.0,41.5,-115.0,-180.0,-3.5,-110.0,41.5,-110.0
4407333,1545,2021,9,Carolina,Sun 11/7,1:00 PM,6,FINAL,458,130.0,2.5,-110.0,43.5,-110.0,62.5,100.0,66.67,40.0,100.0,0.0,149.0,3.0,-101.0,42.0,-115.0,155.0,3.5,-110.0,41.5,-105.0,153.0,3.5,-113.0,41.5,-100.0,152.0,3.5,-118.0,41.5,-105.0,155.0,3.5,-120.0,42.0,-110.0,155.0,3.0,100.0,41.5,-110.0,155.0,3.0,102.0,41.5,-108.0,155.0,3.0,102.0,41.5,-109.0,150.0,3.0,100.0,41.5,-110.0,152.0,3.5,-118.0,41.5,-105.0,158.0,3.5,-110.0,41.5,-110.0
4407335,1526,2021,9,Buffalo,Sun 11/7,1:00 PM,6,FINAL,459,-950.0,-10.5,-110.0,49.5,-110.0,28.57,20.0,60.0,30.0,0.0,0.0,-1300.0,-14.5,-123.0,48.5,-105.0,-1500.0,-16.0,-110.0,48.5,-110.0,-1066.0,-14.5,-115.0,48.0,-107.0,-934.0,-16.0,-110.0,48.0,-111.0,-1200.0,-15.5,-110.0,48.5,-110.0,-1100.0,-14.5,-110.0,48.5,-110.0,-1085.0,-16.0,-108.0,48.0,-108.0,-1055.0,-16.0,-109.0,48.0,-113.0,-1110.0,-15.0,-110.0,48.5,-110.0,-934.0,-16.0,-110.0,48.0,-111.0,-1200.0,-16.0,-110.0,48.0,-110.0
4407335,1529,2021,9,Jacksonville,Sun 11/7,1:00 PM,9,FINAL,460,670.0,10.5,-110.0,49.5,-110.0,71.43,50.0,40.0,20.0,100.0,0.0,790.0,14.5,103.0,48.5,-115.0,775.0,16.0,-110.0,48.5,-110.0,756.0,14.5,104.0,48.0,-104.0,634.0,16.0,-110.0,48.0,-109.0,700.0,15.5,-110.0,48.5,-110.0,700.0,14.5,-110.0,48.5,-110.0,785.0,16.0,-108.0,48.0,-108.0,755.0,16.0,-111.0,48.0,-107.0,755.0,15.0,-110.0,48.5,-110.0,634.0,16.0,-110.0,48.0,-109.0,765.0,16.0,-110.0,48.0,-110.0
4407337,1546,2021,9,Atlanta,Sun 11/7,1:00 PM,27,FINAL,465,200.0,5.5,-110.0,45.5,-110.0,40.0,20.0,10.0,10.0,63.91,0.0,235.0,7.0,-120.0,43.5,-110.0,230.0,7.0,-125.0,43.0,-110.0,240.0,7.0,-114.0,43.0,-116.0,238.0,7.0,-118.0,43.0,-120.0,245.0,6.5,-110.0,43.0,-110.0,245.0,6.5,-105.0,43.0,-110.0,245.0,6.5,-108.0,43.5,-108.0,242.0,6.5,-105.0,43.0,-112.0,235.0,6.5,-105.0,43.0,-110.0,238.0,7.0,-118.0,43.0,-120.0,250.0,6.5,-110.0,43.0,-110.0
4407337,1543,2021,9,New Orleans,Sun 11/7,1:00 PM,25,FINAL,466,-240.0,-5.5,-110.0,45.5,-110.0,60.0,30.0,90.0,90.0,36.09,0.0,-280.0,-7.0,100.0,43.5,-110.0,-280.0,-7.0,105.0,43.0,-110.0,-277.0,-7.0,103.0,43.0,104.0,-278.0,-7.0,-102.0,43.0,100.0,-290.0,-6.5,-110.0,43.0,-110.0,-290.0,-6.5,-115.0,43.0,-110.0,-305.0,-6.5,-108.0,43.5,-108.0,-302.0,-6.5,-115.0,43.0,-108.0,-290.0,-6.5,-115.0,43.0,-110.0,-278.0,-7.0,-102.0,43.0,100.0,-290.0,-6.5,-110.0,43.0,-110.0
4407338,1533,2021,9,Las Vegas,Sun 11/7,1:00 PM,16,FINAL,463,-140.0,-2.5,-110.0,47.5,-110.0,30.27,1580.0,29.84,4950.0,68.33,0.0,-153.0,-3.0,-110.0,46.5,-115.0,-165.0,-3.0,-115.0,47.0,-110.0,-145.0,-3.0,104.0,47.0,-103.0,-147.0,-3.0,-101.0,47.0,-107.0,-150.0,-3.0,100.0,47.0,-110.0,-160.0,-3.0,-110.0,46.5,-110.0,-155.0,-3.0,-103.0,46.5,-108.0,-154.0,-3.0,-105.0,47.0,-107.0,-165.0,-3.0,-125.0,46.5,-110.0,-147.0,-3.0,-101.0,47.0,-107.0,-155.0,-3.0,-110.0,47.0,-110.0
4407338,1535,2021,9,N.Y. Giants,Sun 11/7,1:00 PM,23,FINAL,464,120.0,2.5,-110.0,47.5,-110.0,69.73,3640.0,70.16,11640.0,31.67,0.0,133.0,3.0,-110.0,46.5,-105.0,140.0,3.0,-105.0,47.0,-110.0,131.0,3.0,-115.0,47.0,-108.0,127.0,3.0,-119.0,47.0,-113.0,130.0,3.0,-120.0,47.0,-110.0,140.0,3.0,-110.0,46.5,-110.0,135.0,3.0,-113.0,46.5,-108.0,134.0,3.0,-115.0,47.0,-113.0,140.0,3.0,105.0,46.5,-110.0,127.0,3.0,-119.0,47.0,-113.0,135.0,3.0,-110.0,47.0,-110.0
4407339,1541,2021,9,Minnesota,Sun 11/7,1:00 PM,31,FINAL OT,455,195.0,6.0,-110.0,49.5,-110.0,82.37,6870.0,70.05,14690.0,73.37,0.0,265.0,7.0,-110.0,51.0,-112.0,260.0,7.0,-115.0,51.5,-110.0,262.0,7.5,-117.0,51.0,-101.0,253.0,7.5,-121.0,51.0,-106.0,260.0,7.5,-120.0,51.0,-110.0,260.0,7.0,-110.0,51.0,-110.0,265.0,7.0,-108.0,51.0,-108.0,257.0,7.0,-110.0,51.0,-108.0,250.0,7.0,-115.0,51.0,-110.0,253.0,7.5,-121.0,51.0,-106.0,260.0,7.0,-110.0,51.0,-110.0
4407339,1521,2021,9,Baltimore,Sun 11/7,1:00 PM,34,FINAL OT,456,-225.0,-6.0,-110.0,49.5,-110.0,17.63,1470.0,29.95,6280.0,26.63,0.0,-315.0,-7.0,-110.0,51.0,-108.0,-320.0,-7.0,-105.0,51.5,-110.0,-305.0,-7.5,106.0,51.0,-110.0,-313.0,-7.5,101.0,51.0,-114.0,-320.0,-7.5,100.0,51.0,-110.0,-320.0,-7.0,-110.0,51.0,-110.0,-325.0,-7.0,-108.0,51.0,-108.0,-317.0,-7.0,-110.0,51.0,-112.0,-310.0,-7.0,-105.0,51.0,-110.0,-313.0,-7.5,101.0,51.0,-114.0,-300.0,-7.0,-110.0,51.0,-110.0
