game_id,team_id,season,week,team,date,time,score,outcome,rotation,opening_moneyline,opening_spread,opening_spread_odds,opening_total,opening_total_odds,moneyline_bet_pct,moneyline_dollar_pct,spread_bet_pct,spread_dollar_pct,total_bet_pct,total_dollar_pct,9_moneyline,9_spread,9_spread_odds,9_total,9_total_odds,20_moneyline,20_spread,20_spread_odds,20_total,20_total_odds,28_moneyline,28_spread,28_spread_odds,28_total,28_total_odds,29_moneyline,29_spread,29_spread_odds,29_total,29_total_odds,36_moneyline,36_spread,36_spread_odds,36_total,36_total_odds,44_moneyline,44_spread,44_spread_odds,44_total,44_total_odds,54_moneyline,54_spread,54_spread_odds,54_total,54_total_odds,82_moneyline,82_spread,82_spread_odds,82_total,82_total_odds,84_moneyline,84_spread,84_spread_odds,84_total,84_total_odds,123_moneyline,123_spread,123_spread_odds,123_total,123_total_odds
4407295,1550,2021,6,L.A. Rams,Sun 10/17,1:00 PM,38,FINAL,265,,,,,,12.5,10.0,12.5,10.0,12.5,0.0,-380.0,-7.5,-110.0,49.0,-110.0,,,,,,-355.0,-7.5,-110.0,49.5,-110.0,-350.0,-7.5,-105.0,49.5,-110.0,-350.0,-7.5,-105.0,49.0,-110.0,,,,,,-351.0,-7.0,-117.0,49.0,-110.0,-360.0,-7.5,-110.0,49.0,-110.0,-355.0,-7.5,-110.0,49.5,-110.0,-360.0,-7.0,-125.0,49.0,-110.0
4407295,1535,2021,6,N.Y. Giants,Sun 10/17,1:00 PM,11,FINAL,266,,,,,,87.5,70.0,87.5,70.0,87.5,0.0,290.0,7.5,-110.0,49.0,-110.0,,,,,,295.0,7.5,-110.0,49.5,-110.0,280.0,7.5,-115.0,49.5,-110.0,290.0,7.5,-115.0,49.0,-110.0,,,,,,281.0,7.0,-103.0,49.0,-110.0,290.0,7.5,-110.0,49.0,-110.0,295.0,7.5,-110.0,49.5,-110.0,310.0,7.0,105.0,49.0,-110.0
4407297,75380,2021,6,L.A. Chargers,Sun 10/17,1:00 PM,6,FINAL,261,,,,,,41.84,2590.0,29.81,6920.0,75.83,0.0,130.0,3.0,-115.0,51.5,-110.0,,,,,,143.0,3.0,-110.0,51.0,-110.0,140.0,3.0,-110.0,51.0,-110.0,140.0,3.0,-115.0,51.0,-110.0,,,,,,135.0,3.0,-110.0,51.0,-108.0,140.0,3.0,-110.0,51.0,-110.0,143.0,3.0,-110.0,51.0,-110.0,140.0,3.0,-110.0,51.0,-110.0
4407297,1521,2021,6,Baltimore,Sun 10/17,1:00 PM,34,FINAL,262,,,,,,58.16,3600.0,70.19,16290.0,24.17,0.0,-150.0,-3.0,-105.0,51.5,-110.0,,,,,,-163.0,-3.0,-110.0,51.0,-110.0,-160.0,-3.0,-110.0,51.0,-110.0,-160.0,-3.0,-105.0,51.0,-110.0,,,,,,-155.0,-3.0,-110.0,51.0,-112.0,-165.0,-3.0,-110.0,51.0,-110.0,-163.0,-3.0,-110.0,51.0,-110.0,-160.0,-3.0,-110.0,51.0,-110.0
4407300,1542,2021,6,Green Bay,Sun 10/17,1:00 PM,24,FINAL,255,,,,,,77.78,70.0,64.71,110.0,20.0,0.0,-240.0,-6.0,-105.0,44.0,-110.0,,,,,,-240.0,-5.5,-110.0,44.0,-110.0,-235.0,-5.5,-110.0,44.0,-110.0,-240.0,-5.5,-110.0,44.0,-110.0,,,,,,-233.0,-5.5,-112.0,44.0,-107.0,-245.0,-6.0,-110.0,44.0,-110.0,-240.0,-5.5,-110.0,44.0,-110.0,-235.0,-5.5,-110.0,44.0,-110.0
4407300,1540,2021,6,Chicago,Sun 10/17,1:00 PM,14,FINAL,256,,,,,,22.22,20.0,35.29,60.0,80.0,0.0,200.0,6.0,-115.0,44.0,-110.0,,,,,,200.0,5.5,-110.0,44.0,-110.0,195.0,5.5,-110.0,44.0,-110.0,200.0,5.5,-110.0,44.0,-110.0,,,,,,198.0,5.5,-108.0,44.0,-113.0,195.0,6.0,-110.0,44.0,-110.0,200.0,5.5,-110.0,44.0,-110.0,200.0,5.5,-110.0,44.0,-110.0
4407302,1549,2021,6,Arizona,Sun 10/17,4:05 PM,37,FINAL,267,,,,,,16.67,30.0,50.0,80.0,20.0,0.0,120.0,3.0,-125.0,48.5,-110.0,,,,,,125.0,3.0,-120.0,48.0,-110.0,125.0,3.0,-120.0,48.0,-115.0,130.0,3.0,-115.0,48.5,-110.0,,,,,,136.0,3.0,-118.0,48.0,-111.0,125.0,3.0,-120.0,48.0,-110.0,125.0,3.0,-120.0,48.0,-110.0,125.0,3.0,-120.0,48.5,-110.0
4407302,1520,2021,6,Cleveland,Sun 10/17,4:05 PM,14,FINAL,268,,,,,,83.33,150.0,50.0,80.0,80.0,0.0,-140.0,-3.0,105.0,48.5,-110.0,,,,,,-145.0,-3.0,100.0,48.0,-110.0,-145.0,-3.0,100.0,48.0,-105.0,-150.0,-3.0,-105.0,48.5,-110.0,,,,,,-156.0,-3.0,-102.0,48.0,-109.0,-145.0,-3.0,100.0,48.0,-110.0,-145.0,-3.0,100.0,48.0,-110.0,-145.0,-3.0,100.0,48.5,-110.0
4407292,1533,2021,6,Las Vegas,Sun 10/17,4:25 PM,34,FINAL,269,,,,,,41.18,70.0,38.46,50.0,0.0,0.0,175.0,5.0,-110.0,45.0,-110.0,,,,,,180.0,5.0,-115.0,45.0,-110.0,180.0,5.0,-110.0,45.0,-110.0,185.0,5.0,-110.0,44.5,-110.0,,,,,,183.0,5.0,-112.0,44.5,-113.0,180.0,5.0,-110.0,45.0,-110.0,180.0,5.0,-115.0,45.0,-110.0,180.0,5.0,-110.0,45.0,-110.0
4407292,1534,2021,6,Denver,Sun 10/17,4:25 PM,24,FINAL,270,,,,,,58.82,100.0,61.54,80.0,100.0,0.0,-210.0,-5.0,-110.0,45.0,-110.0,,,,,,-220.0,-5.0,-105.0,45.0,-110.0,-220.0,-5.0,-110.0,45.0,-110.0,-215.0,-5.0,-110.0,44.5,-110.0,,,,,,-213.0,-5.0,-108.0,44.5,-107.0,-220.0,-5.0,-110.0,45.0,-110.0,-220.0,-5.0,-105.0,45.0,-110.0,-210.0,-5.0,-110.0,45.0,-110.0
4407296,1538,2021,6,Dallas,Sun 10/17,4:25 PM,35,FINAL OT,271,,,,,,16.67,30.0,20.0,30.0,25.0,0.0,-225.0,-4.0,-110.0,50.5,-110.0,,,,,,-196.0,-3.5,-110.0,50.5,-110.0,-190.0,-4.0,-110.0,50.5,-110.0,-190.0,-3.5,-110.0,50.5,-110.0,,,,,,-186.0,-3.5,-110.0,50.5,-107.0,-195.0,-3.5,-110.0,50.5,-110.0,-196.0,-3.5,-110.0,50.5,-110.0,-190.0,-3.5,-110.0,50.5,-110.0
4407296,1525,2021,6,New England,Sun 10/17,4:25 PM,29,FINAL OT,272,,,,,,83.33,150.0,80.0,120.0,75.0,0.0,185.0,4.0,-110.0,50.5,-110.0,,,,,,166.0,3.5,-110.0,50.5,-110.0,165.0,4.0,-110.0,50.5,-110.0,170.0,3.5,-110.0,50.5,-110.0,,,,,,161.0,3.5,-110.0,50.5,-113.0,165.0,3.5,-110.0,50.5,-110.0,166.0,3.5,-110.0,50.5,-110.0,166.0,3.5,-110.0,50.5,-110.0
4407301,1548,2021,6,Seattle,Sun 10/17,8:20 PM,20,FINAL OT,273,,,,,,72.73,160.0,75.0,270.0,50.0,0.0,205.0,6.0,-115.0,43.5,-110.0,,,,,,193.0,5.5,-110.0,43.0,-110.0,190.0,5.5,-105.0,43.5,-110.0,195.0,5.5,-110.0,43.0,-110.0,,,,,,194.0,5.5,-111.0,43.0,-110.0,190.0,5.5,-110.0,43.0,-110.0,193.0,5.5,-110.0,43.0,-110.0,185.0,5.5,-110.0,43.0,-110.0
4407301,1519,2021,6,Pittsburgh,Sun 10/17,8:20 PM,23,FINAL OT,274,,,,,,27.27,60.0,25.0,90.0,50.0,0.0,-245.0,-6.0,-105.0,43.5,-110.0,,,,,,-233.0,-5.5,-110.0,43.0,-110.0,-230.0,-5.5,-115.0,43.5,-110.0,-230.0,-5.5,-110.0,43.0,-110.0,,,,,,-229.0,-5.5,-109.0,43.0,-110.0,-235.0,-5.5,-110.0,43.0,-110.0,-233.0,-5.5,-110.0,43.0,-110.0,-220.0,-5.5,-110.0,43.0,-110.0
4407298,1544,2021,6,Tampa Bay,Thu 10/14,8:20 PM,28,FINAL,109,,-6.5,-110.0,52.5,-110.0,23.08,30.0,26.32,50.0,28.57,0.0,-300.0,-7.0,100.0,53.0,-115.0,,,,,,-295.0,-7.0,100.0,53.0,-110.0,-300.0,-7.0,-105.0,53.0,-110.0,-300.0,-7.0,100.0,52.5,-110.0,,,,,,-291.0,-6.5,-114.0,53.0,-110.0,-300.0,-7.0,-110.0,53.0,-110.0,-295.0,-7.0,100.0,53.0,-110.0,-295.0,-7.0,100.0,53.0,-110.0
4407298,1536,2021,6,Philadelphia,Thu 10/14,8:20 PM,22,FINAL,110,,6.5,-110.0,52.5,-110.0,76.92,100.0,73.68,140.0,71.43,0.0,250.0,7.0,-120.0,53.0,-105.0,,,,,,245.0,7.0,-120.0,53.0,-110.0,225.0,7.0,-115.0,53.0,-110.0,250.0,7.0,-120.0,52.5,-110.0,,,,,,241.0,6.5,-106.0,53.0,-110.0,240.0,7.0,-110.0,53.0,-110.0,245.0,7.0,-120.0,53.0,-110.0,255.0,7.0,-120.0,53.0,-110.0
