game_id,team_id,season,week,team,date,time,score,outcome,rotation,opening_moneyline,opening_spread,opening_spread_odds,opening_total,opening_total_odds,moneyline_bet_pct,moneyline_dollar_pct,spread_bet_pct,spread_dollar_pct,total_bet_pct,total_dollar_pct,8_moneyline,8_spread,8_spread_odds,8_total,8_total_odds,9_moneyline,9_spread,9_spread_odds,9_total,9_total_odds,20_moneyline,20_spread,20_spread_odds,20_total,20_total_odds,28_moneyline,28_spread,28_spread_odds,28_total,28_total_odds,29_moneyline,29_spread,29_spread_odds,29_total,29_total_odds,36_moneyline,36_spread,36_spread_odds,36_total,36_total_odds,44_moneyline,44_spread,44_spread_odds,44_total,44_total_odds,54_moneyline,54_spread,54_spread_odds,54_total,54_total_odds,82_moneyline,82_spread,82_spread_odds,82_total,82_total_odds,84_moneyline,84_spread,84_spread_odds,84_total,84_total_odds,123_moneyline,123_spread,123_spread_odds,123_total,123_total_odds
4407438,1524,2021,16,Miami,Mon 12/27,8:15 PM,20,FINAL,481,145.0,3.5,-110.0,40.5,-110.0,62.5,50.0,56.52,130.0,47.37,0.0,-165.0,-3.5,-102.0,38.0,-110.0,-170.0,-3.0,-120.0,37.5,-110.0,-161.0,-3.0,-111.0,37.5,-103.0,-162.0,-3.0,-115.0,37.5,-108.0,-170.0,-3.0,-120.0,37.5,-110.0,-170.0,-3.0,-115.0,37.5,-110.0,-170.0,-3.5,102.0,37.5,-108.0,-164.0,-3.0,-116.0,37.5,-110.0,-175.0,-3.5,-110.0,37.5,-115.0,-162.0,-3.0,-115.0,37.5,-108.0,-165.0,-3.0,-120.0,37.5,-110.0
4407438,1543,2021,16,New Orleans,Mon 12/27,8:15 PM,3,FINAL,482,-165.0,-3.5,-110.0,40.5,-110.0,37.5,30.0,43.48,100.0,52.63,0.0,145.0,3.5,-118.0,38.0,-110.0,145.0,3.0,100.0,37.5,-110.0,144.0,3.0,-100.0,37.5,-108.0,142.0,3.0,-105.0,37.5,-112.0,150.0,3.0,100.0,37.5,-110.0,150.0,3.0,-105.0,37.5,-110.0,150.0,3.5,-118.0,37.5,-108.0,144.0,3.0,-104.0,37.5,-110.0,145.0,3.5,-110.0,37.5,-105.0,142.0,3.0,-105.0,37.5,-112.0,145.0,3.0,100.0,37.5,-110.0
4407433,1539,2021,16,Detroit,Sun 12/26,1:00 PM,16,FINAL,463,180.0,6.5,-110.0,44.0,-110.0,59.37,3200.0,56.78,8460.0,68.97,0.0,290.0,7.5,-110.0,43.0,-110.0,290.0,7.5,-110.0,43.0,-110.0,313.0,7.5,-104.0,42.5,-113.0,317.0,7.5,-109.0,42.5,-117.0,295.0,7.5,-110.0,42.5,-115.0,300.0,7.5,-110.0,42.5,-110.0,290.0,7.5,-108.0,43.0,-108.0,293.0,7.5,-108.0,42.5,-114.0,280.0,7.5,-110.0,43.0,-110.0,317.0,7.5,-109.0,42.5,-117.0,300.0,9.0,-125.0,42.5,-110.0
4407433,1546,2021,16,Atlanta,Sun 12/26,1:00 PM,20,FINAL,464,-210.0,-6.5,-110.0,44.0,-110.0,40.63,2190.0,43.22,6440.0,31.03,0.0,-360.0,-7.5,-110.0,43.0,-110.0,-380.0,-7.5,-110.0,43.0,-110.0,-380.0,-7.5,-107.0,42.5,102.0,-377.0,-7.5,-111.0,42.5,-103.0,-370.0,-7.5,-110.0,42.5,-105.0,-360.0,-7.5,-110.0,42.5,-110.0,-360.0,-7.5,-108.0,43.0,-108.0,-363.0,-7.5,-112.0,42.5,-106.0,-360.0,-7.5,-110.0,43.0,-110.0,-377.0,-7.5,-111.0,42.5,-103.0,-350.0,-9.0,105.0,42.5,-110.0
4407435,1535,2021,16,N.Y. Giants,Sun 12/26,1:00 PM,10,FINAL,459,380.0,9.0,-110.0,43.5,-110.0,100.0,50.0,35.71,50.0,0.0,0.0,430.0,11.0,-110.0,40.5,-113.0,395.0,11.0,-110.0,41.0,-110.0,371.0,11.0,-113.0,41.0,-101.0,366.0,11.0,-117.0,41.0,-106.0,390.0,11.0,-110.0,41.0,-110.0,425.0,11.0,-110.0,41.0,-110.0,430.0,11.0,-108.0,41.0,-108.0,425.0,10.5,-108.0,41.0,-108.0,400.0,11.0,-110.0,41.0,-110.0,366.0,11.0,-117.0,41.0,-106.0,430.0,11.0,-110.0,41.0,-110.0
4407435,1536,2021,16,Philadelphia,Sun 12/26,1:00 PM,34,FINAL,460,-470.0,-9.0,-110.0,43.5,-110.0,0.0,0.0,64.29,90.0,100.0,0.0,-550.0,-11.0,-110.0,40.5,-107.0,-555.0,-11.0,-110.0,41.0,-110.0,-462.0,-11.0,101.0,41.0,-110.0,-466.0,-11.0,-103.0,41.0,-114.0,-520.0,-11.0,-110.0,41.0,-110.0,-550.0,-11.0,-110.0,41.0,-110.0,-555.0,-11.0,-108.0,41.0,-108.0,-550.0,-10.5,-112.0,41.0,-112.0,-625.0,-11.0,-110.0,41.0,-110.0,-466.0,-11.0,-103.0,41.0,-114.0,-560.0,-11.0,-110.0,41.0,-110.0
4407436,1529,2021,16,Jacksonville,Sun 12/26,1:00 PM,21,FINAL,469,115.0,1.5,-110.0,41.0,-110.0,49.45,1810.0,59.98,4990.0,47.94,0.0,110.0,2.5,-113.0,43.0,-110.0,115.0,2.0,-110.0,43.0,-115.0,113.0,2.5,-112.0,43.5,-107.0,108.0,2.5,-116.0,43.5,-111.0,110.0,2.0,-105.0,43.5,-110.0,115.0,2.5,-110.0,43.0,-110.0,115.0,2.0,-108.0,43.5,-108.0,108.0,2.0,-111.0,43.5,-110.0,105.0,2.0,-110.0,43.0,-110.0,108.0,2.5,-116.0,43.5,-111.0,113.0,3.0,-135.0,43.0,-110.0
4407436,1523,2021,16,N.Y. Jets,Sun 12/26,1:00 PM,26,FINAL,470,-135.0,-1.5,-110.0,41.0,-110.0,50.55,1850.0,40.02,3330.0,52.06,0.0,-130.0,-2.5,-107.0,43.0,-110.0,-135.0,-2.0,-110.0,43.0,-105.0,-124.0,-2.5,101.0,43.5,-104.0,-128.0,-2.5,-104.0,43.5,-109.0,-130.0,-2.0,-115.0,43.5,-110.0,-135.0,-2.5,-110.0,43.0,-110.0,-135.0,-2.0,-108.0,43.5,-108.0,-128.0,-2.0,-109.0,43.5,-110.0,-125.0,-2.0,-110.0,43.0,-110.0,-128.0,-2.5,-104.0,43.5,-109.0,-133.0,-3.0,115.0,43.0,-110.0
4407437,1544,2021,16,Tampa Bay,Sun 12/26,1:00 PM,32,FINAL,457,-525.0,-11.0,-115.0,48.5,-110.0,0.0,0.0,0.0,0.0,66.67,0.0,-500.0,-11.0,-105.0,44.5,-105.0,-535.0,-10.5,-110.0,44.0,-110.0,-424.0,-11.5,109.0,44.5,107.0,-422.0,-11.5,105.0,44.5,-102.0,-500.0,-11.0,-110.0,44.5,-110.0,-500.0,-11.0,-105.0,44.0,-110.0,-530.0,-10.5,-108.0,44.5,-108.0,-519.0,-10.5,-112.0,44.0,-115.0,-575.0,-11.0,-110.0,44.0,-110.0,-422.0,-11.5,105.0,44.5,-102.0,-520.0,-11.5,100.0,44.5,-110.0
4407437,1545,2021,16,Carolina,Sun 12/26,1:00 PM,6,FINAL,458,420.0,11.0,-105.0,48.5,-110.0,100.0,40.0,100.0,100.0,33.33,0.0,395.0,11.0,-115.0,44.5,-115.0,385.0,10.5,-110.0,44.0,-110.0,344.0,11.5,-122.0,44.5,-119.0,347.0,11.5,-125.0,44.5,-118.0,375.0,11.0,-110.0,44.5,-110.0,400.0,11.0,-115.0,44.0,-110.0,405.0,10.5,-108.0,44.5,-108.0,394.0,10.5,-108.0,44.0,-105.0,375.0,11.0,-110.0,44.0,-110.0,347.0,11.5,-125.0,44.5,-118.0,420.0,11.5,-120.0,44.5,-110.0
