game_id,team_id,season,week,team,date,time,score,outcome,rotation,opening_moneyline,opening_spread,opening_spread_odds,opening_total,opening_total_odds,moneyline_bet_pct,moneyline_dollar_pct,spread_bet_pct,spread_dollar_pct,total_bet_pct,total_dollar_pct,8_moneyline,8_spread,8_spread_odds,8_total,8_total_odds,9_moneyline,9_spread,9_spread_odds,9_total,9_total_odds,10_moneyline,10_spread,10_spread_odds,10_total,10_total_odds,16_moneyline,16_spread,16_spread_odds,16_total,16_total_odds,20_moneyline,20_spread,20_spread_odds,20_total,20_total_odds,28_moneyline,28_spread,28_spread_odds,28_total,28_total_odds,29_moneyline,29_spread,29_spread_odds,29_total,29_total_odds,36_moneyline,36_spread,36_spread_odds,36_total,36_total_odds,44_moneyline,44_spread,44_spread_odds,44_total,44_total_odds,54_moneyline,54_spread,54_spread_odds,54_total,54_total_odds,82_moneyline,82_spread,82_spread_odds,82_total,82_total_odds,84_moneyline,84_spread,84_spread_odds,84_total,84_total_odds,123_moneyline,123_spread,123_spread_odds,123_total,123_total_odds
4640990,1528,2022,2,Tennessee,Mon 9/19,7:15 PM,7,FINAL,289,355.0,7.0,-105.0,51.5,-110.0,86.13,5960.0,55.99,17420.0,67.25,0.0,345.0,10.0,-115.0,47.0,-112.0,345.0,10.0,-115.0,47.5,-110.0,358.0,9.5,-110.0,47.0,-110.0,358.0,9.5,-110.0,47.0,-126.0,322.0,10.0,-117.0,47.5,101.0,348.0,10.0,-115.0,47.0,-112.0,355.0,10.0,-110.0,47.5,-105.0,370.0,10.0,-110.0,47.5,-110.0,370.0,10.0,-113.0,47.5,-108.0,379.0,10.0,-115.0,47.5,-106.0,360.0,10.0,-110.0,47.0,-110.0,348.0,10.0,-115.0,47.0,-112.0,365.0,10.0,-110.0,47.5,-110.0
4640990,1526,2022,2,Buffalo,Mon 9/19,7:15 PM,41,FINAL,290,-435.0,-7.0,-115.0,51.5,-110.0,13.87,960.0,44.01,13690.0,32.75,0.0,-425.0,-10.0,-105.0,47.0,-108.0,-470.0,-10.0,-105.0,47.5,-110.0,-460.0,-9.5,-110.0,47.0,-110.0,-460.0,-9.5,-110.0,47.0,106.0,-385.0,-10.0,106.0,47.5,-113.0,-423.0,-10.0,-105.0,47.0,-108.0,-460.0,-10.0,-110.0,47.5,-115.0,-450.0,-10.0,-110.0,47.5,-110.0,-470.0,-10.0,-103.0,47.5,-108.0,-504.0,-10.0,-105.0,47.5,-114.0,-480.0,-10.0,-110.0,47.0,-110.0,-423.0,-10.0,-105.0,47.0,-108.0,-525.0,-10.0,-110.0,47.5,-110.0
4640991,1541,2022,2,Minnesota,Mon 9/19,8:30 PM,7,FINAL,291,110.0,2.5,-110.0,47.5,-110.0,47.56,2240.0,51.29,12950.0,69.54,0.0,125.0,3.0,-116.0,49.5,-110.0,120.0,3.0,-120.0,50.0,-105.0,125.0,3.0,-120.0,49.5,-111.0,125.0,3.0,-120.0,49.5,-110.0,129.0,2.5,108.0,49.5,-107.0,125.0,3.0,-116.0,49.5,-110.0,125.0,3.0,-115.0,49.5,-110.0,125.0,3.0,-120.0,49.5,-110.0,125.0,2.5,102.0,49.5,-108.0,125.0,3.0,-116.0,49.5,-109.0,122.0,-3.0,-120.0,49.5,-110.0,125.0,3.0,-116.0,49.5,-110.0,125.0,3.0,-120.0,49.5,-110.0
4640991,1536,2022,2,Philadelphia,Mon 9/19,8:30 PM,24,FINAL,292,-130.0,-2.5,-110.0,47.5,-110.0,52.44,2470.0,48.71,12300.0,30.46,0.0,-145.0,-3.0,-104.0,49.5,-110.0,-140.0,-3.0,100.0,50.0,-115.0,-145.0,-3.0,100.0,49.5,-109.0,-145.0,-3.0,100.0,49.5,-110.0,-143.0,-2.5,-119.0,49.5,-105.0,-145.0,-3.0,-104.0,49.5,-110.0,-145.0,-3.0,-105.0,49.5,-110.0,-145.0,-3.0,100.0,49.5,-110.0,-145.0,-2.5,-118.0,49.5,-108.0,-145.0,-3.0,-104.0,49.5,-111.0,-144.0,-3.0,100.0,49.5,-110.0,-145.0,-3.0,-104.0,49.5,-110.0,-145.0,-3.0,100.0,49.5,-110.0
4642698,1545,2022,2,Carolina,Sun 9/18,1:00 PM,16,FINAL,273,113.0,1.5,-110.0,42.5,-110.0,51.03,1990.0,48.32,10960.0,62.64,0.0,-117.0,-1.0,-112.0,43.5,-112.0,-125.0,-1.0,-115.0,43.5,-115.0,-125.0,-1.0,-115.0,43.5,-111.0,-125.0,-1.0,-115.0,43.5,-111.0,-122.0,-1.0,-114.0,44.0,-109.0,-117.0,-1.0,-115.0,43.5,-112.0,-120.0,-1.0,-110.0,43.5,-110.0,-120.0,-1.0,-110.0,43.5,-110.0,-125.0,-1.0,-108.0,43.5,-108.0,-122.0,-1.0,-110.0,43.5,-109.0,133.0,3.5,-135.0,36.5,-105.0,-117.0,-1.0,-115.0,43.5,-112.0,-118.0,-1.0,-110.0,43.5,-110.0
4642698,1535,2022,2,N.Y. Giants,Sun 9/18,1:00 PM,19,FINAL,274,-133.0,-1.5,-110.0,42.5,-110.0,48.97,1910.0,51.68,11720.0,37.36,0.0,-103.0,1.0,-108.0,43.5,-108.0,105.0,1.0,-105.0,43.5,-105.0,105.0,1.0,-105.0,43.5,-109.0,105.0,1.0,-105.0,43.5,-109.0,110.0,1.0,103.0,44.0,-103.0,-103.0,1.0,-105.0,43.5,-108.0,100.0,1.0,-110.0,43.5,-110.0,100.0,1.0,-110.0,43.5,-110.0,105.0,1.0,-108.0,43.5,-108.0,102.0,1.0,-110.0,43.5,-111.0,-169.0,-3.5,106.0,36.5,-121.0,-103.0,1.0,-105.0,43.5,-108.0,-102.0,1.0,-110.0,43.5,-110.0
4642699,1525,2022,2,New England,Sun 9/18,1:00 PM,17,FINAL,275,-125.0,-2.5,-110.0,42.5,-110.0,68.18,3150.0,63.43,9870.0,36.69,0.0,-161.0,-3.0,-112.0,40.0,-113.0,-160.0,-3.0,-115.0,40.0,-105.0,-163.0,-3.0,-109.0,40.0,-109.0,-163.0,-3.0,-109.0,40.0,-109.0,-152.0,-3.0,-102.0,40.0,-115.0,-161.0,-3.0,-112.0,40.0,-113.0,-160.0,-3.0,-110.0,40.0,-115.0,-160.0,-3.0,-110.0,40.0,-110.0,-160.0,-3.0,-108.0,40.0,-108.0,-155.0,-3.0,-113.0,40.0,-112.0,-144.0,-2.5,-116.0,30.5,-114.0,-161.0,-3.0,-112.0,40.0,-113.0,-160.0,-3.0,-110.0,40.0,-110.0
4642699,1519,2022,2,Pittsburgh,Sun 9/18,1:00 PM,14,FINAL,276,105.0,2.5,-110.0,42.5,-110.0,31.82,1470.0,36.57,5690.0,63.31,0.0,141.0,3.0,-108.0,40.0,-107.0,135.0,3.0,-105.0,40.0,-115.0,143.0,3.0,-111.0,40.0,-111.0,143.0,3.0,-111.0,40.0,-111.0,137.0,3.0,-108.0,40.0,102.0,141.0,3.0,-108.0,40.0,-107.0,140.0,3.0,-110.0,40.0,-105.0,140.0,3.0,-110.0,40.0,-110.0,140.0,3.0,-108.0,40.0,-108.0,135.0,3.0,-107.0,40.0,-108.0,114.0,2.5,-108.0,30.5,-109.0,141.0,3.0,-108.0,40.0,-107.0,140.0,3.0,-110.0,40.0,-110.0
4642700,1544,2022,2,Tampa Bay,Sun 9/18,1:00 PM,20,FINAL,271,-170.0,-4.0,-110.0,46.5,-110.0,43.87,2290.0,45.54,12800.0,46.68,0.0,-143.0,-2.5,-119.0,43.5,-110.0,-150.0,-3.0,-105.0,43.5,-110.0,-140.0,-3.0,105.0,43.5,-110.0,-140.0,-3.0,105.0,43.5,-110.0,-142.0,-2.5,-111.0,43.0,-118.0,-143.0,-2.0,-121.0,43.5,-110.0,-155.0,-2.5,-125.0,43.5,-110.0,-145.0,-2.5,-120.0,43.5,-110.0,-145.0,-2.5,-118.0,43.5,-108.0,-145.0,-2.5,-118.0,43.5,-108.0,112.0,2.5,-111.0,29.5,-103.0,-143.0,-2.0,-121.0,43.5,-110.0,-145.0,-2.5,-120.0,43.5,-110.0
4642700,1543,2022,2,New Orleans,Sun 9/18,1:00 PM,10,FINAL,272,150.0,4.0,-110.0,46.5,-110.0,56.13,2930.0,54.46,15310.0,53.32,0.0,123.0,2.5,-101.0,43.5,-110.0,130.0,3.0,-115.0,43.5,-110.0,120.0,3.0,-125.0,43.5,-110.0,120.0,3.0,-125.0,43.5,-110.0,128.0,2.5,101.0,43.0,105.0,123.0,2.0,101.0,43.5,-110.0,135.0,2.5,105.0,43.5,-110.0,125.0,2.5,100.0,43.5,-110.0,125.0,2.5,102.0,43.5,-108.0,125.0,2.5,-102.0,43.5,-112.0,-142.0,-2.5,-114.0,29.5,-123.0,123.0,2.0,101.0,43.5,-110.0,125.0,2.5,100.0,43.5,-110.0
