game_id,team_id,season,week,team,date,time,score,outcome,rotation,opening_moneyline,opening_spread,opening_spread_odds,opening_total,opening_total_odds,moneyline_bet_pct,moneyline_dollar_pct,spread_bet_pct,spread_dollar_pct,total_bet_pct,total_dollar_pct,8_moneyline,8_spread,8_spread_odds,8_total,8_total_odds,9_moneyline,9_spread,9_spread_odds,9_total,9_total_odds,10_moneyline,10_spread,10_spread_odds,10_total,10_total_odds,16_moneyline,16_spread,16_spread_odds,16_total,16_total_odds,20_moneyline,20_spread,20_spread_odds,20_total,20_total_odds,28_moneyline,28_spread,28_spread_odds,28_total,28_total_odds,29_moneyline,29_spread,29_spread_odds,29_total,29_total_odds,36_moneyline,36_spread,36_spread_odds,36_total,36_total_odds,44_moneyline,44_spread,44_spread_odds,44_total,44_total_odds,54_moneyline,54_spread,54_spread_odds,54_total,54_total_odds,82_moneyline,82_spread,82_spread_odds,82_total,82_total_odds,84_moneyline,84_spread,84_spread_odds,84_total,84_total_odds,123_moneyline,123_spread,123_spread_odds,123_total,123_total_odds,127_moneyline,127_spread,127_spread_odds,127_total,127_total_odds
4642879,1525,2022,14,New England,Mon 12/12,8:15 PM,27,FINAL,127,-127.0,-2.0,-110.0,44.0,-110.0,50.66,1150.0,58.34,4580.0,61.33,0.0,-131.0,-2.0,-109.0,44.0,-110.0,-130.0,-2.0,-110.0,44.0,-110.0,-140.0,-2.0,-110.0,44.0,-110.0,-140.0,-2.0,-110.0,44.0,-110.0,-125.0,-2.0,-105.0,44.0,-107.0,-131.0,-2.0,-109.0,44.0,-110.0,-135.0,-2.0,-115.0,44.0,-110.0,-130.0,-2.0,-110.0,44.0,-110.0,-135.0,-2.5,-108.0,44.0,-108.0,-135.0,-2.0,-111.0,44.0,-106.0,-130.0,-2.5,-110.0,44.0,-110.0,-131.0,-2.0,-109.0,44.0,-110.0,-133.0,-2.5,-110.0,44.0,-110.0,-141.0,-2.5,-112.0,44.0,-110.0
4642879,1549,2022,14,Arizona,Mon 12/12,8:15 PM,13,FINAL,128,107.0,2.0,-110.0,44.0,-110.0,49.34,1120.0,41.66,3270.0,38.67,0.0,111.0,2.0,-111.0,44.0,-110.0,110.0,2.0,-110.0,44.0,-110.0,120.0,2.0,-110.0,44.0,-110.0,120.0,2.0,-110.0,44.0,-110.0,113.0,2.0,-105.0,44.0,-105.0,111.0,2.0,-111.0,44.0,-110.0,115.0,2.0,-105.0,44.0,-110.0,110.0,2.0,-110.0,44.0,-110.0,115.0,2.5,-108.0,44.0,-108.0,115.0,2.0,-109.0,44.0,-114.0,110.0,2.5,-110.0,44.0,-110.0,111.0,2.0,-111.0,44.0,-110.0,113.0,2.5,-110.0,44.0,-110.0,117.0,2.5,-109.0,44.0,-110.0
4642868,1521,2022,14,Baltimore,Sun 12/11,1:00 PM,16,FINAL,109,113.0,-4.0,-110.0,41.0,-110.0,55.29,1830.0,45.21,4480.0,32.82,0.0,107.0,1.5,-112.0,36.5,-115.0,110.0,2.0,-110.0,36.5,-110.0,115.0,2.0,-110.0,36.5,-115.0,115.0,2.0,-110.0,36.5,-115.0,113.0,1.5,-100.0,37.0,101.0,107.0,1.0,-105.0,36.5,-115.0,110.0,2.0,-110.0,37.0,-105.0,110.0,2.0,-110.0,36.5,-110.0,110.0,2.0,-108.0,36.5,-108.0,111.0,2.0,-112.0,37.0,-106.0,101.0,1.5,-110.0,36.5,-110.0,107.0,1.0,-105.0,36.5,-115.0,108.0,2.0,-110.0,37.0,-110.0,110.0,2.0,-109.0,36.5,-108.0
4642868,1519,2022,14,Pittsburgh,Sun 12/11,1:00 PM,14,FINAL,110,-133.0,4.0,-110.0,41.0,-110.0,44.71,1480.0,54.79,5430.0,67.18,0.0,-127.0,-1.5,-108.0,36.5,-105.0,-130.0,-2.0,-110.0,36.5,-110.0,-135.0,-2.0,-110.0,36.5,-105.0,-135.0,-2.0,-110.0,36.5,-105.0,-125.0,-1.5,-110.0,37.0,-113.0,-127.0,-1.0,-115.0,36.5,-105.0,-130.0,-2.0,-110.0,37.0,-115.0,-130.0,-2.0,-110.0,36.5,-110.0,-130.0,-2.0,-108.0,36.5,-108.0,-131.0,-2.0,-108.0,37.0,-114.0,-124.0,-1.5,-110.0,36.5,-110.0,-127.0,-1.0,-115.0,36.5,-105.0,-128.0,-2.0,-110.0,37.0,-110.0,-132.0,-2.0,-112.0,36.5,-111.0
4642869,1541,2022,14,Minnesota,Sun 12/11,1:00 PM,23,FINAL,105,-117.0,-2.5,-125.0,52.0,-110.0,46.0,1610.0,34.76,4150.0,84.54,0.0,117.0,2.5,-108.0,51.5,-105.0,115.0,2.0,-105.0,51.5,-115.0,115.0,2.0,-110.0,52.0,-108.0,115.0,2.0,-110.0,52.0,-108.0,117.0,2.5,-109.0,51.5,-102.0,117.0,2.0,-103.0,51.5,-112.0,120.0,2.5,-110.0,51.5,-110.0,115.0,2.5,-110.0,51.5,-110.0,120.0,2.5,-108.0,51.5,-108.0,120.0,2.5,-109.0,51.0,-115.0,110.0,2.5,-110.0,51.5,-110.0,117.0,2.0,-103.0,51.5,-112.0,115.0,2.0,-110.0,51.5,-110.0,113.0,2.5,-109.0,51.5,-108.0
4642869,1539,2022,14,Detroit,Sun 12/11,1:00 PM,34,FINAL,106,-103.0,2.5,105.0,52.0,-110.0,54.0,1890.0,65.24,7790.0,15.46,0.0,-137.0,-2.5,-112.0,51.5,-115.0,-135.0,-2.0,-115.0,51.5,-105.0,-135.0,-2.0,-110.0,52.0,-112.0,-135.0,-2.0,-110.0,52.0,-112.0,-130.0,-2.5,-101.0,51.5,-110.0,-137.0,-2.0,-117.0,51.5,-108.0,-140.0,-2.5,-110.0,51.5,-110.0,-135.0,-2.5,-110.0,51.5,-110.0,-140.0,-2.5,-108.0,51.5,-108.0,-140.0,-2.5,-111.0,51.0,-105.0,-134.0,-2.5,-110.0,51.5,-110.0,-137.0,-2.0,-117.0,51.5,-108.0,-135.0,-2.0,-110.0,51.5,-110.0,-135.0,-2.5,-112.0,51.5,-111.0
4642870,1529,2022,14,Jacksonville,Sun 12/11,1:00 PM,36,FINAL,115,165.0,4.0,-115.0,42.5,-110.0,83.12,3300.0,78.51,7890.0,62.71,0.0,156.0,3.0,103.0,42.0,-110.0,155.0,3.0,100.0,41.5,-115.0,163.0,3.0,105.0,41.5,-110.0,163.0,3.0,105.0,41.5,-110.0,153.0,3.0,108.0,42.0,-100.0,156.0,3.0,103.0,42.0,-110.0,155.0,3.0,100.0,42.0,-110.0,155.0,3.0,100.0,41.5,-110.0,155.0,3.0,102.0,41.5,-108.0,158.0,3.0,102.0,41.5,-111.0,160.0,-3.5,-115.0,41.5,-110.0,156.0,3.0,103.0,42.0,-110.0,165.0,3.0,105.0,41.5,-110.0,151.0,3.5,-109.0,42.0,-110.0
4642870,1528,2022,14,Tennessee,Sun 12/11,1:00 PM,22,FINAL,116,-190.0,-4.0,-105.0,42.5,-110.0,16.88,670.0,21.49,2160.0,37.29,0.0,-176.0,-3.0,-123.0,42.0,-110.0,-180.0,-3.0,-120.0,41.5,-105.0,-190.0,-3.0,-125.0,41.5,-110.0,-190.0,-3.0,-125.0,41.5,-110.0,-171.0,-3.0,-119.0,42.0,-112.0,-176.0,-3.0,-123.0,42.0,-110.0,-175.0,-3.0,-120.0,42.0,-110.0,-175.0,-3.0,-120.0,41.5,-110.0,-180.0,-3.0,-118.0,41.5,-108.0,-183.0,-3.0,-122.0,41.5,-109.0,-198.0,-3.5,-105.0,41.5,-110.0,-176.0,-3.0,-123.0,42.0,-110.0,-195.0,-3.0,-125.0,41.5,-110.0,-182.0,-3.5,-103.0,42.0,-116.0
4642871,1536,2022,14,Philadelphia,Sun 12/11,1:00 PM,48,FINAL,111,-275.0,-6.0,-107.0,43.5,-110.0,12.67,470.0,34.84,3090.0,68.17,0.0,-325.0,-7.0,-113.0,44.5,-112.0,-310.0,-7.0,-110.0,44.5,-110.0,-345.0,-7.0,-116.0,44.5,-110.0,-345.0,-7.0,-117.0,44.5,-110.0,-302.0,-7.5,104.0,44.5,-103.0,-327.0,-7.0,-113.0,44.5,-112.0,-320.0,-7.0,-115.0,44.5,-110.0,-335.0,-7.0,-110.0,44.5,-110.0,-330.0,-7.0,-108.0,44.0,-108.0,-341.0,-7.0,-115.0,44.5,-110.0,-340.0,-7.0,-110.0,44.5,-110.0,-327.0,-7.0,-113.0,44.5,-112.0,-340.0,-7.0,-115.0,44.5,-110.0,-345.0,-7.5,-108.0,44.5,-111.0
4642871,1535,2022,14,N.Y. Giants,Sun 12/11,1:00 PM,22,FINAL,112,230.0,6.0,-113.0,43.5,-110.0,87.33,3240.0,65.16,5780.0,31.83,0.0,270.0,7.0,-107.0,44.5,-108.0,255.0,7.0,-110.0,44.5,-110.0,278.0,7.0,-104.0,44.5,-110.0,278.0,7.0,-103.0,44.5,-110.0,260.0,7.5,-115.0,44.5,-109.0,267.0,7.0,-107.0,44.5,-108.0,260.0,7.0,-105.0,44.5,-110.0,275.0,7.0,-110.0,44.5,-110.0,270.0,7.0,-108.0,44.0,-108.0,271.0,7.0,-105.0,44.5,-110.0,265.0,7.0,-110.0,44.5,-110.0,267.0,7.0,-107.0,44.5,-108.0,265.0,7.0,-105.0,44.5,-110.0,268.0,7.5,-123.0,44.5,-108.0
4642872,1523,2022,14,N.Y. Jets,Sun 12/11,1:00 PM,12,FINAL,107,345.0,9.0,-110.0,44.5,-110.0,88.13,4750.0,56.48,7150.0,67.61,0.0,375.0,10.0,-112.0,43.5,-110.0,350.0,10.0,-110.0,43.5,-110.0,371.0,10.0,-110.0,43.5,-110.0,371.0,10.0,-110.0,43.5,-110.0,328.0,10.0,-110.0,43.5,-104.0,370.0,10.0,-112.0,43.5,-110.0,375.0,10.0,-110.0,43.5,-110.0,400.0,10.0,-110.0,43.5,-110.0,400.0,10.0,-108.0,43.5,-108.0,388.0,10.0,-111.0,43.5,-111.0,370.0,9.5,-110.0,43.5,-110.0,370.0,10.0,-112.0,43.5,-110.0,370.0,10.0,-110.0,43.5,-110.0,364.0,10.0,-110.0,43.5,-108.0
