game_id,team_id,season,week,team,date,time,score,outcome,rotation,opening_moneyline,opening_spread,opening_spread_odds,opening_total,opening_total_odds,moneyline_bet_pct,moneyline_dollar_pct,spread_bet_pct,spread_dollar_pct,total_bet_pct,total_dollar_pct,8_moneyline,8_spread,8_spread_odds,8_total,8_total_odds,9_moneyline,9_spread,9_spread_odds,9_total,9_total_odds,10_moneyline,10_spread,10_spread_odds,10_total,10_total_odds,16_moneyline,16_spread,16_spread_odds,16_total,16_total_odds,20_moneyline,20_spread,20_spread_odds,20_total,20_total_odds,28_moneyline,28_spread,28_spread_odds,28_total,28_total_odds,36_moneyline,36_spread,36_spread_odds,36_total,36_total_odds,44_moneyline,44_spread,44_spread_odds,44_total,44_total_odds,54_moneyline,54_spread,54_spread_odds,54_total,54_total_odds,82_moneyline,82_spread,82_spread_odds,82_total,82_total_odds,84_moneyline,84_spread,84_spread_odds,84_total,84_total_odds,123_moneyline,123_spread,123_spread_odds,123_total,123_total_odds,127_moneyline,127_spread,127_spread_odds,127_total,127_total_odds
4642851,1519,2022,12,Pittsburgh,Mon 11/28,8:15 PM,24,FINAL,275,130.0,3.0,100.0,39.5,-110.0,57.87,1470.0,44.57,3490.0,54.28,0.0,113.0,2.0,-110.0,39.5,-110.0,120.0,2.5,-110.0,39.5,-110.0,117.0,2.0,-109.0,39.5,-109.0,117.0,2.0,-109.0,39.5,-109.0,116.0,2.5,-110.0,40.0,101.0,120.0,2.0,-110.0,39.5,-110.0,120.0,2.5,-110.0,39.5,-110.0,120.0,2.5,-108.0,39.5,-108.0,118.0,2.5,-112.0,39.5,-112.0,118.0,-2.5,-105.0,39.5,-110.0,120.0,2.0,-110.0,39.5,-110.0,120.0,2.5,-110.0,39.5,-110.0,119.0,2.0,-103.0,40.0,-103.0
4642851,1527,2022,12,Indianapolis,Mon 11/28,8:15 PM,17,FINAL,276,-150.0,-3.0,-120.0,39.5,-110.0,42.13,1070.0,55.43,4340.0,45.72,0.0,-133.0,-2.0,-110.0,39.5,-110.0,-140.0,-2.5,-110.0,39.5,-110.0,-137.0,-2.0,-111.0,39.5,-111.0,-137.0,-2.0,-111.0,39.5,-111.0,-128.0,-2.5,-100.0,40.0,-113.0,-140.0,-2.0,-110.0,39.5,-110.0,-140.0,-2.5,-110.0,39.5,-110.0,-140.0,-2.5,-108.0,39.5,-108.0,-138.0,-2.5,-108.0,39.5,-108.0,-144.0,-2.5,-115.0,39.5,-110.0,-140.0,-2.0,-110.0,39.5,-110.0,-140.0,-2.5,-110.0,39.5,-110.0,-143.0,-2.0,-128.0,40.0,-123.0
4642839,1534,2022,12,Denver,Sun 11/27,1:00 PM,10,FINAL,253,-140.0,-2.5,-115.0,37.0,-105.0,43.83,710.0,46.48,2710.0,48.75,0.0,-116.0,0.0,-118.0,36.5,-110.0,-115.0,-1.0,-105.0,36.5,-110.0,-119.0,0.0,-115.0,36.0,-110.0,-119.0,0.0,-115.0,36.0,-110.0,-121.0,-1.0,-114.0,36.5,-101.0,-116.0,0.0,-118.0,36.5,-110.0,-115.0,0.0,-115.0,36.0,-110.0,-120.0,-1.0,-108.0,36.5,-108.0,-114.0,-1.0,-116.0,36.5,-110.0,-116.0,-1.0,-110.0,36.5,-110.0,-114.0,0.0,-118.0,36.5,-110.0,-118.0,-1.0,-110.0,36.0,-110.0,-115.0,-1.0,-105.0,36.5,-103.0
4642839,1545,2022,12,Carolina,Sun 11/27,1:00 PM,23,FINAL,254,120.0,2.5,-105.0,37.0,-115.0,56.17,910.0,53.52,3120.0,51.25,0.0,-104.0,0.0,-102.0,36.5,-110.0,-105.0,1.0,-115.0,36.5,-110.0,-101.0,0.0,-105.0,36.0,-110.0,-101.0,0.0,-105.0,36.0,-110.0,110.0,1.0,103.0,36.5,-111.0,-104.0,0.0,-102.0,36.5,-110.0,-105.0,0.0,-105.0,36.0,-110.0,100.0,1.0,-108.0,36.5,-108.0,-106.0,1.0,-104.0,36.5,-110.0,-103.0,1.0,-110.0,36.5,-110.0,-106.0,0.0,-102.0,36.5,-110.0,-102.0,1.0,-110.0,36.0,-110.0,-104.0,1.0,-116.0,36.5,-123.0
4642840,1546,2022,12,Atlanta,Sun 11/27,1:00 PM,13,FINAL,255,160.0,3.0,-105.0,42.0,-110.0,74.62,2440.0,56.7,5160.0,78.14,0.0,163.0,3.5,-113.0,40.0,-108.0,160.0,3.5,-115.0,40.5,-110.0,163.0,3.5,-110.0,40.5,-109.0,163.0,3.5,-110.0,40.5,-109.0,164.0,3.5,-110.0,40.5,101.0,163.0,3.5,-113.0,40.0,-108.0,170.0,3.5,-110.0,40.5,-110.0,160.0,3.5,-108.0,40.0,-108.0,158.0,3.5,-113.0,40.5,-107.0,165.0,3.5,-110.0,40.5,-110.0,160.0,3.5,-116.0,40.0,-108.0,170.0,3.5,-110.0,40.5,-110.0,160.0,3.5,-111.0,39.5,-119.0
4642840,1537,2022,12,Washington,Sun 11/27,1:00 PM,19,FINAL,256,-180.0,-3.0,-115.0,42.0,-110.0,25.38,830.0,43.3,3940.0,21.86,0.0,-183.0,-3.5,-107.0,40.0,-112.0,-185.0,-3.5,-105.0,40.5,-110.0,-190.0,-3.5,-110.0,40.5,-111.0,-190.0,-3.5,-110.0,40.5,-111.0,-184.0,-3.5,100.0,40.5,-113.0,-183.0,-3.5,-107.0,40.0,-112.0,-190.0,-3.5,-110.0,40.5,-110.0,-185.0,-3.5,-108.0,40.0,-108.0,-183.0,-3.5,-107.0,40.5,-113.0,-185.0,-3.5,-110.0,40.5,-110.0,-180.0,-3.5,-104.0,40.0,-112.0,-210.0,-3.5,-110.0,40.5,-110.0,-196.0,-3.5,-111.0,39.5,-101.0
4642841,1530,2022,12,Houston,Sun 11/27,1:00 PM,15,FINAL,261,475.0,9.5,-110.0,45.0,-110.0,87.04,4030.0,83.52,6590.0,70.88,0.0,625.0,14.0,-105.0,47.0,-115.0,600.0,14.0,-105.0,47.5,-110.0,664.0,14.0,-105.0,47.0,-115.0,664.0,14.0,-105.0,47.0,-115.0,602.0,14.0,-102.0,47.5,-111.0,442.0,14.0,-105.0,47.0,-115.0,625.0,14.0,-110.0,47.0,-110.0,650.0,14.0,-108.0,47.5,-108.0,634.0,14.0,-109.0,47.5,-106.0,550.0,14.0,-110.0,47.0,-110.0,442.0,14.0,-105.0,47.0,-115.0,570.0,14.0,-110.0,47.0,-110.0,626.0,14.0,-111.0,47.5,-110.0
4642841,1524,2022,12,Miami,Sun 11/27,1:00 PM,30,FINAL,262,-615.0,-9.5,-110.0,45.0,-110.0,12.96,600.0,16.48,1300.0,29.12,0.0,-860.0,-14.0,-115.0,47.0,-105.0,-950.0,-14.0,-115.0,47.5,-110.0,-1000.0,-14.0,-115.0,47.0,-105.0,-1000.0,-14.0,-115.0,47.0,-105.0,-804.0,-14.0,-108.0,47.5,-101.0,-617.0,-14.0,-115.0,47.0,-105.0,-950.0,-14.0,-110.0,47.0,-110.0,-900.0,-14.0,-108.0,47.5,-108.0,-884.0,-14.0,-111.0,47.5,-114.0,-900.0,-14.0,-110.0,47.0,-110.0,-617.0,-14.0,-115.0,47.0,-105.0,-950.0,-14.0,-110.0,47.0,-110.0,-1000.0,-14.0,-111.0,47.5,-110.0
4642842,1522,2022,12,Cincinnati,Sun 11/27,1:00 PM,20,FINAL,259,-123.0,-2.0,-112.0,43.0,-110.0,65.45,1610.0,67.43,6460.0,75.92,0.0,-114.0,0.0,-112.0,42.5,-106.0,-110.0,0.0,-110.0,42.5,-110.0,-118.0,-1.0,-109.0,42.5,-108.0,-118.0,-1.0,-109.0,42.5,-108.0,-105.0,-1.0,101.0,41.5,-115.0,-114.0,0.0,-112.0,42.5,-106.0,-110.0,0.0,-110.0,42.5,-110.0,-115.0,0.0,-108.0,42.0,-108.0,-114.0,0.0,-111.0,42.5,-109.0,-118.0,-1.0,-110.0,43.0,-110.0,-114.0,0.0,-112.0,42.5,-106.0,-118.0,-1.0,-110.0,42.5,-110.0,-119.0,-1.0,-111.0,42.5,-104.0
4642842,1528,2022,12,Tennessee,Sun 11/27,1:00 PM,16,FINAL,260,103.0,2.0,-108.0,43.0,-110.0,34.55,850.0,32.57,3120.0,24.08,0.0,-106.0,0.0,-108.0,42.5,-114.0,-110.0,0.0,-110.0,42.5,-110.0,-102.0,1.0,-111.0,42.5,-112.0,-102.0,1.0,-111.0,42.5,-112.0,-105.0,1.0,-112.0,41.5,102.0,-106.0,0.0,-108.0,42.5,-114.0,-110.0,0.0,-110.0,42.5,-110.0,-105.0,0.0,-108.0,42.0,-108.0,-106.0,0.0,-109.0,42.5,-111.0,-103.0,1.0,-110.0,43.0,-110.0,-106.0,0.0,-108.0,42.5,-114.0,-102.0,1.0,-110.0,42.5,-110.0,100.0,1.0,-111.0,42.5,-115.0
4642843,1540,2022,12,Chicago,Sun 11/27,1:00 PM,10,FINAL,263,198.0,3.5,-115.0,48.0,-110.0,75.08,2350.0,60.29,4630.0,47.26,0.0,300.0,7.5,-107.0,36.5,-110.0,300.0,8.0,-110.0,36.0,-110.0,249.0,6.5,-105.0,38.0,-115.0,249.0,6.5,-105.0,38.0,-115.0,281.0,8.5,-119.0,36.5,-105.0,305.0,7.5,-107.0,36.5,-110.0,300.0,7.5,-110.0,36.5,-110.0,300.0,7.5,-108.0,36.0,-108.0,297.0,7.5,-107.0,36.5,-110.0,246.0,-6.5,-105.0,38.0,-110.0,305.0,7.5,-107.0,36.5,-110.0,250.0,7.0,-120.0,38.0,-110.0,296.0,7.0,-120.0,37.5,-112.0
4642843,1523,2022,12,N.Y. Jets,Sun 11/27,1:00 PM,31,FINAL,264,-228.0,-3.5,-105.0,48.0,-110.0,24.92,780.0,39.71,3050.0,52.74,0.0,-370.0,-7.5,-113.0,36.5,-110.0,-400.0,-8.0,-110.0,36.0,-110.0,-305.0,-6.5,-115.0,38.0,-105.0,-305.0,-6.5,-115.0,38.0,-105.0,-329.0,-8.5,108.0,36.5,-107.0,-365.0,-7.5,-113.0,36.5,-110.0,-360.0,-7.5,-110.0,36.5,-110.0,-380.0,-7.5,-108.0,36.0,-108.0,-367.0,-7.5,-113.0,36.5,-110.0,-319.0,-6.5,-115.0,38.0,-110.0,-365.0,-7.5,-113.0,36.5,-110.0,-325.0,-7.0,100.0,38.0,-110.0,-385.0,-7.0,-110.0,37.5,-108.0
4642844,1544,2022,12,Tampa Bay,Sun 11/27,1:00 PM,17,FINAL OT,257,-165.0,-3.0,-105.0,45.5,-110.0,20.95,840.0,31.88,2990.0,64.5,0.0,-182.0,-3.0,-125.0,42.5,-110.0,-175.0,-3.0,-120.0,42.0,-110.0,-175.0,-3.0,-125.0,42.0,-110.0,-190.0,-3.0,-125.0,42.0,-110.0,-166.0,-3.0,-116.0,42.0,-116.0,-185.0,-3.0,-125.0,42.5,-110.0,-175.0,-3.0,-120.0,42.0,-110.0,-175.0,-3.0,-118.0,42.0,-108.0,-172.0,-3.0,-122.0,42.0,-110.0,-176.0,3.5,100.0,42.0,-110.0,-182.0,-3.0,-125.0,42.5,-110.0,-175.0,-3.0,-120.0,42.0,-110.0,-182.0,-3.5,-104.0,42.0,-110.0
4642844,1520,2022,12,Cleveland,Sun 11/27,1:00 PM,23,FINAL OT,258,145.0,3.0,-115.0,45.5,-110.0,79.05,3170.0,68.12,6390.0,35.5,0.0,162.0,3.0,105.0,42.5,-110.0,150.0,3.0,100.0,42.0,-110.0,151.0,3.0,105.0,42.0,-110.0,163.0,3.0,105.0,42.0,-110.0,149.0,3.0,105.0,42.0,103.0,165.0,3.0,105.0,42.5,-110.0,155.0,3.0,100.0,42.0,-110.0,155.0,3.0,102.0,42.0,-108.0,152.0,3.0,102.0,42.0,-110.0,143.0,3.5,-120.0,42.0,-110.0,162.0,3.0,105.0,42.5,-110.0,150.0,3.0,100.0,42.0,-110.0,151.0,3.5,-108.0,42.0,-110.0
4642845,1521,2022,12,Baltimore,Sun 11/27,1:00 PM,27,FINAL,251,-205.0,-3.5,-115.0,46.5,-110.0,17.68,670.0,32.22,3370.0,61.5,0.0,-170.0,-3.0,-115.0,43.0,-113.0,-170.0,-3.0,-115.0,43.0,-110.0,-185.0,-3.5,-105.0,43.0,-110.0,-185.0,-3.5,-105.0,43.0,-110.0,-170.0,-3.5,107.0,43.5,103.0,-170.0,-3.0,-115.0,43.0,-113.0,-170.0,-3.0,-115.0,43.0,-110.0,-170.0,-3.0,-108.0,43.0,-108.0,-171.0,-3.0,-118.0,43.0,-110.0,-198.0,-3.5,-110.0,43.0,-110.0,-170.0,-3.0,-115.0,43.0,-113.0,-195.0,-3.5,-110.0,43.0,-110.0,-196.0,-4.0,-103.0,43.0,-110.0
4642845,1529,2022,12,Jacksonville,Sun 11/27,1:00 PM,28,FINAL,252,175.0,3.5,-105.0,46.5,-110.0,82.32,3120.0,67.78,7090.0,38.5,0.0,150.0,3.0,-105.0,43.0,-107.0,145.0,3.0,-105.0,43.0,-110.0,160.0,3.5,-115.0,43.0,-110.0,160.0,3.5,-115.0,43.0,-110.0,152.0,3.5,-118.0,43.5,-116.0,150.0,3.0,-105.0,43.0,-107.0,150.0,3.0,-105.0,43.0,-110.0,150.0,3.0,-108.0,43.0,-108.0,151.0,3.0,-102.0,43.0,-110.0,160.0,3.5,-110.0,43.0,-110.0,150.0,3.0,-105.0,43.0,-107.0,165.0,3.5,-110.0,43.0,-110.0,162.0,4.0,-128.0,43.0,-110.0
4642846,75380,2022,12,L.A. Chargers,Sun 11/27,4:05 PM,25,FINAL,267,-205.0,-2.5,-110.0,48.0,-110.0,27.38,690.0,30.92,1920.0,83.58,0.0,-145.0,-2.5,-118.0,49.0,-110.0,-145.0,-2.5,-110.0,49.0,-110.0,-147.0,-2.5,-114.0,49.0,-112.0,-147.0,-2.5,-114.0,49.0,-112.0,-145.0,-2.5,-116.0,48.5,-104.0,-145.0,-3.0,-105.0,49.0,-110.0,-145.0,-2.5,-120.0,48.5,-110.0,-145.0,-2.5,-113.0,49.0,-108.0,-145.0,-2.5,-114.0,49.0,-108.0,-145.0,2.5,-120.0,48.5,-110.0,-145.0,-3.0,-105.0,49.0,-110.0,-145.0,-2.5,-120.0,48.5,-110.0,-149.0,-3.0,-109.0,49.0,-108.0
