game_id,team_id,season,week,team,date,time,score,outcome,rotation,opening_moneyline,opening_spread,opening_spread_odds,opening_total,opening_total_odds,moneyline_bet_pct,moneyline_dollar_pct,spread_bet_pct,spread_dollar_pct,total_bet_pct,total_dollar_pct,8_moneyline,8_spread,8_spread_odds,8_total,8_total_odds,9_moneyline,9_spread,9_spread_odds,9_total,9_total_odds,10_moneyline,10_spread,10_spread_odds,10_total,10_total_odds,16_moneyline,16_spread,16_spread_odds,16_total,16_total_odds,20_moneyline,20_spread,20_spread_odds,20_total,20_total_odds,28_moneyline,28_spread,28_spread_odds,28_total,28_total_odds,29_moneyline,29_spread,29_spread_odds,29_total,29_total_odds,36_moneyline,36_spread,36_spread_odds,36_total,36_total_odds,44_moneyline,44_spread,44_spread_odds,44_total,44_total_odds,54_moneyline,54_spread,54_spread_odds,54_total,54_total_odds,82_moneyline,82_spread,82_spread_odds,82_total,82_total_odds,84_moneyline,84_spread,84_spread_odds,84_total,84_total_odds,123_moneyline,123_spread,123_spread_odds,123_total,123_total_odds,127_moneyline,127_spread,127_spread_odds,127_total,127_total_odds
4642928,1530,2022,18,Houston,Sun 1/8,1:00 PM,32,FINAL,463,140.0,2.5,-106.0,38.5,-110.0,79.39,1810.0,53.9,2490.0,39.39,0.0,130.0,3.0,-117.0,38.0,-106.0,135.0,3.0,-115.0,38.0,-105.0,135.0,3.0,-118.0,37.5,-109.0,135.0,3.0,-118.0,37.5,-109.0,132.0,3.0,-115.0,38.0,100.0,130.0,3.0,-115.0,38.0,-106.0,130.0,3.0,-110.0,38.0,-110.0,130.0,3.0,-115.0,37.5,-110.0,135.0,3.0,-113.0,37.5,-108.0,133.0,3.0,-115.0,37.5,-110.0,131.0,3.0,-115.0,37.5,-110.0,130.0,3.0,-115.0,38.0,-106.0,135.0,3.0,-115.0,37.5,-110.0,125.0,2.5,-106.0,37.5,-110.0
4642928,1527,2022,18,Indianapolis,Sun 1/8,1:00 PM,31,FINAL,464,-160.0,-2.5,-114.0,38.5,-110.0,20.61,470.0,46.1,2130.0,60.61,0.0,-150.0,-3.0,-103.0,38.0,-114.0,-160.0,-3.0,-105.0,38.0,-115.0,-155.0,-3.0,-102.0,37.5,-111.0,-155.0,-3.0,-102.0,37.5,-111.0,-146.0,-3.0,104.0,38.0,-113.0,-150.0,-3.0,-105.0,38.0,-114.0,-150.0,-3.0,-110.0,38.0,-110.0,-150.0,-3.0,-105.0,37.5,-110.0,-155.0,-3.0,-103.0,37.5,-108.0,-153.0,-3.0,-105.0,37.5,-110.0,-161.0,-3.0,-105.0,37.5,-110.0,-150.0,-3.0,-105.0,38.0,-114.0,-155.0,-3.0,-105.0,37.5,-110.0,-149.0,-2.5,-125.0,37.5,-110.0
4642932,1541,2022,18,Minnesota,Sun 1/8,1:00 PM,29,FINAL,481,-126.0,-2.0,-110.0,46.0,-113.0,15.52,540.0,30.24,2540.0,48.61,0.0,-280.0,-6.0,-116.0,42.5,-110.0,-280.0,-7.0,105.0,42.5,-110.0,-300.0,-6.5,-115.0,43.0,-110.0,-300.0,-6.5,-115.0,43.0,-110.0,-259.0,-6.5,-103.0,42.5,-104.0,-278.0,-6.0,-116.0,42.5,-110.0,-320.0,-6.5,-110.0,42.5,-110.0,-280.0,-6.5,-110.0,42.5,-110.0,-285.0,-6.5,-108.0,42.5,-108.0,-286.0,-6.5,-109.0,42.5,-113.0,-319.0,-7.0,-110.0,42.5,-110.0,-278.0,-6.0,-116.0,42.5,-110.0,-315.0,-7.0,-110.0,42.5,-110.0,-312.0,-7.0,-112.0,42.5,-112.0
4642932,1540,2022,18,Chicago,Sun 1/8,1:00 PM,13,FINAL,482,106.0,2.0,-110.0,46.0,-107.0,84.48,2940.0,69.76,5860.0,51.39,0.0,235.0,6.0,-104.0,42.5,-110.0,230.0,7.0,-125.0,42.5,-110.0,245.0,6.5,-105.0,43.0,-110.0,245.0,6.5,-105.0,43.0,-110.0,226.0,6.5,-107.0,42.5,-108.0,238.0,6.0,-104.0,42.5,-110.0,260.0,6.5,-110.0,42.5,-110.0,240.0,6.5,-110.0,42.5,-110.0,235.0,6.5,-108.0,42.5,-108.0,236.0,6.5,-111.0,42.5,-107.0,246.0,7.0,-110.0,42.5,-110.0,238.0,6.0,-104.0,42.5,-110.0,240.0,7.0,-110.0,42.5,-110.0,249.0,7.0,-109.0,42.5,-106.0
4642933,1521,2022,18,Baltimore,Sun 1/8,1:00 PM,16,FINAL,479,290.0,6.5,-110.0,43.5,-110.0,91.01,2530.0,77.92,4870.0,51.88,0.0,545.0,12.0,-110.0,39.5,-108.0,525.0,11.5,-110.0,39.0,-110.0,477.0,11.0,-110.0,39.0,-109.0,477.0,11.0,-110.0,39.0,-109.0,480.0,11.0,106.0,39.0,-108.0,522.0,12.0,-110.0,39.5,-108.0,525.0,12.0,-110.0,39.5,-110.0,475.0,11.5,-110.0,39.0,-110.0,535.0,12.0,-108.0,39.0,-108.0,519.0,11.5,-110.0,39.5,-108.0,350.0,9.5,-110.0,39.5,-110.0,522.0,12.0,-110.0,39.5,-108.0,425.0,10.5,-110.0,39.5,-110.0,462.0,11.0,-110.0,39.0,-110.0
4642933,1522,2022,18,Cincinnati,Sun 1/8,1:00 PM,27,FINAL,480,-360.0,-6.5,-110.0,43.5,-110.0,8.99,250.0,22.08,1380.0,48.12,0.0,-725.0,-12.0,-110.0,39.5,-112.0,-800.0,-11.5,-110.0,39.0,-110.0,-650.0,-11.0,-110.0,39.0,-111.0,-650.0,-11.0,-110.0,39.0,-111.0,-613.0,-11.0,-117.0,39.0,-104.0,-747.0,-12.0,-110.0,39.5,-112.0,-750.0,-12.0,-110.0,39.5,-110.0,-650.0,-11.5,-110.0,39.0,-110.0,-710.0,-12.0,-108.0,39.0,-108.0,-669.0,-11.5,-110.0,39.5,-112.0,-480.0,-9.5,-110.0,39.5,-110.0,-747.0,-12.0,-110.0,39.5,-112.0,-640.0,-10.5,-110.0,39.5,-110.0,-667.0,-11.0,-110.0,39.0,-110.0
4642935,1523,2022,18,N.Y. Jets,Sun 1/8,1:00 PM,6,FINAL,455,150.0,4.0,-110.0,41.5,-110.0,73.55,3170.0,54.86,4400.0,63.14,0.0,183.0,3.5,-104.0,37.0,-112.0,175.0,4.0,-115.0,37.0,-110.0,166.0,3.0,109.0,37.0,-110.0,166.0,3.0,109.0,37.0,-110.0,183.0,3.5,-100.0,36.5,-114.0,178.0,3.5,-104.0,37.0,-112.0,175.0,3.5,-105.0,37.0,-110.0,185.0,4.0,-110.0,37.0,-110.0,185.0,4.0,-108.0,37.0,-108.0,178.0,4.0,-114.0,37.0,-107.0,156.0,3.5,-110.0,37.5,-110.0,178.0,3.5,-104.0,37.0,-112.0,170.0,3.5,-110.0,37.5,-110.0,175.0,3.5,-102.0,37.0,-112.0
4642935,1524,2022,18,Miami,Sun 1/8,1:00 PM,11,FINAL,456,-170.0,-4.0,-110.0,41.5,-110.0,26.45,1140.0,45.14,3620.0,36.86,0.0,-213.0,-3.5,-116.0,37.0,-108.0,-210.0,-4.0,-105.0,37.0,-110.0,-195.0,-3.0,-129.0,37.0,-110.0,-195.0,-3.0,-129.0,37.0,-110.0,-206.0,-3.5,-110.0,36.5,101.0,-218.0,-3.5,-116.0,37.0,-108.0,-205.0,-3.5,-115.0,37.0,-110.0,-215.0,-4.0,-110.0,37.0,-110.0,-215.0,-4.0,-108.0,37.0,-108.0,-208.0,-4.0,-106.0,37.0,-113.0,-194.0,-3.5,-110.0,37.5,-110.0,-218.0,-3.5,-116.0,37.0,-108.0,-210.0,-3.5,-110.0,37.5,-110.0,-213.0,-3.5,-110.0,37.0,-106.0
4642936,1545,2022,18,Carolina,Sun 1/8,1:00 PM,10,FINAL,475,180.0,3.0,-110.0,39.5,-110.0,53.27,1140.0,46.22,2690.0,62.88,0.0,164.0,3.5,-118.0,41.5,-113.0,155.0,3.5,-115.0,41.5,-110.0,160.0,3.0,106.0,41.5,-109.0,160.0,3.0,106.0,41.5,-109.0,158.0,3.5,-115.0,41.5,-105.0,159.0,3.5,-118.0,41.5,-113.0,155.0,3.5,-115.0,41.5,-115.0,165.0,3.5,-115.0,41.5,-110.0,155.0,3.5,-118.0,41.5,-108.0,158.0,3.5,-111.0,41.5,-111.0,155.0,3.5,-110.0,41.5,-110.0,164.0,3.5,-118.0,41.5,-113.0,155.0,3.5,-110.0,41.5,-110.0,153.0,3.5,-114.0,41.5,-108.0
4642936,1543,2022,18,New Orleans,Sun 1/8,1:00 PM,7,FINAL,476,-210.0,-3.0,-110.0,39.5,-110.0,46.73,1000.0,53.78,3130.0,37.12,0.0,-184.0,-3.5,-102.0,41.5,-107.0,-180.0,-3.5,-105.0,41.5,-110.0,-185.0,-3.0,-126.0,41.5,-111.0,-185.0,-3.0,-126.0,41.5,-111.0,-177.0,-3.5,104.0,41.5,-107.0,-179.0,-3.5,-102.0,41.5,-107.0,-175.0,-3.5,-105.0,41.5,-105.0,-185.0,-3.5,-105.0,41.5,-110.0,-180.0,-3.5,102.0,41.5,-108.0,-183.0,-3.5,-109.0,41.5,-109.0,-191.0,-3.5,-110.0,41.5,-110.0,-184.0,-3.5,-102.0,41.5,-107.0,-185.0,-3.5,-110.0,41.5,-110.0,-185.0,-3.5,-108.0,41.5,-111.0
