game_id,team_id,season,week,team,date,time,score,outcome,rotation,opening_moneyline,opening_spread,opening_spread_odds,opening_total,opening_total_odds,moneyline_bet_pct,moneyline_dollar_pct,spread_bet_pct,spread_dollar_pct,total_bet_pct,total_dollar_pct,8_moneyline,8_spread,8_spread_odds,8_total,8_total_odds,9_moneyline,9_spread,9_spread_odds,9_total,9_total_odds,10_moneyline,10_spread,10_spread_odds,10_total,10_total_odds,16_moneyline,16_spread,16_spread_odds,16_total,16_total_odds,20_moneyline,20_spread,20_spread_odds,20_total,20_total_odds,28_moneyline,28_spread,28_spread_odds,28_total,28_total_odds,29_moneyline,29_spread,29_spread_odds,29_total,29_total_odds,36_moneyline,36_spread,36_spread_odds,36_total,36_total_odds,44_moneyline,44_spread,44_spread_odds,44_total,44_total_odds,54_moneyline,54_spread,54_spread_odds,54_total,54_total_odds,82_moneyline,82_spread,82_spread_odds,82_total,82_total_odds,84_moneyline,84_spread,84_spread_odds,84_total,84_total_odds,123_moneyline,123_spread,123_spread_odds,123_total,123_total_odds,127_moneyline,127_spread,127_spread_odds,127_total,127_total_odds
4642755,1533,2022,5,Las Vegas,Mon 10/10,8:15 PM,29,FINAL,479,265.0,7.0,-110.0,51.0,-110.0,84.52,5240.0,84.45,36020.0,81.04,0.0,280.0,7.0,-112.0,51.5,-110.0,280.0,7.0,-110.0,51.5,-110.0,263.0,7.0,-110.0,51.5,-110.0,260.0,7.0,-115.0,51.5,-110.0,275.0,7.5,-126.0,51.5,-101.0,285.0,7.0,-105.0,51.5,-110.0,250.0,7.0,100.0,51.5,-105.0,280.0,7.0,-110.0,51.5,-110.0,260.0,7.0,-108.0,51.0,-108.0,278.0,7.0,-110.0,51.5,-110.0,275.0,7.0,-110.0,51.5,-110.0,285.0,7.0,-105.0,51.5,-110.0,285.0,7.0,-105.0,51.5,-110.0,273.0,7.0,-110.0,51.5,-106.0
4642755,1531,2022,5,Kansas City,Mon 10/10,8:15 PM,30,FINAL,480,-315.0,-7.0,-110.0,51.0,-110.0,15.48,960.0,15.55,6630.0,18.96,0.0,-350.0,-7.0,-108.0,51.5,-110.0,-360.0,-7.0,-110.0,51.5,-110.0,-325.0,-7.0,-110.0,51.5,-110.0,-320.0,-7.0,-105.0,51.5,-110.0,-322.0,-7.5,114.0,51.5,-112.0,-345.0,-7.0,-115.0,51.5,-110.0,-350.0,-7.0,-120.0,51.5,-115.0,-340.0,-7.0,-110.0,51.5,-110.0,-320.0,-7.0,-108.0,51.0,-108.0,-348.0,-7.0,-110.0,51.5,-110.0,-359.0,-7.0,-110.0,51.5,-110.0,-345.0,-7.0,-115.0,51.5,-110.0,-375.0,-7.0,-115.0,51.5,-110.0,-345.0,-7.0,-102.0,51.5,-114.0
4640667,1535,2022,5,N.Y. Giants,Sun 10/9,9:30 AM,27,FINAL,451,295.0,8.0,-110.0,41.0,-110.0,91.3,5460.0,72.25,10960.0,65.75,0.0,345.0,9.0,-105.0,42.0,-112.0,340.0,9.0,-110.0,42.0,-110.0,351.0,9.0,-110.0,42.0,-110.0,351.0,9.0,-110.0,42.0,-110.0,331.0,8.5,103.0,42.0,-102.0,348.0,9.0,-105.0,42.0,-112.0,320.0,9.0,-110.0,42.0,-115.0,340.0,9.0,-110.0,42.0,-110.0,360.0,9.0,-108.0,42.0,-108.0,369.0,9.0,-110.0,42.0,-111.0,350.0,9.5,-111.0,40.5,-111.0,348.0,9.0,-105.0,42.0,-112.0,320.0,9.0,-110.0,42.0,-110.0,322.0,9.0,-111.0,42.0,-108.0
4640667,1542,2022,5,Green Bay,Sun 10/9,9:30 AM,22,FINAL,452,-365.0,-8.0,-110.0,41.0,-110.0,8.7,520.0,27.75,4210.0,34.25,0.0,-425.0,-9.0,-115.0,42.0,-108.0,-460.0,-9.0,-110.0,42.0,-110.0,-450.0,-9.0,-110.0,42.0,-110.0,-450.0,-9.0,-110.0,42.0,-110.0,-397.0,-8.5,-114.0,42.0,-110.0,-423.0,-9.0,-115.0,42.0,-108.0,-410.0,-9.0,-110.0,42.0,-105.0,-420.0,-9.0,-110.0,42.0,-110.0,-460.0,-9.0,-108.0,42.0,-108.0,-469.0,-9.0,-110.0,42.0,-109.0,-500.0,-9.5,-111.0,40.5,-117.0,-423.0,-9.0,-115.0,42.0,-108.0,-430.0,-9.0,-110.0,42.0,-110.0,-417.0,-9.0,-119.0,42.0,-118.0
4642742,75380,2022,5,L.A. Chargers,Sun 10/9,1:00 PM,30,FINAL,467,-147.0,-1.0,-110.0,48.0,-110.0,36.53,1640.0,41.53,5860.0,69.11,0.0,-125.0,-1.5,-110.0,47.0,-105.0,-120.0,-1.0,-115.0,47.0,-110.0,-121.0,-1.0,-110.0,47.0,-105.0,-120.0,-1.0,-110.0,47.0,-105.0,-105.0,-1.0,102.0,47.0,101.0,-120.0,-1.0,-108.0,47.0,-105.0,-120.0,-1.0,-115.0,47.0,-110.0,-125.0,-1.5,-110.0,47.0,-110.0,-125.0,-1.0,-108.0,46.5,-108.0,-124.0,-1.0,-111.0,47.0,-107.0,285.0,8.5,-111.0,53.5,-111.0,-120.0,-1.0,-108.0,47.0,-105.0,-123.0,-1.5,-110.0,47.0,-110.0,-119.0,-1.0,-106.0,46.5,-109.0
4642742,1520,2022,5,Cleveland,Sun 10/9,1:00 PM,28,FINAL,468,127.0,1.0,-110.0,48.0,-110.0,63.47,2850.0,58.47,8250.0,30.89,0.0,105.0,1.5,-110.0,47.0,-115.0,100.0,1.0,-105.0,47.0,-110.0,101.0,1.0,-110.0,47.0,-115.0,100.0,1.0,-110.0,47.0,-115.0,-105.0,1.0,-113.0,47.0,-113.0,100.0,1.0,-112.0,47.0,-115.0,100.0,1.0,-105.0,47.0,-110.0,105.0,1.5,-110.0,47.0,-110.0,105.0,1.0,-108.0,46.5,-108.0,104.0,1.0,-109.0,47.0,-113.0,-400.0,-8.5,-117.0,53.5,-111.0,100.0,1.0,-112.0,47.0,-115.0,103.0,1.5,-110.0,47.0,-110.0,-101.0,1.0,-104.0,46.5,-111.0
4642743,1540,2022,5,Chicago,Sun 10/9,1:00 PM,22,FINAL,461,270.0,6.5,-110.0,43.0,-110.0,82.83,6080.0,75.95,12540.0,44.94,0.0,310.0,8.5,-110.0,43.5,-110.0,310.0,8.5,-110.0,43.5,-110.0,344.0,9.0,-110.0,43.5,-110.0,344.0,9.0,-110.0,43.5,-110.0,315.0,10.0,-120.0,44.0,-102.0,315.0,9.0,-110.0,43.5,-110.0,310.0,8.5,-110.0,43.5,-110.0,320.0,8.5,-110.0,44.0,-110.0,300.0,8.5,-108.0,44.0,-108.0,309.0,8.5,-112.0,44.0,-106.0,500.0,13.5,-111.0,47.5,-105.0,315.0,9.0,-110.0,43.5,-110.0,310.0,8.5,-110.0,44.0,-110.0,318.0,9.0,-110.0,44.5,-108.0
4642743,1541,2022,5,Minnesota,Sun 10/9,1:00 PM,29,FINAL,462,-325.0,-6.5,-110.0,43.0,-110.0,17.17,1260.0,24.05,3970.0,55.06,0.0,-380.0,-8.5,-110.0,43.5,-110.0,-415.0,-8.5,-110.0,43.5,-110.0,-440.0,-9.0,-110.0,43.5,-110.0,-440.0,-9.0,-110.0,43.5,-110.0,-376.0,-10.0,109.0,44.0,-111.0,-375.0,-9.0,-110.0,43.5,-110.0,-390.0,-8.5,-110.0,43.5,-110.0,-400.0,-8.5,-110.0,44.0,-110.0,-380.0,-8.5,-108.0,44.0,-108.0,-389.0,-8.5,-108.0,44.0,-114.0,-833.0,-13.5,-111.0,47.5,-117.0,-375.0,-9.0,-110.0,43.5,-110.0,-410.0,-8.5,-110.0,44.0,-110.0,-417.0,-9.0,-120.0,44.5,-119.0
4642744,1528,2022,5,Tennessee,Sun 10/9,1:00 PM,21,FINAL,463,-140.0,0.0,-110.0,43.0,-110.0,31.74,1130.0,36.2,5390.0,76.07,0.0,-115.0,0.0,-108.0,43.0,-112.0,-110.0,0.0,-110.0,43.5,-110.0,-115.0,0.0,-109.0,44.0,-115.0,-115.0,0.0,-109.0,44.0,-115.0,-110.0,-1.0,-103.0,43.0,-110.0,-115.0,0.0,-108.0,43.0,-115.0,-110.0,-1.0,-105.0,43.0,-115.0,-110.0,0.0,-110.0,43.0,-110.0,-115.0,0.0,-108.0,43.5,-108.0,-116.0,0.0,-112.0,43.0,-111.0,-153.0,-2.5,-117.0,38.5,-111.0,-115.0,0.0,-108.0,43.0,-115.0,-110.0,0.0,-110.0,43.0,-110.0,-115.0,-1.5,-105.0,43.0,-110.0
4642744,1537,2022,5,Washington,Sun 10/9,1:00 PM,17,FINAL,464,120.0,0.0,-110.0,43.0,-110.0,68.26,2430.0,63.8,9500.0,23.93,0.0,-105.0,0.0,-112.0,43.0,-108.0,-110.0,0.0,-110.0,43.5,-110.0,-105.0,0.0,-111.0,44.0,-105.0,-105.0,0.0,-111.0,44.0,-105.0,100.0,1.0,-107.0,43.0,-102.0,-105.0,0.0,-112.0,43.0,-105.0,-110.0,1.0,-115.0,43.0,-105.0,-110.0,0.0,-110.0,43.0,-110.0,-105.0,0.0,-108.0,43.5,-108.0,-104.0,0.0,-108.0,43.0,-109.0,120.0,2.5,-105.0,38.5,-117.0,-105.0,0.0,-112.0,43.0,-105.0,-110.0,0.0,-110.0,43.0,-110.0,-104.0,1.5,-127.0,43.0,-110.0
