game_id,team_id,season,week,team,date,time,score,outcome,rotation,opening_moneyline,opening_spread,opening_spread_odds,opening_total,opening_total_odds,moneyline_bet_pct,moneyline_dollar_pct,spread_bet_pct,spread_dollar_pct,total_bet_pct,total_dollar_pct,8_moneyline,8_spread,8_spread_odds,8_total,8_total_odds,9_moneyline,9_spread,9_spread_odds,9_total,9_total_odds,10_moneyline,10_spread,10_spread_odds,10_total,10_total_odds,16_moneyline,16_spread,16_spread_odds,16_total,16_total_odds,20_moneyline,20_spread,20_spread_odds,20_total,20_total_odds,28_moneyline,28_spread,28_spread_odds,28_total,28_total_odds,29_moneyline,29_spread,29_spread_odds,29_total,29_total_odds,36_moneyline,36_spread,36_spread_odds,36_total,36_total_odds,44_moneyline,44_spread,44_spread_odds,44_total,44_total_odds,54_moneyline,54_spread,54_spread_odds,54_total,54_total_odds,82_moneyline,82_spread,82_spread_odds,82_total,82_total_odds,84_moneyline,84_spread,84_spread_odds,84_total,84_total_odds
3778773,1527,2019,15,Indianapolis,Mon 12/16,8:15 PM,7,FINAL,333,285.0,3.5,-110.0,44.0,-110.0,42.0,5050.0,44.0,37420.0,60.0,27520.0,315.0,8.5,-115.0,49.0,-107.0,350.0,9.0,-120.0,49.5,-110.0,324.0,8.0,-110.0,49.0,-110.0,324.0,8.0,-110.0,49.0,-110.0,315.0,8.0,-106.0,48.5,-112.0,326.0,8.0,-115.0,49.0,-115.0,315.0,8.0,-110.0,49.0,-115.0,330.0,8.0,-110.0,49.0,-110.0,340.0,7.5,-105.0,48.5,-105.0,324.0,7.5,-110.0,48.5,-112.0,320.0,9.0,-110.0,49.5,-110.0,326.0,8.0,-115.0,49.0,-115.0
3778773,1543,2019,15,New Orleans,Mon 12/16,8:15 PM,34,FINAL,334,-360.0,-3.5,-110.0,44.0,-110.0,58.0,6930.0,56.0,47310.0,40.0,18150.0,-400.0,-8.5,-105.0,49.0,-113.0,-500.0,-9.0,100.0,49.5,-110.0,-410.0,-8.0,-110.0,49.0,-110.0,-410.0,-8.0,-110.0,49.0,-110.0,-376.0,-8.0,-104.0,48.5,101.0,-401.0,-8.0,-105.0,49.0,-105.0,-400.0,-8.0,-110.0,49.0,-105.0,-410.0,-8.0,-110.0,49.0,-110.0,-430.0,-7.5,-105.0,48.5,-105.0,-404.0,-7.5,-110.0,48.5,-108.0,-460.0,-9.0,-110.0,49.5,-110.0,-401.0,-8.0,-105.0,49.0,-105.0
3778770,1534,2019,15,Denver,Sun 12/15,1:00 PM,3,FINAL,317,410.0,12.0,-110.0,46.5,-110.0,58.0,1120.0,55.0,6470.0,49.0,2080.0,380.0,9.5,-115.0,42.5,-110.0,375.0,9.0,-115.0,43.0,-105.0,351.0,9.0,-114.0,43.5,-106.0,351.0,9.0,-114.0,43.5,-106.0,352.0,10.0,-125.0,43.0,-107.0,358.0,9.0,-110.0,43.0,-110.0,350.0,9.0,-110.0,43.0,-110.0,370.0,9.0,-110.0,43.0,-110.0,385.0,9.0,-105.0,43.0,-105.0,366.0,9.0,-113.0,43.0,-109.0,390.0,9.0,-110.0,43.0,-110.0,358.0,9.0,-110.0,43.0,-110.0
3778770,1531,2019,15,Kansas City,Sun 12/15,1:00 PM,23,FINAL,318,-550.0,-12.0,-110.0,46.5,-110.0,42.0,820.0,45.0,5260.0,51.0,2150.0,-500.0,-9.5,-105.0,42.5,-110.0,-550.0,-9.0,-105.0,43.0,-115.0,-450.0,-9.0,-106.0,43.5,-114.0,-450.0,-9.0,-106.0,43.5,-114.0,-426.0,-10.0,113.0,43.0,-104.0,-458.0,-9.0,-110.0,43.0,-110.0,-450.0,-9.0,-110.0,43.0,-110.0,-450.0,-9.0,-110.0,43.0,-110.0,-510.0,-9.0,-105.0,43.0,-105.0,-466.0,-9.0,-107.0,43.0,-111.0,-510.0,-9.0,-110.0,43.0,-110.0,-458.0,-9.0,-110.0,43.0,-110.0
3778771,1544,2019,15,Tampa Bay,Sun 12/15,1:00 PM,38,FINAL,305,-180.0,-4.5,-110.0,47.5,-110.0,54.0,440.0,54.0,5110.0,68.0,2730.0,-250.0,-5.5,-116.0,46.0,-108.0,-270.0,-6.0,-115.0,46.5,-105.0,-270.0,-6.0,-110.0,46.0,-105.0,-270.0,-6.0,-110.0,46.0,-105.0,-239.0,-5.5,-111.0,46.0,-100.0,-260.0,-6.0,-105.0,46.0,-110.0,-250.0,-6.0,-110.0,46.0,-110.0,-260.0,-6.0,-110.0,46.0,-110.0,-235.0,-6.0,-105.0,46.0,-105.0,-226.0,-6.0,-110.0,46.0,-110.0,-270.0,-6.5,-110.0,46.5,-110.0,-260.0,-6.0,-105.0,46.0,-110.0
3778771,1539,2019,15,Detroit,Sun 12/15,1:00 PM,17,FINAL,306,160.0,4.5,-110.0,47.5,-110.0,46.0,380.0,46.0,4300.0,32.0,1300.0,210.0,5.5,-104.0,46.0,-112.0,220.0,6.0,-105.0,46.5,-115.0,222.0,6.0,-110.0,46.0,-115.0,222.0,6.0,-110.0,46.0,-115.0,210.0,5.5,101.0,46.0,-111.0,220.0,6.0,-115.0,46.0,-110.0,210.0,6.0,-110.0,46.0,-110.0,220.0,6.0,-110.0,46.0,-110.0,200.0,6.0,-105.0,46.0,-105.0,191.0,6.0,-110.0,46.0,-110.0,210.0,6.5,-110.0,46.5,-110.0,220.0,6.0,-115.0,46.0,-110.0
3778772,1530,2019,15,Houston,Sun 12/15,1:00 PM,24,FINAL,313,160.0,2.5,-110.0,47.5,-110.0,54.0,1830.0,49.0,7870.0,65.0,4490.0,140.0,3.0,-105.0,50.0,-112.0,140.0,3.0,-105.0,51.0,-105.0,151.0,3.0,-101.0,50.5,-108.0,151.0,3.0,-101.0,50.5,-108.0,148.0,3.0,103.0,50.0,-107.0,153.0,3.0,-105.0,50.0,-110.0,145.0,3.0,-105.0,50.0,-110.0,150.0,3.0,-105.0,50.0,-110.0,140.0,3.0,-105.0,50.5,-105.0,138.0,3.0,-105.0,50.5,-109.0,125.0,3.0,100.0,51.0,-110.0,153.0,3.0,-105.0,50.0,-110.0
3778772,1528,2019,15,Tennessee,Sun 12/15,1:00 PM,21,FINAL,314,-180.0,-2.5,-110.0,47.5,-110.0,46.0,1580.0,51.0,8080.0,35.0,2450.0,-160.0,-3.0,-115.0,50.0,-108.0,-160.0,-3.0,-115.0,51.0,-115.0,-175.0,-3.0,-119.0,50.5,-112.0,-175.0,-3.0,-119.0,50.5,-112.0,-165.0,-3.0,-113.0,50.0,-104.0,-173.0,-3.0,-115.0,50.0,-110.0,-165.0,-3.0,-115.0,50.0,-110.0,-170.0,-3.0,-115.0,50.0,-110.0,-160.0,-3.0,-105.0,50.5,-105.0,-158.0,-3.0,-115.0,50.5,-111.0,-155.0,-3.0,-120.0,51.0,-110.0,-173.0,-3.0,-115.0,50.0,-110.0
3778777,1524,2019,15,Miami,Sun 12/15,1:00 PM,20,FINAL,319,160.0,3.0,-105.0,48.0,-110.0,56.0,460.0,54.0,520.0,36.0,210.0,160.0,3.5,-115.0,46.0,-115.0,160.0,3.5,-115.0,46.5,-115.0,163.0,3.5,-110.0,46.5,-116.0,163.0,3.5,-110.0,46.5,-116.0,165.0,3.5,-108.0,47.0,-102.0,160.0,3.5,-115.0,46.5,-110.0,165.0,3.5,-115.0,46.5,-110.0,165.0,3.5,-110.0,46.5,-110.0,170.0,3.5,-110.0,47.0,-105.0,166.0,3.5,-111.0,47.0,-108.0,140.0,3.0,100.0,46.5,-110.0,160.0,3.5,-115.0,46.5,-110.0
3778777,1535,2019,15,N.Y. Giants,Sun 12/15,1:00 PM,36,FINAL,320,-180.0,-3.0,-115.0,48.0,-110.0,44.0,360.0,46.0,450.0,64.0,380.0,-180.0,-3.5,-105.0,46.0,-105.0,-180.0,-3.5,-105.0,46.5,-105.0,-190.0,-3.5,-110.0,46.5,-104.0,-190.0,-3.5,-110.0,46.5,-104.0,-185.0,-3.5,-102.0,47.0,-109.0,-190.0,-3.5,-105.0,46.5,-110.0,-190.0,-3.5,-105.0,46.5,-110.0,-185.0,-3.5,-110.0,46.5,-110.0,-195.0,-3.5,100.0,47.0,-105.0,-191.0,-3.5,-109.0,47.0,-112.0,-165.0,-3.0,-120.0,46.5,-110.0,-190.0,-3.5,-105.0,46.5,-110.0
