game_id,team_id,season,week,team,date,time,score,outcome,rotation,opening_moneyline,opening_spread,opening_spread_odds,opening_total,opening_total_odds,moneyline_bet_pct,moneyline_dollar_pct,spread_bet_pct,spread_dollar_pct,total_bet_pct,total_dollar_pct,8_moneyline,8_spread,8_spread_odds,8_total,8_total_odds,9_moneyline,9_spread,9_spread_odds,9_total,9_total_odds,10_moneyline,10_spread,10_spread_odds,10_total,10_total_odds,16_moneyline,16_spread,16_spread_odds,16_total,16_total_odds,20_moneyline,20_spread,20_spread_odds,20_total,20_total_odds,28_moneyline,28_spread,28_spread_odds,28_total,28_total_odds,29_moneyline,29_spread,29_spread_odds,29_total,29_total_odds,36_moneyline,36_spread,36_spread_odds,36_total,36_total_odds,44_moneyline,44_spread,44_spread_odds,44_total,44_total_odds,54_moneyline,54_spread,54_spread_odds,54_total,54_total_odds,82_moneyline,82_spread,82_spread_odds,82_total,82_total_odds,84_moneyline,84_spread,84_spread_odds,84_total,84_total_odds
3778671,1524,2019,8,Miami,Mon 10/28,8:15 PM,14,FINAL,277,600.0,16.5,-110.0,42.5,-110.0,64.0,10180.0,58.0,54230.0,48.0,17560.0,540.0,14.0,-110.0,43.5,-120.0,525.0,14.0,-115.0,43.5,-110.0,506.0,14.0,-109.0,43.5,-111.0,506.0,14.0,-109.0,43.5,-111.0,491.0,14.0,-107.0,44.0,-106.0,,14.0,-110.0,44.0,-110.0,500.0,14.0,-115.0,44.0,-110.0,550.0,14.0,-115.0,44.0,-110.0,530.0,14.0,-105.0,44.0,-105.0,575.0,14.0,-113.0,44.0,-111.0,485.0,14.0,-120.0,43.5,-115.0,,14.0,-110.0,44.0,-110.0
3778671,1519,2019,8,Pittsburgh,Mon 10/28,8:15 PM,27,FINAL,278,-800.0,-16.5,-110.0,42.5,-110.0,36.0,5680.0,42.0,39020.0,52.0,18670.0,-705.0,-14.0,-110.0,43.5,100.0,-850.0,-14.0,-105.0,43.5,-110.0,-700.0,-14.0,-111.0,43.5,-109.0,-700.0,-14.0,-111.0,43.5,-109.0,-630.0,-14.0,-103.0,44.0,-105.0,,-14.0,-110.0,44.0,-110.0,-700.0,-14.0,-105.0,44.0,-110.0,-800.0,-14.0,-105.0,44.0,-110.0,-705.0,-14.0,-105.0,44.0,-105.0,-750.0,-14.0,-107.0,44.0,-109.0,-775.0,-14.0,100.0,43.5,-105.0,,-14.0,-110.0,44.0,-110.0
3778666,1548,2019,8,Seattle,Sun 10/27,1:00 PM,27,FINAL,257,-370.0,-3.5,-110.0,54.0,-110.0,63.0,1120.0,64.0,9250.0,37.0,750.0,-340.0,-7.5,-110.0,48.5,-105.0,-420.0,-8.0,-110.0,48.5,-110.0,-350.0,-7.0,-117.0,48.5,-109.0,-350.0,-7.0,-117.0,48.5,-109.0,-323.0,-7.5,106.0,48.5,-102.0,-350.0,-7.5,100.0,48.5,-110.0,-350.0,-8.0,100.0,49.0,-110.0,-350.0,-7.5,-105.0,48.5,-110.0,-365.0,-7.5,100.0,48.5,-105.0,-355.0,-7.5,-104.0,48.5,-109.0,-420.0,-9.0,100.0,48.0,-115.0,-350.0,-7.5,100.0,48.5,-110.0
3778666,1546,2019,8,Atlanta,Sun 10/27,1:00 PM,20,FINAL,258,310.0,3.5,-110.0,54.0,-110.0,37.0,660.0,36.0,5120.0,63.0,1280.0,285.0,7.5,-110.0,48.5,-115.0,310.0,8.0,-110.0,48.5,-110.0,281.0,7.0,-103.0,48.5,-111.0,281.0,7.0,-103.0,48.5,-111.0,275.0,7.5,-117.0,48.5,-110.0,290.0,7.5,-120.0,48.5,-110.0,280.0,8.0,-120.0,49.0,-110.0,290.0,7.5,-115.0,48.5,-110.0,295.0,7.5,-110.0,48.5,-105.0,285.0,7.5,-116.0,48.5,-111.0,320.0,9.0,-125.0,48.0,-105.0,290.0,7.5,-120.0,48.5,-110.0
3778667,1534,2019,8,Denver,Sun 10/27,1:00 PM,13,FINAL,271,235.0,4.5,-115.0,43.5,-110.0,52.0,450.0,33.0,5330.0,38.0,480.0,215.0,5.5,-110.0,41.5,-111.0,225.0,6.5,-110.0,41.5,-110.0,199.0,5.5,-110.0,41.5,-110.0,199.0,5.5,-110.0,41.5,-110.0,209.0,6.0,-117.0,41.0,-111.0,210.0,6.0,-115.0,41.5,-110.0,210.0,5.5,-110.0,41.5,-110.0,210.0,5.5,-110.0,41.5,-110.0,220.0,5.5,-105.0,41.5,-105.0,206.0,5.5,-109.0,41.5,-109.0,220.0,6.0,-105.0,41.5,-105.0,210.0,6.0,-115.0,41.5,-110.0
3778667,1527,2019,8,Indianapolis,Sun 10/27,1:00 PM,15,FINAL,272,-280.0,-4.5,-105.0,43.5,-110.0,48.0,410.0,67.0,10640.0,62.0,790.0,-255.0,-5.5,-110.0,41.5,-109.0,-275.0,-6.5,-110.0,41.5,-110.0,-240.0,-5.5,-110.0,41.5,-110.0,-240.0,-5.5,-110.0,41.5,-110.0,-238.0,-6.0,106.0,41.0,-100.0,-250.0,-6.0,-105.0,41.5,-110.0,-250.0,-5.5,-110.0,41.5,-110.0,-250.0,-5.5,-110.0,41.5,-110.0,-270.0,-5.5,-105.0,41.5,-105.0,-246.0,-5.5,-111.0,41.5,-111.0,-270.0,-6.0,-115.0,41.5,-115.0,-250.0,-6.0,-105.0,41.5,-110.0
3778669,1549,2019,8,Arizona,Sun 10/27,1:00 PM,9,FINAL,265,395.0,8.5,-110.0,48.5,-110.0,55.0,1150.0,52.0,6710.0,61.0,1350.0,490.0,12.5,-113.0,48.0,-110.0,450.0,12.0,-105.0,48.5,-105.0,477.0,12.5,-105.0,48.0,-110.0,477.0,12.5,-105.0,48.0,-110.0,467.0,12.5,-108.0,47.5,-110.0,,13.0,-125.0,48.0,-110.0,470.0,12.5,-115.0,48.0,-110.0,475.0,12.5,-110.0,48.0,-110.0,500.0,12.0,-105.0,48.0,-105.0,477.0,12.0,-109.0,48.0,-112.0,410.0,12.5,-110.0,48.5,-110.0,,13.0,-125.0,48.0,-110.0
3778669,1543,2019,8,New Orleans,Sun 10/27,1:00 PM,31,FINAL,266,-470.0,-8.5,-110.0,48.5,-110.0,45.0,960.0,48.0,6150.0,39.0,860.0,-615.0,-12.5,-107.0,48.0,-110.0,-700.0,-12.0,-115.0,48.5,-115.0,-650.0,-12.5,-115.0,48.0,-110.0,-650.0,-12.5,-115.0,48.0,-110.0,-625.0,-12.5,-102.0,47.5,-101.0,,-13.0,105.0,48.0,-110.0,-650.0,-12.5,-105.0,48.0,-110.0,-650.0,-12.5,-110.0,48.0,-110.0,-650.0,-12.0,-105.0,48.0,-105.0,-627.0,-12.0,-111.0,48.0,-108.0,-630.0,-12.5,-110.0,48.5,-110.0,,-13.0,105.0,48.0,-110.0
3778670,75380,2019,8,L.A. Chargers,Sun 10/27,1:00 PM,17,FINAL,255,200.0,5.0,-110.0,40.5,-110.0,52.0,460.0,52.0,1080.0,36.0,570.0,162.0,3.5,-112.0,41.0,-110.0,165.0,3.5,-110.0,41.0,-115.0,162.0,3.0,106.0,41.0,-110.0,162.0,3.0,106.0,41.0,-110.0,163.0,3.5,-107.0,41.0,-104.0,160.0,3.5,-115.0,41.0,-110.0,160.0,3.5,-115.0,41.0,-110.0,170.0,3.5,-110.0,41.0,-110.0,160.0,3.5,-105.0,41.0,-105.0,156.0,3.5,-114.0,41.0,-109.0,160.0,3.5,-110.0,41.5,-110.0,160.0,3.5,-115.0,41.0,-110.0
3778670,1540,2019,8,Chicago,Sun 10/27,1:00 PM,16,FINAL,256,-240.0,-5.0,-110.0,40.5,-110.0,48.0,430.0,48.0,990.0,64.0,1010.0,-182.0,-3.5,-108.0,41.0,-110.0,-190.0,-3.5,-110.0,41.0,-105.0,-188.0,-3.0,-127.0,41.0,-110.0,-188.0,-3.0,-127.0,41.0,-110.0,-182.0,-3.5,-103.0,41.0,-107.0,-190.0,-3.5,-105.0,41.0,-110.0,-180.0,-3.5,-105.0,41.0,-110.0,-190.0,-3.5,-110.0,41.0,-110.0,-185.0,-3.5,-105.0,41.0,-105.0,-176.0,-3.5,-106.0,41.0,-111.0,-190.0,-3.5,-110.0,41.5,-110.0,-190.0,-3.5,-105.0,41.0,-110.0
