game_id,team_id,season,week,team,date,time,score,outcome,rotation,opening_moneyline,opening_spread,opening_spread_odds,opening_total,opening_total_odds,moneyline_bet_pct,moneyline_dollar_pct,spread_bet_pct,spread_dollar_pct,total_bet_pct,total_dollar_pct,8_moneyline,8_spread,8_spread_odds,8_total,8_total_odds,9_moneyline,9_spread,9_spread_odds,9_total,9_total_odds,10_moneyline,10_spread,10_spread_odds,10_total,10_total_odds,16_moneyline,16_spread,16_spread_odds,16_total,16_total_odds,20_moneyline,20_spread,20_spread_odds,20_total,20_total_odds,28_moneyline,28_spread,28_spread_odds,28_total,28_total_odds,29_moneyline,29_spread,29_spread_odds,29_total,29_total_odds,36_moneyline,36_spread,36_spread_odds,36_total,36_total_odds,44_moneyline,44_spread,44_spread_odds,44_total,44_total_odds,54_moneyline,54_spread,54_spread_odds,54_total,54_total_odds,82_moneyline,82_spread,82_spread_odds,82_total,82_total_odds,84_moneyline,84_spread,84_spread_odds,84_total,84_total_odds
3778692,1538,2019,9,Dallas,Mon 11/4,8:15 PM,37,FINAL,475,-340.0,-8.0,-115.0,47.0,-110.0,49.0,9320.0,57.0,64210.0,55.0,20490.0,-303.0,-6.5,-110.0,48.5,-105.0,-340.0,-7.0,-105.0,49.0,-105.0,-300.0,-6.5,-104.0,48.0,-112.0,-300.0,-6.5,-104.0,48.0,-112.0,-297.0,-6.5,-101.0,48.5,102.0,-310.0,-6.5,-105.0,48.0,-115.0,-320.0,-6.5,-115.0,48.5,-110.0,-300.0,-6.5,-105.0,48.5,-110.0,-305.0,-6.5,-105.0,48.5,-105.0,-287.0,-6.5,-109.0,48.5,-110.0,-340.0,-7.0,-110.0,48.5,-110.0,-310.0,-6.5,-105.0,48.0,-115.0
3778692,1535,2019,9,N.Y. Giants,Mon 11/4,8:15 PM,18,FINAL,476,285.0,8.0,-105.0,47.0,-110.0,51.0,9710.0,43.0,49370.0,45.0,17000.0,253.0,6.5,-110.0,48.5,-115.0,270.0,7.0,-115.0,49.0,-115.0,245.0,6.5,-116.0,48.0,-108.0,245.0,6.5,-116.0,48.0,-108.0,255.0,6.5,-109.0,48.5,-114.0,250.0,6.5,-115.0,48.0,-105.0,260.0,6.5,-105.0,48.5,-110.0,250.0,6.5,-115.0,48.5,-110.0,245.0,6.5,-105.0,48.5,-105.0,237.0,6.5,-111.0,48.5,-110.0,265.0,7.0,-110.0,48.5,-110.0,250.0,6.5,-115.0,48.0,-105.0
3778690,1530,2019,9,Houston,Sun 11/3,9:30 AM,26,FINAL,451,-165.0,-3.0,-120.0,47.0,-110.0,41.0,1360.0,52.0,6610.0,62.0,1960.0,103.0,1.0,-102.0,46.0,-110.0,-110.0,0.0,-110.0,46.5,-110.0,-101.0,1.0,-110.0,46.0,-110.0,-101.0,1.0,-110.0,46.0,-110.0,103.0,1.0,-104.0,46.0,-106.0,-125.0,1.0,-110.0,46.0,-110.0,100.0,1.0,-105.0,46.0,-110.0,100.0,1.0,-110.0,46.0,-110.0,100.0,1.0,-105.0,46.0,-105.0,-105.0,1.0,-110.0,45.5,-111.0,-125.0,-1.5,-105.0,47.0,-110.0,-125.0,1.0,-110.0,46.0,-110.0
3778690,1529,2019,9,Jacksonville,Sun 11/3,9:30 AM,3,FINAL,452,145.0,3.0,100.0,47.0,-110.0,59.0,1930.0,48.0,6140.0,38.0,1180.0,-123.0,-1.0,-118.0,46.0,-110.0,-110.0,0.0,-110.0,46.5,-110.0,-119.0,-1.0,-110.0,46.0,-110.0,-119.0,-1.0,-110.0,46.0,-110.0,-113.0,-1.0,-106.0,46.0,-105.0,105.0,-1.0,-110.0,46.0,-110.0,-120.0,-1.0,-115.0,46.0,-110.0,-120.0,-1.0,-110.0,46.0,-110.0,-120.0,-1.0,-105.0,46.0,-105.0,-115.0,-1.0,-110.0,45.5,-109.0,105.0,1.5,-115.0,47.0,-110.0,105.0,-1.0,-110.0,46.0,-110.0
3778682,1540,2019,9,Chicago,Sun 11/3,1:00 PM,14,FINAL,457,195.0,3.0,-105.0,45.0,-110.0,56.0,1380.0,44.0,6920.0,46.0,1300.0,205.0,5.0,-110.0,41.0,-105.0,210.0,5.5,-115.0,41.0,-115.0,211.0,5.0,-111.0,40.5,-112.0,211.0,5.0,-111.0,40.5,-112.0,199.0,5.0,-106.0,41.0,-102.0,200.0,4.5,-105.0,41.0,-110.0,195.0,5.0,-110.0,40.5,-110.0,200.0,5.0,-110.0,41.0,-110.0,205.0,5.0,-105.0,41.0,-105.0,200.0,5.0,-111.0,41.0,-109.0,180.0,4.5,-110.0,41.0,-110.0,200.0,4.5,-105.0,41.0,-110.0
3778682,1536,2019,9,Philadelphia,Sun 11/3,1:00 PM,22,FINAL,458,-225.0,-3.0,-115.0,45.0,-110.0,44.0,1090.0,56.0,8860.0,54.0,1510.0,-245.0,-5.0,-110.0,41.0,-115.0,-250.0,-5.5,-105.0,41.0,-105.0,-255.0,-5.0,-109.0,40.5,-108.0,-255.0,-5.0,-109.0,40.5,-108.0,-226.0,-5.0,-104.0,41.0,-109.0,-240.0,-4.5,-115.0,41.0,-110.0,-235.0,-5.0,-110.0,40.5,-110.0,-240.0,-5.0,-110.0,41.0,-110.0,-245.0,-5.0,-105.0,41.0,-105.0,-240.0,-5.0,-109.0,41.0,-111.0,-220.0,-4.5,-110.0,41.0,-110.0,-240.0,-4.5,-115.0,41.0,-110.0
3778683,1541,2019,9,Minnesota,Sun 11/3,1:00 PM,23,FINAL,459,-205.0,0.0,-110.0,48.5,-110.0,42.0,1580.0,55.0,5410.0,65.0,1130.0,-225.0,-5.0,-110.0,45.0,-115.0,-235.0,-5.5,-115.0,46.5,-110.0,-247.0,-5.5,-110.0,46.0,-108.0,-247.0,-5.5,-110.0,46.0,-108.0,-225.0,-5.5,-101.0,46.0,-100.0,-240.0,-5.0,-120.0,45.5,-110.0,-230.0,-5.5,-110.0,45.5,-110.0,-240.0,-5.5,-110.0,45.5,-110.0,-240.0,-5.0,-105.0,45.5,-105.0,-235.0,-5.0,-112.0,45.5,-107.0,,,,,,-240.0,-5.0,-120.0,45.5,-110.0
3778683,1531,2019,9,Kansas City,Sun 11/3,1:00 PM,26,FINAL,460,175.0,0.0,-110.0,48.5,-110.0,58.0,2170.0,45.0,4490.0,35.0,600.0,195.0,5.0,-110.0,45.0,-105.0,195.0,5.5,-105.0,46.5,-110.0,204.0,5.5,-110.0,46.0,-112.0,204.0,5.5,-110.0,46.0,-112.0,198.0,5.5,-109.0,46.0,-111.0,200.0,5.0,100.0,45.5,-110.0,190.0,5.5,-110.0,45.5,-110.0,200.0,5.5,-110.0,45.5,-110.0,200.0,5.0,-105.0,45.5,-105.0,200.0,5.0,-108.0,45.5,-113.0,,,,,,200.0,5.0,100.0,45.5,-110.0
3778684,1537,2019,9,Washington,Sun 11/3,1:00 PM,9,FINAL,453,395.0,10.0,-115.0,36.5,-110.0,52.0,1200.0,49.0,5520.0,44.0,1200.0,410.0,10.5,-115.0,37.0,-110.0,420.0,11.0,-115.0,37.0,-105.0,422.0,10.5,-109.0,37.0,-105.0,422.0,10.5,-109.0,37.0,-105.0,368.0,10.5,-112.0,37.0,-104.0,363.0,10.5,-110.0,37.0,-105.0,390.0,10.5,-110.0,37.0,-110.0,425.0,10.5,-110.0,37.0,-110.0,440.0,10.5,-105.0,37.0,-105.0,402.0,10.5,-112.0,37.0,-107.0,415.0,10.5,-110.0,37.0,-110.0,363.0,10.5,-110.0,37.0,-105.0
3778684,1526,2019,9,Buffalo,Sun 11/3,1:00 PM,24,FINAL,454,-470.0,-10.0,-105.0,36.5,-110.0,48.0,1130.0,51.0,5750.0,56.0,1540.0,-505.0,-10.5,-105.0,37.0,-110.0,-640.0,-11.0,-105.0,37.0,-115.0,-560.0,-10.5,-111.0,37.0,-115.0,-560.0,-10.5,-111.0,37.0,-115.0,-449.0,-10.5,102.0,37.0,-107.0,-438.0,-10.5,-110.0,37.0,-115.0,-520.0,-10.5,-110.0,37.0,-110.0,-550.0,-10.5,-110.0,37.0,-110.0,-565.0,-10.5,-105.0,37.0,-105.0,-527.0,-10.5,-108.0,37.0,-113.0,-525.0,-10.5,-110.0,37.0,-110.0,-438.0,-10.5,-110.0,37.0,-115.0
