eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,perc,opening_adj,opening_ap
3452679,278,2018,2,,,New Orleans,21,,1543,-9.5,-10.0,-9.5,-9.5,-10.0,-9.5,-9.5,-9.5,-9.5,-9.5,-9.0,-10.0,-110.0,-110.0,-110.0,-114.0,-102.0,-110.0,-110.0,-110.0,-105.0,-113.0,-110.0,100.0,52.96,-7.0,-120
3452680,271,2018,2,Sun 9/16,1:00 PM,Kansas City,42,FINAL,1531,4.0,4.0,4.0,4.0,4.5,4.0,4.0,4.5,4.5,4.5,5.0,4.5,-102.0,-110.0,-110.0,-110.0,-108.0,-105.0,-110.0,-110.0,-105.0,-112.0,-115.0,-115.0,52.46,4.5,-110
3452680,272,2018,2,,,Pittsburgh,37,,1519,-4.0,-4.0,-4.0,-4.0,-4.5,-4.0,-4.0,-4.5,-4.5,-4.5,-5.0,-4.5,-118.0,-110.0,-110.0,-110.0,-102.0,-115.0,-110.0,-110.0,-105.0,-108.0,-105.0,-105.0,47.54,-4.5,-110
3452681,273,2018,2,Sun 9/16,1:00 PM,Miami,20,FINAL,1524,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-105.0,100.0,-105.0,-109.0,103.0,-105.0,-105.0,-110.0,-105.0,-108.0,-120.0,100.0,47.71,0.0,-110
3452681,274,2018,2,,,N.Y. Jets,12,,1523,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-115.0,-120.0,-115.0,-111.0,-114.0,-115.0,-115.0,-110.0,-105.0,-112.0,100.0,-120.0,52.29,0.0,-110
3452682,263,2018,2,Sun 9/16,1:00 PM,Carolina,24,FINAL,1545,5.5,6.0,5.5,5.0,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.0,-110.0,-120.0,-110.0,-110.0,-102.0,-110.0,-110.0,-110.0,-105.0,-107.0,-110.0,-110.0,52.44,5.0,-110
3452682,264,2018,2,,,Atlanta,31,,1546,-5.5,-6.0,-5.5,-5.0,-5.5,-5.5,-5.5,-5.5,-5.5,-5.5,-5.5,-5.0,-110.0,100.0,-110.0,-110.0,-108.0,-110.0,-110.0,-110.0,-105.0,-113.0,-110.0,-110.0,47.56,-5.0,-110
3452683,267,2018,2,Sun 9/16,1:00 PM,L.A. Chargers,31,FINAL,75380,-7.5,-8.0,-7.0,-7.0,-7.5,-7.5,-7.5,-7.5,-7.0,-7.0,-7.5,-7.5,-104.0,-105.0,-115.0,-117.0,104.0,-105.0,-110.0,-105.0,-110.0,-117.0,-110.0,-110.0,62.68,7.5,-105
3452683,268,2018,2,,,Buffalo,20,,1526,7.5,8.0,7.0,7.0,7.5,7.5,7.5,7.5,7.0,7.0,7.5,7.5,-116.0,-115.0,-105.0,-103.0,-115.0,-115.0,-110.0,-116.0,100.0,-103.0,-110.0,-110.0,37.32,-7.5,-115
3452684,279,2018,2,Sun 9/16,4:05 PM,Arizona,0,FINAL,1549,12.0,13.0,12.0,12.0,13.5,12.0,12.0,12.5,12.0,12.0,13.0,13.0,-109.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-116.0,-105.0,-110.0,-110.0,-120.0,45.64,10.5,-110
3452684,280,2018,2,,,L.A. Rams,34,,1550,-12.0,-13.0,-12.0,-12.0,-13.5,-12.0,-12.0,-12.5,-12.0,-12.0,-13.0,-13.0,-111.0,-105.0,-110.0,-110.0,-100.0,-110.0,-110.0,-105.0,-105.0,-110.0,-110.0,100.0,54.36,-10.5,-110
3452685,281,2018,2,Sun 9/16,4:05 PM,Detroit,27,FINAL,1539,6.0,6.5,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.5,6.0,-108.0,-110.0,-108.0,-108.0,-111.0,-110.0,-105.0,-110.0,-105.0,-108.0,-110.0,-110.0,44.3,2.5,100
3452685,282,2018,2,,,San Francisco,30,,1547,-6.0,-6.5,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-5.5,-6.0,-112.0,-110.0,-112.0,-112.0,101.0,-110.0,-115.0,-110.0,-105.0,-112.0,-110.0,-110.0,55.7,-2.5,-120
3452686,285,2018,2,Sun 9/16,4:25 PM,Oakland,19,FINAL,1533,5.5,6.0,6.0,5.5,5.5,6.0,6.0,6.5,6.0,6.0,5.5,6.0,-108.0,-110.0,-112.0,-110.0,-104.0,-110.0,-110.0,-110.0,-105.0,-110.0,-110.0,-110.0,45.72,4.5,-110
3452686,286,2018,2,,,Denver,20,,1534,-5.5,-6.0,-6.0,-5.5,-5.5,-6.0,-6.0,-6.5,-6.0,-6.0,-5.5,-6.0,-112.0,-110.0,-108.0,-110.0,-106.0,-110.0,-110.0,-110.0,-105.0,-110.0,-110.0,-110.0,54.28,-4.5,-110
3452687,283,2018,2,Sun 9/16,4:25 PM,New England,20,FINAL,1525,-2.0,-2.5,-1.5,-1.5,-2.0,-2.0,-2.0,-1.5,-2.0,-2.0,-3.0,-2.0,-115.0,-115.0,-110.0,-110.0,-110.0,-110.0,-115.0,-110.0,-105.0,-112.0,100.0,-110.0,61.42,-1.0,-110
3452687,284,2018,2,,,Jacksonville,31,,1529,2.0,2.5,1.5,1.5,2.0,2.0,2.0,1.5,2.0,2.0,3.0,2.0,-105.0,-105.0,-110.0,-110.0,-100.0,-110.0,-105.0,-110.0,-105.0,-108.0,-120.0,-110.0,38.58,1.0,-110
3452688,287,2018,2,Sun 9/16,8:20 PM,N.Y. Giants,13,FINAL,1535,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-115.0,-125.0,-114.0,-114.0,-108.0,-120.0,-120.0,-120.0,-115.0,-118.0,-125.0,-115.0,59.04,3.0,100
3452688,288,2018,2,,,Dallas,20,,1538,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-105.0,105.0,-105.0,-105.0,-102.0,100.0,100.0,100.0,105.0,-102.0,105.0,-105.0,40.96,-3.0,-120
3452674,101,2018,2,Thu 9/13,8:20 PM,Baltimore,23,FINAL,1521,0.0,-1.5,0.0,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-105.0,-105.0,-110.0,-115.0,-101.0,-110.0,-110.0,-110.0,-105.0,-109.0,-115.0,-110.0,55.96,-3.0,-110
3452674,102,2018,2,,,Cincinnati,34,,1522,0.0,1.5,0.0,-1.0,-1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-115.0,-115.0,-110.0,-105.0,-109.0,-110.0,-110.0,-110.0,-105.0,-111.0,-105.0,-110.0,44.04,3.0,-110
