eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,perc,opening_adj,opening_ap
3452653,313,2018,17,Sun 12/30,1:00 PM,Jacksonville,3,FINAL,1529,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,-107.0,-105.0,-123.0,-123.0,-107.0,-110.0,-110.0,-110.0,-105.0,-111.0,-105.0,-110.0,46.99,8.5,-110
3452653,314,2018,17,,,Houston,20,,1530,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-113.0,-115.0,102.0,102.0,-103.0,-110.0,-110.0,-110.0,-105.0,-109.0,-115.0,-110.0,53.01,-8.5,-110
3452655,317,2018,17,Sun 12/30,1:00 PM,Atlanta,34,FINAL,1546,-2.5,-3.0,-3.0,-3.0,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-3.0,-110.0,-105.0,110.0,110.0,-108.0,-115.0,-110.0,-116.0,-105.0,-116.0,-115.0,105.0,56.68,0.0,-115
3452655,318,2018,17,,,Tampa Bay,32,,1544,2.5,3.0,3.0,3.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3.0,-110.0,-115.0,-132.0,-132.0,-103.0,-105.0,-110.0,-105.0,-105.0,-104.0,-105.0,-125.0,43.32,0.0,-105
3452898,319,2018,17,Sun 12/30,1:00 PM,Miami,17,FINAL,1524,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,-108.0,-105.0,-107.0,-107.0,-102.0,-110.0,-110.0,-110.0,-105.0,-107.0,-110.0,-105.0,40.2,3.5,-110
3452898,320,2018,17,,,Buffalo,42,,1526,-5.5,-5.5,-5.5,-5.5,-5.5,-5.5,-5.5,-5.5,-5.5,-5.5,-5.5,-5.5,-112.0,-115.0,-113.0,-113.0,-109.0,-110.0,-110.0,-110.0,-105.0,-113.0,-110.0,-115.0,59.8,-3.5,-110
3452900,305,2018,17,Sun 12/30,1:00 PM,Carolina,33,FINAL,1545,8.0,8.0,7.5,7.5,8.0,8.0,7.5,8.0,7.5,7.5,8.0,7.5,-118.0,-110.0,-115.0,-115.0,-115.0,-120.0,-110.0,-120.0,-105.0,-109.0,-120.0,100.0,51.56,7.5,-110
3452900,306,2018,17,,,New Orleans,14,,1543,-8.0,-8.0,-7.5,-7.5,-8.0,-8.0,-7.5,-8.0,-7.5,-7.5,-8.0,-7.5,-102.0,-110.0,-105.0,-105.0,103.0,100.0,-110.0,100.0,-105.0,-111.0,100.0,-120.0,48.44,-7.5,-110
3452901,307,2018,17,Sun 12/30,1:00 PM,N.Y. Jets,3,FINAL,1523,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,-110.0,-110.0,-110.0,-110.0,-101.0,-110.0,-110.0,-110.0,-105.0,-113.0,-110.0,-110.0,60.49,14.0,-110
3452901,308,2018,17,,,New England,38,,1525,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-107.0,-110.0,-110.0,39.51,-14.0,-110
