eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,perc,opening_adj,opening_ap
3452770,265,2018,8,Sun 10/28,1:00 PM,Baltimore,21,FINAL,1521,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.0,-125.0,-115.0,-114.0,-114.0,-114.0,-115.0,-115.0,-116.0,-110.0,-119.0,-115.0,-125.0,55.74,0.0,105
3452770,266,2018,8,,,Carolina,36,,1545,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.0,105.0,-105.0,-106.0,-106.0,102.0,-105.0,-105.0,-105.0,100.0,-101.0,-105.0,105.0,44.26,0.0,-125
3452771,255,2018,8,Sun 10/28,1:00 PM,Denver,23,FINAL,1534,8.5,9.5,8.0,8.0,8.5,9.0,8.5,8.5,8.5,8.5,10.0,9.0,-107.0,-110.0,-106.0,-106.0,-102.0,-115.0,-110.0,-116.0,-105.0,-110.0,-115.0,-110.0,47.34,8.5,-110
3452771,256,2018,8,,,Kansas City,30,,1531,-8.5,-9.5,-8.0,-8.0,-8.5,-9.0,-8.5,-8.5,-8.5,-8.5,-10.0,-9.0,-113.0,-110.0,-114.0,-114.0,-109.0,-105.0,-110.0,-105.0,-105.0,-110.0,-105.0,-110.0,52.66,-8.5,-110
3452772,263,2018,8,Sun 10/28,1:00 PM,Tampa Bay,34,FINAL,1544,3.5,4.0,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,4.5,3.5,-110.0,-110.0,-109.0,-109.0,-103.0,-110.0,-105.0,-116.0,-110.0,-111.0,-105.0,-112.0,33.24,5.5,-110
3452772,264,2018,8,,,Cincinnati,37,,1522,-3.5,-4.0,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-4.5,-3.5,-110.0,-110.0,-111.0,-111.0,-108.0,-110.0,-115.0,-105.0,100.0,-109.0,-115.0,-108.0,66.76,-5.5,-110
3452773,257,2018,8,Sun 10/28,1:00 PM,N.Y. Jets,10,FINAL,1523,8.5,9.0,8.0,8.0,8.5,8.0,8.5,8.0,8.0,8.0,8.5,9.0,-120.0,-120.0,-106.0,-106.0,-119.0,-110.0,-120.0,-110.0,-105.0,-109.0,-115.0,-120.0,49.48,5.5,100
3452773,258,2018,8,,,Chicago,24,,1540,-8.5,-9.0,-8.0,-8.0,-8.5,-8.0,-8.5,-8.0,-8.0,-8.0,-8.5,-9.0,100.0,100.0,-114.0,-114.0,106.0,-110.0,100.0,-110.0,-105.0,-111.0,-105.0,100.0,50.52,-5.5,-120
3452774,267,2018,8,Sun 10/28,4:05 PM,Indianapolis,42,FINAL,1527,-3.5,-4.0,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-4.0,-3.5,-103.0,-105.0,-103.0,-103.0,-102.0,-112.0,-105.0,-110.0,-105.0,-110.0,-110.0,-110.0,57.34,-2.0,-110
3452774,268,2018,8,,,Oakland,28,,1533,3.5,4.0,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,4.0,3.5,-117.0,-115.0,-118.0,-118.0,-109.0,-108.0,-115.0,-110.0,-105.0,-110.0,-110.0,-110.0,42.66,2.0,-110
3452775,271,2018,8,Sun 10/28,4:25 PM,Green Bay,27,FINAL,1542,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.0,7.0,8.0,7.5,-115.0,-105.0,-110.0,-110.0,-105.0,-110.0,-120.0,-110.0,105.0,102.0,-105.0,-110.0,55.79,8.0,-110
3452775,272,2018,8,,,L.A. Rams,29,,1550,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.0,-7.0,-8.0,-7.5,-105.0,-115.0,-110.0,-110.0,-105.0,-110.0,100.0,-110.0,-115.0,-122.0,-115.0,-110.0,44.21,-8.0,-110
3452776,269,2018,8,Sun 10/28,4:25 PM,San Francisco,15,FINAL,1547,-3.0,-3.0,-3.0,-3.0,-2.5,-3.0,-2.5,-2.5,-2.5,-2.5,-3.0,-2.0,-107.0,100.0,-105.0,105.0,-116.0,100.0,-125.0,-120.0,-115.0,-125.0,105.0,-130.0,57.79,0.0,-110
3452776,270,2018,8,,,Arizona,18,,1549,3.0,3.0,3.0,3.0,2.5,3.0,2.5,2.5,2.5,2.5,3.0,2.0,-113.0,-120.0,-115.0,-125.0,104.0,-120.0,105.0,100.0,105.0,105.0,-125.0,110.0,42.21,0.0,-110
3452777,273,2018,8,Sun 10/28,8:20 PM,New Orleans,30,FINAL,1543,-2.5,-2.0,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-114.0,-120.0,-110.0,-110.0,-108.0,-115.0,-110.0,-110.0,-105.0,-114.0,-110.0,-115.0,50.46,2.5,-105
3452777,274,2018,8,,,Minnesota,20,,1541,2.5,2.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,-106.0,100.0,-110.0,-110.0,-103.0,-105.0,-110.0,-110.0,-105.0,-106.0,-110.0,-105.0,49.54,-2.5,-115
3452765,103,2018,8,Thu 10/25,8:20 PM,Miami,23,FINAL,1524,7.5,7.5,7.0,7.0,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.0,-110.0,-105.0,100.0,100.0,-112.0,-115.0,-115.0,-116.0,-105.0,-114.0,-120.0,100.0,48.02,7.0,-110
3452765,104,2018,8,,,Houston,42,,1530,-7.5,-7.5,-7.0,-7.0,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.0,-110.0,-115.0,-120.0,-120.0,101.0,-105.0,-105.0,-105.0,-105.0,-106.0,100.0,-120.0,51.98,-7.0,-110
