eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,perc,opening_adj,opening_ap
3452735,477,2018,5,Mon 10/8,8:15 PM,Washington,19,FINAL,1537,5.5,6.0,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,6.5,5.5,-107.0,-120.0,-110.0,-110.0,-103.0,-110.0,-110.0,-110.0,-105.0,-110.0,-105.0,-110.0,52.26,6.5,-110
3452735,478,2018,5,,,New Orleans,43,,1543,-5.5,-6.0,-5.5,-5.5,-5.5,-5.5,-5.5,-5.5,-5.5,-5.5,-6.5,-5.5,-113.0,100.0,-110.0,-110.0,-108.0,-110.0,-110.0,-110.0,-105.0,-110.0,-115.0,-110.0,47.74,-6.5,-110
3452722,465,2018,5,Sun 10/7,1:00 PM,Miami,17,FINAL,1524,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.5,6.5,-115.0,-105.0,-116.0,-116.0,-107.0,-110.0,-110.0,-110.0,-105.0,-112.0,-110.0,-120.0,54.07,6.0,-110
3452722,466,2018,5,,,Cincinnati,27,,1522,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.5,-6.5,-105.0,-115.0,-104.0,-104.0,-103.0,-110.0,-110.0,-110.0,-105.0,-108.0,-110.0,100.0,45.93,-6.0,-110
3452723,457,2018,5,Sun 10/7,1:00 PM,N.Y. Giants,31,FINAL,1535,6.0,7.0,6.5,6.5,7.0,6.5,6.5,6.5,6.5,6.5,6.5,7.0,-103.0,-115.0,-117.0,-117.0,-125.0,-105.0,-115.0,-110.0,-105.0,-110.0,-110.0,-125.0,38.08,4.5,-110
3452723,458,2018,5,,,Carolina,33,,1545,-6.0,-7.0,-6.5,-6.5,-7.0,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-7.0,-117.0,-105.0,-103.0,-103.0,111.0,-115.0,-105.0,-110.0,-105.0,-110.0,-110.0,105.0,61.92,-4.5,-110
3452724,459,2018,5,Sun 10/7,1:00 PM,Denver,16,FINAL,1534,0.0,-1.5,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.5,0.0,-110.0,-110.0,-110.0,-110.0,-101.0,-110.0,-110.0,-110.0,-105.0,-109.0,-115.0,-110.0,53.68,0.0,-110
3452724,460,2018,5,,,N.Y. Jets,34,,1523,0.0,1.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.5,0.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-111.0,-105.0,-110.0,46.32,0.0,-110
3452725,453,2018,5,Sun 10/7,1:00 PM,Jacksonville,14,FINAL,1529,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-117.0,-115.0,-119.0,-119.0,-115.0,-115.0,-110.0,-110.0,-115.0,-120.0,-115.0,-125.0,52.29,3.5,-110
3452725,454,2018,5,,,Kansas City,30,,1531,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-103.0,-105.0,-101.0,-101.0,103.0,-105.0,-110.0,-110.0,105.0,100.0,-105.0,105.0,47.71,-3.5,-110
3452726,463,2018,5,Sun 10/7,1:00 PM,Green Bay,23,FINAL,1542,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,-1.0,1.0,-105.0,-110.0,-104.0,-104.0,105.0,-110.0,-110.0,-110.0,-105.0,-111.0,-115.0,-105.0,54.41,-1.5,-110
3452726,464,2018,5,,,Detroit,31,,1539,-1.0,-1.0,-1.5,-1.5,-1.0,-1.5,-1.0,-1.5,-1.5,-1.5,1.0,-1.0,-115.0,-110.0,-116.0,-116.0,-117.0,-110.0,-110.0,-110.0,-105.0,-109.0,-105.0,-115.0,45.59,1.5,-110
3452727,451,2018,5,Sun 10/7,1:00 PM,Baltimore,9,FINAL OT,1521,-3.0,-3.0,-3.5,-3.5,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.5,-3.0,-122.0,-130.0,-105.0,-105.0,-119.0,-122.0,-125.0,-120.0,-120.0,-121.0,-115.0,-117.0,64.55,0.0,-110
3452727,452,2018,5,,,Cleveland,12,,1520,3.0,3.0,3.5,3.5,3.0,3.0,3.0,3.0,3.0,3.0,3.5,3.0,102.0,110.0,-115.0,-115.0,106.0,102.0,105.0,100.0,110.0,101.0,-105.0,-103.0,35.45,0.0,-110
3452728,461,2018,5,Sun 10/7,1:00 PM,Atlanta,17,FINAL,1546,3.5,3.0,3.5,3.5,3.5,3.5,3.5,3.5,3.0,3.0,3.0,3.0,-112.0,110.0,-114.0,-114.0,-108.0,-115.0,-115.0,-110.0,115.0,111.0,-115.0,105.0,44.39,3.0,-110
3452728,462,2018,5,,,Pittsburgh,41,,1519,-3.5,-3.0,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.0,-3.0,-3.0,-3.0,-108.0,-130.0,-106.0,-106.0,-103.0,-105.0,-105.0,-110.0,-125.0,-131.0,-105.0,-125.0,55.61,-3.0,-110
3452729,455,2018,5,Sun 10/7,1:00 PM,Tennessee,12,FINAL,1528,-6.0,-6.0,-6.5,-6.5,-6.0,-6.0,-6.0,-5.5,-6.0,-6.0,-6.0,-6.0,-111.0,-110.0,-102.0,-102.0,-112.0,-115.0,-110.0,-110.0,-105.0,-110.0,-115.0,-115.0,55.59,-4.5,-110
3452729,456,2018,5,,,Buffalo,13,,1526,6.0,6.0,6.5,6.5,6.0,6.0,6.0,5.5,6.0,6.0,6.0,6.0,-109.0,-110.0,-119.0,-119.0,101.0,-105.0,-110.0,-110.0,-105.0,-110.0,-105.0,-105.0,44.41,4.5,-110
3452730,467,2018,5,Sun 10/7,4:05 PM,Oakland,10,FINAL,1533,4.5,5.0,6.0,6.0,5.5,5.5,5.5,5.5,5.0,5.5,5.5,5.0,100.0,-105.0,-123.0,-123.0,-105.0,-110.0,-110.0,-110.0,-105.0,-112.0,-105.0,-105.0,53.29,6.0,-110
3452730,468,2018,5,,,L.A. Chargers,26,,75380,-4.5,-5.0,-6.0,-6.0,-5.5,-5.5,-5.5,-5.5,-5.0,-5.5,-5.5,-5.0,-120.0,-115.0,102.0,102.0,-105.0,-110.0,-110.0,-110.0,-105.0,-108.0,-115.0,-115.0,46.71,-6.0,-110
3452731,471,2018,5,Sun 10/7,4:25 PM,Minnesota,23,FINAL,1541,3.5,3.0,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.0,3.5,-110.0,110.0,-104.0,-104.0,-106.0,-105.0,-110.0,-110.0,-105.0,-109.0,100.0,100.0,52.98,2.5,-103
3452731,472,2018,5,,,Philadelphia,21,,1536,-3.5,-3.0,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.0,-3.5,-110.0,-130.0,-116.0,-116.0,-104.0,-115.0,-110.0,-110.0,-105.0,-111.0,-120.0,-120.0,47.02,-2.5,-117
3452732,469,2018,5,Sun 10/7,4:25 PM,Arizona,28,FINAL,1549,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.5,3.0,-105.0,-110.0,-113.0,-113.0,-103.0,-105.0,-105.0,-110.0,100.0,-107.0,-115.0,-105.0,55.92,5.5,-110
3452732,470,2018,5,,,San Francisco,18,,1547,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.5,-3.0,-115.0,-110.0,-106.0,-106.0,-108.0,-115.0,-115.0,-110.0,-110.0,-113.0,-105.0,-115.0,44.08,-5.5,-110
3452733,473,2018,5,Sun 10/7,4:25 PM,L.A. Rams,33,FINAL,1550,-7.5,-8.0,-7.0,-7.0,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,100.0,-105.0,-119.0,-119.0,102.0,-105.0,-105.0,-105.0,-105.0,-107.0,-115.0,-108.0,56.55,-7.5,-110
3452733,474,2018,5,,,Seattle,31,,1548,7.5,8.0,7.0,7.0,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,-120.0,-115.0,-101.0,-101.0,-113.0,-115.0,-115.0,-116.0,-105.0,-113.0,-105.0,-112.0,43.45,7.5,-110
3452734,475,2018,5,Sun 10/7,8:20 PM,Dallas,16,FINAL OT,1538,3.5,3.5,3.0,3.0,3.5,3.0,3.5,3.5,3.0,3.0,3.0,3.5,-120.0,-115.0,105.0,105.0,-114.0,105.0,-120.0,-120.0,110.0,104.0,100.0,-115.0,44.3,3.5,-110
3452734,476,2018,5,,,Houston,19,,1530,-3.5,-3.5,-3.0,-3.0,-3.5,-3.0,-3.5,-3.5,-3.0,-3.0,-3.0,-3.5,100.0,-105.0,-125.0,-125.0,102.0,-125.0,100.0,100.0,-120.0,-124.0,-120.0,-105.0,55.7,-3.5,-110
3452721,301,2018,5,Thu 10/4,8:20 PM,Indianapolis,24,FINAL,1527,10.5,11.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,11.0,10.5,-115.0,-115.0,-115.0,-115.0,-110.0,-110.0,-105.0,-116.0,-105.0,-107.0,-105.0,-105.0,41.09,7.5,-110
3452721,302,2018,5,,,New England,38,,1525,-10.5,-11.5,-10.5,-10.5,-10.5,-10.5,-10.5,-10.5,-10.5,-10.5,-11.0,-10.5,-105.0,-105.0,-105.0,-105.0,-101.0,-110.0,-115.0,-105.0,-105.0,-113.0,-115.0,-115.0,58.91,-7.5,-110
