eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,perc,opening_adj,opening_ap
3452881,331,2018,15,Mon 12/17,8:15 PM,New Orleans,12,FINAL,1543,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.5,-6.5,-110.0,-110.0,-113.0,-113.0,-104.0,-110.0,-110.0,-110.0,100.0,-106.0,-105.0,-105.0,49.52,-6.5,-110
3452881,332,2018,15,,,Carolina,9,,1545,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.5,6.5,-110.0,-110.0,-107.0,-107.0,-106.0,-110.0,-110.0,-110.0,-110.0,-114.0,-115.0,-115.0,50.48,6.5,-110
3452869,319,2018,15,Sun 12/16,1:00 PM,Tennessee,17,FINAL,1528,-2.5,-2.0,-2.0,-2.0,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.0,-1.0,-107.0,-120.0,-115.0,-115.0,-101.0,-110.0,-110.0,-110.0,-105.0,-111.0,-110.0,-110.0,45.38,3.0,105
3452869,320,2018,15,,,N.Y. Giants,0,,1535,2.5,2.0,2.0,2.0,2.5,2.5,2.5,2.5,2.5,2.5,2.0,1.0,-113.0,100.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-105.0,-109.0,-110.0,-110.0,54.62,-3.0,-125
3452870,317,2018,15,Sun 12/16,1:00 PM,Green Bay,17,FINAL,1542,6.0,5.5,6.0,6.0,6.0,6.0,6.0,5.5,6.0,6.0,5.5,5.5,-105.0,-105.0,-113.0,-113.0,102.0,-110.0,-110.0,-110.0,-105.0,-107.0,-110.0,-115.0,47.43,4.0,100
3452870,318,2018,15,,,Chicago,24,,1540,-6.0,-5.5,-6.0,-6.0,-6.0,-6.0,-6.0,-5.5,-6.0,-6.0,-5.5,-5.5,-115.0,-115.0,-107.0,-107.0,-114.0,-110.0,-110.0,-110.0,-105.0,-113.0,-110.0,-105.0,52.57,-4.0,-120
3452871,315,2018,15,Sun 12/16,1:00 PM,Detroit,13,FINAL,1539,2.5,3.0,3.0,3.0,2.5,2.5,3.0,2.5,2.5,2.5,2.5,2.5,105.0,-115.0,-114.0,-114.0,106.0,105.0,-120.0,105.0,110.0,101.0,105.0,-105.0,38.8,-2.5,-105
3452871,316,2018,15,,,Buffalo,14,,1526,-2.5,-3.0,-3.0,-3.0,-2.5,-2.5,-3.0,-2.5,-2.5,-2.5,-2.5,-2.5,-125.0,-105.0,-106.0,-106.0,-119.0,-125.0,100.0,-125.0,-120.0,-121.0,-125.0,-115.0,61.2,2.5,-115
3452872,311,2018,15,Sun 12/16,1:00 PM,Tampa Bay,12,FINAL,1544,9.0,9.0,9.0,9.0,8.5,8.5,9.0,8.5,8.5,8.5,8.5,7.5,-110.0,-110.0,-115.0,-115.0,-103.0,-110.0,-115.0,-110.0,-105.0,-110.0,-110.0,-115.0,48.64,6.0,-110
3452872,312,2018,15,,,Baltimore,20,,1521,-9.0,-9.0,-9.0,-9.0,-8.5,-8.5,-9.0,-8.5,-8.5,-8.5,-8.5,-7.5,-110.0,-110.0,-105.0,-105.0,-107.0,-110.0,-105.0,-110.0,-105.0,-110.0,-110.0,-105.0,51.36,-6.0,-110
3452873,323,2018,15,Sun 12/16,1:00 PM,Arizona,14,FINAL,1549,9.0,9.0,9.0,9.0,10.0,9.0,9.0,9.0,9.5,9.0,9.0,10.0,-110.0,-110.0,-110.0,-110.0,-129.0,-110.0,-110.0,-110.0,-105.0,-111.0,-110.0,-120.0,63.46,9.0,-115
3452873,324,2018,15,,,Atlanta,40,,1546,-9.0,-9.0,-9.0,-9.0,-10.0,-9.0,-9.0,-9.0,-9.5,-9.0,-9.0,-10.0,-110.0,-110.0,-110.0,-110.0,114.0,-110.0,-110.0,-110.0,-105.0,-109.0,-110.0,100.0,36.54,-9.0,-105
3452874,309,2018,15,Sun 12/16,1:00 PM,Oakland,16,FINAL,1533,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-110.0,-110.0,-115.0,-115.0,-110.0,-110.0,-110.0,-110.0,-105.0,-111.0,-115.0,-105.0,57.04,3.5,-120
3452874,310,2018,15,,,Cincinnati,30,,1522,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-110.0,-110.0,-105.0,-105.0,-101.0,-110.0,-110.0,-110.0,-105.0,-109.0,-105.0,-115.0,42.96,-3.5,100
3452875,313,2018,15,Sun 12/16,1:00 PM,Dallas,0,FINAL,1538,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,104.0,-105.0,-101.0,-101.0,106.0,-105.0,100.0,100.0,105.0,105.0,100.0,-105.0,39.31,2.5,110
