game_id,team_id,season,week,team,date,time,score,outcome,rotation,opening_moneyline,opening_spread,opening_spread_odds,opening_total,opening_total_odds,moneyline_bet_pct,moneyline_dollar_pct,spread_bet_pct,spread_dollar_pct,total_bet_pct,total_dollar_pct,8_moneyline,8_spread,8_spread_odds,8_total,8_total_odds,9_moneyline,9_spread,9_spread_odds,9_total,9_total_odds,10_moneyline,10_spread,10_spread_odds,10_total,10_total_odds,16_moneyline,16_spread,16_spread_odds,16_total,16_total_odds,20_moneyline,20_spread,20_spread_odds,20_total,20_total_odds,28_moneyline,28_spread,28_spread_odds,28_total,28_total_odds,29_moneyline,29_spread,29_spread_odds,29_total,29_total_odds,36_moneyline,36_spread,36_spread_odds,36_total,36_total_odds,44_moneyline,44_spread,44_spread_odds,44_total,44_total_odds,54_moneyline,54_spread,54_spread_odds,54_total,54_total_odds,84_moneyline,84_spread,84_spread_odds,84_total,84_total_odds,123_moneyline,123_spread,123_spread_odds,123_total,123_total_odds,127_moneyline,127_spread,127_spread_odds,127_total,127_total_odds
4700722,1548,2023,4,Seattle,Mon 10/2,8:15 PM,24,FINAL,279,-120.0,-1.5,-115.0,45.0,-110.0,31.73,860.0,34.98,3960.0,61.52,0.0,-136.0,-2.5,-110.0,46.0,-115.0,-140.0,-2.5,-105.0,46.0,-105.0,-140.0,-2.0,-115.0,46.0,-105.0,-140.0,-2.0,-115.0,46.0,-105.0,-132.0,-2.5,-102.0,46.0,-103.0,-137.0,-2.0,-118.0,46.0,-112.0,-140.0,-2.5,-110.0,46.0,-110.0,-140.0,-2.5,-110.0,46.0,-110.0,-140.0,-2.5,-108.0,46.5,-108.0,-138.0,-2.5,-110.0,46.0,-110.0,-137.0,-2.0,-118.0,46.0,-112.0,-145.0,-2.5,-115.0,46.0,-110.0,-135.0,-2.5,-111.0,46.5,-109.0
4700722,1535,2023,4,N.Y. Giants,Mon 10/2,8:15 PM,3,FINAL,280,100.0,1.5,-105.0,45.0,-110.0,68.27,1850.0,65.02,7360.0,38.48,0.0,116.0,2.5,-110.0,46.0,-105.0,120.0,2.5,-115.0,46.0,-115.0,120.0,2.0,-105.0,46.0,-115.0,120.0,2.0,-105.0,46.0,-115.0,118.0,2.5,-108.0,46.0,-109.0,117.0,2.0,-102.0,46.0,-108.0,120.0,2.5,-110.0,46.0,-110.0,120.0,2.5,-110.0,46.0,-110.0,120.0,2.5,-108.0,46.5,-108.0,118.0,2.5,-110.0,46.0,-110.0,117.0,2.0,-102.0,46.0,-108.0,125.0,2.5,-105.0,46.0,-110.0,113.0,2.5,-119.0,46.5,-111.0
4700586,1546,2023,4,Atlanta,Sun 10/1,9:30 AM,7,FINAL,251,140.0,4.5,-110.0,45.0,-110.0,78.05,2560.0,73.14,7650.0,59.36,0.0,160.0,3.5,-115.0,42.5,-104.0,155.0,3.5,-115.0,42.0,-115.0,151.0,3.0,105.0,42.0,-110.0,151.0,3.0,107.0,42.0,-110.0,157.0,3.0,109.0,42.0,-109.0,160.0,3.0,105.0,42.5,-110.0,155.0,3.5,-115.0,42.5,-105.0,155.0,3.0,105.0,42.5,-110.0,155.0,3.0,107.0,42.0,-108.0,152.0,3.0,104.0,42.0,-110.0,160.0,3.0,105.0,42.5,-110.0,155.0,3.5,-110.0,42.5,-110.0,154.0,3.5,-116.0,42.5,-111.0
4700586,1529,2023,4,Jacksonville,Sun 10/1,9:30 AM,23,FINAL,252,-160.0,-4.5,-110.0,45.0,-110.0,21.95,720.0,26.86,2810.0,40.64,0.0,-180.0,-3.5,-105.0,42.5,-116.0,-180.0,-3.5,-105.0,42.0,-105.0,-174.0,-3.0,-125.0,42.0,-110.0,-175.0,-3.0,-127.0,42.0,-110.0,-177.0,-3.0,-121.0,42.0,-103.0,-180.0,-3.0,-125.0,42.5,-110.0,-175.0,-3.5,-105.0,42.5,-115.0,-175.0,-3.0,-125.0,42.5,-110.0,-175.0,-3.0,-123.0,42.0,-108.0,-172.0,-3.0,-124.0,42.0,-110.0,-180.0,-3.0,-125.0,42.5,-110.0,-180.0,-3.5,-110.0,42.5,-110.0,-189.0,-3.5,104.0,42.5,-108.0
4700709,1519,2023,4,Pittsburgh,Sun 10/1,1:00 PM,6,FINAL,261,-167.0,-4.5,-110.0,40.5,-110.0,27.44,1040.0,34.21,3890.0,54.74,0.0,-150.0,-3.0,-102.0,41.5,-105.0,-150.0,-3.0,-105.0,41.0,-110.0,-150.0,-3.0,105.0,41.0,-110.0,-150.0,-3.0,105.0,41.5,-102.0,-145.0,-3.0,106.0,41.5,102.0,-150.0,-3.0,100.0,41.5,-110.0,-150.0,-3.0,-105.0,41.5,-105.0,-150.0,-3.0,-105.0,41.5,-110.0,-145.0,-3.0,102.0,42.0,-108.0,-152.0,-3.0,-104.0,42.0,-109.0,-150.0,-3.0,100.0,41.5,-110.0,-155.0,-3.0,-105.0,41.5,-110.0,-154.0,-3.0,103.0,41.5,-108.0
4700709,1530,2023,4,Houston,Sun 10/1,1:00 PM,30,FINAL,262,147.0,4.5,-110.0,40.5,-110.0,72.56,2750.0,65.79,7480.0,45.26,0.0,130.0,3.0,-118.0,41.5,-115.0,130.0,3.0,-115.0,41.0,-110.0,130.0,3.0,-125.0,41.0,-110.0,130.0,3.0,-125.0,41.5,-119.0,130.0,3.0,-117.0,41.5,-115.0,130.0,3.0,-120.0,41.5,-110.0,130.0,3.0,-115.0,41.5,-115.0,130.0,3.0,-115.0,41.5,-110.0,125.0,3.0,-118.0,42.0,-108.0,132.0,3.0,-116.0,42.0,-111.0,130.0,3.0,-120.0,41.5,-110.0,135.0,3.0,-115.0,41.5,-110.0,127.0,3.0,-116.0,41.5,-111.0
4700710,1550,2023,4,L.A. Rams,Sun 10/1,1:00 PM,29,FINAL OT,263,100.0,0.0,-110.0,44.5,-110.0,34.09,450.0,35.19,3660.0,62.6,0.0,-124.0,-1.5,-110.0,44.5,-110.0,-125.0,-2.0,-110.0,44.5,-110.0,-125.0,-2.0,-110.0,44.5,-107.0,-125.0,-2.0,-110.0,44.5,-107.0,-123.0,-1.0,-116.0,44.0,-112.0,-124.0,-1.5,-110.0,44.5,-110.0,-120.0,-1.5,-110.0,44.5,-110.0,-120.0,-1.0,-110.0,44.5,-110.0,-125.0,-1.5,-108.0,45.0,-108.0,-126.0,-1.5,-109.0,45.0,-110.0,-124.0,-1.5,-110.0,44.5,-110.0,-125.0,-1.5,-110.0,45.0,-110.0,-118.0,-2.0,-109.0,44.5,-108.0
4700710,1527,2023,4,Indianapolis,Sun 10/1,1:00 PM,23,FINAL OT,264,-120.0,0.0,-110.0,44.5,-110.0,65.91,870.0,64.81,6740.0,37.4,0.0,104.0,1.5,-110.0,44.5,-110.0,105.0,2.0,-110.0,44.5,-110.0,105.0,2.0,-110.0,44.5,-113.0,105.0,2.0,-110.0,44.5,-113.0,110.0,1.0,105.0,44.0,-101.0,104.0,1.5,-110.0,44.5,-110.0,100.0,1.5,-110.0,44.5,-110.0,100.0,1.0,-110.0,44.5,-110.0,105.0,1.5,-108.0,45.0,-108.0,106.0,1.5,-111.0,45.0,-110.0,104.0,1.5,-110.0,44.5,-110.0,105.0,1.5,-110.0,45.0,-110.0,-102.0,2.0,-122.0,44.5,-118.0
4700711,1541,2023,4,Minnesota,Sun 10/1,1:00 PM,21,FINAL,255,-155.0,-3.0,100.0,44.5,-110.0,8.4,420.0,20.2,2450.0,56.97,0.0,-207.0,-4.5,-110.0,46.0,-110.0,-210.0,-4.5,-105.0,46.5,-105.0,-220.0,-4.5,-110.0,45.5,-110.0,-220.0,-4.5,-110.0,45.5,-110.0,-201.0,-4.0,-111.0,46.0,-110.0,-209.0,-4.5,-110.0,46.0,-110.0,-205.0,-4.5,-110.0,46.0,-115.0,-210.0,-4.0,-110.0,46.0,-110.0,-225.0,-4.5,-108.0,46.5,-108.0,-215.0,-4.5,-110.0,46.0,-110.0,-209.0,-4.5,-110.0,46.0,-110.0,-220.0,-4.5,-115.0,46.0,-110.0,-217.0,-4.5,-108.0,46.0,-110.0
4700711,1545,2023,4,Carolina,Sun 10/1,1:00 PM,13,FINAL,256,135.0,3.0,-120.0,44.5,-110.0,91.6,4580.0,79.8,9680.0,43.03,0.0,177.0,4.5,-110.0,46.0,-110.0,175.0,4.5,-115.0,46.5,-115.0,184.0,4.5,-110.0,45.5,-110.0,184.0,4.5,-110.0,45.5,-110.0,176.0,4.0,101.0,46.0,-102.0,174.0,4.5,-110.0,46.0,-110.0,175.0,4.5,-110.0,46.0,-105.0,180.0,4.0,-110.0,46.0,-110.0,190.0,4.5,-108.0,46.5,-108.0,185.0,4.5,-110.0,46.0,-110.0,174.0,4.5,-110.0,46.0,-110.0,180.0,4.5,-105.0,46.0,-110.0,178.0,4.5,-123.0,46.0,-110.0
