game_id,team_id,season,week,team,date,time,score,outcome,rotation,opening_moneyline,opening_spread,opening_spread_odds,opening_total,opening_total_odds,moneyline_bet_pct,moneyline_dollar_pct,spread_bet_pct,spread_dollar_pct,total_bet_pct,total_dollar_pct,8_moneyline,8_spread,8_spread_odds,8_total,8_total_odds,9_moneyline,9_spread,9_spread_odds,9_total,9_total_odds,10_moneyline,10_spread,10_spread_odds,10_total,10_total_odds,16_moneyline,16_spread,16_spread_odds,16_total,16_total_odds,20_moneyline,20_spread,20_spread_odds,20_total,20_total_odds,28_moneyline,28_spread,28_spread_odds,28_total,28_total_odds,29_moneyline,29_spread,29_spread_odds,29_total,29_total_odds,36_moneyline,36_spread,36_spread_odds,36_total,36_total_odds,44_moneyline,44_spread,44_spread_odds,44_total,44_total_odds,54_moneyline,54_spread,54_spread_odds,54_total,54_total_odds,82_moneyline,82_spread,82_spread_odds,82_total,82_total_odds,84_moneyline,84_spread,84_spread_odds,84_total,84_total_odds,123_moneyline,123_spread,123_spread_odds,123_total,123_total_odds,127_moneyline,127_spread,127_spread_odds,127_total,127_total_odds
4700634,1533,2023,16,Las Vegas,Mon 12/25,1:00 PM,20,FINAL,477,380.0,10.5,-110.0,42.5,-110.0,95.13,7220.0,77.36,10830.0,67.68,0.0,520.0,11.0,-110.0,40.5,-105.0,390.0,10.5,-110.0,40.5,-110.0,465.0,11.0,-110.0,40.5,-110.0,465.0,11.0,-110.0,40.5,-110.0,445.0,11.0,-107.0,40.5,-105.0,450.0,11.0,-110.0,39.5,-110.0,460.0,11.0,-110.0,40.5,-110.0,450.0,11.0,-110.0,40.5,-110.0,460.0,10.5,-108.0,40.5,-108.0,452.0,11.0,-110.0,40.0,-110.0,425.0,10.5,-110.0,40.5,-110.0,450.0,11.0,-110.0,39.5,-110.0,475.0,11.0,-110.0,40.5,-110.0,437.0,10.5,-110.0,41.0,-108.0
4700634,1531,2023,16,Kansas City,Mon 12/25,1:00 PM,14,FINAL,478,-470.0,-10.5,-110.0,42.5,-110.0,4.87,370.0,22.64,3170.0,32.32,0.0,-700.0,-11.0,-110.0,40.5,-115.0,-550.0,-10.5,-110.0,40.5,-110.0,-630.0,-11.0,-110.0,40.5,-110.0,-630.0,-11.0,-110.0,40.5,-110.0,-559.0,-11.0,-103.0,40.5,-107.0,-625.0,-11.0,-110.0,39.5,-110.0,-640.0,-11.0,-110.0,40.5,-110.0,-600.0,-11.0,-110.0,40.5,-110.0,-610.0,-10.5,-108.0,40.5,-108.0,-577.0,-11.0,-110.0,40.0,-110.0,-600.0,-10.5,-110.0,40.5,-110.0,-625.0,-11.0,-110.0,39.5,-110.0,-625.0,-11.0,-110.0,40.5,-110.0,-625.0,-10.5,-120.0,41.0,-119.0
4700592,1535,2023,16,N.Y. Giants,Mon 12/25,4:30 PM,25,FINAL,479,460.0,10.0,-107.0,44.0,-110.0,92.59,7500.0,78.21,13350.0,65.37,0.0,625.0,14.0,-110.0,41.5,-113.0,550.0,14.0,-110.0,41.5,-110.0,629.0,14.0,-115.0,42.5,-109.0,629.0,14.0,-115.0,42.5,-109.0,547.0,14.0,-107.0,41.5,-102.0,562.0,14.0,-110.0,41.0,-110.0,600.0,14.0,-110.0,41.5,-110.0,600.0,14.0,-110.0,41.0,-110.0,615.0,14.0,-108.0,41.0,-108.0,578.0,14.0,-110.0,41.0,-110.0,650.0,14.0,-112.0,43.0,-110.0,562.0,14.0,-110.0,41.0,-110.0,630.0,14.0,-115.0,42.5,-110.0,698.0,14.0,-108.0,41.5,-109.0
4700592,1536,2023,16,Philadelphia,Mon 12/25,4:30 PM,33,FINAL,480,-600.0,-10.0,-113.0,44.0,-110.0,7.41,600.0,21.79,3720.0,34.63,0.0,-860.0,-14.0,-110.0,41.5,-107.0,-850.0,-14.0,-110.0,41.5,-110.0,-930.0,-14.0,-105.0,42.5,-111.0,-930.0,-14.0,-105.0,42.5,-111.0,-738.0,-14.0,-103.0,41.5,-110.0,-837.0,-14.0,-110.0,41.0,-110.0,-900.0,-14.0,-110.0,41.5,-110.0,-900.0,-14.0,-110.0,41.0,-110.0,-865.0,-14.0,-108.0,41.0,-108.0,-778.0,-14.0,-110.0,41.0,-110.0,-1000.0,-14.0,-108.0,43.0,-110.0,-837.0,-14.0,-110.0,41.0,-110.0,-930.0,-14.0,-105.0,42.5,-110.0,-1111.0,-14.0,-105.0,41.5,-118.0
4700887,1521,2023,16,Baltimore,Mon 12/25,8:15 PM,33,FINAL,481,200.0,5.5,-107.0,45.0,-110.0,76.08,6010.0,55.02,11120.0,69.3,0.0,235.0,6.5,-110.0,47.0,-107.0,230.0,6.5,-105.0,46.5,-115.0,237.0,6.5,-111.0,47.5,-105.0,237.0,6.5,-111.0,47.5,-105.0,230.0,6.5,-101.0,47.5,106.0,240.0,6.5,-112.0,47.5,-107.0,250.0,6.5,-105.0,47.0,-110.0,235.0,6.5,-110.0,47.5,-110.0,240.0,6.5,-108.0,47.0,-108.0,238.0,6.5,-110.0,47.0,-110.0,245.0,6.5,-110.0,47.0,-113.0,235.0,6.5,-105.0,47.5,-105.0,235.0,6.5,-110.0,47.5,-110.0,233.0,6.5,-104.0,47.5,-106.0
4700887,1547,2023,16,San Francisco,Mon 12/25,8:15 PM,19,FINAL,482,-240.0,-5.5,-113.0,45.0,-110.0,23.92,1890.0,44.98,9090.0,30.7,0.0,-280.0,-6.5,-110.0,47.0,-113.0,-280.0,-6.5,-115.0,46.5,-105.0,-290.0,-6.5,-109.0,47.5,-115.0,-290.0,-6.5,-109.0,47.5,-115.0,-268.0,-6.5,-109.0,47.5,-119.0,-280.0,-6.5,-108.0,47.5,-113.0,-300.0,-6.5,-115.0,47.0,-110.0,-275.0,-6.5,-110.0,47.5,-110.0,-290.0,-6.5,-108.0,47.0,-108.0,-288.0,-6.5,-110.0,47.0,-110.0,-300.0,-6.5,-110.0,47.0,-107.0,-275.0,-6.5,-115.0,47.5,-115.0,-285.0,-6.5,-110.0,47.5,-110.0,-294.0,-6.5,-109.0,47.5,-112.0
4700878,1548,2023,16,Seattle,Sun 12/24,1:00 PM,20,FINAL,463,-140.0,-2.0,-110.0,44.0,-110.0,22.47,1000.0,46.2,4930.0,64.63,0.0,-150.0,-3.0,-101.0,42.5,-108.0,-150.0,-3.0,-105.0,41.5,-115.0,-163.0,-3.0,-110.0,42.0,-111.0,-163.0,-3.0,-110.0,42.0,-110.0,-144.0,-3.0,105.0,42.0,-104.0,-165.0,-3.0,-105.0,42.5,-110.0,-160.0,-3.0,-110.0,42.5,-110.0,-160.0,-3.0,-110.0,42.5,-110.0,-160.0,-3.0,-108.0,42.5,-108.0,-158.0,-3.0,-110.0,42.0,-110.0,-160.0,-3.0,-110.0,42.0,-109.0,-165.0,-3.0,-105.0,42.5,-110.0,-165.0,-3.0,-110.0,42.0,-115.0,-161.0,-3.0,-109.0,42.5,-110.0
4700878,1528,2023,16,Tennessee,Sun 12/24,1:00 PM,17,FINAL,464,120.0,2.0,-110.0,44.0,-110.0,77.53,3450.0,53.8,5740.0,35.37,0.0,130.0,3.0,-119.0,42.5,-112.0,130.0,3.0,-115.0,41.5,-105.0,142.0,3.0,-110.0,42.0,-109.0,142.0,3.0,-110.0,42.0,-110.0,129.0,3.0,-116.0,42.0,-108.0,145.0,3.0,-115.0,42.5,-110.0,140.0,3.0,-110.0,42.5,-110.0,140.0,3.0,-110.0,42.5,-110.0,140.0,3.0,-108.0,42.5,-108.0,138.0,3.0,-110.0,42.0,-110.0,140.0,3.0,-110.0,42.0,-111.0,145.0,3.0,-115.0,42.5,-110.0,145.0,3.0,-110.0,42.0,-105.0,134.0,3.0,-104.0,42.5,-109.0
4700879,1527,2023,16,Indianapolis,Sun 12/24,1:00 PM,10,FINAL,457,-125.0,1.5,-110.0,43.5,-110.0,50.0,2220.0,30.83,4190.0,58.25,0.0,131.0,3.0,-115.0,44.0,-115.0,135.0,3.0,-110.0,44.0,-110.0,130.0,2.5,-102.0,44.0,-110.0,132.0,2.5,100.0,44.0,-110.0,136.0,3.0,-113.0,44.0,-107.0,145.0,3.0,-120.0,44.0,-110.0,130.0,3.0,-110.0,44.5,-105.0,125.0,2.5,-105.0,44.0,-110.0,135.0,2.5,102.0,44.0,-108.0,135.0,2.5,-101.0,44.0,-110.0,135.0,3.0,-117.0,44.5,-110.0,145.0,3.0,-120.0,44.0,-110.0,130.0,2.5,100.0,44.5,-110.0,129.0,3.0,-112.0,44.5,-109.0
4700879,1546,2023,16,Atlanta,Sun 12/24,1:00 PM,29,FINAL,458,105.0,-1.5,-110.0,43.5,-110.0,50.0,2220.0,69.17,9400.0,41.75,0.0,-151.0,-3.0,-105.0,44.0,-105.0,-160.0,-3.0,-110.0,44.0,-110.0,-150.0,-2.5,-118.0,44.0,-110.0,-154.0,-2.5,-120.0,44.0,-110.0,-153.0,-3.0,103.0,44.0,-105.0,-165.0,-3.0,100.0,44.0,-110.0,-150.0,-3.0,-110.0,44.5,-115.0,-145.0,-2.5,-115.0,44.0,-110.0,-155.0,-2.5,-118.0,44.0,-108.0,-155.0,-2.5,-119.0,44.0,-110.0,-155.0,-3.0,-103.0,44.5,-110.0,-165.0,-3.0,100.0,44.0,-110.0,-150.0,-2.5,-120.0,44.5,-110.0,-156.0,-3.0,100.0,44.5,-110.0
4700880,1520,2023,16,Cleveland,Sun 12/24,1:00 PM,36,FINAL,461,125.0,1.0,-110.0,41.5,-110.0,26.61,950.0,39.55,4770.0,29.66,0.0,-150.0,-3.0,-107.0,40.5,-109.0,-150.0,-2.5,-120.0,40.0,-110.0,-160.0,-3.0,-112.0,40.0,-112.0,-160.0,-3.0,-112.0,40.0,-110.0,-150.0,-3.0,-100.0,40.0,-102.0,-165.0,-3.0,-105.0,40.0,-110.0,-155.0,-3.0,-110.0,40.0,-110.0,-160.0,-3.0,-110.0,40.0,-110.0,-160.0,-3.0,-108.0,40.0,-108.0,-155.0,-3.0,-110.0,40.0,-110.0,-160.0,-3.0,-111.0,40.0,-109.0,-165.0,-3.0,-105.0,40.0,-110.0,-155.0,-3.0,-110.0,40.0,-110.0,-161.0,-3.0,-103.0,40.0,-106.0
