game_id,team_id,season,week,team,date,time,score,outcome,rotation,opening_moneyline,opening_spread,opening_spread_odds,opening_total,opening_total_odds,moneyline_bet_pct,moneyline_dollar_pct,spread_bet_pct,spread_dollar_pct,total_bet_pct,total_dollar_pct,8_moneyline,8_spread,8_spread_odds,8_total,8_total_odds,9_moneyline,9_spread,9_spread_odds,9_total,9_total_odds,10_moneyline,10_spread,10_spread_odds,10_total,10_total_odds,16_moneyline,16_spread,16_spread_odds,16_total,16_total_odds,20_moneyline,20_spread,20_spread_odds,20_total,20_total_odds,28_moneyline,28_spread,28_spread_odds,28_total,28_total_odds,29_moneyline,29_spread,29_spread_odds,29_total,29_total_odds,36_moneyline,36_spread,36_spread_odds,36_total,36_total_odds,44_moneyline,44_spread,44_spread_odds,44_total,44_total_odds,54_moneyline,54_spread,54_spread_odds,54_total,54_total_odds,82_moneyline,82_spread,82_spread_odds,82_total,82_total_odds,84_moneyline,84_spread,84_spread_odds,84_total,84_total_odds,123_moneyline,123_spread,123_spread_odds,123_total,123_total_odds,127_moneyline,127_spread,127_spread_odds,127_total,127_total_odds
4700777,1533,2023,8,Las Vegas,Mon 10/30,8:15 PM,14,FINAL,279,305.0,7.5,-110.0,44.0,-110.0,90.3,5770.0,74.76,11050.0,55.37,0.0,280.0,7.0,-110.0,46.0,-110.0,265.0,7.0,-110.0,46.0,-110.0,281.0,7.0,-115.0,46.0,-115.0,281.0,7.0,-115.0,46.0,-115.0,269.0,7.0,-107.0,46.0,-106.0,285.0,7.0,-110.0,46.0,-107.0,270.0,7.0,-105.0,46.0,-110.0,280.0,7.0,-110.0,46.0,-110.0,275.0,7.0,-108.0,46.0,-108.0,270.0,7.0,-110.0,46.0,-110.0,260.0,7.0,-110.0,46.0,-110.0,285.0,7.0,-110.0,46.0,-107.0,270.0,7.0,-110.0,46.0,-110.0,274.0,7.5,-110.0,45.5,-109.0
4700777,1539,2023,8,Detroit,Mon 10/30,8:15 PM,26,FINAL,280,-375.0,-7.5,-110.0,44.0,-110.0,9.7,620.0,25.24,3730.0,44.63,0.0,-335.0,-7.0,-110.0,46.0,-110.0,-330.0,-7.0,-110.0,46.0,-110.0,-350.0,-7.0,-105.0,46.0,-105.0,-350.0,-7.0,-105.0,46.0,-105.0,-319.0,-7.0,-103.0,46.0,-106.0,-345.0,-7.0,-110.0,46.0,-113.0,-330.0,-7.0,-115.0,46.0,-110.0,-340.0,-7.0,-110.0,46.0,-110.0,-345.0,-7.0,-108.0,46.0,-108.0,-330.0,-7.0,-110.0,46.0,-110.0,-325.0,-7.0,-110.0,46.0,-110.0,-345.0,-7.0,-110.0,46.0,-113.0,-340.0,-7.0,-110.0,46.0,-110.0,-345.0,-7.5,-103.0,45.5,-111.0
4700763,1536,2023,8,Philadelphia,Sun 10/29,1:00 PM,38,FINAL,257,-285.0,-6.0,-110.0,45.5,-110.0,12.81,780.0,27.46,3680.0,75.36,0.0,-338.0,-7.0,-105.0,42.5,-110.0,-320.0,-7.0,-105.0,42.0,-110.0,-345.0,-7.0,-108.0,42.5,-107.0,-345.0,-7.0,-108.0,42.5,-107.0,-310.0,-7.0,-103.0,41.5,-119.0,-325.0,-7.0,-105.0,42.5,-110.0,-320.0,-7.0,-110.0,42.0,-110.0,-330.0,-7.0,-110.0,42.5,-110.0,-345.0,-7.0,-108.0,42.5,-108.0,-345.0,-7.0,-110.0,42.5,-110.0,-320.0,-7.0,-110.0,43.0,-110.0,-325.0,-7.0,-105.0,42.5,-110.0,-330.0,-7.0,-105.0,42.5,-110.0,-323.0,-7.0,100.0,42.5,-108.0
4700763,1537,2023,8,Washington,Sun 10/29,1:00 PM,31,FINAL,258,240.0,6.0,-110.0,45.5,-110.0,87.19,5310.0,72.54,9720.0,24.64,0.0,283.0,7.0,-115.0,42.5,-110.0,260.0,7.0,-115.0,42.0,-110.0,278.0,7.0,-112.0,42.5,-113.0,278.0,7.0,-112.0,42.5,-113.0,266.0,7.0,-108.0,41.5,106.0,265.0,7.0,-115.0,42.5,-110.0,260.0,7.0,-110.0,42.0,-110.0,270.0,7.0,-110.0,42.5,-110.0,275.0,7.0,-108.0,42.5,-108.0,275.0,7.0,-110.0,42.5,-110.0,250.0,7.0,-110.0,43.0,-110.0,265.0,7.0,-115.0,42.5,-110.0,260.0,7.0,-115.0,42.5,-110.0,259.0,7.0,-112.0,42.5,-111.0
4700764,1543,2023,8,New Orleans,Sun 10/29,1:00 PM,38,FINAL,251,105.0,-1.5,-110.0,40.0,-110.0,45.59,1500.0,49.7,4990.0,75.0,0.0,-143.0,-2.0,-114.0,44.0,-110.0,-140.0,-2.5,-110.0,44.0,-110.0,-140.0,-2.5,-110.0,44.0,-109.0,-140.0,-2.5,-110.0,44.0,-112.0,-137.0,-2.0,-114.0,44.0,-107.0,-140.0,-2.0,-110.0,44.0,-110.0,-135.0,-2.0,-115.0,44.0,-110.0,-135.0,-2.0,-110.0,44.0,-110.0,-140.0,-2.5,-108.0,43.5,-108.0,-138.0,-2.0,-110.0,43.5,-110.0,-130.0,-2.5,-109.0,43.5,-110.0,-140.0,-2.0,-110.0,44.0,-110.0,-140.0,-2.5,-110.0,44.0,-110.0,-127.0,-2.5,-109.0,44.0,-110.0
4700764,1527,2023,8,Indianapolis,Sun 10/29,1:00 PM,27,FINAL,252,-125.0,1.5,-110.0,40.0,-110.0,54.41,1790.0,50.3,5050.0,25.0,0.0,123.0,2.0,-106.0,44.0,-110.0,120.0,2.5,-110.0,44.0,-110.0,120.0,2.5,-110.0,44.0,-111.0,120.0,2.5,-110.0,44.0,-108.0,124.0,2.0,104.0,44.0,-105.0,120.0,2.0,-110.0,44.0,-110.0,115.0,2.0,-105.0,44.0,-110.0,115.0,2.0,-110.0,44.0,-110.0,120.0,2.5,-108.0,43.5,-108.0,118.0,2.0,-110.0,43.5,-110.0,110.0,2.5,-111.0,43.5,-110.0,120.0,2.0,-110.0,44.0,-110.0,120.0,2.5,-110.0,44.0,-110.0,106.0,2.5,-122.0,44.0,-110.0
4700765,1529,2023,8,Jacksonville,Sun 10/29,1:00 PM,20,FINAL,253,-125.0,-1.0,-110.0,41.5,-110.0,38.9,1840.0,50.0,6160.0,54.78,0.0,-143.0,-2.5,-111.0,41.0,-110.0,-145.0,-2.5,-115.0,41.0,-110.0,-140.0,-2.5,-108.0,41.0,-110.0,-140.0,-2.5,-108.0,41.0,-110.0,-134.0,-2.5,-104.0,41.0,-106.0,-145.0,-2.0,-105.0,40.5,-110.0,-140.0,-2.5,-110.0,41.0,-110.0,-135.0,-2.5,-110.0,41.0,-110.0,-135.0,-2.5,-108.0,41.0,-108.0,-135.0,-2.5,-115.0,41.0,-110.0,-130.0,-2.5,-112.0,40.5,-111.0,-145.0,-2.0,-105.0,40.5,-110.0,-140.0,-2.5,-110.0,41.0,-110.0,-139.0,-2.5,-112.0,41.0,-106.0
4700765,1519,2023,8,Pittsburgh,Sun 10/29,1:00 PM,10,FINAL,254,105.0,1.0,-110.0,41.5,-110.0,61.1,2890.0,50.0,6160.0,45.22,0.0,123.0,2.5,-109.0,41.0,-110.0,125.0,2.5,-105.0,41.0,-110.0,120.0,2.5,-112.0,41.0,-110.0,120.0,2.5,-112.0,41.0,-110.0,120.0,2.5,-106.0,41.0,-106.0,125.0,2.0,-115.0,40.5,-110.0,120.0,2.5,-110.0,41.0,-110.0,115.0,2.5,-110.0,41.0,-110.0,115.0,2.5,-108.0,41.0,-108.0,115.0,2.5,-105.0,41.0,-110.0,110.0,2.5,-108.0,40.5,-109.0,125.0,2.0,-115.0,40.5,-110.0,120.0,2.5,-110.0,41.0,-110.0,116.0,2.5,100.0,41.0,-114.0
4700766,1523,2023,8,N.Y. Jets,Sun 10/29,1:00 PM,13,FINAL OT,263,-175.0,-3.0,-110.0,36.5,-110.0,30.82,980.0,42.96,4330.0,41.33,0.0,-160.0,-3.0,-112.0,34.5,-110.0,-165.0,-3.0,-115.0,35.0,-110.0,-170.0,-3.0,-117.0,34.0,-123.0,-170.0,-3.0,-115.0,34.5,-110.0,-163.0,-3.0,-108.0,35.0,-105.0,-165.0,-3.0,-110.0,34.5,-110.0,-165.0,-3.0,-115.0,34.5,-110.0,-160.0,-3.0,-110.0,34.5,-110.0,-170.0,-3.0,-108.0,34.5,-108.0,-169.0,-3.0,-105.0,34.5,-110.0,-170.0,-3.0,-115.0,35.0,-111.0,-165.0,-3.0,-110.0,34.5,-110.0,-165.0,-3.0,-115.0,34.5,-110.0,-164.0,-3.0,-109.0,35.0,-109.0
4700766,1535,2023,8,N.Y. Giants,Sun 10/29,1:00 PM,10,FINAL OT,264,155.0,3.0,-110.0,36.5,-110.0,69.18,2200.0,57.04,5750.0,58.67,0.0,140.0,3.0,-108.0,34.5,-110.0,140.0,3.0,-105.0,35.0,-110.0,148.0,3.0,-103.0,34.0,102.0,148.0,3.0,-105.0,34.5,-110.0,145.0,3.0,-102.0,35.0,-107.0,145.0,3.0,-110.0,34.5,-110.0,145.0,3.0,-105.0,34.5,-110.0,140.0,3.0,-110.0,34.5,-110.0,150.0,3.0,-108.0,34.5,-108.0,149.0,3.0,-115.0,34.5,-110.0,145.0,3.0,-105.0,35.0,-109.0,145.0,3.0,-110.0,34.5,-110.0,145.0,3.0,-105.0,34.5,-110.0,136.0,3.0,-104.0,35.0,-116.0
