game_id,team_id,season,week,team,date,time,score,outcome,rotation,opening_moneyline,opening_spread,opening_spread_odds,opening_total,opening_total_odds,moneyline_bet_pct,moneyline_dollar_pct,spread_bet_pct,spread_dollar_pct,total_bet_pct,total_dollar_pct,8_moneyline,8_spread,8_spread_odds,8_total,8_total_odds,9_moneyline,9_spread,9_spread_odds,9_total,9_total_odds,10_moneyline,10_spread,10_spread_odds,10_total,10_total_odds,16_moneyline,16_spread,16_spread_odds,16_total,16_total_odds,20_moneyline,20_spread,20_spread_odds,20_total,20_total_odds,28_moneyline,28_spread,28_spread_odds,28_total,28_total_odds,29_moneyline,29_spread,29_spread_odds,29_total,29_total_odds,36_moneyline,36_spread,36_spread_odds,36_total,36_total_odds,44_moneyline,44_spread,44_spread_odds,44_total,44_total_odds,54_moneyline,54_spread,54_spread_odds,54_total,54_total_odds,84_moneyline,84_spread,84_spread_odds,84_total,84_total_odds,123_moneyline,123_spread,123_spread_odds,123_total,123_total_odds,127_moneyline,127_spread,127_spread_odds,127_total,127_total_odds
4700734,1542,2023,5,Green Bay,Mon 10/9,8:15 PM,13,FINAL,475,-115.0,1.0,-110.0,44.0,-110.0,42.56,1630.0,35.42,3680.0,67.0,0.0,100.0,1.0,-105.0,45.0,-110.0,105.0,2.0,-110.0,45.0,-105.0,105.0,1.5,-105.0,45.0,-105.0,103.0,1.5,-107.0,45.0,-105.0,115.0,2.0,-105.0,45.0,-101.0,110.0,1.0,-115.0,45.0,-112.0,100.0,1.5,-110.0,45.0,-105.0,100.0,1.0,-110.0,45.0,-110.0,105.0,1.5,-108.0,45.0,-108.0,103.0,1.5,-110.0,44.5,-110.0,110.0,1.0,-115.0,45.0,-112.0,103.0,1.5,-110.0,45.0,-110.0,103.0,1.5,-111.0,45.0,-110.0
4700734,1533,2023,5,Las Vegas,Mon 10/9,8:15 PM,17,FINAL,476,-105.0,-1.0,-110.0,44.0,-110.0,57.44,2200.0,64.58,6710.0,33.0,0.0,-120.0,-1.0,-115.0,45.0,-110.0,-125.0,-2.0,-110.0,45.0,-115.0,-124.0,-1.5,-115.0,45.0,-115.0,-122.0,-1.5,-113.0,45.0,-115.0,-128.0,-2.0,-105.0,45.0,-111.0,-130.0,-1.0,-105.0,45.0,-108.0,-120.0,-1.5,-110.0,45.0,-115.0,-120.0,-1.0,-110.0,45.0,-110.0,-125.0,-1.5,-108.0,45.0,-108.0,-123.0,-1.5,-110.0,44.5,-110.0,-130.0,-1.0,-105.0,45.0,-108.0,-123.0,-1.5,-110.0,45.0,-110.0,-123.0,-1.5,-119.0,45.0,-110.0
4700587,1529,2023,5,Jacksonville,Sun 10/8,9:30 AM,25,FINAL,451,195.0,7.5,-110.0,48.0,-110.0,86.29,4090.0,77.18,12720.0,73.75,0.0,200.0,5.0,-110.0,48.5,-110.0,190.0,5.0,-110.0,48.5,-110.0,207.0,5.0,-110.0,48.0,-110.0,209.0,5.0,-110.0,48.5,-110.0,200.0,5.5,-109.0,48.5,-104.0,200.0,5.0,-115.0,48.5,-110.0,205.0,5.0,-110.0,48.5,-105.0,205.0,4.5,-110.0,48.5,-110.0,198.0,4.5,-108.0,48.5,-108.0,190.0,4.5,-110.0,48.5,-110.0,200.0,5.0,-112.0,48.5,-110.0,200.0,4.5,-110.0,48.5,-110.0,184.0,5.0,-111.0,48.5,-109.0
4700587,1526,2023,5,Buffalo,Sun 10/8,9:30 AM,20,FINAL,452,-225.0,-7.5,-110.0,48.0,-110.0,13.71,650.0,22.82,3760.0,26.25,0.0,-240.0,-5.0,-110.0,48.5,-110.0,-230.0,-5.0,-110.0,48.5,-110.0,-250.0,-5.0,-110.0,48.0,-110.0,-253.0,-5.0,-110.0,48.5,-110.0,-229.0,-5.5,-101.0,48.5,-108.0,-240.0,-5.0,-105.0,48.5,-110.0,-245.0,-5.0,-110.0,48.5,-115.0,-245.0,-4.5,-110.0,48.5,-110.0,-240.0,-4.5,-108.0,48.5,-108.0,-232.0,-4.5,-110.0,48.5,-110.0,-240.0,-5.0,-108.0,48.5,-110.0,-250.0,-4.5,-110.0,48.5,-110.0,-227.0,-5.0,-119.0,48.5,-111.0
4700724,1528,2023,5,Tennessee,Sun 10/8,1:00 PM,16,FINAL,457,-105.0,1.5,-110.0,42.5,-110.0,44.81,1640.0,51.89,5630.0,68.51,0.0,-143.0,-2.0,-117.0,43.5,-110.0,-140.0,-2.5,-115.0,43.5,-110.0,-145.0,-2.5,-115.0,43.0,-116.0,-145.0,-2.5,-115.0,43.0,-116.0,-140.0,-2.5,-113.0,43.5,-106.0,-140.0,-2.0,-120.0,43.5,-110.0,-140.0,-2.0,-115.0,43.5,-110.0,-140.0,-2.5,-110.0,43.5,-110.0,-140.0,-2.5,-108.0,43.5,-108.0,-140.0,-2.5,-115.0,43.5,-110.0,-140.0,-2.0,-120.0,43.5,-110.0,-140.0,-2.5,-110.0,43.5,-110.0,-143.0,-2.5,-112.0,43.5,-111.0
4700724,1527,2023,5,Indianapolis,Sun 10/8,1:00 PM,23,FINAL,458,-115.0,-1.5,-110.0,42.5,-110.0,55.19,2020.0,48.11,5220.0,31.49,0.0,123.0,2.0,-103.0,43.5,-110.0,120.0,2.5,-105.0,43.5,-110.0,125.0,2.5,-105.0,43.0,-105.0,125.0,2.5,-105.0,43.0,-105.0,125.0,2.5,102.0,43.5,-106.0,120.0,2.0,100.0,43.5,-110.0,120.0,2.0,-105.0,43.5,-110.0,120.0,2.5,-110.0,43.5,-110.0,120.0,2.5,-108.0,43.5,-108.0,120.0,2.5,-105.0,43.5,-110.0,120.0,2.0,100.0,43.5,-110.0,120.0,2.5,-110.0,43.5,-110.0,118.0,2.5,100.0,43.5,-108.0
4700725,1530,2023,5,Houston,Sun 10/8,1:00 PM,19,FINAL,453,125.0,3.5,-110.0,41.5,-110.0,33.74,1390.0,30.37,4140.0,74.77,0.0,117.0,2.5,-110.0,42.0,-113.0,115.0,2.5,-115.0,42.5,-110.0,120.0,2.5,-115.0,42.0,-106.0,120.0,2.5,-115.0,42.0,-106.0,120.0,2.5,-106.0,42.0,-115.0,120.0,2.0,100.0,42.0,-115.0,115.0,2.0,100.0,42.0,-115.0,115.0,2.5,-110.0,42.0,-110.0,120.0,2.5,-108.0,42.0,-108.0,117.0,2.5,-111.0,42.0,-110.0,120.0,2.0,100.0,42.0,-115.0,120.0,2.5,-105.0,42.5,-110.0,115.0,3.0,-115.0,42.5,-110.0
4700725,1546,2023,5,Atlanta,Sun 10/8,1:00 PM,21,FINAL,454,-145.0,-3.5,-110.0,41.5,-110.0,66.26,2730.0,69.63,9490.0,25.23,0.0,-137.0,-2.5,-110.0,42.0,-107.0,-135.0,-2.5,-105.0,42.5,-110.0,-140.0,-2.5,-105.0,42.0,-114.0,-140.0,-2.5,-105.0,42.0,-114.0,-134.0,-2.5,-104.0,42.0,102.0,-140.0,-2.0,-120.0,42.0,-105.0,-135.0,-2.0,-120.0,42.0,-105.0,-135.0,-2.5,-110.0,42.0,-110.0,-140.0,-2.5,-108.0,42.0,-108.0,-137.0,-2.5,-109.0,42.0,-110.0,-140.0,-2.0,-120.0,42.0,-105.0,-140.0,-2.5,-115.0,42.5,-110.0,-139.0,-3.0,102.0,42.5,-115.0
4700726,1545,2023,5,Carolina,Sun 10/8,1:00 PM,24,FINAL,455,335.0,7.0,-110.0,43.5,-110.0,93.16,7080.0,78.87,12880.0,68.86,0.0,375.0,9.0,-113.0,43.5,-110.0,350.0,9.5,-105.0,43.5,-110.0,373.0,9.5,-110.0,43.5,-115.0,373.0,9.5,-110.0,43.5,-115.0,369.0,10.0,-113.0,43.0,-111.0,405.0,9.5,-110.0,43.5,-110.0,355.0,9.0,-105.0,43.5,-110.0,350.0,9.0,-110.0,43.5,-110.0,362.0,9.5,-108.0,43.5,-108.0,363.0,9.5,-109.0,43.5,-110.0,405.0,9.5,-110.0,43.5,-110.0,360.0,9.5,-110.0,43.5,-110.0,346.0,8.5,-111.0,43.5,-109.0
4700726,1539,2023,5,Detroit,Sun 10/8,1:00 PM,42,FINAL,456,-415.0,-7.0,-110.0,43.5,-110.0,6.84,520.0,21.13,3450.0,31.14,0.0,-465.0,-9.0,-107.0,43.5,-110.0,-480.0,-9.5,-115.0,43.5,-110.0,-483.0,-9.5,-110.0,43.5,-105.0,-483.0,-9.5,-110.0,43.5,-105.0,-459.0,-10.0,102.0,43.0,-101.0,-525.0,-9.5,-110.0,43.5,-110.0,-460.0,-9.0,-115.0,43.5,-110.0,-430.0,-9.0,-110.0,43.5,-110.0,-480.0,-9.5,-108.0,43.5,-108.0,-481.0,-9.5,-111.0,43.5,-110.0,-525.0,-9.5,-110.0,43.5,-110.0,-520.0,-9.5,-110.0,43.5,-110.0,-455.0,-8.5,-119.0,43.5,-111.0
4700727,1521,2023,5,Baltimore,Sun 10/8,1:00 PM,10,FINAL,463,-180.0,-2.5,-110.0,42.0,-110.0,11.59,540.0,33.12,4630.0,56.77,0.0,-215.0,-4.5,-110.0,38.5,-110.0,-210.0,-4.0,-115.0,38.5,-115.0,-223.0,-4.5,-103.0,38.0,-115.0,-223.0,-4.5,-103.0,38.0,-115.0,-208.0,-4.5,-100.0,39.0,-101.0,-225.0,-4.5,-110.0,38.5,-110.0,-220.0,-4.5,-110.0,38.5,-110.0,-220.0,-4.5,-110.0,38.5,-110.0,-240.0,-4.5,-103.0,38.5,-108.0,-235.0,-4.5,-110.0,38.5,-110.0,-225.0,-4.5,-110.0,38.5,-110.0,-220.0,-4.5,-105.0,38.5,-110.0,-238.0,-5.5,-110.0,39.0,-109.0
4700727,1519,2023,5,Pittsburgh,Sun 10/8,1:00 PM,17,FINAL,464,160.0,2.5,-110.0,42.0,-110.0,88.41,4120.0,66.88,9350.0,43.23,0.0,185.0,4.5,-110.0,38.5,-110.0,175.0,4.0,-105.0,38.5,-105.0,186.0,4.5,-117.0,38.0,-105.0,186.0,4.5,-117.0,38.0,-105.0,182.0,4.5,-110.0,39.0,-111.0,185.0,4.5,-110.0,38.5,-110.0,180.0,4.5,-110.0,38.5,-110.0,190.0,4.5,-110.0,38.5,-110.0,200.0,4.5,-113.0,38.5,-108.0,200.0,4.5,-110.0,38.5,-110.0,185.0,4.5,-110.0,38.5,-110.0,180.0,4.5,-115.0,38.5,-110.0,193.0,5.5,-120.0,39.0,-116.0
4700728,1543,2023,5,New Orleans,Sun 10/8,1:00 PM,34,FINAL,461,110.0,2.5,-108.0,40.5,-110.0,57.24,1660.0,53.53,5990.0,42.28,0.0,110.0,2.0,-108.0,38.5,-115.0,110.0,2.0,-110.0,38.5,-110.0,115.0,2.0,-105.0,39.0,-105.0,115.0,2.0,-105.0,39.0,-105.0,112.0,1.5,-100.0,38.5,-111.0,120.0,2.0,-105.0,38.5,-110.0,115.0,2.0,-105.0,38.5,-110.0,110.0,2.0,-110.0,38.5,-110.0,110.0,2.0,-108.0,39.0,-108.0,108.0,2.0,-110.0,38.5,-110.0,120.0,2.0,-105.0,38.5,-110.0,110.0,2.0,-110.0,38.5,-110.0,106.0,1.5,-111.0,38.5,-111.0
4700728,1525,2023,5,New England,Sun 10/8,1:00 PM,0,FINAL,462,-130.0,-2.5,-112.0,40.5,-110.0,42.76,1240.0,46.47,5200.0,57.72,0.0,-130.0,-2.0,-112.0,38.5,-105.0,-130.0,-2.0,-110.0,38.5,-110.0,-135.0,-2.0,-115.0,39.0,-115.0,-135.0,-2.0,-115.0,39.0,-115.0,-125.0,-1.5,-110.0,38.5,-101.0,-140.0,-2.0,-115.0,38.5,-110.0,-135.0,-2.0,-115.0,38.5,-110.0,-130.0,-2.0,-110.0,38.5,-110.0,-130.0,-2.0,-108.0,39.0,-108.0,-128.0,-2.0,-110.0,38.5,-110.0,-140.0,-2.0,-115.0,38.5,-110.0,-130.0,-2.0,-110.0,38.5,-110.0,-127.0,-1.5,-119.0,38.5,-109.0
4700729,1535,2023,5,N.Y. Giants,Sun 10/8,1:00 PM,16,FINAL,459,480.0,10.0,-110.0,50.0,-110.0,97.37,7400.0,88.53,16290.0,80.32,0.0,550.0,12.5,-108.0,48.0,-110.0,475.0,12.0,-110.0,48.5,-110.0,575.0,13.0,-120.0,48.0,-113.0,575.0,13.0,-120.0,48.0,-113.0,504.0,13.0,-121.0,47.0,-118.0,485.0,12.5,-110.0,48.0,-105.0,550.0,12.5,-105.0,48.0,-110.0,550.0,12.5,-110.0,47.5,-110.0,547.0,12.0,-108.0,48.0,-108.0,537.0,12.0,-110.0,48.0,-110.0,485.0,12.5,-110.0,48.0,-105.0,500.0,12.5,-105.0,48.0,-110.0,538.0,12.0,-110.0,48.0,-108.0
