eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,perc,opening_adj,opening_ap
4143376,255,2020,6,Sun 10/18,1:00 PM,Atlanta,40,FINAL,1546,3.5,4.0,4.0,4.0,3.5,3.5,3.5,3.5,3.5,3.5,4.0,3.5,-114.0,-115.0,-110.0,-115.0,-102.0,-106.0,-105.0,-115.0,-108.0,-108.0,-115.0,-107.0,38,4.0,-105
4143376,256,2020,6,,,Minnesota,23,,1541,-3.5,-4.0,-4.0,-4.0,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-4.0,-3.5,-106.0,-105.0,-110.0,-105.0,-108.0,-114.0,-115.0,-105.0,-108.0,-112.0,-105.0,-113.0,62,-4.0,-115
4143377,251,2020,6,Sun 10/18,1:00 PM,Chicago,23,FINAL,1540,1.5,1.5,2.0,2.0,2.0,1.0,2.0,2.0,1.5,1.5,1.0,1.0,-110.0,-105.0,-113.0,-113.0,-107.0,100.0,-110.0,-110.0,-108.0,-108.0,-105.0,100.0,52,0.0,-103
4143377,252,2020,6,,,Carolina,16,,1545,-1.5,-1.5,-2.0,-2.0,-2.0,-1.0,-2.0,-2.0,-1.5,-1.5,-1.0,-1.0,-110.0,-115.0,-107.0,-107.0,-103.0,-120.0,-110.0,-110.0,-108.0,-112.0,-115.0,-120.0,48,0.0,-117
4143379,253,2020,6,Sun 10/18,1:00 PM,Detroit,34,FINAL,1539,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.5,-3.0,-110.0,-115.0,-110.0,-105.0,-105.0,-120.0,-115.0,-110.0,-108.0,-110.0,-110.0,-120.0,63,-3.5,100
4143379,254,2020,6,,,Jacksonville,16,,1529,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.5,3.0,-110.0,-105.0,-110.0,-115.0,-105.0,100.0,-105.0,-110.0,-108.0,-110.0,-110.0,100.0,37,3.5,-120
4143380,261,2020,6,Sun 10/18,1:00 PM,Cleveland,7,FINAL,1520,3.0,3.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.5,3.0,-107.0,-120.0,101.0,-116.0,-102.0,-120.0,-105.0,-110.0,-103.0,-108.0,-110.0,-105.0,38,3.5,-110
4143380,262,2020,6,,,Pittsburgh,38,,1519,-3.0,-3.5,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.5,-3.0,-113.0,100.0,-122.0,-104.0,-108.0,100.0,-115.0,-110.0,-113.0,-112.0,-110.0,-115.0,62,-3.5,-110
4143496,265,2020,6,Sun 10/18,1:00 PM,Cincinnati,27,FINAL,1522,7.5,7.5,7.0,7.0,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,-115.0,-115.0,-101.0,-102.0,-108.0,-113.0,-115.0,-115.0,-113.0,-117.0,-110.0,-113.0,55,9.5,-125
4143496,266,2020,6,,,Indianapolis,31,,1527,-7.5,-7.5,-7.0,-7.0,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-105.0,-105.0,-119.0,-118.0,-102.0,-107.0,-105.0,-105.0,-103.0,-103.0,-110.0,-107.0,45,-9.5,105
4143500,263,2020,6,Sun 10/18,1:00 PM,Baltimore,30,FINAL,1521,-10.0,-10.0,-10.0,-10.0,-10.5,-10.5,-10.5,-10.0,-10.0,-10.0,-10.0,-10.5,-110.0,-115.0,-104.0,-104.0,108.0,103.0,-105.0,-110.0,-108.0,-107.0,-115.0,103.0,54,-9.0,110
4143500,264,2020,6,,,Philadelphia,28,,1536,10.0,10.0,10.0,10.0,10.5,10.5,10.5,10.0,10.0,10.0,10.0,10.5,-110.0,-105.0,-116.0,-116.0,-119.0,-123.0,-115.0,-110.0,-108.0,-113.0,-105.0,-123.0,46,9.0,-130
4143533,279,2020,6,Sun 10/18,4:05 PM,N.Y. Jets,0,FINAL,1523,8.5,8.5,5.0,5.0,9.5,8.5,8.5,9.0,8.5,9.0,9.5,8.5,-108.0,-110.0,-115.0,-115.0,103.0,-105.0,-110.0,-110.0,-108.0,-111.0,-115.0,-105.0,44,9.5,-110
4143533,280,2020,6,,,Miami,24,,1524,-8.5,-8.5,-5.0,-5.0,-9.5,-8.5,-8.5,-9.0,-8.5,-9.0,-9.5,-8.5,-112.0,-110.0,-105.0,-105.0,-113.0,-115.0,-110.0,-110.0,-108.0,-109.0,-105.0,-115.0,56,-9.5,-110
4143373,271,2020,6,Sun 10/18,4:25 PM,Green Bay,10,FINAL,1542,-2.0,-3.0,-2.5,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-115.0,-105.0,-115.0,106.0,109.0,102.0,-105.0,100.0,-103.0,-101.0,-115.0,102.0,58,-1.0,-110
4143373,272,2020,6,,,Tampa Bay,38,,1544,2.0,3.0,2.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-105.0,-115.0,-105.0,-126.0,-121.0,-122.0,-115.0,-120.0,-113.0,-119.0,-105.0,-122.0,42,1.0,-110
4143497,273,2020,6,Sun 10/18,8:20 PM,L.A. Rams,16,FINAL,1550,-2.5,-3.0,-2.0,-2.0,-2.0,-2.5,-2.5,-2.5,-2.0,-2.0,-3.0,-2.5,-110.0,105.0,-105.0,-106.0,-103.0,-105.0,-115.0,-110.0,-108.0,-112.0,110.0,100.0,53,-3.5,105
4143497,274,2020,6,,,San Francisco,24,,1547,2.5,3.0,2.0,2.0,2.0,2.5,2.5,2.5,2.0,2.0,3.0,2.5,-110.0,-125.0,-115.0,-114.0,-107.0,-115.0,-105.0,-110.0,-108.0,-108.0,-135.0,-120.0,47,3.5,-125
