eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,perc,opening_adj,opening_ap
4143347,273,2020,2,Sun 9/20,1:00 PM,Minnesota,11,FINAL,1541,3.5,3.0,3.0,3.0,3.5,3.5,3.5,3.5,3.0,3.0,3.0,3.5,-115.0,100.0,100.0,100.0,-111.0,-110.0,-115.0,-115.0,115.0,111.0,100.0,-110.0,60,2.5,-112
4143347,274,2020,2,,,Indianapolis,28,,1527,-3.5,-3.0,-3.0,-3.0,-3.5,-3.5,-3.5,-3.5,-3.0,-3.0,-3.0,-3.5,-105.0,-120.0,-120.0,-120.0,101.0,-110.0,-105.0,-105.0,-125.0,-131.0,-120.0,-110.0,40,-2.5,-108
4143462,275,2020,2,Sun 9/20,1:00 PM,Detroit,21,FINAL,1539,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.5,6.5,7.0,7.0,100.0,-105.0,-115.0,-115.0,-113.0,-110.0,-115.0,-115.0,-105.0,-106.0,-105.0,-110.0,38,6.0,-105
4143462,276,2020,2,,,Green Bay,42,,1542,-6.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-6.5,-6.5,-7.0,-7.0,-120.0,-115.0,-105.0,-105.0,102.0,-110.0,-105.0,-105.0,-105.0,-114.0,-115.0,-110.0,62,-6.0,-115
4143463,263,2020,2,Sun 9/20,1:00 PM,Carolina,17,FINAL,1545,7.5,7.5,7.5,7.5,7.5,9.0,7.5,7.5,8.0,8.0,8.0,9.0,-104.0,-110.0,-110.0,-110.0,-106.0,-130.0,-105.0,-110.0,-105.0,-112.0,-115.0,-130.0,57,8.0,-105
4143463,264,2020,2,,,Tampa Bay,31,,1544,-7.5,-7.5,-7.5,-7.5,-7.5,-9.0,-7.5,-7.5,-8.0,-8.0,-8.0,-9.0,-116.0,-110.0,-110.0,-110.0,-104.0,110.0,-115.0,-110.0,-105.0,-108.0,-105.0,110.0,43,-8.0,-115
4143464,271,2020,2,Sun 9/20,1:00 PM,Buffalo,31,FINAL,1526,-5.5,-6.0,-5.5,-5.5,-5.5,-6.0,-6.0,-5.5,-5.5,-5.5,-6.0,-6.0,-113.0,-115.0,-115.0,-115.0,-109.0,100.0,-105.0,-110.0,-105.0,-113.0,-115.0,100.0,64,-3.5,-110
4143464,272,2020,2,,,Miami,28,,1524,5.5,6.0,5.5,5.5,5.5,6.0,6.0,5.5,5.5,5.5,6.0,6.0,-107.0,-105.0,-105.0,-105.0,-101.0,-120.0,-115.0,-110.0,-105.0,-107.0,-105.0,-120.0,36,3.5,-110
4143465,269,2020,2,Sun 9/20,1:00 PM,San Francisco,31,FINAL,1547,-7.0,-7.5,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.5,-7.0,-104.0,100.0,-111.0,-111.0,101.0,-110.0,-105.0,-110.0,100.0,-106.0,-110.0,-110.0,63,-6.0,-115
4143465,270,2020,2,,,N.Y. Jets,13,,1523,7.0,7.5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.5,7.0,-116.0,-120.0,-109.0,-109.0,-111.0,-110.0,-115.0,-110.0,-110.0,-114.0,-110.0,-110.0,37,6.0,-105
4143469,261,2020,2,Sun 9/20,1:00 PM,L.A. Rams,37,FINAL,1550,1.5,1.5,2.0,2.0,2.0,2.0,1.5,2.0,2.0,1.5,1.5,2.0,-105.0,-105.0,-110.0,-110.0,-107.0,-105.0,-110.0,-110.0,-105.0,-108.0,-110.0,-105.0,57,3.5,-110
4143469,262,2020,2,,,Philadelphia,19,,1536,-1.5,-1.5,-2.0,-2.0,-2.0,-2.0,-1.5,-2.0,-2.0,-1.5,-1.5,-2.0,-115.0,-115.0,-110.0,-110.0,-103.0,-115.0,-110.0,-110.0,-105.0,-112.0,-110.0,-115.0,43,-3.5,-110
4143472,281,2020,2,Sun 9/20,4:05 PM,Washington,15,FINAL,1537,7.0,7.0,7.0,7.0,7.5,7.5,7.0,7.0,7.0,7.0,7.5,7.5,-105.0,-105.0,-105.0,-105.0,-120.0,-125.0,-105.0,-105.0,-105.0,-106.0,-115.0,-125.0,45,6.5,-110
4143472,282,2020,2,,,Arizona,30,,1549,-7.0,-7.0,-7.0,-7.0,-7.5,-7.5,-7.0,-7.0,-7.0,-7.0,-7.5,-7.5,-115.0,-115.0,-115.0,-115.0,109.0,105.0,-115.0,-115.0,-105.0,-114.0,-105.0,105.0,55,-6.5,-110
4143466,283,2020,2,Sun 9/20,4:25 PM,Baltimore,33,FINAL,1521,-7.0,-7.5,-7.0,-7.0,-7.5,-7.5,-7.5,-7.0,-7.0,-7.0,-7.5,-7.5,-117.0,-115.0,-125.0,-125.0,-102.0,-105.0,-105.0,-120.0,-115.0,-122.0,-115.0,-105.0,60,-5.0,-115
4143466,284,2020,2,,,Houston,16,,1530,7.0,7.5,7.0,7.0,7.5,7.5,7.5,7.0,7.0,7.0,7.5,7.5,-103.0,-105.0,105.0,105.0,-108.0,-115.0,-115.0,100.0,105.0,102.0,-105.0,-115.0,40,5.0,-105
4143471,285,2020,2,Sun 9/20,4:25 PM,Kansas City,23,FINAL OT,1531,-9.0,-9.5,-9.0,-9.0,-8.5,-9.0,-9.0,-8.5,-8.5,-8.5,-9.0,-9.0,-104.0,-115.0,-110.0,-110.0,-104.0,-110.0,-110.0,-110.0,-105.0,-111.0,-110.0,-110.0,66,-6.5,-115
4143471,286,2020,2,,,L.A. Chargers,20,,75380,9.0,9.5,9.0,9.0,8.5,9.0,9.0,8.5,8.5,8.5,9.0,9.0,-116.0,-105.0,-110.0,-110.0,-106.0,-110.0,-110.0,-110.0,-105.0,-109.0,-110.0,-110.0,34,6.5,-105
4143470,287,2020,2,Sun 9/20,8:20 PM,New England,30,FINAL,1525,4.5,5.0,4.0,4.0,4.0,4.0,4.5,4.5,4.5,4.5,5.0,4.0,-110.0,-115.0,-110.0,-110.0,-102.0,-105.0,-110.0,-110.0,-105.0,-112.0,-110.0,-105.0,42,4.0,-112
4143470,288,2020,2,,,Seattle,35,,1548,-4.5,-5.0,-4.0,-4.0,-4.0,-4.0,-4.5,-4.5,-4.5,-4.5,-5.0,-4.0,-110.0,-105.0,-110.0,-110.0,-108.0,-115.0,-110.0,-110.0,-105.0,-108.0,-110.0,-115.0,58,-4.0,-108
4143467,101,2020,2,Thu 9/17,8:20 PM,Cincinnati,30,FINAL,1522,6.0,6.0,5.5,6.0,6.0,6.0,5.5,6.0,6.0,5.5,6.0,6.0,-115.0,-120.0,-108.0,-115.0,-113.0,-120.0,-110.0,-115.0,-105.0,-108.0,-120.0,-120.0,53,7.5,-110
4143467,102,2020,2,,,Cleveland,35,,1520,-6.0,-6.0,-5.5,-6.0,-6.0,-6.0,-5.5,-6.0,-6.0,-5.5,-6.0,-6.0,-105.0,100.0,-112.0,-105.0,103.0,100.0,-110.0,-105.0,-105.0,-112.0,100.0,100.0,47,-7.5,-110
