eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,perc,opening_adj,opening_ap
4143515,273,2020,8,Mon 11/2,8:15 PM,Tampa Bay,25,FINAL,1544,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-12.5,-12.5,-13.0,-13.0,-13.0,-106.0,-115.0,-102.0,-109.0,105.0,-110.0,-110.0,-110.0,-108.0,-108.0,-105.0,-110.0,60,-8.5,-110
4143515,274,2020,8,,,N.Y. Giants,23,,1535,13.0,13.0,13.0,13.0,13.0,13.0,13.0,12.5,12.5,13.0,13.0,13.0,-114.0,-105.0,-118.0,-111.0,-115.0,-110.0,-110.0,-110.0,-108.0,-112.0,-115.0,-110.0,40,8.5,-110
4143383,281,2020,8,Sun 11/1,1:00 PM,Pittsburgh,28,FINAL,1519,3.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-110.0,-110.0,-118.0,-118.0,-109.0,-115.0,-110.0,-110.0,-108.0,-111.0,-115.0,-115.0,50,5.5,-110
4143383,282,2020,8,,,Baltimore,24,,1521,-3.5,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-110.0,-110.0,-102.0,-102.0,-102.0,-105.0,-110.0,-110.0,-108.0,-109.0,-105.0,-105.0,50,-5.5,-110
4143387,261,2020,8,Sun 11/1,1:00 PM,N.Y. Jets,9,FINAL,1523,19.5,20.0,19.5,19.5,20.0,20.0,19.5,19.5,20.0,19.5,20.5,20.0,-105.0,-110.0,-105.0,-105.0,-102.0,-110.0,-110.0,-110.0,-108.0,-107.0,-110.0,-110.0,46,22.0,-110
4143387,262,2020,8,,,Kansas City,35,,1531,-19.5,-20.0,-19.5,-19.5,-20.0,-20.0,-19.5,-19.5,-20.0,-19.5,-20.5,-20.0,-115.0,-110.0,-115.0,-115.0,-108.0,-110.0,-110.0,-110.0,-108.0,-113.0,-110.0,-110.0,54,-22.0,-110
4143509,257,2020,8,Sun 11/1,1:00 PM,Tennessee,20,FINAL,1528,-7.0,-7.0,-7.0,-7.0,-7.5,-7.5,-7.0,-7.0,-7.0,-7.0,-7.5,-7.5,-115.0,-120.0,-120.0,-120.0,107.0,102.0,-115.0,-115.0,-108.0,-114.0,-110.0,102.0,57,-3.5,-110
4143509,258,2020,8,,,Cincinnati,31,,1522,7.0,7.0,7.0,7.0,7.5,7.5,7.0,7.0,7.0,7.0,7.5,7.5,-105.0,100.0,100.0,100.0,-118.0,-122.0,-105.0,-105.0,-108.0,-106.0,-110.0,-122.0,43,3.5,-110
4143510,263,2020,8,Sun 11/1,1:00 PM,L.A. Rams,17,FINAL,1550,-3.5,-3.5,-1.5,-1.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-103.0,-105.0,-113.0,-113.0,101.0,-104.0,100.0,-105.0,-108.0,-106.0,-115.0,-104.0,51,-3.5,-110
4143510,264,2020,8,,,Miami,28,,1524,3.5,3.5,1.5,1.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,-117.0,-115.0,-107.0,-107.0,-111.0,-116.0,-120.0,-115.0,-108.0,-114.0,-105.0,-116.0,49,3.5,-110
