eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,perc,opening_adj,opening_ap
4143478,472,2020,3,,,Cleveland,34,,1520,-7.0,-7.0,-7.0,-7.0,-7.5,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-112.0,-115.0,-111.0,-111.0,104.0,-120.0,-110.0,-110.0,-105.0,-108.0,-110.0,-120.0,50,-5.5,-110
4143479,463,2020,3,Sun 9/27,1:00 PM,L.A. Rams,32,FINAL,1550,1.5,2.0,2.0,2.0,1.5,1.0,1.5,1.5,2.0,2.0,1.5,1.0,-105.0,-110.0,-109.0,-109.0,-100.0,100.0,-105.0,-105.0,-105.0,-110.0,-110.0,100.0,57,3.0,100
4143479,464,2020,3,,,Buffalo,35,,1526,-1.5,-2.0,-2.0,-2.0,-1.5,-1.0,-1.5,-1.5,-2.0,-2.0,-1.5,-1.0,-115.0,-110.0,-111.0,-111.0,-110.0,-120.0,-115.0,-115.0,-105.0,-110.0,-110.0,-120.0,43,-3.0,-120
4143476,477,2020,3,Sun 9/27,4:05 PM,N.Y. Jets,7,FINAL,1523,12.5,11.5,11.5,11.5,12.5,12.5,12.5,11.5,12.0,11.0,11.5,12.5,-120.0,-105.0,-105.0,-105.0,-106.0,-110.0,-115.0,-110.0,-105.0,-109.0,-110.0,-110.0,41,7.0,-110
4143476,478,2020,3,,,Indianapolis,36,,1527,-12.5,-11.5,-11.5,-11.5,-12.5,-12.5,-12.5,-11.5,-12.0,-11.0,-11.5,-12.5,100.0,-115.0,-115.0,-115.0,-104.0,-110.0,-105.0,-110.0,-105.0,-111.0,-110.0,-110.0,59,-7.0,-110
4143477,479,2020,3,Sun 9/27,4:05 PM,Carolina,21,FINAL,1545,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.5,6.0,-115.0,-110.0,-111.0,-111.0,-107.0,-110.0,-110.0,-110.0,-105.0,-110.0,-115.0,-110.0,54,6.5,-110
4143477,480,2020,3,,,L.A. Chargers,16,,75380,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.5,-6.0,-105.0,-110.0,-109.0,-109.0,-103.0,-110.0,-110.0,-110.0,-105.0,-110.0,-105.0,-110.0,46,-6.5,-110
4143352,481,2020,3,Sun 9/27,4:25 PM,Detroit,26,FINAL,1539,5.0,6.0,5.0,5.0,4.5,5.0,5.0,5.0,5.0,5.0,6.0,5.0,-110.0,-125.0,-115.0,-115.0,-105.0,-115.0,-110.0,-110.0,-105.0,-111.0,-110.0,-115.0,39,3.5,100
4143352,482,2020,3,,,Arizona,23,,1549,-5.0,-6.0,-5.0,-5.0,-4.5,-5.0,-5.0,-5.0,-5.0,-5.0,-6.0,-5.0,-110.0,105.0,-105.0,-105.0,-105.0,-105.0,-110.0,-110.0,-105.0,-109.0,-110.0,-105.0,61,-3.5,-120
4143353,485,2020,3,Sun 9/27,4:25 PM,Dallas,31,FINAL,1538,5.0,5.5,5.5,5.5,5.5,5.0,5.5,5.5,5.5,5.5,5.5,5.0,-107.0,-110.0,-110.0,-110.0,-104.0,-110.0,-110.0,-110.0,-105.0,-111.0,-110.0,-110.0,52,3.5,-110
4143353,486,2020,3,,,Seattle,38,,1548,-5.0,-5.5,-5.5,-5.5,-5.5,-5.0,-5.5,-5.5,-5.5,-5.5,-5.5,-5.0,-113.0,-110.0,-110.0,-110.0,-106.0,-110.0,-110.0,-110.0,-105.0,-109.0,-110.0,-110.0,48,-3.5,-110
4143473,483,2020,3,Sun 9/27,4:25 PM,Tampa Bay,28,FINAL,1544,-5.5,-6.5,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.5,-6.0,-120.0,-115.0,-111.0,-111.0,-105.0,-110.0,-115.0,-110.0,-105.0,-108.0,-110.0,-110.0,61,-3.5,-110
4143473,484,2020,3,,,Denver,10,,1534,5.5,6.5,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.5,6.0,100.0,-105.0,-109.0,-109.0,-105.0,-110.0,-105.0,-110.0,-105.0,-112.0,-110.0,-110.0,39,3.5,-110
4143355,487,2020,3,Sun 9/27,8:20 PM,Green Bay,37,FINAL,1542,3.0,3.0,3.0,3.0,3.5,3.5,3.0,3.0,3.0,3.0,3.5,3.5,105.0,-110.0,-101.0,-103.0,-113.0,-120.0,100.0,110.0,110.0,102.0,-130.0,-120.0,54,6.0,-110
4143355,488,2020,3,,,New Orleans,30,,1543,-3.0,-3.0,-3.0,-3.0,-3.5,-3.5,-3.0,-3.0,-3.0,-3.0,-3.5,-3.5,-125.0,-110.0,-119.0,-117.0,103.0,100.0,-120.0,-130.0,-120.0,-122.0,105.0,100.0,46,-6.0,-110
4143480,301,2020,3,Thu 9/24,8:20 PM,Miami,31,FINAL,1524,3.0,3.0,3.0,2.5,3.0,3.0,3.0,3.0,2.5,2.5,2.5,2.5,-125.0,-120.0,-127.0,-110.0,-126.0,-130.0,-120.0,-125.0,-105.0,-105.0,-110.0,-110.0,41,0.0,-110
4143480,302,2020,3,,,Jacksonville,13,,1529,-3.0,-3.0,-3.0,-2.5,-3.0,-3.0,-3.0,-3.0,-2.5,-2.5,-2.5,-2.5,105.0,100.0,107.0,-110.0,114.0,110.0,100.0,105.0,-105.0,-115.0,-110.0,-110.0,59,0.0,-110
