eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,perc,opening_adj,opening_ap
4143384,475,2020,7,Mon 10/26,8:15 PM,Chicago,10,FINAL,1540,6.5,6.0,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,3.0,6.5,-109.0,105.0,-108.0,-108.0,101.0,-105.0,-105.0,-110.0,-108.0,-109.0,-110.0,-105.0,53,7.0,-125
4143384,476,2020,7,,,L.A. Rams,24,,1550,-6.5,-15.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-3.0,-6.5,-111.0,245.0,-112.0,-112.0,-112.0,-115.0,-115.0,-110.0,-108.0,-111.0,-110.0,-115.0,47,-7.0,105
4143381,465,2020,7,Sun 10/25,1:00 PM,Green Bay,35,FINAL,1542,-3.0,-3.0,-3.0,-3.0,-2.5,-2.5,-3.0,-3.0,-2.5,-2.5,-3.5,-2.5,-101.0,-115.0,105.0,105.0,-113.0,-117.0,100.0,100.0,-113.0,-117.0,100.0,-117.0,66,-3.0,-130
4143381,466,2020,7,,,Houston,20,,1530,3.0,3.0,3.0,3.0,2.5,2.5,3.0,3.0,2.5,2.5,3.5,2.5,-119.0,-105.0,-126.0,-126.0,102.0,-103.0,-120.0,-120.0,-103.0,-103.0,-120.0,-103.0,34,3.0,110
4143385,457,2020,7,Sun 10/25,1:00 PM,Detroit,23,FINAL,1539,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-110.0,-110.0,-108.0,-108.0,-106.0,-105.0,-110.0,-110.0,-108.0,-110.0,-105.0,-105.0,49,1.5,-110
4143385,458,2020,7,,,Atlanta,22,,1546,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-110.0,-110.0,-112.0,-112.0,-104.0,-115.0,-110.0,-110.0,-108.0,-110.0,-115.0,-115.0,51,-1.5,-110
4143386,453,2020,7,Sun 10/25,1:00 PM,Dallas,3,FINAL,1538,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-120.0,-115.0,-112.0,-112.0,-103.0,-108.0,-110.0,-110.0,-108.0,-111.0,-110.0,-108.0,58,-3.0,-125
4143386,454,2020,7,,,Washington,25,,1537,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,-105.0,-108.0,-108.0,-107.0,-112.0,-110.0,-110.0,-108.0,-109.0,-110.0,-112.0,42,3.0,105
4143501,463,2020,7,Sun 10/25,1:00 PM,Buffalo,18,FINAL,1526,-10.0,-10.0,-9.0,-9.0,-9.5,-10.0,-10.0,-9.5,-9.5,-9.5,-10.5,-10.0,-105.0,100.0,-108.0,-108.0,101.0,100.0,100.0,-110.0,-108.0,-109.0,-105.0,100.0,59,-10.0,-110
4143501,464,2020,7,,,N.Y. Jets,10,,1523,10.0,10.0,9.0,9.0,9.5,10.0,10.0,9.5,9.5,9.5,10.5,10.0,-115.0,-120.0,-112.0,-112.0,-111.0,-120.0,-120.0,-110.0,-108.0,-111.0,-115.0,-120.0,41,10.0,-110
4143507,451,2020,7,Sun 10/25,1:00 PM,Cleveland,37,FINAL,1520,-3.5,-4.5,-4.0,-4.0,-4.5,-4.0,-4.5,-4.0,-4.0,-4.0,-4.5,-4.0,-117.0,-110.0,-114.0,-114.0,103.0,-110.0,-110.0,-110.0,-108.0,-111.0,-110.0,-110.0,60,-4.5,-110
4143507,452,2020,7,,,Cincinnati,34,,1522,3.5,4.5,4.0,4.0,4.5,4.0,4.5,4.0,4.0,4.0,4.5,4.0,-103.0,-110.0,-106.0,-106.0,-114.0,-110.0,-110.0,-110.0,-108.0,-109.0,-110.0,-110.0,40,4.5,-110
4143508,461,2020,7,Sun 10/25,1:00 PM,Carolina,24,FINAL,1545,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.5,7.0,-115.0,-110.0,-107.0,-107.0,-107.0,-110.0,-115.0,-110.0,-113.0,-112.0,-105.0,-110.0,60,6.5,-110
4143508,462,2020,7,,,New Orleans,27,,1543,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-6.5,-7.0,-105.0,-110.0,-113.0,-113.0,-103.0,-110.0,-105.0,-110.0,-103.0,-108.0,-115.0,-110.0,40,-6.5,-110
4257025,477,2020,7,Sun 10/25,1:00 PM,Pittsburgh,27,FINAL,1519,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,0.0,1.0,-113.0,-110.0,-113.0,-113.0,-102.0,-107.0,-110.0,-110.0,-108.0,-108.0,-110.0,-107.0,58,0.0,-105
4257025,478,2020,7,,,Tennessee,24,,1528,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-107.0,-110.0,-107.0,-107.0,-108.0,-113.0,-110.0,-110.0,-108.0,-112.0,-110.0,-113.0,42,0.0,-115
4143502,473,2020,7,Sun 10/25,4:05 PM,Tampa Bay,45,FINAL,1544,-4.0,-4.0,-4.0,-4.0,-3.5,-3.5,-4.0,-4.0,-4.0,-4.0,-4.5,-3.5,-110.0,-110.0,-108.0,-108.0,-108.0,-112.0,-110.0,-110.0,-108.0,-107.0,-110.0,-113.0,60,-2.5,-110
4143502,474,2020,7,,,Las Vegas,20,,1533,4.0,4.0,4.0,4.0,3.5,3.5,4.0,4.0,4.0,4.0,4.5,3.5,-110.0,-110.0,-112.0,-112.0,-102.0,-108.0,-110.0,-110.0,-108.0,-113.0,-110.0,-107.0,40,2.5,-110
4143505,471,2020,7,Sun 10/25,4:25 PM,Kansas City,43,FINAL,1531,-7.0,-7.0,-7.0,-7.0,-7.0,-6.5,-7.0,-7.0,-7.0,-7.0,-7.5,-7.0,-112.0,-110.0,100.0,100.0,103.0,-114.0,-105.0,-110.0,102.0,-102.0,-105.0,100.0,62,-9.5,-110
4143505,472,2020,7,,,Denver,16,,1534,7.0,7.0,7.0,7.0,7.0,6.5,7.0,7.0,7.0,7.0,7.5,7.0,-108.0,-110.0,-120.0,-120.0,-113.0,-106.0,-115.0,-110.0,-118.0,-118.0,-115.0,-120.0,38,9.5,-110
4143506,469,2020,7,Sun 10/25,4:25 PM,San Francisco,33,FINAL,1547,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-112.0,100.0,-105.0,-105.0,102.0,-103.0,-105.0,-110.0,-103.0,-103.0,-110.0,-104.0,48,5.5,-110
4143506,470,2020,7,,,New England,6,,1525,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-108.0,-120.0,-115.0,-115.0,-113.0,-117.0,-115.0,-110.0,-113.0,-117.0,-110.0,-116.0,52,-5.5,-110
4143516,479,2020,7,Sun 10/25,4:25 PM,Jacksonville,29,FINAL,1529,7.5,7.5,7.5,7.5,8.0,8.0,8.0,7.5,7.5,7.5,8.0,8.0,-115.0,-110.0,-110.0,-110.0,-108.0,-114.0,-115.0,-110.0,-108.0,-112.0,-110.0,-113.0,45,7.0,-105
4143516,480,2020,7,,,L.A. Chargers,39,,75380,-7.5,-7.5,-7.5,-7.5,-8.0,-8.0,-8.0,-7.5,-7.5,-7.5,-8.0,-8.0,-105.0,-110.0,-110.0,-110.0,-102.0,-106.0,-105.0,-110.0,-108.0,-108.0,-110.0,-107.0,55,-7.0,-115
4143504,467,2020,7,Sun 10/25,8:20 PM,Seattle,34,FINAL OT,1548,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-106.0,-110.0,-105.0,-104.0,-102.0,-106.0,-110.0,-110.0,-103.0,-106.0,-120.0,-106.0,54,-3.5,-110
4143504,468,2020,7,,,Arizona,37,,1549,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,-114.0,-110.0,-115.0,-116.0,-108.0,-114.0,-110.0,-110.0,-113.0,-114.0,100.0,-114.0,46,3.5,-110
4143382,303,2020,7,Thu 10/22,8:20 PM,N.Y. Giants,21,FINAL,1535,5.0,5.0,5.0,4.5,5.0,5.0,5.0,5.0,5.0,5.0,5.5,5.0,-110.0,-105.0,-115.0,-106.0,-109.0,-114.0,-110.0,-110.0,-108.0,-111.0,-110.0,-114.0,8,6.5,-105
4143382,304,2020,7,,,Philadelphia,22,,1536,-5.0,-5.0,-5.0,-4.5,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.5,-5.0,-110.0,-115.0,-105.0,-114.0,-101.0,-106.0,-110.0,-110.0,-108.0,-109.0,-110.0,-106.0,92,-6.5,-115
