eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,perc,opening_adj,opening_ap
4143532,255,2020,10,Sun 11/15,1:00 PM,Houston,7,FINAL,1530,4.0,4.5,4.0,4.0,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,-103.0,-105.0,-102.0,-102.0,-106.0,-105.0,-110.0,-110.0,-108.0,-110.0,-105.0,-105.0,43.0,2.5,-110
4143532,256,2020,10,,,Cleveland,10,,1520,-4.0,-4.5,-4.0,-4.0,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,-117.0,-115.0,-118.0,-118.0,-104.0,-115.0,-110.0,-110.0,-108.0,-110.0,-115.0,-115.0,57.0,-2.5,-110
4143397,265,2020,10,Sun 11/15,4:05 PM,Denver,12,FINAL,1534,3.0,3.0,4.5,4.5,3.5,3.5,3.5,3.0,3.0,3.0,4.0,3.5,104.0,110.0,-112.0,-112.0,-106.0,-112.0,-115.0,100.0,107.0,109.0,-115.0,-112.0,48.0,3.5,-110
4143397,266,2020,10,,,Las Vegas,37,,1533,-3.0,-3.0,-4.5,-4.5,-3.5,-3.5,-3.5,-3.0,-3.0,-3.0,-4.0,-3.5,-124.0,-130.0,-106.0,-106.0,-104.0,-108.0,-105.0,-120.0,-123.0,-129.0,-105.0,-108.0,52.0,-3.5,-110
4143503,277,2020,10,Sun 11/15,4:05 PM,L.A. Chargers,21,FINAL,75380,1.5,2.0,2.5,2.5,1.0,1.0,1.5,1.5,1.5,1.5,2.5,1.0,-110.0,-110.0,-108.0,-108.0,-100.0,102.0,-110.0,-110.0,-108.0,-110.0,-105.0,102.0,41.0,2.5,-105
4143503,278,2020,10,,,Miami,29,,1524,-1.5,-2.0,-2.5,-2.5,-1.0,-1.0,-1.5,-1.5,-1.5,-1.5,-2.5,-1.0,-110.0,-110.0,-110.0,-110.0,-110.0,-122.0,-110.0,-110.0,-108.0,-110.0,-115.0,-122.0,59.0,-2.5,-115
4143534,267,2020,10,Sun 11/15,4:05 PM,Buffalo,30,FINAL,1526,3.0,3.0,3.5,3.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-112.0,-115.0,-112.0,-112.0,-108.0,-117.0,-115.0,-115.0,-108.0,-113.0,-115.0,-117.0,46.0,2.0,-110
4143534,268,2020,10,,,Arizona,32,,1549,-3.0,-3.0,-3.5,-3.5,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-108.0,-105.0,-117.0,-117.0,-102.0,-103.0,-105.0,-105.0,-108.0,-107.0,-105.0,-103.0,54.0,-2.0,-110
4143399,251,2020,10,Sun 11/15,4:25 PM,Cincinnati,10,FINAL,1522,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,7.0,6.5,-109.0,-105.0,-110.0,-110.0,-101.0,-113.0,-110.0,-105.0,-103.0,-108.0,-110.0,-116.0,46.0,7.5,-115
4143399,252,2020,10,,,Pittsburgh,36,,1519,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-7.0,-6.5,-111.0,-115.0,-108.0,-108.0,-109.0,-107.0,-110.0,-115.0,-113.0,-112.0,-110.0,-104.0,54.0,-7.5,-105
4143530,269,2020,10,Sun 11/15,4:25 PM,Seattle,16,FINAL,1548,2.5,2.5,3.5,3.5,3.0,3.0,3.0,2.5,3.0,3.0,2.5,3.0,105.0,100.0,-122.0,-122.0,-115.0,-117.0,-120.0,100.0,-113.0,-116.0,-110.0,-120.0,49.0,1.5,-110
4143530,270,2020,10,,,L.A. Rams,23,,1550,-2.5,-2.5,-3.5,-3.5,-3.0,-3.0,-3.0,-2.5,-3.0,-3.0,-2.5,-3.0,-125.0,-120.0,-108.0,-108.0,104.0,-103.0,100.0,-120.0,-103.0,-104.0,-110.0,100.0,51.0,-1.5,-110
4143531,271,2020,10,Sun 11/15,4:25 PM,San Francisco,13,FINAL,1547,10.0,9.0,7.0,7.0,9.5,9.5,9.5,9.5,9.0,9.0,10.0,9.5,-130.0,-105.0,-109.0,-109.0,-110.0,-110.0,-110.0,-110.0,-108.0,-111.0,-115.0,-109.0,50.0,6.5,-110
4143531,272,2020,10,,,New Orleans,27,,1543,-10.0,-9.0,-7.0,-7.0,-9.5,-9.5,-9.5,-9.5,-9.0,-9.0,-10.0,-9.5,110.0,-115.0,-120.0,-120.0,-101.0,-110.0,-110.0,-110.0,-108.0,-109.0,-105.0,-111.0,50.0,-6.5,-110
4143535,273,2020,10,Sun 11/15,8:20 PM,Baltimore,17,FINAL,1521,-6.5,-7.0,-7.0,-7.0,-7.0,-6.5,-7.0,-7.0,-7.0,-7.0,-7.0,-6.5,-113.0,-115.0,100.0,100.0,100.0,-125.0,100.0,-105.0,-103.0,-103.0,-110.0,-125.0,44.0,-6.5,-110
4143535,274,2020,10,,,New England,23,,1525,6.5,7.0,7.0,7.0,7.0,6.5,7.0,7.0,7.0,7.0,7.0,6.5,-107.0,-105.0,-120.0,-120.0,-110.0,105.0,-120.0,-115.0,-113.0,-117.0,-110.0,105.0,56.0,6.5,-110
4143400,121,2020,10,Thu 11/12,8:20 PM,Indianapolis,34,FINAL,1527,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-113.0,-110.0,-116.0,-116.0,-107.0,-110.0,-110.0,-110.0,-108.0,-112.0,-105.0,-110.0,43.0,1.5,-110
4143400,122,2020,10,,,Tennessee,17,,1528,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-107.0,-110.0,-104.0,-104.0,-103.0,-110.0,-110.0,-110.0,-108.0,-108.0,-115.0,-110.0,57.0,-1.5,-110
