eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,perc,opening_adj,opening_ap
4143429,369,2020,15,Mon 12/21,8:15 PM,Pittsburgh,17,FINAL,1519,-14.0,-14.5,-14.5,-14.5,-14.5,-14.5,-14.5,-14.0,-14.5,-14.5,-15.0,-14.5,-119.0,-110.0,-110.0,-110.0,-101.0,-105.0,-105.0,-110.0,-108.0,-106.0,105.0,-105.0,0,-11.5,-110
4143429,370,2020,15,,,Cincinnati,27,,1522,14.0,14.5,14.5,14.5,14.5,14.5,14.5,14.0,14.5,14.5,15.0,14.5,-101.0,-110.0,-110.0,-110.0,-109.0,-115.0,-115.0,-110.0,-108.0,-114.0,-125.0,-115.0,0,11.5,-110
4143427,347,2020,15,Sun 12/20,1:00 PM,Detroit,25,FINAL,1539,10.0,8.5,7.5,7.5,9.5,9.5,8.5,9.0,8.0,8.0,9.5,9.5,-130.0,-115.0,-111.0,-111.0,-113.0,-117.0,-110.0,-110.0,-108.0,-109.0,-115.0,-117.0,0,8.5,-110
4143427,348,2020,15,,,Tennessee,46,,1528,-10.0,-8.5,-7.5,-7.5,-9.5,-9.5,-8.5,-9.0,-8.0,-8.0,-9.5,-9.5,110.0,-105.0,-118.0,-118.0,102.0,-103.0,-110.0,-110.0,-108.0,-111.0,-105.0,-103.0,0,-8.5,-110
4143428,367,2020,15,Sun 12/20,1:00 PM,San Francisco,33,FINAL,1547,-4.0,-4.0,-4.5,-4.5,-4.0,-4.0,-3.5,-4.0,-4.0,-4.0,-3.5,-4.0,-105.0,-115.0,-111.0,-111.0,-106.0,-112.0,-115.0,-110.0,-108.0,-108.0,-110.0,-112.0,0,-2.5,-120
4143428,368,2020,15,,,Dallas,41,,1538,4.0,4.0,4.5,4.5,4.0,4.0,3.5,4.0,4.0,4.0,3.5,4.0,-115.0,-105.0,-118.0,-118.0,-104.0,-108.0,-105.0,-110.0,-108.0,-112.0,-110.0,-108.0,0,2.5,100
4143430,357,2020,15,Sun 12/20,1:00 PM,Chicago,33,FINAL,1540,2.5,3.0,3.0,3.0,2.5,3.0,2.5,2.5,3.0,3.0,3.0,3.0,103.0,-115.0,-122.0,-122.0,111.0,-120.0,100.0,105.0,-113.0,-117.0,-115.0,-120.0,0,6.0,-110
4143430,358,2020,15,,,Minnesota,27,,1541,-2.5,-3.0,-3.0,-3.0,-2.5,-3.0,-2.5,-2.5,-3.0,-3.0,-3.0,-3.0,-123.0,-105.0,-108.0,-108.0,-123.0,100.0,-120.0,-125.0,-103.0,-103.0,-105.0,100.0,0,-6.0,-110
4143571,351,2020,15,Sun 12/20,1:00 PM,Tampa Bay,31,FINAL,1544,-6.0,-6.5,-5.5,-5.5,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.5,-6.0,-105.0,-105.0,-112.0,-112.0,-104.0,-117.0,-110.0,-110.0,-108.0,-107.0,-105.0,-117.0,0,-1.5,-110
4143571,352,2020,15,,,Atlanta,27,,1546,6.0,6.5,5.5,5.5,6.0,6.0,6.0,6.0,6.0,6.0,6.5,6.0,-115.0,-115.0,-117.0,-117.0,-106.0,-103.0,-110.0,-110.0,-108.0,-113.0,-115.0,-103.0,0,1.5,-110
