eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,perc,opening_adj,opening_ap
4143410,701,2020,12,Wed 12/2,3:40 PM,Baltimore,14,FINAL,1521,10.5,10.5,15.0,15.0,10.5,10.5,10.5,10.5,10.5,10.5,12.0,10.5,-108.0,-110.0,-112.0,-112.0,-109.0,-115.0,-110.0,-110.0,-108.0,-112.0,-115.0,-115.0,45.0,7.5,100.0
4143410,702,2020,12,,,Pittsburgh,19,,1519,-10.5,-10.5,-15.0,-15.0,-10.5,-10.5,-10.5,-10.5,-10.5,-10.5,-12.0,-10.5,-112.0,-110.0,-117.0,-117.0,-101.0,-105.0,-110.0,-110.0,-108.0,-108.0,-105.0,-105.0,55.0,-7.5,-120.0
4143550,275,2020,12,Mon 11/30,8:15 PM,Seattle,23,FINAL,1548,-6.5,-6.5,-7.0,-7.0,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-7.0,-6.5,-109.0,-115.0,-123.0,-123.0,-106.0,-110.0,-110.0,-105.0,-108.0,-108.0,-115.0,-110.0,58.0,-3.0,-120.0
4143550,276,2020,12,,,Philadelphia,17,,1536,6.5,6.5,7.0,7.0,6.5,6.5,6.5,6.5,6.5,6.5,7.0,6.5,-111.0,-105.0,103.0,103.0,-104.0,-110.0,-110.0,-115.0,-108.0,-112.0,-105.0,-110.0,42.0,3.0,100.0
4143407,261,2020,12,Sun 11/29,1:00 PM,Tennessee,45,FINAL,1528,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-120.0,-130.0,-113.0,-113.0,-114.0,-120.0,-120.0,-120.0,-118.0,-119.0,-115.0,-120.0,59.0,4.0,-110.0
4143407,262,2020,12,,,Indianapolis,26,,1527,-3.0,-3.0,-2.0,-2.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,100.0,110.0,-116.0,-116.0,103.0,100.0,100.0,100.0,102.0,-101.0,-105.0,100.0,41.0,-4.0,-110.0
4143411,259,2020,12,Sun 11/29,1:00 PM,Carolina,27,FINAL,1545,2.5,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-101.0,-115.0,-115.0,-115.0,-115.0,-120.0,-115.0,-120.0,-118.0,-117.0,-105.0,-120.0,44.0,4.0,-110.0
4143411,260,2020,12,,,Minnesota,28,,1541,-2.5,-3.0,-2.0,-2.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-119.0,-105.0,-115.0,-115.0,104.0,100.0,-105.0,100.0,102.0,-103.0,-115.0,100.0,56.0,-4.0,-110.0
4143543,263,2020,12,Sun 11/29,1:00 PM,L.A. Chargers,17,FINAL,75380,4.0,4.5,5.0,5.0,4.5,4.5,4.5,4.0,4.5,4.0,5.0,4.5,-108.0,-110.0,-117.0,-117.0,-107.0,-110.0,-110.0,-110.0,-108.0,-106.0,-115.0,-110.0,41.0,6.0,-110.0
4143543,264,2020,12,,,Buffalo,27,,1526,-4.0,-4.5,-5.0,-5.0,-4.5,-4.5,-4.5,-4.0,-4.5,-4.0,-5.0,-4.5,-112.0,-110.0,-112.0,-112.0,-103.0,-110.0,-110.0,-110.0,-108.0,-114.0,-105.0,-110.0,59.0,-6.0,-110.0
4143544,257,2020,12,Sun 11/29,1:00 PM,Cleveland,27,FINAL,1520,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-101.0,-110.0,102.0,102.0,102.0,105.0,100.0,-105.0,-108.0,-106.0,-110.0,105.0,54.0,-6.0,-110.0
4143544,258,2020,12,,,Jacksonville,25,,1529,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,-119.0,-110.0,-123.0,-123.0,-112.0,-125.0,-120.0,-115.0,-108.0,-114.0,-110.0,-125.0,46.0,6.0,-110.0
4143545,255,2020,12,Sun 11/29,1:00 PM,N.Y. Giants,19,FINAL,1535,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-110.0,-110.0,-116.0,-116.0,-103.0,-105.0,-110.0,-110.0,-108.0,-109.0,-110.0,-105.0,62.0,3.0,-120.0
4143545,256,2020,12,,,Cincinnati,17,,1522,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,-110.0,-110.0,-113.0,-113.0,-107.0,-115.0,-110.0,-110.0,-108.0,-111.0,-110.0,-115.0,38.0,-3.0,100.0
4143548,265,2020,12,Sun 11/29,1:00 PM,Miami,20,FINAL,1524,-7.5,-7.5,-7.0,-7.0,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-110.0,-110.0,-116.0,-116.0,-106.0,-110.0,-110.0,-110.0,-108.0,-108.0,-115.0,-110.0,52.0,-7.0,-110.0
4143548,266,2020,12,,,N.Y. Jets,3,,1523,7.5,7.5,7.0,7.0,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,-110.0,-110.0,-113.0,-113.0,-104.0,-110.0,-110.0,-110.0,-108.0,-112.0,-105.0,-110.0,48.0,7.0,-110.0
4143549,251,2020,12,Sun 11/29,1:00 PM,Las Vegas,6,FINAL,1533,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.0,-3.0,-3.5,-3.5,-109.0,-110.0,-117.0,-117.0,-105.0,-110.0,-105.0,-110.0,-123.0,-129.0,-120.0,-110.0,60.0,0.0,-110.0
4143549,252,2020,12,,,Atlanta,43,,1546,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.0,3.0,3.5,3.5,-111.0,-110.0,-112.0,-112.0,-105.0,-110.0,-115.0,-110.0,107.0,109.0,100.0,-110.0,40.0,0.0,-110.0
4143552,253,2020,12,Sun 11/29,1:00 PM,Arizona,17,FINAL,1549,0.0,-1.5,-4.5,-4.5,-1.0,-1.0,-1.0,-1.0,-1.5,-1.0,-2.0,-1.0,-120.0,-105.0,-112.0,-112.0,-107.0,-115.0,-110.0,-110.0,-108.0,-111.0,-105.0,-115.0,55.0,0.0,-110.0
4143552,254,2020,12,,,New England,20,,1525,0.0,1.5,4.5,4.5,1.0,1.0,1.0,1.0,1.5,1.0,2.0,1.0,100.0,-115.0,-117.0,-117.0,-103.0,-105.0,-110.0,-110.0,-108.0,-109.0,-115.0,-105.0,45.0,0.0,-110.0
4143547,269,2020,12,Sun 11/29,4:05 PM,San Francisco,23,FINAL,1547,5.0,5.0,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,-110.0,-115.0,-111.0,-111.0,-112.0,-116.0,-110.0,-110.0,-108.0,-111.0,-115.0,-115.0,47.0,7.0,-110.0
4143547,270,2020,12,,,L.A. Rams,20,,1550,-5.0,-5.0,-5.5,-5.5,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-6.0,-5.0,-110.0,-105.0,-118.0,-118.0,101.0,-104.0,-110.0,-110.0,-108.0,-109.0,-105.0,-105.0,53.0,-7.0,-110.0
4143551,267,2020,12,Sun 11/29,4:05 PM,New Orleans,31,FINAL,1543,-16.5,-17.0,-14.5,-14.5,-17.0,-17.0,-17.0,-17.0,-16.5,-16.5,-17.0,-17.0,-110.0,-110.0,-111.0,-111.0,-103.0,-102.0,-105.0,-110.0,-108.0,-112.0,-105.0,-105.0,60.0,-5.5,-110.0
