eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,adj_123,adj_127,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,ap_123,ap_127,perc,opening_adj,opening_ap
4700857,131,2023,14,Mon 12/11,8:15 PM,Green Bay,22,FINAL,1542,-5.5,-5.5,-5.5,-5.5,-5.5,-5.5,-5.5,-5.5,-6.0,-6.0,-6.0,-5.5,-5.5,-6.0,-110.0,-110.0,-111.0,-111.0,-106.0,-115.0,-110.0,-110.0,-108.0,-110.0,-110.0,-115.0,-110.0,-103.0,31.05,-4.5,-107
4700857,132,2023,14,,,N.Y. Giants,24,,1535,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,6.0,6.0,6.0,5.5,5.5,6.0,-110.0,-110.0,-109.0,-109.0,-104.0,-105.0,-110.0,-110.0,-108.0,-110.0,-110.0,-105.0,-110.0,-110.0,68.95,4.5,-113
4700858,129,2023,14,Mon 12/11,8:15 PM,Tennessee,28,FINAL,1528,14.0,13.5,13.5,13.5,13.5,13.5,14.0,13.5,13.5,13.5,14.0,13.5,13.5,14.0,-118.0,-105.0,-103.0,-103.0,100.0,-105.0,-110.0,-110.0,-108.0,-110.0,-110.0,-105.0,-105.0,-106.0,82.13,12.5,-110
4700858,130,2023,14,,,Miami,27,,1524,-14.0,-13.5,-13.5,-13.5,-13.5,-13.5,-14.0,-13.5,-13.5,-13.5,-14.0,-13.5,-13.5,-14.0,-102.0,-115.0,-117.0,-117.0,-111.0,-115.0,-110.0,-110.0,-108.0,-110.0,-110.0,-115.0,-115.0,-106.0,17.87,-12.5,-110
4700845,111,2023,14,Sun 12/10,1:00 PM,Carolina,6,FINAL,1545,5.5,5.0,5.5,5.5,5.5,5.0,5.5,5.5,5.5,5.5,5.5,5.0,5.5,5.0,-110.0,-110.0,-115.0,-115.0,-110.0,-105.0,-110.0,-110.0,-108.0,-110.0,-110.0,-105.0,-110.0,-112.0,74.27,6.5,-110
4700845,112,2023,14,,,New Orleans,28,,1543,-5.5,-5.0,-5.5,-5.5,-5.5,-5.0,-5.5,-5.5,-5.5,-5.5,-5.5,-5.0,-5.5,-5.0,-110.0,-110.0,-105.0,-105.0,-100.0,-115.0,-110.0,-110.0,-108.0,-110.0,-110.0,-115.0,-110.0,-118.0,25.73,-6.5,-110
4700846,107,2023,14,Sun 12/10,1:00 PM,L.A. Rams,31,FINAL OT,1550,7.5,7.0,7.5,7.5,7.5,7.0,7.5,7.5,7.5,7.5,7.5,7.0,7.5,7.5,-115.0,-105.0,-113.0,-113.0,-115.0,100.0,-110.0,-115.0,-113.0,-117.0,-108.0,100.0,-115.0,-111.0,72.01,7.5,-115
4700846,108,2023,14,,,Baltimore,37,,1521,-7.5,-7.0,-7.5,-7.5,-7.5,-7.0,-7.5,-7.5,-7.5,-7.5,-7.5,-7.0,-7.5,-7.5,-105.0,-115.0,-107.0,-107.0,104.0,-120.0,-110.0,-105.0,-103.0,-103.0,-112.0,-120.0,-105.0,-101.0,27.99,-7.5,-105
4700847,115,2023,14,Sun 12/10,1:00 PM,Indianapolis,14,FINAL,1527,3.0,3.0,3.0,3.0,2.5,3.0,3.0,3.0,2.5,2.5,2.5,3.0,2.5,3.0,-117.0,-115.0,-115.0,-115.0,111.0,-110.0,-110.0,-115.0,102.0,113.0,-102.0,-110.0,-102.0,-109.0,57.53,-2.0,-110
4700847,116,2023,14,,,Cincinnati,34,,1522,-3.0,-3.0,-3.0,-3.0,-2.5,-3.0,-3.0,-3.0,-2.5,-2.5,-2.5,-3.0,-2.5,-3.0,-103.0,-105.0,-105.0,-105.0,-124.0,-110.0,-110.0,-105.0,-118.0,-133.0,-118.0,-110.0,-118.0,-104.0,42.47,2.0,-110
