eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,adj_123,adj_127,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,ap_123,ap_127,perc,opening_adj,opening_ap
4700706,477,2023,3,Mon 9/25,7:15 PM,Philadelphia,25,FINAL,1536,-5.5,-5.5,-5.5,-5.5,-5.5,-5.5,-5.5,-6.0,-5.5,-5.5,-5.0,-5.5,-5.5,-6.0,-115.0,-115.0,-114.0,-114.0,-110.0,-115.0,-110.0,-110.0,-108.0,-110.0,-110.0,-115.0,-115.0,-108.0,33.33,-6.5,-110
4700706,478,2023,3,,,Tampa Bay,11,,1544,5.5,5.5,5.5,5.5,5.5,5.5,5.5,6.0,5.5,5.5,5.0,5.5,5.5,6.0,-105.0,-105.0,-106.0,-106.0,-100.0,-105.0,-110.0,-110.0,-108.0,-110.0,-110.0,-105.0,-105.0,-109.0,66.67,6.5,-110
4700707,479,2023,3,Mon 9/25,8:15 PM,L.A. Rams,16,FINAL,1550,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.5,3.0,3.0,3.0,100.0,100.0,-105.0,-110.0,-103.0,-103.0,100.0,100.0,-103.0,-105.0,-110.0,-103.0,100.0,-102.0,41.63,7.0,-110
4700707,480,2023,3,,,Cincinnati,19,,1522,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-2.5,-3.0,-3.0,-3.0,-120.0,-120.0,-115.0,-110.0,-107.0,-117.0,-120.0,-120.0,-113.0,-115.0,-110.0,-117.0,-120.0,-115.0,58.37,-7.0,-110
4700693,467,2023,3,Sun 9/24,1:00 PM,Indianapolis,22,FINAL OT,1527,7.5,7.5,7.0,7.0,7.5,7.0,7.5,7.5,7.5,7.5,8.0,7.0,7.5,8.0,-115.0,-115.0,-104.0,-104.0,-108.0,-110.0,-115.0,-110.0,-108.0,-119.0,-110.0,-110.0,-115.0,-110.0,81.03,7.5,-110
4700693,468,2023,3,,,Baltimore,19,,1521,-7.5,-7.5,-7.0,-7.0,-7.5,-7.0,-7.5,-7.5,-7.5,-7.5,-8.0,-7.0,-7.5,-8.0,-105.0,-105.0,-117.0,-117.0,-102.0,-110.0,-105.0,-110.0,-108.0,-101.0,-110.0,-110.0,-105.0,-106.0,18.97,-7.5,-110
4700694,461,2023,3,Sun 9/24,1:00 PM,Denver,20,FINAL,1534,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.5,6.0,6.5,6.0,-110.0,-115.0,-111.0,-111.0,-108.0,-115.0,-105.0,-110.0,-108.0,-110.0,-110.0,-115.0,-120.0,-109.0,76.91,6.0,-110
4700694,462,2023,3,,,Miami,70,,1524,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.5,-6.0,-6.5,-6.0,-110.0,-105.0,-109.0,-109.0,-102.0,-105.0,-115.0,-110.0,-108.0,-110.0,-110.0,-105.0,100.0,-108.0,23.09,-6.0,-110
4700695,457,2023,3,Sun 9/24,1:00 PM,New England,15,FINAL,1525,-2.5,-2.5,-2.5,-2.5,-2.5,-2.0,-2.5,-2.5,-2.5,-2.5,-2.5,-2.0,-2.5,-2.5,-116.0,-105.0,-110.0,-110.0,-103.0,-115.0,-115.0,-110.0,-108.0,-110.0,-115.0,-115.0,-115.0,-111.0,33.54,-1.5,-110
4700695,458,2023,3,,,N.Y. Jets,10,,1523,2.5,2.5,2.5,2.5,2.5,2.0,2.5,2.5,2.5,2.5,2.5,2.0,2.5,2.5,-104.0,-115.0,-110.0,-110.0,-107.0,-105.0,-105.0,-110.0,-108.0,-110.0,-105.0,-105.0,-105.0,-105.0,66.46,1.5,-110
4700696,455,2023,3,Sun 9/24,1:00 PM,Houston,37,FINAL,1530,7.5,7.5,7.0,7.0,7.5,7.0,7.5,7.5,7.5,7.5,8.0,7.0,7.5,7.5,-120.0,-115.0,-106.0,-106.0,-110.0,-105.0,-115.0,-115.0,-113.0,-117.0,-110.0,-105.0,-115.0,-112.0,81.43,7.5,-110
