eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,adj_123,adj_127,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,ap_123,ap_127,perc,opening_adj,opening_ap
4700631,481,2023,1,Mon 9/11,8:15 PM,Buffalo,16,FINAL OT,1526,-2.5,-2.5,-2.5,-2.5,-2.5,-2.0,-2.5,-2.5,-2.5,-2.5,-2.5,-2.0,-2.5,-2.5,-115.0,-110.0,-117.0,-117.0,-102.0,-124.0,-115.0,-110.0,-118.0,-118.0,-110.0,-124.0,-115.0,-109.0,59.88,-1.0,-110
4700631,482,2023,1,,,N.Y. Jets,22,,1523,2.5,2.5,2.5,2.5,2.5,2.0,2.5,2.5,2.5,2.5,2.5,2.0,2.5,2.5,-105.0,-110.0,-103.0,-103.0,-108.0,104.0,-105.0,-110.0,102.0,-102.0,-110.0,104.0,-105.0,-108.0,40.12,1.0,-110
4700661,463,2023,1,Sun 9/10,1:00 PM,Tennessee,15,FINAL,1528,3.0,2.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.5,3.0,2.5,2.0,-120.0,-105.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-118.0,-120.0,-105.0,-120.0,100.0,-104.0,49.01,3.0,-110
4700661,464,2023,1,,,New Orleans,16,,1543,-3.0,-2.5,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-2.5,-3.0,-2.5,-2.0,100.0,-115.0,100.0,100.0,109.0,100.0,100.0,100.0,102.0,100.0,-115.0,100.0,-120.0,-127.0,50.99,-3.0,-110
4700663,459,2023,1,Sun 9/10,1:00 PM,Jacksonville,31,FINAL,1529,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-4.0,-3.5,-3.5,-3.5,-4.0,-3.5,-3.5,-3.5,-110.0,-105.0,101.0,101.0,101.0,-110.0,-105.0,-110.0,-108.0,-110.0,-110.0,-110.0,-110.0,-111.0,21.04,-3.5,-110
4700663,460,2023,1,,,Indianapolis,21,,1527,3.5,3.5,3.5,3.5,3.5,3.5,4.0,3.5,3.5,3.5,4.0,3.5,3.5,3.5,-110.0,-115.0,-122.0,-122.0,-111.0,-110.0,-115.0,-110.0,-108.0,-110.0,-110.0,-110.0,-110.0,-105.0,78.96,3.5,-110
4700664,461,2023,1,Sun 9/10,1:00 PM,Tampa Bay,20,FINAL,1544,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.5,4.0,4.0,4.0,-110.0,-110.0,-110.0,-110.0,-107.0,-110.0,-115.0,-110.0,-108.0,-108.0,-110.0,-110.0,-110.0,-109.0,69.27,7.5,-110
4700664,462,2023,1,,,Minnesota,17,,1541,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.5,-4.0,-4.0,-4.0,-110.0,-110.0,-110.0,-110.0,-103.0,-110.0,-105.0,-110.0,-108.0,-112.0,-110.0,-110.0,-110.0,-109.0,30.73,-7.5,-110
4700665,467,2023,1,Sun 9/10,1:00 PM,Arizona,16,FINAL,1549,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,-113.0,-110.0,-110.0,-110.0,-111.0,-110.0,-110.0,-110.0,-108.0,-110.0,-110.0,-110.0,-110.0,-105.0,79.03,5.0,-105
4700665,468,2023,1,,,Washington,20,,1537,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-107.0,-110.0,-110.0,-110.0,101.0,-110.0,-110.0,-110.0,-108.0,-110.0,-110.0,-110.0,-110.0,-111.0,20.97,-5.0,-115
