eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,adj_123,adj_127,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,ap_123,ap_127,perc,opening_adj,opening_ap
4700634,477,2023,16,Mon 12/25,1:00 PM,Las Vegas,20,FINAL,1533,11.0,10.5,11.0,11.0,11.0,11.0,11.0,11.0,10.5,11.0,10.5,11.0,11.0,10.5,-110.0,-110.0,-110.0,-110.0,-107.0,-110.0,-110.0,-110.0,-108.0,-110.0,-110.0,-110.0,-110.0,-110.0,77.36,10.5,-110
4700634,478,2023,16,,,Kansas City,14,,1531,-11.0,-10.5,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-10.5,-11.0,-10.5,-11.0,-11.0,-10.5,-110.0,-110.0,-110.0,-110.0,-103.0,-110.0,-110.0,-110.0,-108.0,-110.0,-110.0,-110.0,-110.0,-120.0,22.64,-10.5,-110
4700592,479,2023,16,Mon 12/25,4:30 PM,N.Y. Giants,25,FINAL,1535,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,-110.0,-110.0,-115.0,-115.0,-107.0,-110.0,-110.0,-110.0,-108.0,-110.0,-112.0,-110.0,-115.0,-108.0,78.21,10.0,-107
4700592,480,2023,16,,,Philadelphia,33,,1536,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-110.0,-110.0,-105.0,-105.0,-103.0,-110.0,-110.0,-110.0,-108.0,-110.0,-108.0,-110.0,-105.0,-105.0,21.79,-10.0,-113
4700887,481,2023,16,Mon 12/25,8:15 PM,Baltimore,33,FINAL,1521,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,-110.0,-105.0,-111.0,-111.0,-101.0,-112.0,-105.0,-110.0,-108.0,-110.0,-110.0,-105.0,-110.0,-104.0,55.02,5.5,-107
4700887,482,2023,16,,,San Francisco,19,,1547,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-110.0,-115.0,-109.0,-109.0,-109.0,-108.0,-115.0,-110.0,-108.0,-110.0,-110.0,-115.0,-110.0,-109.0,44.98,-5.5,-113
4700878,463,2023,16,Sun 12/24,1:00 PM,Seattle,20,FINAL,1548,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-101.0,-105.0,-110.0,-110.0,105.0,-105.0,-110.0,-110.0,-108.0,-110.0,-110.0,-105.0,-110.0,-109.0,46.2,-2.0,-110
4700878,464,2023,16,,,Tennessee,17,,1528,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-119.0,-115.0,-110.0,-110.0,-116.0,-115.0,-110.0,-110.0,-108.0,-110.0,-110.0,-115.0,-110.0,-104.0,53.8,2.0,-110
4700879,457,2023,16,Sun 12/24,1:00 PM,Indianapolis,10,FINAL,1527,3.0,3.0,2.5,2.5,3.0,3.0,3.0,2.5,2.5,2.5,3.0,3.0,2.5,3.0,-115.0,-110.0,-102.0,100.0,-113.0,-120.0,-110.0,-105.0,102.0,-101.0,-117.0,-120.0,100.0,-112.0,30.83,1.5,-110
4700879,458,2023,16,,,Atlanta,29,,1546,-3.0,-3.0,-2.5,-2.5,-3.0,-3.0,-3.0,-2.5,-2.5,-2.5,-3.0,-3.0,-2.5,-3.0,-105.0,-110.0,-118.0,-120.0,103.0,100.0,-110.0,-115.0,-118.0,-119.0,-103.0,100.0,-120.0,100.0,69.17,-1.5,-110
4700880,461,2023,16,Sun 12/24,1:00 PM,Cleveland,36,FINAL,1520,-3.0,-2.5,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-107.0,-120.0,-112.0,-112.0,-100.0,-105.0,-110.0,-110.0,-108.0,-110.0,-111.0,-105.0,-110.0,-103.0,39.55,1.0,-110
4700880,462,2023,16,,,Houston,22,,1530,3.0,2.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-113.0,100.0,-108.0,-108.0,-110.0,-115.0,-110.0,-110.0,-108.0,-110.0,-109.0,-115.0,-110.0,-110.0,60.45,-1.0,-110
4700881,459,2023,16,Sun 12/24,1:00 PM,Green Bay,33,FINAL,1542,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-4.0,-3.5,-4.0,-4.0,-114.0,-115.0,-110.0,-110.0,-109.0,-110.0,-115.0,-110.0,-103.0,-103.0,-110.0,-110.0,-105.0,-111.0,16.47,-5.5,-110
