eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,adj_123,adj_127,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,ap_123,ap_127,perc,opening_adj,opening_ap
4700895,123,2023,17,Sun 12/31,1:00 PM,San Francisco,27,FINAL,1547,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.5,-14.0,-14.0,-14.0,-14.0,-113.0,-120.0,-110.0,-110.0,-108.0,-115.0,-115.0,-110.0,-108.0,-106.0,-111.0,-115.0,-110.0,-109.0,14.69,-13.5,-110
4700895,124,2023,17,,,Washington,10,,1537,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.5,14.0,14.0,14.0,14.0,-107.0,100.0,-110.0,-110.0,-102.0,-105.0,-105.0,-110.0,-108.0,-114.0,-109.0,-105.0,-110.0,-104.0,85.31,13.5,-110
4700896,117,2023,17,Sun 12/31,1:00 PM,L.A. Rams,26,FINAL,1550,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.0,-6.0,-6.0,-6.5,-6.5,-6.5,-6.5,-105.0,-105.0,-106.0,-106.0,-102.0,-110.0,-105.0,-110.0,-108.0,-110.0,-115.0,-110.0,-110.0,-104.0,26.5,-5.5,-110
4700896,118,2023,17,,,N.Y. Giants,25,,1535,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.0,6.0,6.0,6.5,6.5,6.5,6.5,-115.0,-115.0,-114.0,-114.0,-109.0,-110.0,-115.0,-110.0,-108.0,-110.0,-105.0,-110.0,-110.0,-109.0,73.5,5.5,-110
4700897,107,2023,17,Sun 12/31,1:00 PM,New England,21,FINAL,1525,15.0,15.0,14.5,14.5,14.5,15.0,15.0,15.0,14.5,14.5,14.0,15.0,14.5,14.5,-110.0,-105.0,-109.0,-109.0,103.0,-110.0,-110.0,-110.0,-108.0,-110.0,-110.0,-110.0,-110.0,-105.0,71.55,13.5,-110
4700897,108,2023,17,,,Buffalo,27,,1526,-15.0,-15.0,-14.5,-14.5,-14.5,-15.0,-15.0,-15.0,-14.5,-14.5,-14.0,-15.0,-14.5,-14.5,-110.0,-115.0,-111.0,-111.0,-114.0,-110.0,-110.0,-110.0,-108.0,-110.0,-110.0,-110.0,-110.0,-108.0,28.45,-13.5,-110
4700898,111,2023,17,Sun 12/31,1:00 PM,Tennessee,3,FINAL,1528,5.5,5.5,4.5,4.5,5.5,4.5,5.5,5.5,5.0,5.0,4.0,4.5,5.0,5.0,-110.0,-110.0,-105.0,-105.0,-103.0,100.0,-110.0,-110.0,-108.0,-110.0,-112.0,100.0,-105.0,-111.0,68.86,4.5,-110
4700898,112,2023,17,,,Houston,26,,1530,-5.5,-5.5,-4.5,-4.5,-5.5,-4.5,-5.5,-5.5,-5.0,-5.0,-4.0,-4.5,-5.0,-5.0,-110.0,-110.0,-115.0,-115.0,-107.0,-120.0,-110.0,-110.0,-108.0,-110.0,-108.0,-120.0,-115.0,-119.0,31.14,-4.5,-110
4700899,105,2023,17,Sun 12/31,1:00 PM,Miami,19,FINAL,1524,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.5,3.0,3.0,3.5,100.0,105.0,-101.0,-101.0,103.0,-105.0,100.0,100.0,102.0,-110.0,-118.0,-105.0,105.0,-112.0,64.5,3.5,-120
4700899,106,2023,17,,,Baltimore,56,,1521,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.5,-3.0,-3.0,-3.5,-120.0,-125.0,-119.0,-119.0,-114.0,-115.0,-120.0,-120.0,-118.0,-110.0,-102.0,-115.0,-125.0,100.0,35.5,-3.5,100
4700900,125,2023,17,Sun 12/31,4:05 PM,Pittsburgh,30,FINAL,1519,4.5,4.0,4.0,4.0,4.5,4.5,4.5,4.5,4.5,4.5,4.0,4.5,4.0,4.5,-110.0,-105.0,-111.0,-111.0,-107.0,-110.0,-110.0,-110.0,-108.0,-110.0,-109.0,-110.0,-110.0,-109.0,59.53,3.5,-110
4700900,126,2023,17,,,Seattle,23,,1548,-4.5,-4.0,-4.0,-4.0,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,-4.0,-4.5,-4.0,-4.5,-110.0,-115.0,-109.0,-109.0,-103.0,-110.0,-110.0,-110.0,-108.0,-110.0,-111.0,-110.0,-110.0,-103.0,40.47,-3.5,-110
4700593,127,2023,17,Sun 12/31,4:25 PM,Cincinnati,17,FINAL,1522,7.0,7.0,6.5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.5,7.0,-102.0,-105.0,-105.0,-114.0,-102.0,-105.0,-105.0,-110.0,-108.0,-105.0,-116.0,-105.0,-105.0,-101.0,62.53,7.0,-110
4700593,128,2023,17,,,Kansas City,25,,1531,-7.0,-7.0,-6.5,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-6.5,-7.0,-118.0,-115.0,-115.0,-106.0,-108.0,-115.0,-115.0,-110.0,-108.0,-115.0,-104.0,-115.0,-115.0,-112.0,37.47,-7.0,-110
4700901,129,2023,17,Sun 12/31,4:25 PM,L.A. Chargers,9,FINAL,75380,3.5,3.5,3.0,3.0,3.5,3.5,3.5,3.0,3.0,3.0,3.5,3.5,3.5,3.5,-110.0,-115.0,100.0,105.0,-109.0,-110.0,-110.0,100.0,112.0,-101.0,-118.0,-110.0,-120.0,-106.0,40.93,6.0,-110
4700901,130,2023,17,,,Denver,16,,1534,-3.5,-3.5,-3.0,-3.0,-3.5,-3.5,-3.5,-3.0,-3.0,-3.0,-3.5,-3.5,-3.5,-3.5,-110.0,-105.0,-120.0,-125.0,-101.0,-110.0,-110.0,-120.0,-128.0,-119.0,-102.0,-110.0,100.0,-106.0,59.07,-6.0,-110
4700902,131,2023,17,Sun 12/31,8:20 PM,Green Bay,33,FINAL,1542,0.0,1.0,1.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-110.0,-115.0,-115.0,-115.0,101.0,-108.0,-110.0,-110.0,-108.0,-110.0,-110.0,-107.0,-110.0,-110.0,33.46,2.0,-110
4700902,132,2023,17,,,Minnesota,10,,1541,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,-110.0,-105.0,-105.0,-105.0,-112.0,-112.0,-110.0,-110.0,-108.0,-110.0,-110.0,-113.0,-110.0,-120.0,66.54,-2.0,-110
4700889,103,2023,17,Sat 12/30,8:15 PM,Detroit,19,FINAL,1539,5.0,5.0,5.0,5.0,4.5,5.0,5.0,4.5,5.0,4.5,4.5,5.0,5.0,4.5,-108.0,-115.0,-114.0,-114.0,-102.0,-105.0,-105.0,-110.0,-108.0,-110.0,-108.0,-105.0,-110.0,-111.0,65.25,5.5,-115
4700889,104,2023,17,,,Dallas,20,,1538,-5.0,-5.0,-5.0,-5.0,-4.5,-5.0,-5.0,-4.5,-5.0,-4.5,-4.5,-5.0,-5.0,-4.5,-112.0,-105.0,-106.0,-106.0,-108.0,-115.0,-115.0,-110.0,-108.0,-110.0,-112.0,-115.0,-110.0,-119.0,34.75,-5.5,-105
4700888,101,2023,17,Thu 12/28,8:15 PM,N.Y. Jets,20,FINAL,1523,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.5,7.0,7.5,7.0,7.0,7.0,-115.0,-115.0,-114.0,-114.0,-113.0,-120.0,-115.0,-115.0,-108.0,-116.0,-110.0,-120.0,-115.0,-110.0,80.05,5.5,-106
4700888,102,2023,17,,,Cleveland,37,,1520,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-6.5,-7.0,-7.5,-7.0,-7.0,-7.0,-105.0,-105.0,-106.0,-106.0,103.0,100.0,-105.0,-105.0,-108.0,-104.0,-110.0,100.0,-105.0,-103.0,19.95,-5.5,-114
