eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,adj_123,adj_127,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,ap_123,ap_127,perc,opening_adj,opening_ap
4700782,457,2023,9,Sun 11/5,1:00 PM,Arizona,0,FINAL,1549,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,12.5,-110.0,-115.0,-115.0,-115.0,-108.0,-110.0,-110.0,-110.0,-108.0,-110.0,-110.0,-110.0,-110.0,-106.0,69.12,9.0,-115
4700782,458,2023,9,,,Cleveland,27,,1520,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-12.5,-110.0,-105.0,-105.0,-105.0,-102.0,-110.0,-110.0,-110.0,-108.0,-110.0,-110.0,-110.0,-110.0,-125.0,30.88,-9.0,-105
4700783,461,2023,9,Sun 11/5,1:00 PM,Tampa Bay,37,FINAL,1544,2.5,3.0,3.0,3.0,2.5,3.0,2.5,2.5,3.0,3.0,3.0,3.0,2.5,2.0,101.0,-115.0,-120.0,-120.0,105.0,-120.0,100.0,100.0,-118.0,-118.0,-117.0,-120.0,105.0,-101.0,46.83,2.5,-110
4700783,462,2023,9,,,Houston,39,,1530,-2.5,-3.0,-3.0,-3.0,-2.5,-3.0,-2.5,-2.5,-3.0,-3.0,-3.0,-3.0,-2.5,-2.0,-121.0,-105.0,100.0,100.0,-115.0,100.0,-120.0,-120.0,102.0,-102.0,-103.0,100.0,-125.0,-132.0,53.17,-2.5,-110
4700784,463,2023,9,Sun 11/5,1:00 PM,Washington,20,FINAL,1537,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.5,2.5,3.0,3.0,3.0,3.0,-119.0,-120.0,-120.0,-120.0,-115.0,-120.0,-115.0,-120.0,102.0,-102.0,-120.0,-120.0,-115.0,-106.0,45.88,2.0,-110
4700784,464,2023,9,,,New England,17,,1525,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-2.5,-2.5,-3.0,-3.0,-3.0,-3.0,-101.0,100.0,100.0,100.0,103.0,100.0,-105.0,100.0,-118.0,-118.0,100.0,100.0,-105.0,-106.0,54.12,-2.0,-110
4700785,459,2023,9,Sun 11/5,1:00 PM,L.A. Rams,3,FINAL,1550,4.0,4.0,3.5,3.5,4.0,3.5,4.0,3.5,3.5,3.5,4.0,3.5,3.5,3.5,-110.0,-110.0,-110.0,-110.0,-107.0,100.0,-110.0,-110.0,-108.0,-110.0,-111.0,100.0,-110.0,-108.0,36.68,-1.0,-110
4700785,460,2023,9,,,Green Bay,20,,1542,-4.0,-4.0,-3.5,-3.5,-4.0,-3.5,-4.0,-3.5,-3.5,-3.5,-4.0,-3.5,-3.5,-3.5,-110.0,-110.0,-110.0,-110.0,-103.0,-120.0,-110.0,-110.0,-108.0,-110.0,-109.0,-120.0,-110.0,-105.0,63.32,1.0,-110
4700786,467,2023,9,Sun 11/5,4:05 PM,Indianapolis,27,FINAL,1527,-1.5,-1.0,-1.5,-1.5,-1.5,-2.0,-1.0,-1.5,-1.5,-1.5,-1.5,-2.0,-1.5,-1.5,-107.0,-110.0,-110.0,-110.0,101.0,-105.0,-110.0,-110.0,-108.0,-110.0,-110.0,-105.0,-110.0,-108.0,42.67,-2.5,-110
4700786,468,2023,9,,,Carolina,13,,1545,1.5,1.0,1.5,1.5,1.5,2.0,1.0,1.5,1.5,1.5,1.5,2.0,1.5,1.5,-113.0,-110.0,-110.0,-110.0,-112.0,-115.0,-110.0,-110.0,-108.0,-110.0,-110.0,-115.0,-110.0,-105.0,57.33,2.5,-110
4700787,471,2023,9,Sun 11/5,4:25 PM,Dallas,23,FINAL,1538,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-101.0,100.0,-102.0,-102.0,104.0,100.0,100.0,100.0,102.0,-102.0,-110.0,100.0,-105.0,102.0,58.76,3.5,-110
4700787,472,2023,9,,,Philadelphia,28,,1536,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-119.0,-120.0,-118.0,-118.0,-115.0,-120.0,-120.0,-120.0,-118.0,-118.0,-110.0,-120.0,-115.0,-115.0,41.24,-3.5,-110
4700788,469,2023,9,Sun 11/5,4:25 PM,N.Y. Giants,6,FINAL,1535,1.5,1.5,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.0,1.0,1.0,1.5,0.5,-110.0,-110.0,-110.0,-110.0,101.0,-105.0,-110.0,-110.0,-108.0,-104.0,-108.0,-105.0,-110.0,-110.0,55.68,3.0,-110
4700788,470,2023,9,,,Las Vegas,30,,1533,-1.5,-1.5,-1.0,-1.0,-1.0,-1.0,-1.5,-1.5,-1.0,-1.0,-1.0,-1.0,-1.5,-0.5,-110.0,-110.0,-110.0,-110.0,-111.0,-115.0,-110.0,-110.0,-108.0,-116.0,-112.0,-115.0,-110.0,-120.0,44.32,-3.0,-110
4700789,473,2023,9,Sun 11/5,8:20 PM,Buffalo,18,FINAL,1526,1.5,1.5,1.5,1.5,1.5,2.0,2.0,1.5,1.5,1.5,2.0,2.0,1.5,1.0,-109.0,-110.0,-110.0,-110.0,-102.0,-115.0,-110.0,-110.0,-108.0,-110.0,-110.0,-115.0,-105.0,-110.0,55.45,-1.0,-110
4700789,474,2023,9,,,Cincinnati,24,,1522,-1.5,-1.5,-1.5,-1.5,-1.5,-2.0,-2.0,-1.5,-1.5,-1.5,-2.0,-2.0,-1.5,-1.0,-111.0,-110.0,-110.0,-110.0,-108.0,-105.0,-110.0,-110.0,-108.0,-110.0,-110.0,-105.0,-115.0,-120.0,44.55,1.0,-110
4700778,309,2023,9,Thu 11/2,8:15 PM,Tennessee,16,FINAL,1528,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.5,-101.0,-105.0,105.0,105.0,106.0,-105.0,100.0,-110.0,-108.0,-102.0,-107.0,-105.0,-105.0,100.0,51.77,3.5,-110
4700778,310,2023,9,,,Pittsburgh,20,,1519,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-2.5,-119.0,-115.0,-125.0,-125.0,-117.0,-115.0,-120.0,-110.0,-108.0,-118.0,-113.0,-115.0,-115.0,-133.0,48.23,-3.5,-110
