eid,partid,rotation,season,week,date,time,team,score,outcome,ml_perc,ml_wag,spr_perc,spr_wag,ou_perc,ou_wag,op_ml,op_spr,op_spr_odds,op_ou,op_ou_odds,8_ml,8_spr,8_spr_odds,8_ou,8_ou_odds,9_ml,9_spr,9_spr_odds,9_ou,9_ou_odds,10_ml,10_spr,10_spr_odds,10_ou,10_ou_odds,16_ml,16_spr,16_spr_odds,16_ou,16_ou_odds,20_ml,20_spr,20_spr_odds,20_ou,20_ou_odds,28_ml,28_spr,28_spr_odds,28_ou,28_ou_odds,29_ml,29_spr,29_spr_odds,29_ou,29_ou_odds,36_ml,36_spr,36_spr_odds,36_ou,36_ou_odds,44_ml,44_spr,44_spr_odds,44_ou,44_ou_odds,54_ml,54_spr,54_spr_odds,54_ou,54_ou_odds,82_ml,82_spr,82_spr_odds,82_ou,82_ou_odds,84_ml,84_spr,84_spr_odds,84_ou,84_ou_odds,123_ml,123_spr,123_spr_odds,123_ou,123_ou_odds,127_ml,127_spr,127_spr_odds,127_ou,127_ou_odds
4758389,1531,109,2024,22,Sun 2/9,6:30 PM,Kansas City,22,FINAL,55.84,4350.0,56.27,9110.0,72.01,0.0,-128.0,-2.0,-110.0,49.5,-110.0,-114.0,-1.0,-110.0,48.0,-107.0,-116.0,1.0,-110.0,48.0,-105.0,-120.0,-1.0,-110.0,48.5,-110.0,-120.0,-1.0,-110.0,48.5,-110.0,-103.0,-1.0,105.0,48.5,105.0,-119.0,-1.0,-110.0,48.0,-110.0,-120.0,-1.0,-110.0,48.0,-115.0,-120.0,-1.0,-110.0,48.0,-110.0,-120.0,-1.0,-108.0,48.5,-108.0,-111.0,-1.0,-110.0,48.5,-110.0,205.0,5.5,-111.0,43.5,-111.0,-119.0,-1.0,-110.0,48.0,-110.0,-117.0,-1.0,-110.0,48.5,-110.0,-117.0,-1.0,-104.0,48.5,-113.0
4758389,1536,110,2024,22,,,Philadelphia,40,,44.16,3440.0,43.73,7080.0,27.99,0.0,108.0,2.0,-110.0,49.5,-110.0,-101.0,1.0,-110.0,48.0,-113.0,106.0,-1.0,100.0,48.0,-105.0,100.0,1.0,-110.0,48.5,-110.0,100.0,1.0,-110.0,48.5,-110.0,-107.0,1.0,-116.0,48.5,-118.0,-101.0,1.0,-110.0,48.0,-110.0,100.0,1.0,-110.0,48.0,-105.0,100.0,1.0,-110.0,48.0,-110.0,100.0,1.0,-108.0,48.5,-108.0,-109.0,1.0,-110.0,48.5,-110.0,-250.0,-5.5,-118.0,43.5,-118.0,-101.0,1.0,-110.0,48.0,-110.0,-103.0,1.0,-110.0,38.5,310.0,-103.0,1.0,-116.0,48.5,-107.0
