game_id,team_id,season,week,team,date,time,score,outcome,rotation,opening_moneyline,opening_spread,opening_spread_odds,opening_total,opening_total_odds,moneyline_bet_pct,moneyline_dollar_pct,spread_bet_pct,spread_dollar_pct,total_bet_pct,total_dollar_pct,8_moneyline,8_spread,8_spread_odds,8_total,8_total_odds,9_moneyline,9_spread,9_spread_odds,9_total,9_total_odds,10_moneyline,10_spread,10_spread_odds,10_total,10_total_odds,16_moneyline,16_spread,16_spread_odds,16_total,16_total_odds,20_moneyline,20_spread,20_spread_odds,20_total,20_total_odds,28_moneyline,28_spread,28_spread_odds,28_total,28_total_odds,29_moneyline,29_spread,29_spread_odds,29_total,29_total_odds,36_moneyline,36_spread,36_spread_odds,36_total,36_total_odds,44_moneyline,44_spread,44_spread_odds,44_total,44_total_odds,54_moneyline,54_spread,54_spread_odds,54_total,54_total_odds,82_moneyline,82_spread,82_spread_odds,82_total,82_total_odds,84_moneyline,84_spread,84_spread_odds,84_total,84_total_odds,123_moneyline,123_spread,123_spread_odds,123_total,123_total_odds,127_moneyline,127_spread,127_spread_odds,127_total,127_total_odds
4733455,1526,2024,6,Buffalo,Mon 10/14,8:15 PM,23,FINAL,287,-145.0,-1.5,-110.0,44.0,-110.0,41.61,1960.0,38.7,4060.0,63.89,0.0,-115.0,-1.0,-110.0,42.0,-115.0,-120.0,-1.0,-110.0,42.5,-110.0,-115.0,-1.0,-105.0,42.5,-110.0,-115.0,-1.0,-105.0,42.5,-110.0,-114.0,-1.0,-107.0,42.0,-114.0,-113.0,-1.0,-103.0,42.0,-106.0,-120.0,-1.0,-110.0,42.0,-115.0,-115.0,-1.0,-110.0,42.0,-110.0,-120.0,-1.0,-108.0,42.5,-108.0,-121.0,-1.0,-111.0,42.5,-110.0,-123.0,-1.5,-110.0,41.5,-110.0,-113.0,-1.0,-103.0,42.0,-109.0,-115.0,-1.0,-110.0,42.0,-115.0,-115.0,-1.5,-117.0,41.0,-105.0
4733455,1523,2024,6,N.Y. Jets,Mon 10/14,8:15 PM,20,FINAL,288,125.0,1.5,-110.0,44.0,-110.0,58.39,2750.0,61.3,6430.0,36.11,0.0,-105.0,1.0,-110.0,42.0,-105.0,100.0,1.0,-110.0,42.5,-110.0,-105.0,1.0,-115.0,42.5,-110.0,-105.0,1.0,-115.0,42.5,-110.0,103.0,1.0,-103.0,42.0,102.0,-107.0,1.0,-117.0,42.0,-114.0,100.0,1.0,-110.0,42.0,-105.0,-105.0,1.0,-110.0,42.0,-110.0,100.0,1.0,-108.0,42.5,-108.0,101.0,1.0,-109.0,42.5,-110.0,100.0,1.5,-110.0,41.5,-110.0,-107.0,1.0,-117.0,42.0,-111.0,-105.0,1.0,-110.0,42.0,-105.0,-105.0,1.5,-103.0,41.0,-115.0
4733199,1529,2024,6,Jacksonville,Sun 10/13,9:30 AM,16,FINAL,263,110.0,1.5,-110.0,42.5,-110.0,52.27,920.0,48.0,4440.0,67.55,0.0,-125.0,-1.0,-119.0,44.5,-110.0,-130.0,-2.0,-105.0,44.5,-110.0,-130.0,-1.5,-111.0,44.5,-103.0,-125.0,-1.5,-110.0,44.5,-103.0,-120.0,-1.0,-113.0,44.5,-106.0,-120.0,-1.0,-111.0,44.5,-115.0,-125.0,-1.5,-115.0,44.5,-110.0,-120.0,-1.5,-110.0,44.5,-110.0,-125.0,-1.5,-108.0,45.0,-108.0,-119.0,-1.5,-110.0,44.5,-110.0,-120.0,-1.5,-110.0,44.5,-110.0,-120.0,-1.0,-111.0,44.5,-115.0,-130.0,-1.5,-110.0,44.5,-110.0,-126.0,-1.5,-115.0,44.5,-101.0
4733199,1540,2024,6,Chicago,Sun 10/13,9:30 AM,35,FINAL,264,-130.0,-1.5,-110.0,42.5,-110.0,47.73,840.0,52.0,4810.0,32.45,0.0,105.0,1.0,-101.0,44.5,-110.0,110.0,2.0,-115.0,44.5,-110.0,110.0,1.5,-109.0,44.5,-117.0,105.0,1.5,-110.0,44.5,-117.0,109.0,1.0,103.0,44.5,-106.0,100.0,1.0,-109.0,44.5,-105.0,105.0,1.5,-105.0,44.5,-110.0,100.0,1.5,-110.0,44.5,-110.0,105.0,1.5,-108.0,45.0,-108.0,-101.0,1.5,-110.0,44.5,-110.0,-102.0,1.5,-110.0,44.5,-110.0,100.0,1.0,-109.0,44.5,-105.0,110.0,1.5,-110.0,44.5,-110.0,106.0,1.5,-105.0,44.5,-119.0
4733408,1544,2024,6,Tampa Bay,Sun 10/13,1:00 PM,51,FINAL,271,105.0,3.0,-125.0,44.5,-110.0,25.0,1020.0,39.01,4400.0,72.88,0.0,-180.0,-3.5,-105.0,42.5,-112.0,-180.0,-3.5,-105.0,42.5,-105.0,-188.0,-3.5,-109.0,42.0,-110.0,-188.0,-3.5,-109.0,42.5,-115.0,-177.0,-3.5,103.0,42.0,-110.0,-175.0,-3.5,100.0,42.0,-103.0,-180.0,-3.5,-110.0,42.5,-110.0,-180.0,-3.5,-105.0,42.5,-110.0,-190.0,-3.5,-108.0,42.5,-108.0,-175.0,-3.5,-110.0,42.5,-110.0,-184.0,-3.5,-105.0,42.5,-110.0,-175.0,-3.5,100.0,42.0,-103.0,-185.0,-3.5,-105.0,42.5,-110.0,-180.0,-3.5,-105.0,42.0,-110.0
4733408,1543,2024,6,New Orleans,Sun 10/13,1:00 PM,27,FINAL,272,-125.0,-3.0,105.0,44.5,-110.0,75.0,3060.0,60.99,6880.0,27.12,0.0,160.0,3.5,-115.0,42.5,-108.0,155.0,3.5,-115.0,42.5,-115.0,162.0,3.5,-111.0,42.0,-110.0,162.0,3.5,-111.0,42.5,-105.0,158.0,3.5,-113.0,42.0,-102.0,155.0,3.5,-120.0,42.0,-117.0,160.0,3.5,-110.0,42.5,-110.0,160.0,3.5,-115.0,42.5,-110.0,165.0,3.5,-108.0,42.5,-108.0,155.0,3.5,-110.0,42.5,-110.0,148.0,3.5,-115.0,42.5,-110.0,155.0,3.5,-120.0,42.0,-117.0,160.0,3.5,-115.0,42.5,-110.0,160.0,3.5,-115.0,42.0,-110.0
4733409,1549,2024,6,Arizona,Sun 10/13,1:00 PM,13,FINAL,267,200.0,5.5,-110.0,50.5,-110.0,71.46,3230.0,54.43,6450.0,83.67,0.0,215.0,5.5,-105.0,47.0,-105.0,205.0,5.5,-110.0,46.5,-115.0,218.0,6.0,-115.0,47.0,-110.0,218.0,6.0,-115.0,47.0,-110.0,211.0,5.5,-104.0,47.0,101.0,221.0,5.5,-116.0,47.0,-111.0,205.0,5.5,-110.0,47.0,-115.0,210.0,5.5,-110.0,47.0,-110.0,200.0,5.5,-108.0,47.0,-108.0,201.0,5.5,-110.0,47.0,-110.0,190.0,5.5,-110.0,47.0,-110.0,221.0,5.5,-116.0,47.0,-111.0,215.0,5.5,-105.0,47.0,-105.0,195.0,5.5,-108.0,47.0,100.0
4733409,1542,2024,6,Green Bay,Sun 10/13,1:00 PM,34,FINAL,268,-240.0,-5.5,-110.0,50.5,-110.0,28.54,1290.0,45.57,5400.0,16.33,0.0,-255.0,-5.5,-115.0,47.0,-115.0,-245.0,-5.5,-110.0,46.5,-105.0,-265.0,-6.0,-105.0,47.0,-110.0,-265.0,-6.0,-105.0,47.0,-110.0,-241.0,-5.5,-106.0,47.0,-113.0,-256.0,-5.5,-104.0,47.0,-109.0,-245.0,-5.5,-110.0,47.0,-105.0,-250.0,-5.5,-110.0,47.0,-110.0,-240.0,-5.5,-108.0,47.0,-108.0,-241.0,-5.5,-110.0,47.0,-110.0,-240.0,-5.5,-110.0,47.0,-110.0,-256.0,-5.5,-104.0,47.0,-109.0,-255.0,-5.5,-115.0,47.0,-115.0,-240.0,-5.5,-112.0,47.0,-120.0
4733410,1527,2024,6,Indianapolis,Sun 10/13,1:00 PM,20,FINAL,275,-116.0,-1.0,-110.0,42.0,-110.0,43.35,1140.0,39.97,3170.0,59.13,0.0,113.0,2.0,-105.0,41.5,-110.0,115.0,2.5,-110.0,41.5,100.0,120.0,2.5,-110.0,41.5,-110.0,120.0,2.5,-110.0,41.5,-110.0,119.0,2.5,-106.0,41.5,-106.0,121.0,2.5,-103.0,41.5,-110.0,115.0,2.5,-110.0,41.5,-110.0,115.0,2.5,-110.0,41.5,-110.0,120.0,2.5,-108.0,41.5,-108.0,119.0,2.5,-110.0,41.5,-110.0,116.0,2.5,105.0,43.0,-110.0,121.0,2.5,-103.0,41.5,-110.0,115.0,2.5,-110.0,41.5,-110.0,113.0,2.0,-105.0,41.5,-115.0
4733410,1528,2024,6,Tennessee,Sun 10/13,1:00 PM,17,FINAL,276,-104.0,1.0,-110.0,42.0,-110.0,56.65,1490.0,60.03,4760.0,40.87,0.0,-133.0,-2.0,-115.0,41.5,-110.0,-135.0,-2.5,-110.0,41.5,-120.0,-140.0,-2.5,-110.0,41.5,-110.0,-140.0,-2.5,-110.0,41.5,-110.0,-132.0,-2.5,-104.0,41.5,-106.0,-141.0,-2.5,-117.0,41.5,-110.0,-135.0,-2.5,-110.0,41.5,-110.0,-135.0,-2.5,-110.0,41.5,-110.0,-140.0,-2.5,-108.0,41.5,-108.0,-139.0,-2.5,-110.0,41.5,-110.0,-142.0,-2.5,-125.0,43.0,-110.0,-141.0,-2.5,-117.0,41.5,-110.0,-135.0,-2.5,-110.0,41.5,-110.0,-133.0,-2.0,-115.0,41.5,-105.0
