game_id,team_id,season,week,team,date,time,score,outcome,rotation,opening_moneyline,opening_spread,opening_spread_odds,opening_total,opening_total_odds,moneyline_bet_pct,moneyline_dollar_pct,spread_bet_pct,spread_dollar_pct,total_bet_pct,total_dollar_pct,8_moneyline,8_spread,8_spread_odds,8_total,8_total_odds,9_moneyline,9_spread,9_spread_odds,9_total,9_total_odds,10_moneyline,10_spread,10_spread_odds,10_total,10_total_odds,16_moneyline,16_spread,16_spread_odds,16_total,16_total_odds,20_moneyline,20_spread,20_spread_odds,20_total,20_total_odds,28_moneyline,28_spread,28_spread_odds,28_total,28_total_odds,29_moneyline,29_spread,29_spread_odds,29_total,29_total_odds,36_moneyline,36_spread,36_spread_odds,36_total,36_total_odds,44_moneyline,44_spread,44_spread_odds,44_total,44_total_odds,54_moneyline,54_spread,54_spread_odds,54_total,54_total_odds,82_moneyline,82_spread,82_spread_odds,82_total,82_total_odds,84_moneyline,84_spread,84_spread_odds,84_total,84_total_odds,123_moneyline,123_spread,123_spread_odds,123_total,123_total_odds,127_moneyline,127_spread,127_spread_odds,127_total,127_total_odds
4733406,1543,2024,5,New Orleans,Mon 10/7,8:15 PM,13,FINAL,475,185.0,6.5,-110.0,45.5,-110.0,62.87,2760.0,35.93,4610.0,68.56,0.0,202.0,5.5,-115.0,43.0,-115.0,190.0,5.0,-110.0,43.0,-115.0,184.0,5.0,-110.0,43.0,-110.0,195.0,5.0,-110.0,43.0,-110.0,196.0,5.0,-105.0,43.0,-109.0,190.0,5.0,-115.0,43.5,-111.0,200.0,5.0,-110.0,43.5,-110.0,190.0,5.5,-115.0,43.0,-110.0,200.0,5.0,-108.0,43.0,-108.0,205.0,5.5,-111.0,43.5,-106.0,200.0,5.0,-110.0,43.0,-110.0,190.0,5.0,-115.0,43.5,-111.0,185.0,5.0,-110.0,43.0,-110.0,180.0,5.0,-117.0,43.0,100.0
4733406,1531,2024,5,Kansas City,Mon 10/7,8:15 PM,26,FINAL,476,-215.0,-6.5,-110.0,45.5,-110.0,37.13,1630.0,64.07,8220.0,31.44,0.0,-242.0,-5.5,-105.0,43.0,-105.0,-230.0,-5.0,-110.0,43.0,-105.0,-220.0,-5.0,-110.0,43.0,-110.0,-235.0,-5.0,-110.0,43.0,-110.0,-222.0,-5.0,-105.0,43.0,-103.0,-215.0,-5.0,-105.0,43.5,-109.0,-240.0,-5.0,-110.0,43.5,-110.0,-220.0,-5.5,-105.0,43.0,-110.0,-235.0,-5.0,-108.0,43.0,-108.0,-245.0,-5.5,-109.0,43.5,-114.0,-250.0,-5.0,-110.0,43.0,-110.0,-215.0,-5.0,-105.0,43.5,-109.0,-225.0,-5.0,-110.0,43.0,-110.0,-215.0,-5.0,-103.0,43.0,-120.0
4733198,1523,2024,5,N.Y. Jets,Sun 10/6,9:30 AM,17,FINAL,451,130.0,-1.5,-110.0,41.0,-110.0,58.32,2980.0,57.44,6950.0,67.06,0.0,122.0,2.5,-105.0,42.0,-110.0,125.0,2.5,-105.0,42.0,-115.0,125.0,2.5,-108.0,42.0,-110.0,125.0,2.5,-110.0,42.0,-110.0,123.0,2.5,-102.0,42.0,-107.0,126.0,2.5,103.0,42.0,-105.0,120.0,2.5,-105.0,42.0,-110.0,120.0,2.5,-110.0,42.0,-110.0,115.0,2.5,-108.0,42.0,-108.0,116.0,2.5,-110.0,42.0,-110.0,117.0,2.5,-110.0,41.0,-110.0,128.0,2.5,100.0,42.0,-113.0,120.0,2.5,-110.0,42.0,-110.0,120.0,2.5,-110.0,42.0,-110.0
4733198,1541,2024,5,Minnesota,Sun 10/6,9:30 AM,23,FINAL,452,-150.0,1.5,-110.0,41.0,-110.0,41.68,2130.0,42.56,5150.0,32.94,0.0,-142.0,-2.5,-115.0,42.0,-110.0,-145.0,-2.5,-115.0,42.0,-105.0,-145.0,-2.5,-112.0,42.0,-110.0,-145.0,-2.5,-110.0,42.0,-110.0,-136.0,-2.5,-108.0,42.0,-105.0,-146.0,-2.5,-123.0,42.0,-115.0,-140.0,-2.5,-115.0,42.0,-110.0,-140.0,-2.5,-110.0,42.0,-110.0,-135.0,-2.5,-108.0,42.0,-108.0,-136.0,-2.5,-110.0,42.0,-110.0,-143.0,-2.5,-110.0,41.0,-110.0,-148.0,-2.5,-120.0,42.0,-107.0,-140.0,-2.5,-110.0,42.0,-110.0,-140.0,-2.5,-110.0,42.0,-110.0
4733278,1520,2024,5,Cleveland,Sun 10/6,1:00 PM,13,FINAL,463,155.0,3.0,-106.0,44.0,-105.0,65.67,3750.0,62.93,8810.0,75.0,0.0,135.0,3.0,-115.0,44.0,-105.0,130.0,3.0,-120.0,43.5,-110.0,135.0,3.0,-116.0,44.0,-104.0,135.0,3.0,-116.0,44.0,-105.0,130.0,3.0,-115.0,43.5,-104.0,131.0,3.0,-105.0,44.0,-105.0,135.0,3.0,-110.0,44.0,-110.0,140.0,3.0,-115.0,43.5,-110.0,140.0,3.0,-108.0,43.5,-108.0,138.0,3.0,-106.0,43.5,-110.0,130.0,3.0,-110.0,44.0,-110.0,131.0,3.0,-105.0,44.0,-105.0,135.0,3.0,-115.0,44.0,-105.0,140.0,3.0,-106.0,43.5,-110.0
4733278,1537,2024,5,Washington,Sun 10/6,1:00 PM,34,FINAL,464,-175.0,-3.0,-114.0,44.0,-115.0,34.33,1960.0,37.07,5190.0,25.0,0.0,-155.0,-3.0,-105.0,44.0,-115.0,-150.0,-3.0,100.0,43.5,-110.0,-155.0,-3.0,-103.0,44.0,-116.0,-155.0,-3.0,-103.0,44.0,-115.0,-145.0,-3.0,104.0,43.5,-108.0,-151.0,-3.0,-115.0,44.0,-115.0,-155.0,-3.0,-110.0,44.0,-110.0,-160.0,-3.0,-105.0,43.5,-110.0,-160.0,-3.0,-108.0,43.5,-108.0,-158.0,-3.0,-114.0,43.5,-110.0,-159.0,-3.0,-110.0,44.0,-110.0,-151.0,-3.0,-115.0,44.0,-115.0,-155.0,-3.0,-105.0,44.0,-115.0,-160.0,-3.0,-114.0,43.5,-109.0
4733279,1521,2024,5,Baltimore,Sun 10/6,1:00 PM,41,FINAL OT,455,-160.0,-1.0,-110.0,47.0,-110.0,42.99,2760.0,36.3,5220.0,78.91,0.0,-147.0,-2.5,-116.0,48.5,-108.0,-145.0,-2.5,-125.0,48.0,-120.0,-150.0,-2.5,-116.0,48.5,-110.0,-147.0,-2.5,-116.0,48.5,-110.0,-142.0,-2.5,-113.0,48.5,-102.0,-137.0,-2.5,-110.0,48.5,-108.0,-140.0,-2.5,-115.0,48.5,-105.0,-145.0,-2.5,-110.0,48.5,-110.0,-135.0,-2.5,-108.0,48.5,-108.0,-136.0,-2.5,-110.0,49.0,-110.0,-137.0,-2.0,-110.0,48.5,-110.0,-137.0,-2.5,-110.0,48.5,-108.0,-150.0,-2.5,-118.0,48.5,-110.0,-147.0,-2.5,-125.0,48.5,-115.0
4733279,1522,2024,5,Cincinnati,Sun 10/6,1:00 PM,38,FINAL OT,456,140.0,1.0,-110.0,47.0,-110.0,57.01,3660.0,63.7,9160.0,21.09,0.0,127.0,2.5,-104.0,48.5,-112.0,125.0,2.5,105.0,48.0,100.0,130.0,2.5,-104.0,48.5,-110.0,127.0,2.5,-104.0,48.5,-110.0,128.0,2.5,102.0,48.5,-110.0,117.0,2.5,-110.0,48.5,-112.0,120.0,2.5,-105.0,48.5,-115.0,125.0,2.5,-110.0,48.5,-110.0,115.0,2.5,-108.0,48.5,-108.0,116.0,2.5,-110.0,49.0,-110.0,112.0,2.0,-110.0,48.5,-110.0,117.0,2.5,-110.0,48.5,-112.0,130.0,2.5,-102.0,48.5,-110.0,127.0,2.5,105.0,48.5,-105.0
4733280,1526,2024,5,Buffalo,Sun 10/6,1:00 PM,20,FINAL,457,-115.0,-1.0,-110.0,47.0,-110.0,46.35,2350.0,39.72,4830.0,80.68,0.0,105.0,1.0,-105.0,47.5,-115.0,105.0,1.5,-115.0,48.0,-110.0,105.0,1.5,-110.0,48.0,-113.0,105.0,1.5,-110.0,48.0,-113.0,111.0,1.0,104.0,47.5,-116.0,111.0,1.0,105.0,47.5,-112.0,100.0,1.0,-110.0,47.5,-110.0,105.0,1.5,-110.0,48.0,-110.0,100.0,1.0,-108.0,48.0,-108.0,100.0,1.0,-110.0,48.0,-110.0,-101.0,1.0,-110.0,47.5,-110.0,111.0,1.5,-105.0,47.5,-112.0,105.0,1.0,-105.0,48.0,-110.0,103.0,1.0,-105.0,47.5,-115.0
4733280,1530,2024,5,Houston,Sun 10/6,1:00 PM,23,FINAL,458,-105.0,1.0,-110.0,47.0,-110.0,53.65,2720.0,60.28,7330.0,19.32,0.0,-125.0,-1.0,-115.0,47.5,-105.0,-125.0,-1.5,-105.0,48.0,-110.0,-125.0,-1.5,-110.0,48.0,-107.0,-125.0,-1.5,-110.0,48.0,-107.0,-123.0,-1.0,-115.0,47.5,103.0,-131.0,-1.0,-125.0,47.5,-108.0,-120.0,-1.0,-110.0,47.5,-110.0,-125.0,-1.5,-110.0,48.0,-110.0,-120.0,-1.0,-108.0,48.0,-108.0,-120.0,-1.0,-110.0,48.0,-110.0,-120.0,-1.0,-110.0,47.5,-110.0,-131.0,-1.5,-115.0,47.5,-108.0,-125.0,-1.0,-115.0,48.0,-110.0,-123.0,-1.0,-115.0,47.5,-105.0
