game_id,team_id,season,week,team,date,time,score,outcome,rotation,opening_moneyline,opening_spread,opening_spread_odds,opening_total,opening_total_odds,moneyline_bet_pct,moneyline_dollar_pct,spread_bet_pct,spread_dollar_pct,total_bet_pct,total_dollar_pct,8_moneyline,8_spread,8_spread_odds,8_total,8_total_odds,9_moneyline,9_spread,9_spread_odds,9_total,9_total_odds,10_moneyline,10_spread,10_spread_odds,10_total,10_total_odds,16_moneyline,16_spread,16_spread_odds,16_total,16_total_odds,20_moneyline,20_spread,20_spread_odds,20_total,20_total_odds,29_moneyline,29_spread,29_spread_odds,29_total,29_total_odds,36_moneyline,36_spread,36_spread_odds,36_total,36_total_odds,44_moneyline,44_spread,44_spread_odds,44_total,44_total_odds,54_moneyline,54_spread,54_spread_odds,54_total,54_total_odds,82_moneyline,82_spread,82_spread_odds,82_total,82_total_odds
3452826,1533,2018,12,Oakland,Sun 11/25,1:00 PM,17,FINAL,253,420.0,10.5,-110.0,42.5,-110.0,52.31,340.0,56.82,2790.0,36.59,300.0,505.0,13.0,-114.0,41.5,-110.0,475.0,13.0,-120.0,42.0,-110.0,534.0,13.0,-115.0,41.5,-115.0,534.0,13.0,-115.0,41.5,-115.0,524.0,13.0,-115.0,42.0,101.0,500.0,13.0,-115.0,42.0,-110.0,525.0,13.0,-116.0,42.0,-110.0,510.0,12.5,-105.0,42.0,-105.0,508.0,12.5,-111.0,42.0,-109.0,500.0,13.0,-120.0,42.0,-110.0
3452826,1521,2018,12,Baltimore,Sun 11/25,1:00 PM,34,FINAL,254,-515.0,-10.5,-110.0,42.5,-110.0,47.69,310.0,43.18,2120.0,63.41,520.0,-655.0,-13.0,-106.0,41.5,-110.0,-750.0,-13.0,100.0,42.0,-110.0,-750.0,-13.0,-105.0,41.5,-105.0,-750.0,-13.0,-105.0,41.5,-105.0,-691.0,-13.0,103.0,42.0,-112.0,-700.0,-13.0,-105.0,42.0,-110.0,-769.0,-13.0,-105.0,42.0,-110.0,-660.0,-12.5,-105.0,42.0,-105.0,-658.0,-12.5,-109.0,42.0,-111.0,-700.0,-13.0,100.0,42.0,-110.0
3452827,1535,2018,12,N.Y. Giants,Sun 11/25,1:00 PM,22,FINAL,257,180.0,6.5,-110.0,45.5,-110.0,59.41,1200.0,50.06,4230.0,66.4,1640.0,190.0,4.5,-105.0,49.5,-112.0,190.0,5.0,-110.0,50.0,-110.0,192.0,5.0,-110.0,49.0,-115.0,192.0,5.0,-110.0,49.0,-115.0,192.0,4.5,-103.0,49.0,-114.0,185.0,5.0,-110.0,49.5,-110.0,185.0,5.0,-110.0,49.5,-110.0,190.0,4.5,-105.0,49.5,-105.0,190.0,4.5,-106.0,49.5,-112.0,185.0,5.0,100.0,50.0,-115.0
3452827,1536,2018,12,Philadelphia,Sun 11/25,1:00 PM,25,FINAL,258,-210.0,-6.5,-110.0,45.5,-110.0,40.59,820.0,49.94,4220.0,33.6,830.0,-220.0,-4.5,-115.0,49.5,-108.0,-230.0,-5.0,-110.0,50.0,-110.0,-230.0,-5.0,-110.0,49.0,-105.0,-230.0,-5.0,-110.0,49.0,-105.0,-215.0,-4.5,-108.0,49.0,102.0,-225.0,-5.0,-110.0,49.5,-110.0,-227.0,-5.0,-110.0,49.5,-110.0,-225.0,-4.5,-105.0,49.5,-105.0,-225.0,-4.5,-114.0,49.5,-108.0,-235.0,-5.0,-120.0,50.0,-105.0
3452829,1520,2018,12,Cleveland,Sun 11/25,1:00 PM,35,FINAL,259,149.0,3.0,-102.0,48.0,-110.0,58.43,970.0,50.71,4650.0,41.14,720.0,-109.0,1.0,-117.0,46.5,-117.0,-105.0,0.0,-110.0,47.5,-105.0,-105.0,0.0,-115.0,46.5,-115.0,-115.0,0.0,-115.0,46.5,-115.0,-113.0,-1.0,-105.0,46.5,-110.0,-115.0,-1.0,-110.0,47.0,-110.0,-116.0,0.0,-116.0,46.5,-116.0,-115.0,-1.0,-105.0,46.5,-105.0,-117.0,-1.0,-112.0,46.5,-113.0,100.0,0.0,-115.0,46.5,-115.0
3452829,1522,2018,12,Cincinnati,Sun 11/25,1:00 PM,20,FINAL,260,-169.0,-3.0,-118.0,48.0,-110.0,41.57,690.0,49.29,4520.0,58.86,1030.0,-111.0,-1.0,-103.0,46.5,-103.0,-115.0,0.0,-110.0,47.5,-115.0,-115.0,0.0,-105.0,46.5,-105.0,-105.0,0.0,-105.0,46.5,-105.0,102.0,1.0,-105.0,46.5,-101.0,-105.0,1.0,-110.0,47.0,-110.0,-105.0,0.0,-105.0,46.5,-105.0,-105.0,1.0,-105.0,46.5,-105.0,-103.0,1.0,-108.0,46.5,-107.0,-120.0,0.0,-105.0,46.5,-105.0
3452830,1549,2018,12,Arizona,Sun 11/25,4:05 PM,10,FINAL,267,470.0,11.5,-110.0,44.0,-110.0,46.13,1490.0,49.59,12050.0,58.94,4580.0,700.0,14.0,-105.0,43.5,-110.0,650.0,14.0,-110.0,44.0,-105.0,664.0,14.0,-105.0,43.0,-115.0,664.0,14.0,-105.0,43.0,-115.0,612.0,14.0,-103.0,43.5,-110.0,600.0,14.0,-110.0,43.0,-110.0,650.0,14.0,-116.0,43.0,-110.0,705.0,14.0,-105.0,43.0,-105.0,703.0,14.0,-107.0,43.0,-111.0,700.0,14.0,-110.0,43.5,-110.0
3452830,75380,2018,12,L.A. Chargers,Sun 11/25,4:05 PM,45,FINAL,268,-575.0,-11.5,-110.0,44.0,-110.0,53.87,1740.0,50.41,12250.0,41.06,3190.0,-950.0,-14.0,-115.0,43.5,-110.0,-1100.0,-14.0,-110.0,44.0,-115.0,-1000.0,-14.0,-116.0,43.0,-106.0,-1000.0,-14.0,-116.0,43.0,-106.0,-837.0,-14.0,-108.0,43.5,-101.0,-900.0,-14.0,-110.0,43.0,-110.0,-909.0,-14.0,-105.0,43.0,-110.0,-955.0,-14.0,-105.0,43.0,-105.0,-953.0,-14.0,-113.0,43.0,-109.0,-1100.0,-14.0,-110.0,43.5,-110.0
3452828,1524,2018,12,Miami,Sun 11/25,4:25 PM,24,FINAL,265,355.0,8.0,-110.0,51.5,-110.0,52.07,2890.0,47.19,26740.0,60.84,6990.0,340.0,9.0,-110.0,52.5,-110.0,335.0,9.0,-110.0,53.0,-110.0,351.0,9.0,-110.0,52.5,-116.0,351.0,9.0,-110.0,52.5,-116.0,341.0,9.0,-103.0,52.5,-110.0,335.0,9.0,-110.0,52.5,-110.0,325.0,8.5,-116.0,52.5,-110.0,335.0,9.0,-105.0,52.5,-105.0,338.0,9.0,-111.0,52.5,-109.0,360.0,9.0,-105.0,52.5,-110.0
3452828,1527,2018,12,Indianapolis,Sun 11/25,4:25 PM,27,FINAL,266,-425.0,-8.0,-110.0,51.5,-110.0,47.93,2660.0,52.81,29920.0,39.16,4500.0,-410.0,-9.0,-110.0,52.5,-110.0,-470.0,-9.0,-110.0,53.0,-110.0,-450.0,-9.0,-110.0,52.5,-104.0,-450.0,-9.0,-110.0,52.5,-104.0,-394.0,-9.0,-108.0,52.5,-101.0,-430.0,-9.0,-110.0,52.5,-110.0,-430.0,-8.5,-105.0,52.5,-110.0,-425.0,-9.0,-105.0,52.5,-105.0,-428.0,-9.0,-109.0,52.5,-111.0,-450.0,-9.0,-115.0,52.5,-110.0
3452831,1519,2018,12,Pittsburgh,Sun 11/25,4:25 PM,17,FINAL,269,-170.0,-5.5,-105.0,47.5,-110.0,55.98,6320.0,57.68,48260.0,54.41,6170.0,-175.0,-3.0,-117.0,47.5,-110.0,-180.0,-3.5,-105.0,48.0,-110.0,-164.0,-3.0,-122.0,48.0,-105.0,-164.0,-3.0,-122.0,48.0,-105.0,-164.0,-3.0,-110.0,47.5,-110.0,-165.0,-3.0,-115.0,47.5,-110.0,-172.0,-3.0,-116.0,47.5,-110.0,-165.0,-3.0,-110.0,47.5,-105.0,-164.0,-3.0,-117.0,47.5,-109.0,-180.0,-3.5,-105.0,47.5,-115.0
3452831,1534,2018,12,Denver,Sun 11/25,4:25 PM,24,FINAL,270,150.0,5.5,-115.0,47.5,-110.0,44.02,4970.0,42.32,35410.0,45.59,5170.0,155.0,3.0,-103.0,47.5,-110.0,160.0,3.5,-115.0,48.0,-110.0,142.0,3.0,101.0,48.0,-115.0,142.0,3.0,101.0,48.0,-115.0,148.0,3.0,-101.0,47.5,-101.0,145.0,3.0,-105.0,47.5,-110.0,145.0,3.0,-105.0,47.5,-110.0,145.0,3.0,100.0,47.5,-105.0,144.0,3.0,-103.0,47.5,-111.0,150.0,3.5,-115.0,47.5,-105.0
3452832,1542,2018,12,Green Bay,Sun 11/25,8:20 PM,17,FINAL,271,150.0,5.5,-108.0,49.5,-110.0,62.71,13860.0,51.9,50350.0,64.15,21600.0,170.0,3.5,-104.0,48.5,-110.0,150.0,3.0,110.0,49.5,-105.0,170.0,3.5,-101.0,48.5,-116.0,170.0,3.5,-101.0,48.5,-116.0,184.0,4.0,-108.0,48.5,-110.0,165.0,3.5,-110.0,48.5,-110.0,165.0,3.5,-110.0,48.5,-110.0,160.0,3.5,-105.0,49.0,-105.0,159.0,3.5,-109.0,49.0,-108.0,150.0,3.5,-110.0,48.5,-110.0
3452832,1541,2018,12,Minnesota,Sun 11/25,8:20 PM,24,FINAL,272,-170.0,-5.5,-112.0,49.5,-110.0,37.29,8240.0,48.1,46660.0,35.85,12070.0,-195.0,-3.5,-116.0,48.5,-110.0,-170.0,-3.0,-130.0,49.5,-115.0,-200.0,-3.5,-119.0,48.5,-104.0,-200.0,-3.5,-119.0,48.5,-104.0,-205.0,-4.0,-103.0,48.5,-101.0,-190.0,-3.5,-110.0,48.5,-110.0,-195.0,-3.5,-110.0,48.5,-110.0,-185.0,-3.5,-105.0,49.0,-105.0,-184.0,-3.5,-111.0,49.0,-112.0,-180.0,-3.5,-110.0,48.5,-110.0
3452819,1540,2018,12,Chicago,Thu 11/22,12:30 PM,23,FINAL,105,-195.0,-3.0,-120.0,44.5,-110.0,39.56,1800.0,47.48,13970.0,44.08,1750.0,-160.0,-3.0,-113.0,42.5,-110.0,-160.0,-3.0,-120.0,43.0,-105.0,-165.0,-3.0,-115.0,43.0,-106.0,-165.0,-3.0,-115.0,43.0,-106.0,-161.0,-3.0,-114.0,43.0,102.0,-165.0,-3.0,-120.0,42.5,-110.0,-172.0,-3.0,-120.0,42.5,-110.0,-165.0,-3.0,-115.0,42.5,-105.0,-165.0,-3.0,-121.0,42.5,-112.0,-165.0,-3.0,-125.0,42.5,-115.0
3452819,1539,2018,12,Detroit,Thu 11/22,12:30 PM,16,FINAL,106,170.0,3.0,100.0,44.5,-110.0,60.44,2750.0,52.52,15450.0,55.92,2220.0,140.0,3.0,-107.0,42.5,-110.0,140.0,3.0,100.0,43.0,-115.0,144.0,3.0,-105.0,43.0,-114.0,144.0,3.0,-105.0,43.0,-114.0,146.0,3.0,102.0,43.0,-114.0,145.0,3.0,100.0,42.5,-110.0,145.0,3.0,100.0,42.5,-110.0,145.0,3.0,105.0,42.5,-105.0,145.0,3.0,101.0,42.5,-108.0,144.0,3.0,105.0,42.5,-105.0
3452820,1537,2018,12,Washington,Thu 11/22,4:30 PM,23,FINAL,107,305.0,4.5,-105.0,40.0,-110.0,52.72,1260.0,55.31,9480.0,57.48,1730.0,280.0,7.0,-110.0,40.0,-110.0,250.0,7.0,-110.0,41.0,-105.0,281.0,7.0,-110.0,40.0,-105.0,281.0,7.0,-110.0,40.0,-105.0,279.0,7.0,-108.0,40.0,-108.0,270.0,7.0,-110.0,40.0,-110.0,275.0,7.0,-116.0,40.0,-110.0,270.0,7.0,-105.0,40.0,-105.0,271.0,7.0,-112.0,40.5,-108.0,300.0,7.0,-115.0,40.0,-115.0
3452820,1538,2018,12,Dallas,Thu 11/22,4:30 PM,31,FINAL,108,-365.0,-4.5,-115.0,40.0,-110.0,47.28,1130.0,44.69,7660.0,42.52,1280.0,-335.0,-7.0,-110.0,40.0,-110.0,-300.0,-7.0,-110.0,41.0,-115.0,-350.0,-7.0,-110.0,40.0,-115.0,-350.0,-7.0,-110.0,40.0,-115.0,-317.0,-7.0,-103.0,40.0,-103.0,-330.0,-7.0,-110.0,40.0,-110.0,-350.0,-7.0,-105.0,40.0,-110.0,-330.0,-7.0,-105.0,40.0,-105.0,-331.0,-7.0,-108.0,40.5,-112.0,-375.0,-7.0,-105.0,40.0,-105.0
3452821,1546,2018,12,Atlanta,Thu 11/22,8:20 PM,17,FINAL,109,515.0,10.0,-110.0,60.5,-110.0,57.85,8590.0,46.91,49210.0,65.34,32840.0,475.0,12.0,-115.0,61.0,-115.0,475.0,13.5,-115.0,62.5,-105.0,515.0,13.0,-115.0,61.0,-105.0,515.0,13.0,-115.0,61.0,-105.0,433.0,11.5,-101.0,61.0,-101.0,470.0,13.0,-125.0,61.5,-110.0,480.0,12.5,-110.0,61.0,-110.0,470.0,12.5,-105.0,61.5,-105.0,472.0,12.5,-111.0,61.5,-109.0,510.0,13.0,-110.0,62.0,-110.0
3452821,1543,2018,12,New Orleans,Thu 11/22,8:20 PM,31,FINAL,110,-640.0,-10.0,-110.0,60.5,-110.0,42.15,6260.0,53.09,55700.0,34.66,17420.0,-600.0,-12.0,-105.0,61.0,-105.0,-750.0,-13.5,-105.0,62.5,-115.0,-716.0,-13.0,-105.0,61.0,-115.0,-716.0,-13.0,-105.0,61.0,-115.0,-550.0,-11.5,-110.0,61.0,-110.0,-650.0,-13.0,105.0,61.5,-110.0,-667.0,-12.5,-110.0,61.0,-110.0,-620.0,-12.5,-105.0,61.5,-105.0,-622.0,-12.5,-109.0,61.5,-111.0,-720.0,-13.0,-110.0,62.0,-110.0
