game_id,team_id,season,week,team,date,time,score,outcome,rotation,opening_moneyline,opening_spread,opening_spread_odds,opening_total,opening_total_odds,moneyline_bet_pct,moneyline_dollar_pct,spread_bet_pct,spread_dollar_pct,total_bet_pct,total_dollar_pct,8_moneyline,8_spread,8_spread_odds,8_total,8_total_odds,9_moneyline,9_spread,9_spread_odds,9_total,9_total_odds,10_moneyline,10_spread,10_spread_odds,10_total,10_total_odds,16_moneyline,16_spread,16_spread_odds,16_total,16_total_odds,20_moneyline,20_spread,20_spread_odds,20_total,20_total_odds,28_moneyline,28_spread,28_spread_odds,28_total,28_total_odds,29_moneyline,29_spread,29_spread_odds,29_total,29_total_odds,36_moneyline,36_spread,36_spread_odds,36_total,36_total_odds,44_moneyline,44_spread,44_spread_odds,44_total,44_total_odds,54_moneyline,54_spread,54_spread_odds,54_total,54_total_odds,82_moneyline,82_spread,82_spread_odds,82_total,82_total_odds,84_moneyline,84_spread,84_spread_odds,84_total,84_total_odds
3452764,1535,2018,7,N.Y. Giants,Mon 10/22,8:15 PM,20,FINAL,475,215.0,4.0,-110.0,54.0,-110.0,47.59,9190.0,41.27,47370.0,62.17,28930.0,195.0,4.0,100.0,52.5,-115.0,200.0,5.0,-110.0,53.5,-105.0,199.0,4.0,-105.0,52.0,-110.0,199.0,4.0,-105.0,52.0,-110.0,187.0,4.5,-110.0,52.0,-103.0,193.0,4.0,100.0,52.0,-110.0,185.0,4.5,-110.0,52.0,-110.0,190.0,4.0,-110.0,52.0,-110.0,185.0,4.0,-105.0,52.5,-105.0,185.0,4.0,-106.0,52.5,-107.0,215.0,5.5,-105.0,54.0,-115.0,210.0,4.0,100.0,52.5,-105.0
3452764,1546,2018,7,Atlanta,Mon 10/22,8:15 PM,23,FINAL,476,-255.0,-4.0,-110.0,54.0,-110.0,52.41,10120.0,58.73,67410.0,37.83,17600.0,-225.0,-4.0,-120.0,52.5,-105.0,-240.0,-5.0,-110.0,53.5,-115.0,-240.0,-4.0,-115.0,52.0,-110.0,-240.0,-4.0,-115.0,52.0,-110.0,-209.0,-4.5,-101.0,52.0,-108.0,-233.0,-4.0,-120.0,52.0,-110.0,-225.0,-4.5,-110.0,52.0,-110.0,-235.0,-4.0,-110.0,52.0,-110.0,-220.0,-4.0,-105.0,52.5,-105.0,-220.0,-4.0,-114.0,52.5,-113.0,-270.0,-5.5,-115.0,54.0,-105.0,-250.0,-4.0,-120.0,52.5,-115.0
3452752,1528,2018,7,Tennessee,Sun 10/21,9:30 AM,19,FINAL,451,235.0,6.5,-110.0,45.0,-110.0,43.53,740.0,38.53,5290.0,55.83,910.0,255.0,6.5,-106.0,46.0,-115.0,260.0,7.0,-120.0,46.0,-110.0,263.0,7.0,-120.0,46.0,-110.0,263.0,7.0,-120.0,46.0,-110.0,245.0,6.5,-103.0,46.0,-109.0,250.0,6.5,-110.0,46.0,-110.0,250.0,6.5,-105.0,46.0,-110.0,245.0,6.5,-110.0,46.0,-110.0,260.0,6.5,-105.0,46.5,-105.0,247.0,6.5,-108.0,46.0,-111.0,255.0,7.0,-115.0,46.0,-115.0,250.0,6.5,-115.0,46.0,-110.0
3452752,75380,2018,7,L.A. Chargers,Sun 10/21,9:30 AM,20,FINAL,452,-280.0,-6.5,-110.0,45.0,-110.0,56.47,960.0,61.47,8440.0,44.17,720.0,-305.0,-6.5,-114.0,46.0,-105.0,-320.0,-7.0,100.0,46.0,-110.0,-325.0,-7.0,100.0,46.0,-110.0,-325.0,-7.0,100.0,46.0,-110.0,-277.0,-6.5,-108.0,46.0,-102.0,-300.0,-6.5,-110.0,46.0,-110.0,-300.0,-6.5,-115.0,46.0,-110.0,-310.0,-6.5,-110.0,46.0,-110.0,-320.0,-6.5,-105.0,46.5,-105.0,-307.0,-6.5,-112.0,46.0,-109.0,-315.0,-7.0,-105.0,46.0,-105.0,-300.0,-6.5,-105.0,46.0,-110.0
3452754,1541,2018,7,Minnesota,Sun 10/21,1:00 PM,37,FINAL,465,-165.0,-3.0,-110.0,47.0,-110.0,48.06,990.0,61.2,8550.0,55.26,2050.0,-175.0,-3.5,-108.0,45.5,-104.0,-190.0,-4.0,100.0,45.0,-110.0,-190.0,-3.0,-125.0,44.5,-110.0,-190.0,-3.0,-125.0,44.5,-110.0,-175.0,-3.5,106.0,45.0,104.0,-191.0,-3.5,-105.0,44.5,-110.0,-180.0,-3.5,-105.0,44.5,-110.0,-190.0,-3.5,-105.0,45.0,-110.0,-180.0,-3.5,100.0,44.5,-105.0,-182.0,-3.5,-107.0,45.0,-107.0,-205.0,-4.5,-115.0,46.5,-110.0,-191.0,-3.5,100.0,44.5,-110.0
3452754,1523,2018,7,N.Y. Jets,Sun 10/21,1:00 PM,17,FINAL,466,145.0,3.0,-110.0,47.0,-110.0,51.94,1070.0,38.8,5420.0,44.74,1660.0,155.0,3.5,-112.0,45.5,-116.0,165.0,4.0,-120.0,45.0,-110.0,163.0,3.0,105.0,44.5,-110.0,163.0,3.0,105.0,44.5,-110.0,157.0,3.5,-119.0,45.0,-116.0,161.0,3.5,-115.0,44.5,-110.0,160.0,3.5,-115.0,44.5,-110.0,160.0,3.5,-116.0,45.0,-110.0,155.0,3.5,-110.0,44.5,-105.0,157.0,3.5,-113.0,45.0,-113.0,170.0,4.5,-105.0,46.5,-110.0,161.0,3.5,-120.0,44.5,-110.0
3452755,1520,2018,7,Cleveland,Sun 10/21,1:00 PM,23,FINAL OT,455,142.0,3.0,-115.0,48.5,-110.0,52.87,830.0,48.28,4900.0,63.33,1710.0,165.0,3.5,-106.0,53.0,-107.0,160.0,3.5,-105.0,53.0,-110.0,163.0,3.5,-109.0,52.0,-108.0,163.0,3.5,-109.0,52.0,-108.0,163.0,3.5,-105.0,52.5,-101.0,160.0,3.5,-105.0,52.0,-110.0,160.0,3.5,-110.0,52.0,-110.0,160.0,3.5,-110.0,52.5,-110.0,165.0,3.5,-105.0,52.5,-105.0,167.0,3.5,-110.0,53.0,-108.0,165.0,3.5,-110.0,53.5,-115.0,160.0,3.5,-108.0,52.0,-110.0
3452755,1544,2018,7,Tampa Bay,Sun 10/21,1:00 PM,26,FINAL OT,456,-162.0,-3.0,-105.0,48.5,-110.0,47.13,740.0,51.72,5250.0,36.67,990.0,-190.0,-3.5,-114.0,53.0,-113.0,-180.0,-3.5,-115.0,53.0,-110.0,-190.0,-3.5,-111.0,52.0,-112.0,-190.0,-3.5,-111.0,52.0,-112.0,-181.0,-3.5,-105.0,52.5,-110.0,-190.0,-3.5,-115.0,52.0,-110.0,-180.0,-3.5,-110.0,52.0,-110.0,-190.0,-3.5,-110.0,52.5,-110.0,-190.0,-3.5,-105.0,52.5,-105.0,-192.0,-3.5,-110.0,53.0,-112.0,-185.0,-3.5,-110.0,53.5,-105.0,-190.0,-3.5,-112.0,52.0,-110.0
3452756,1539,2018,7,Detroit,Sun 10/21,1:00 PM,32,FINAL,457,-150.0,-3.0,-105.0,47.0,-110.0,39.88,650.0,49.21,3730.0,52.69,490.0,-170.0,-3.0,-120.0,47.0,-110.0,-170.0,-3.0,-125.0,47.5,-105.0,-186.0,-3.0,-129.0,47.0,-115.0,-186.0,-3.0,-129.0,47.0,-115.0,-177.0,-3.0,-124.0,47.0,101.0,-169.0,-3.0,-120.0,47.0,-110.0,-165.0,-3.0,-120.0,47.0,-110.0,-165.0,-3.0,-116.0,47.0,-110.0,-170.0,-3.0,-110.0,47.0,-105.0,-170.0,-3.0,-118.0,47.0,-108.0,-170.0,-3.0,-120.0,47.0,-115.0,-169.0,-3.0,-120.0,46.5,-110.0
3452756,1524,2018,7,Miami,Sun 10/21,1:00 PM,21,FINAL,458,130.0,3.0,-115.0,47.0,-110.0,60.12,980.0,50.79,3850.0,47.31,440.0,150.0,3.0,100.0,47.0,-110.0,150.0,3.0,105.0,47.5,-115.0,160.0,3.0,109.0,47.0,-105.0,160.0,3.0,109.0,47.0,-105.0,159.0,3.0,110.0,47.0,-112.0,149.0,3.0,100.0,47.0,-110.0,145.0,3.0,100.0,47.0,-110.0,140.0,3.0,-105.0,47.0,-110.0,150.0,3.0,100.0,47.0,-105.0,150.0,3.0,-102.0,47.0,-112.0,150.0,3.0,100.0,47.0,-105.0,149.0,3.0,100.0,46.5,-110.0
