game_id,team_id,season,week,team,date,time,score,outcome,rotation,opening_moneyline,opening_spread,opening_spread_odds,opening_total,opening_total_odds,moneyline_bet_pct,moneyline_dollar_pct,spread_bet_pct,spread_dollar_pct,total_bet_pct,total_dollar_pct,8_moneyline,8_spread,8_spread_odds,8_total,8_total_odds,9_moneyline,9_spread,9_spread_odds,9_total,9_total_odds,10_moneyline,10_spread,10_spread_odds,10_total,10_total_odds,16_moneyline,16_spread,16_spread_odds,16_total,16_total_odds,20_moneyline,20_spread,20_spread_odds,20_total,20_total_odds,28_moneyline,28_spread,28_spread_odds,28_total,28_total_odds,29_moneyline,29_spread,29_spread_odds,29_total,29_total_odds,36_moneyline,36_spread,36_spread_odds,36_total,36_total_odds,44_moneyline,44_spread,44_spread_odds,44_total,44_total_odds,54_moneyline,54_spread,54_spread_odds,54_total,54_total_odds,82_moneyline,82_spread,82_spread_odds,82_total,82_total_odds,84_moneyline,84_spread,84_spread_odds,84_total,84_total_odds
4260339,1526,2020,5,Buffalo,Tue 10/13,7:00 PM,16,FINAL,481,-180.0,-3.0,-123.0,53.5,-110.0,54.0,960.0,56.0,6760.0,49.0,3400.0,-165.0,-3.0,-110.0,52.0,-110.0,-170.0,-3.5,100.0,52.0,-110.0,-165.0,-3.0,-110.0,52.0,-111.0,-164.0,-3.0,-110.0,52.0,-115.0,-168.0,-3.0,-108.0,52.0,-105.0,-165.0,-3.0,-115.0,52.0,-110.0,-165.0,-3.0,-115.0,52.0,-110.0,-160.0,-3.0,-110.0,52.0,-110.0,-160.0,-3.0,-108.0,52.0,-108.0,-159.0,-3.0,-111.0,52.0,-110.0,-165.0,-3.5,-110.0,52.0,-115.0,-165.0,-3.0,-115.0,52.0,-110.0
4260339,1528,2020,5,Tennessee,Tue 10/13,7:00 PM,42,FINAL,482,160.0,3.0,103.0,53.5,-110.0,46.0,810.0,44.0,5310.0,51.0,3580.0,145.0,3.0,-110.0,52.0,-110.0,150.0,3.5,-120.0,52.0,-110.0,144.0,3.0,-110.0,52.0,-109.0,143.0,3.0,-110.0,52.0,-105.0,150.0,3.0,-102.0,52.0,-106.0,145.0,3.0,-105.0,52.0,-110.0,145.0,3.0,-105.0,52.0,-110.0,140.0,3.0,-110.0,52.0,-110.0,140.0,3.0,-108.0,52.0,-108.0,139.0,3.0,-109.0,52.0,-110.0,135.0,3.5,-110.0,52.0,-105.0,145.0,3.0,-105.0,52.0,-110.0
4143490,75380,2020,5,L.A. Chargers,Mon 10/12,8:15 PM,27,FINAL OT,477,290.0,7.5,-110.0,52.0,-105.0,53.0,520.0,47.0,7910.0,56.0,5240.0,275.0,7.0,-112.0,49.0,-110.0,275.0,7.0,-110.0,50.0,-105.0,288.0,7.0,-114.0,49.0,-105.0,288.0,7.0,-114.0,49.0,-105.0,288.0,7.0,-106.0,49.5,106.0,280.0,7.0,-120.0,49.5,-105.0,275.0,7.0,-115.0,49.0,-110.0,280.0,7.0,-115.0,48.5,-110.0,275.0,7.0,-113.0,49.5,-108.0,262.0,7.0,-112.0,49.0,-108.0,280.0,7.0,-110.0,49.5,-120.0,280.0,7.0,-120.0,49.5,-105.0
4143490,1543,2020,5,New Orleans,Mon 10/12,8:15 PM,30,FINAL OT,478,-360.0,-7.5,-110.0,52.0,-115.0,47.0,460.0,53.0,9100.0,44.0,4110.0,-330.0,-7.0,-108.0,49.0,-110.0,-350.0,-7.0,-110.0,50.0,-115.0,-359.0,-7.0,-106.0,49.0,-115.0,-359.0,-7.0,-106.0,49.0,-115.0,-339.0,-7.0,-104.0,49.5,-118.0,-340.0,-7.0,100.0,49.5,-115.0,-340.0,-7.0,-105.0,49.0,-110.0,-340.0,-7.0,-105.0,48.5,-110.0,-345.0,-7.0,-103.0,49.5,-108.0,-322.0,-7.0,-108.0,49.0,-112.0,-340.0,-7.0,-110.0,49.5,100.0,-340.0,-7.0,100.0,49.5,-115.0
4143364,1522,2020,5,Cincinnati,Sun 10/11,1:00 PM,3,FINAL,467,605.0,13.0,-110.0,52.0,-110.0,50.0,470.0,51.0,2720.0,60.0,1200.0,520.0,12.5,-110.0,49.0,-115.0,500.0,12.5,-110.0,49.5,-105.0,477.0,12.5,-110.0,48.5,-114.0,477.0,12.5,-110.0,48.5,-114.0,547.0,12.5,-105.0,49.0,-108.0,520.0,12.5,-110.0,49.0,-112.0,525.0,12.5,-110.0,49.0,-110.0,525.0,12.5,-110.0,49.5,-105.0,540.0,12.5,-108.0,49.0,-108.0,573.0,12.5,-111.0,49.0,-109.0,550.0,12.0,-105.0,49.5,-105.0,520.0,12.5,-110.0,49.0,-112.0
4143364,1521,2020,5,Baltimore,Sun 10/11,1:00 PM,27,FINAL,468,-825.0,-13.0,-110.0,52.0,-110.0,50.0,470.0,49.0,2650.0,40.0,790.0,-700.0,-12.5,-110.0,49.0,-105.0,-800.0,-12.5,-110.0,49.5,-115.0,-650.0,-12.5,-110.0,48.5,-106.0,-650.0,-12.5,-110.0,48.5,-106.0,-718.0,-12.5,-105.0,49.0,-103.0,-745.0,-12.5,-110.0,49.0,-108.0,-750.0,-12.5,-110.0,49.0,-110.0,-750.0,-12.5,-110.0,49.5,-115.0,-715.0,-12.5,-108.0,49.0,-108.0,-748.0,-12.5,-109.0,49.0,-111.0,-750.0,-12.0,-115.0,49.5,-115.0,-745.0,-12.5,-110.0,49.0,-108.0
4143368,1545,2020,5,Carolina,Sun 10/11,1:00 PM,23,FINAL,451,115.0,3.5,100.0,54.5,-110.0,41.0,850.0,46.0,3400.0,62.0,1870.0,130.0,2.5,-103.0,54.0,-105.0,125.0,2.5,-105.0,54.0,-105.0,125.0,2.5,-103.0,53.0,-109.0,125.0,2.5,-103.0,53.0,-109.0,125.0,2.5,-101.0,53.5,-104.0,122.0,2.0,100.0,53.5,-109.0,120.0,2.5,-105.0,53.5,-110.0,120.0,2.5,-110.0,53.5,-110.0,120.0,2.5,-108.0,54.0,-108.0,120.0,2.5,-104.0,53.5,-113.0,125.0,2.5,-105.0,54.0,-105.0,125.0,2.0,100.0,53.5,-109.0
4143368,1546,2020,5,Atlanta,Sun 10/11,1:00 PM,16,FINAL,452,-135.0,-3.5,-120.0,54.5,-110.0,59.0,1200.0,54.0,3950.0,38.0,1150.0,-150.0,-2.5,-117.0,54.0,-115.0,-145.0,-2.5,-115.0,54.0,-115.0,-145.0,-2.5,-117.0,53.0,-111.0,-145.0,-2.5,-117.0,53.0,-111.0,-139.0,-2.5,-109.0,53.5,-107.0,-142.0,-2.0,-120.0,53.5,-111.0,-140.0,-2.5,-115.0,53.5,-110.0,-140.0,-2.5,-110.0,53.5,-110.0,-140.0,-2.5,-108.0,54.0,-108.0,-140.0,-2.5,-116.0,53.5,-107.0,-150.0,-2.5,-115.0,54.0,-115.0,-145.0,-2.0,-120.0,53.5,-111.0
4143369,1533,2020,5,Las Vegas,Sun 10/11,1:00 PM,40,FINAL,453,515.0,11.5,-110.0,56.0,-115.0,39.0,270.0,48.0,3090.0,60.0,1750.0,420.0,11.0,-115.0,54.0,-117.0,425.0,11.0,-120.0,55.0,-105.0,361.0,10.0,-112.0,54.0,-115.0,361.0,10.0,-112.0,54.0,-115.0,387.0,11.0,-114.0,54.5,-109.0,382.0,11.0,-118.0,54.5,-111.0,375.0,10.5,-110.0,54.5,-110.0,400.0,10.5,-110.0,54.5,-110.0,410.0,10.0,-108.0,54.5,-108.0,401.0,10.5,-115.0,54.5,-114.0,475.0,11.5,-115.0,55.0,-105.0,380.0,11.0,-119.0,54.5,-112.0
4143369,1531,2020,5,Kansas City,Sun 10/11,1:00 PM,32,FINAL,454,-665.0,-11.5,-110.0,56.0,-105.0,61.0,430.0,52.0,3360.0,40.0,1160.0,-525.0,-11.0,-105.0,54.0,-103.0,-650.0,-11.0,100.0,55.0,-115.0,-465.0,-10.0,-108.0,54.0,-105.0,-465.0,-10.0,-108.0,54.0,-105.0,-476.0,-11.0,104.0,54.5,-102.0,-482.0,-11.0,-102.0,54.5,-109.0,-500.0,-10.5,-110.0,54.5,-110.0,-500.0,-10.5,-110.0,54.5,-110.0,-535.0,-10.0,-108.0,54.5,-108.0,-526.0,-10.5,-105.0,54.5,-106.0,-650.0,-11.5,-105.0,55.0,-115.0,-480.0,-11.0,-101.0,54.5,-108.0
