game_id,team_id,season,week,team,date,time,score,outcome,rotation,opening_moneyline,opening_spread,opening_spread_odds,opening_total,opening_total_odds,moneyline_bet_pct,moneyline_dollar_pct,spread_bet_pct,spread_dollar_pct,total_bet_pct,total_dollar_pct,8_moneyline,8_spread,8_spread_odds,8_total,8_total_odds,9_moneyline,9_spread,9_spread_odds,9_total,9_total_odds,10_moneyline,10_spread,10_spread_odds,10_total,10_total_odds,16_moneyline,16_spread,16_spread_odds,16_total,16_total_odds,20_moneyline,20_spread,20_spread_odds,20_total,20_total_odds,28_moneyline,28_spread,28_spread_odds,28_total,28_total_odds,29_moneyline,29_spread,29_spread_odds,29_total,29_total_odds,36_moneyline,36_spread,36_spread_odds,36_total,36_total_odds,44_moneyline,44_spread,44_spread_odds,44_total,44_total_odds,54_moneyline,54_spread,54_spread_odds,54_total,54_total_odds,82_moneyline,82_spread,82_spread_odds,82_total,82_total_odds,84_moneyline,84_spread,84_spread_odds,84_total,84_total_odds
4143468,1543,2020,2,New Orleans,Mon 9/21,8:15 PM,24,FINAL,289,-240.0,-4.5,-115.0,50.5,-110.0,44.0,1720.0,55.0,12460.0,57.0,5690.0,-207.0,-4.0,-107.0,47.5,-110.0,-225.0,-4.5,-110.0,48.5,-105.0,-203.0,-4.0,-112.0,47.5,-110.0,-203.0,-4.0,-112.0,47.5,-110.0,-196.0,-4.0,101.0,47.5,-104.0,-210.0,-4.0,-105.0,47.5,-110.0,-205.0,-4.0,-110.0,47.5,-110.0,-200.0,-4.0,-110.0,47.5,-110.0,-210.0,-4.0,-105.0,47.5,-105.0,-206.0,-4.0,-109.0,47.5,-110.0,-235.0,-4.5,-110.0,49.0,-110.0,-200.0,-4.0,-105.0,47.5,-110.0
4143468,1533,2020,2,Las Vegas,Mon 9/21,8:15 PM,34,FINAL,290,200.0,6.5,-105.0,50.5,-110.0,56.0,2190.0,45.0,10200.0,43.0,4280.0,177.0,4.0,-113.0,47.5,-110.0,185.0,4.5,-110.0,48.5,-115.0,171.0,4.0,-108.0,47.5,-110.0,171.0,4.0,-108.0,47.5,-110.0,175.0,4.0,-111.0,47.5,-107.0,175.0,4.0,-115.0,47.5,-110.0,175.0,4.0,-110.0,47.5,-110.0,175.0,4.0,-110.0,47.5,-110.0,180.0,4.0,-105.0,47.5,-105.0,176.0,4.0,-111.0,47.5,-110.0,185.0,4.5,-110.0,49.0,-110.0,170.0,4.0,-115.0,47.5,-110.0
4143343,1529,2020,2,Jacksonville,Sun 9/20,1:00 PM,30,FINAL,279,320.0,11.0,-110.0,43.0,-110.0,54.0,640.0,63.0,2810.0,57.0,390.0,270.0,7.0,-110.0,44.5,-110.0,270.0,7.0,-120.0,44.5,-110.0,278.0,6.5,-110.0,44.5,-110.0,263.0,6.5,-110.0,44.5,-112.0,254.0,7.0,-116.0,44.5,-108.0,260.0,7.0,-115.0,44.5,-115.0,250.0,6.5,-105.0,44.5,-110.0,255.0,7.0,-120.0,44.5,-110.0,265.0,6.5,-105.0,44.5,-105.0,255.0,6.5,-104.0,44.5,-111.0,285.0,7.0,-115.0,44.5,-110.0,260.0,7.0,-115.0,44.5,-115.0
4143343,1528,2020,2,Tennessee,Sun 9/20,1:00 PM,33,FINAL,280,-400.0,-11.0,-110.0,43.0,-110.0,46.0,550.0,37.0,1650.0,43.0,300.0,-325.0,-7.0,-110.0,44.5,-110.0,-340.0,-7.0,100.0,44.5,-110.0,-345.0,-6.5,-110.0,44.5,-110.0,-325.0,-6.5,-110.0,44.5,-108.0,-295.0,-7.0,105.0,44.5,-103.0,-310.0,-7.0,-105.0,44.5,-105.0,-300.0,-6.5,-115.0,44.5,-110.0,-310.0,-7.0,100.0,44.5,-110.0,-325.0,-6.5,-105.0,44.5,-105.0,-315.0,-6.5,-116.0,44.5,-109.0,-345.0,-7.0,-105.0,44.5,-110.0,-310.0,-7.0,-105.0,44.5,-105.0
4143344,1535,2020,2,N.Y. Giants,Sun 9/20,1:00 PM,13,FINAL,277,220.0,5.5,-110.0,43.0,-110.0,69.0,910.0,61.0,3910.0,51.0,390.0,190.0,4.5,-110.0,42.0,-115.0,180.0,4.5,-115.0,42.5,-110.0,184.0,4.5,-115.0,42.5,-113.0,184.0,4.5,-115.0,42.5,-113.0,196.0,4.5,-105.0,42.5,-108.0,193.0,4.5,-110.0,42.5,-115.0,190.0,4.5,-105.0,43.0,-110.0,195.0,4.5,-110.0,42.5,-115.0,190.0,4.5,-105.0,42.5,-105.0,188.0,5.0,-112.0,42.5,-113.0,190.0,4.5,-110.0,42.5,-115.0,193.0,4.5,-110.0,42.5,-115.0
4143344,1540,2020,2,Chicago,Sun 9/20,1:00 PM,17,FINAL,278,-260.0,-5.5,-110.0,43.0,-110.0,31.0,400.0,39.0,2550.0,49.0,380.0,-220.0,-4.5,-110.0,42.0,-105.0,-220.0,-4.5,-105.0,42.5,-110.0,-220.0,-4.5,-105.0,42.5,-107.0,-220.0,-4.5,-105.0,42.5,-107.0,-222.0,-4.5,-105.0,42.5,-103.0,-233.0,-4.5,-110.0,42.5,-105.0,-230.0,-4.5,-115.0,43.0,-110.0,-230.0,-4.5,-110.0,42.5,-105.0,-225.0,-4.5,-105.0,42.5,-105.0,-223.0,-5.0,-108.0,42.5,-107.0,-230.0,-4.5,-110.0,42.5,-105.0,-233.0,-4.5,-110.0,42.5,-105.0
4143345,1546,2020,2,Atlanta,Sun 9/20,1:00 PM,39,FINAL,267,220.0,7.0,-115.0,50.0,-110.0,52.0,540.0,43.0,3120.0,71.0,2120.0,125.0,3.0,-120.0,54.0,-105.0,135.0,3.0,-115.0,54.5,-110.0,135.0,3.0,-119.0,54.0,-104.0,135.0,3.0,-119.0,54.0,-104.0,131.0,3.0,-119.0,53.0,-109.0,130.0,3.0,-130.0,53.5,-110.0,130.0,3.0,-120.0,53.5,-110.0,130.0,3.0,-120.0,53.5,-110.0,125.0,3.0,-120.0,53.5,-105.0,124.0,3.0,-122.0,53.5,-111.0,125.0,3.5,-110.0,54.0,-110.0,130.0,3.0,-130.0,53.5,-110.0
4143345,1538,2020,2,Dallas,Sun 9/20,1:00 PM,40,FINAL,268,-260.0,-7.0,-105.0,50.0,-110.0,48.0,490.0,57.0,4100.0,29.0,850.0,-145.0,-3.0,100.0,54.0,-115.0,-155.0,-3.0,-105.0,54.5,-110.0,-155.0,-3.0,-101.0,54.0,-116.0,-155.0,-3.0,-101.0,54.0,-116.0,-145.0,-3.0,108.0,53.0,-102.0,-150.0,-3.0,110.0,53.5,-110.0,-150.0,-3.0,100.0,53.5,-110.0,-150.0,-3.0,100.0,53.5,-110.0,-145.0,-3.0,110.0,53.5,-105.0,-144.0,-3.0,102.0,53.5,-109.0,-145.0,-3.5,-110.0,54.0,-110.0,-150.0,-3.0,110.0,53.5,-110.0
4143346,1534,2020,2,Denver,Sun 9/20,1:00 PM,21,FINAL,265,235.0,6.0,-110.0,43.0,-115.0,51.0,270.0,46.0,2560.0,54.0,550.0,240.0,6.5,-113.0,40.5,-115.0,250.0,7.0,-120.0,41.0,-105.0,230.0,6.5,-115.0,41.0,-110.0,230.0,6.5,-115.0,41.0,-110.0,232.0,6.0,-100.0,41.0,102.0,243.0,6.0,-105.0,41.0,-110.0,230.0,6.5,-115.0,41.0,-105.0,240.0,6.5,-115.0,41.0,-110.0,235.0,6.5,-105.0,41.0,-105.0,231.0,6.5,-113.0,41.0,-108.0,235.0,6.5,-105.0,41.0,-110.0,243.0,6.0,-105.0,41.0,-110.0
4143346,1519,2020,2,Pittsburgh,Sun 9/20,1:00 PM,26,FINAL,266,-280.0,-6.0,-110.0,43.0,-105.0,49.0,260.0,54.0,2950.0,46.0,470.0,-285.0,-6.5,-107.0,40.5,-105.0,-300.0,-7.0,100.0,41.0,-115.0,-280.0,-6.5,-105.0,41.0,-110.0,-280.0,-6.5,-105.0,41.0,-110.0,-267.0,-6.0,-110.0,41.0,-114.0,-283.0,-6.0,-115.0,41.0,-110.0,-270.0,-6.5,-105.0,41.0,-115.0,-280.0,-6.5,-105.0,41.0,-110.0,-285.0,-6.5,-105.0,41.0,-105.0,-281.0,-6.5,-107.0,41.0,-112.0,-280.0,-6.5,-115.0,41.0,-110.0,-283.0,-6.0,-115.0,41.0,-110.0
