eid,partid,rotation,season,week,date,time,team,score,outcome,ml_perc,ml_wag,spr_perc,spr_wag,ou_perc,ou_wag,op_ml,op_spr,op_spr_odds,op_ou,op_ou_odds,8_ml,8_spr,8_spr_odds,8_ou,8_ou_odds,9_ml,9_spr,9_spr_odds,9_ou,9_ou_odds,10_ml,10_spr,10_spr_odds,10_ou,10_ou_odds,16_ml,16_spr,16_spr_odds,16_ou,16_ou_odds,20_ml,20_spr,20_spr_odds,20_ou,20_ou_odds,28_ml,28_spr,28_spr_odds,28_ou,28_ou_odds,29_ml,29_spr,29_spr_odds,29_ou,29_ou_odds,36_ml,36_spr,36_spr_odds,36_ou,36_ou_odds,44_ml,44_spr,44_spr_odds,44_ou,44_ou_odds,54_ml,54_spr,54_spr_odds,54_ou,54_ou_odds,82_ml,82_spr,82_spr_odds,82_ou,82_ou_odds,84_ml,84_spr,84_spr_odds,84_ou,84_ou_odds
4143483,1521,269,2020,4,Sun 10/4,1:00 PM,Baltimore,31,FINAL,57.0,390.0,58.0,2840.0,50.0,910.0,-800.0,-12.5,-110.0,47.0,-110.0,-950.0,-14.0,-110.0,45.0,-110.0,-1200.0,-14.5,-105.0,45.0,-110.0,-962.0,-14.0,-112.0,44.5,-110.0,-962.0,-14.0,-112.0,44.5,-110.0,-958.0,-14.5,104.0,45.0,102.0,-945.0,-14.5,100.0,45.0,-105.0,-1000.0,-14.0,-110.0,45.0,-110.0,-1000.0,-14.0,-110.0,45.0,-105.0,-895.0,-14.0,-105.0,44.5,-105.0,-868.0,-14.0,-107.0,44.5,-110.0,-1175.0,-14.0,-115.0,45.0,-115.0,-945.0,-14.5,100.0,45.0,-105.0
4143483,1537,270,2020,4,,,Washington,17,,43.0,300.0,42.0,2030.0,50.0,910.0,580.0,12.5,-110.0,47.0,-110.0,670.0,14.0,-110.0,45.0,-110.0,700.0,14.5,-115.0,45.0,-110.0,645.0,14.0,-108.0,44.5,-110.0,645.0,14.0,-108.0,44.5,-110.0,692.0,14.5,-115.0,45.0,-113.0,695.0,14.5,-120.0,45.0,-115.0,600.0,14.0,-110.0,45.0,-110.0,650.0,14.0,-110.0,45.0,-115.0,645.0,14.0,-105.0,44.5,-105.0,618.0,14.0,-113.0,44.5,-110.0,750.0,14.0,-105.0,45.0,-105.0,695.0,14.5,-120.0,45.0,-115.0
4143486,1549,255,2020,4,Sun 10/4,1:00 PM,Arizona,21,FINAL,64.0,550.0,64.0,3970.0,55.0,1210.0,-190.0,-3.5,-110.0,51.5,-110.0,-155.0,-3.0,-105.0,52.5,-110.0,-170.0,-3.5,100.0,52.5,-115.0,-162.0,-3.0,-103.0,52.0,-104.0,-160.0,-3.0,100.0,52.0,-104.0,-157.0,-3.0,-105.0,52.5,104.0,-164.0,-3.0,-110.0,52.0,-110.0,-160.0,-3.0,-110.0,52.5,-110.0,-160.0,-3.0,-110.0,52.0,-110.0,-155.0,-3.0,-105.0,52.5,-105.0,-154.0,-3.0,-108.0,52.0,-113.0,-175.0,-3.5,-110.0,52.5,-105.0,-164.0,-3.0,-110.0,52.0,-110.0
4143486,1545,256,2020,4,,,Carolina,31,,36.0,310.0,36.0,2240.0,45.0,980.0,165.0,3.5,-110.0,51.5,-110.0,135.0,3.0,-115.0,52.5,-110.0,150.0,3.5,-120.0,52.5,-105.0,141.0,3.0,-117.0,52.0,-116.0,140.0,3.0,-120.0,52.0,-116.0,141.0,3.0,-105.0,52.5,-116.0,144.0,3.0,-110.0,52.0,-110.0,140.0,3.0,-110.0,52.5,-110.0,140.0,3.0,-110.0,52.0,-110.0,135.0,3.0,-105.0,52.5,-105.0,134.0,3.0,-112.0,52.0,-107.0,145.0,3.5,-110.0,52.5,-115.0,144.0,3.0,-110.0,52.0,-110.0
4143487,1529,257,2020,4,Sun 10/4,1:00 PM,Jacksonville,25,FINAL,46.0,360.0,52.0,2440.0,54.0,890.0,145.0,3.0,-115.0,46.5,-110.0,100.0,1.0,-110.0,49.5,-110.0,-105.0,1.0,-110.0,49.5,-110.0,103.0,1.0,-109.0,50.0,-112.0,100.0,1.0,-110.0,50.0,-109.0,101.0,1.0,-106.0,50.0,-105.0,115.0,1.0,-110.0,49.5,-110.0,100.0,1.0,-110.0,50.0,-110.0,100.0,1.0,-110.0,49.5,-110.0,-105.0,1.0,-105.0,49.5,-105.0,-102.0,1.0,-111.0,49.5,-112.0,105.0,2.0,-115.0,49.5,-110.0,115.0,1.0,-110.0,49.5,-110.0
4143487,1522,258,2020,4,,,Cincinnati,33,,54.0,430.0,48.0,2220.0,46.0,760.0,-165.0,-3.0,-105.0,46.5,-110.0,-120.0,-1.0,-110.0,49.5,-110.0,-115.0,-1.0,-110.0,49.5,-110.0,-123.0,-1.0,-111.0,50.0,-108.0,-120.0,-1.0,-110.0,50.0,-111.0,-112.0,-1.0,-104.0,50.0,-106.0,-135.0,-1.0,-110.0,49.5,-110.0,-120.0,-1.0,-110.0,50.0,-110.0,-120.0,-1.0,-110.0,49.5,-110.0,-115.0,-1.0,-105.0,49.5,-105.0,-118.0,-1.0,-109.0,49.5,-108.0,-125.0,-2.0,-105.0,49.5,-110.0,-135.0,-1.0,-110.0,49.5,-110.0
4143488,1548,263,2020,4,Sun 10/4,1:00 PM,Seattle,31,FINAL,65.0,740.0,57.0,5510.0,68.0,1540.0,-290.0,-6.5,-110.0,55.0,-110.0,-226.0,-4.5,-110.0,55.0,-113.0,-230.0,-5.0,-110.0,55.0,-110.0,-210.0,-4.0,-110.0,55.0,-105.0,-210.0,-4.0,-117.0,54.5,-108.0,-223.0,-4.5,-106.0,55.0,101.0,-220.0,-4.5,-105.0,55.0,-105.0,-230.0,-4.5,-110.0,55.0,-110.0,-215.0,-4.5,-110.0,55.0,-105.0,-210.0,-4.5,-105.0,54.5,-105.0,-205.0,-4.5,-110.0,54.5,-112.0,-275.0,-6.0,-105.0,55.5,-115.0,-220.0,-4.5,-105.0,55.0,-105.0
4143488,1524,264,2020,4,,,Miami,23,,35.0,390.0,43.0,4120.0,32.0,720.0,245.0,6.5,-110.0,55.0,-110.0,196.0,4.5,-110.0,55.0,-107.0,190.0,5.0,-110.0,55.0,-110.0,176.0,4.0,-110.0,55.0,-115.0,176.0,4.0,-104.0,54.5,-112.0,196.0,4.5,-104.0,55.0,-113.0,180.0,4.5,-115.0,55.0,-115.0,190.0,4.5,-110.0,55.0,-110.0,185.0,4.5,-110.0,55.0,-115.0,180.0,4.5,-105.0,54.5,-105.0,175.0,4.5,-110.0,54.5,-108.0,215.0,6.0,-115.0,55.5,-105.0,180.0,4.5,-115.0,55.0,-115.0
4143356,1535,271,2020,4,Sun 10/4,4:05 PM,N.Y. Giants,9,FINAL,39.0,370.0,38.0,2300.0,60.0,900.0,460.0,9.5,-110.0,47.0,-110.0,640.0,13.5,-105.0,49.0,-110.0,700.0,13.5,-105.0,49.0,-110.0,614.0,13.5,-115.0,50.5,-110.0,614.0,13.0,-105.0,50.0,-110.0,640.0,13.5,-106.0,50.0,-106.0,665.0,13.5,-110.0,49.0,-110.0,625.0,13.5,-110.0,50.0,-110.0,625.0,13.5,-110.0,49.0,-110.0,630.0,13.5,100.0,49.0,-105.0,609.0,13.5,-109.0,50.0,-107.0,650.0,14.0,-115.0,50.0,-110.0,665.0,13.5,-110.0,50.0,-110.0
4143356,1550,272,2020,4,,,L.A. Rams,17,,61.0,570.0,62.0,3710.0,40.0,610.0,-600.0,-9.5,-110.0,47.0,-110.0,-900.0,-13.5,-115.0,49.0,-110.0,-1200.0,-13.5,-115.0,49.0,-110.0,-900.0,-13.5,-105.0,50.5,-110.0,-900.0,-13.0,-115.0,50.0,-110.0,-870.0,-13.5,-104.0,50.0,-105.0,-865.0,-13.5,-110.0,49.0,-110.0,-950.0,-13.5,-110.0,50.0,-110.0,-950.0,-13.5,-110.0,49.0,-110.0,-880.0,-13.5,-110.0,49.0,-105.0,-859.0,-13.5,-111.0,50.0,-113.0,-1000.0,-14.0,-105.0,50.0,-110.0,-865.0,-13.5,-110.0,50.0,-110.0
4143359,1526,275,2020,4,Sun 10/4,4:25 PM,Buffalo,30,FINAL,49.0,640.0,53.0,4580.0,62.0,2050.0,-150.0,-2.0,-110.0,49.5,-110.0,-175.0,-3.0,-117.0,52.5,-110.0,-180.0,-3.5,-105.0,53.0,-105.0,-175.0,-3.0,-120.0,53.0,-106.0,-173.0,-3.0,-120.0,53.0,-110.0,-172.0,-3.0,-115.0,53.0,-103.0,-175.0,-3.0,-120.0,52.5,-110.0,-170.0,-3.0,-120.0,53.0,-110.0,-175.0,-3.0,-120.0,52.5,-110.0,-170.0,-3.0,-115.0,52.5,-105.0,-168.0,-3.0,-121.0,52.5,-113.0,-180.0,-3.5,-110.0,53.0,-115.0,-175.0,-3.0,-120.0,52.5,-110.0
4143359,1533,276,2020,4,,,Las Vegas,23,,51.0,660.0,47.0,3990.0,38.0,1260.0,130.0,2.0,-110.0,49.5,-110.0,155.0,3.0,-103.0,52.5,-110.0,160.0,3.5,-115.0,53.0,-115.0,151.0,3.0,100.0,53.0,-114.0,149.0,3.0,100.0,53.0,-110.0,154.0,3.0,104.0,53.0,-108.0,155.0,3.0,100.0,52.5,-110.0,150.0,3.0,100.0,53.0,-110.0,155.0,3.0,100.0,52.5,-110.0,150.0,3.0,105.0,52.5,-105.0,148.0,3.0,101.0,52.5,-107.0,150.0,3.5,-110.0,53.0,-105.0,155.0,3.0,100.0,52.5,-110.0
4143363,1527,251,2020,4,Sun 10/4,4:25 PM,Indianapolis,19,FINAL,35.0,810.0,45.0,4640.0,52.0,1760.0,-155.0,-1.5,-110.0,45.0,-110.0,-175.0,-3.5,-108.0,43.0,-110.0,-175.0,-3.0,-125.0,43.0,-115.0,-185.0,-3.0,-130.0,43.5,-110.0,-181.0,-3.0,-130.0,42.5,-119.0,-174.0,-3.5,102.0,43.5,-101.0,-189.0,-3.5,-110.0,43.0,-110.0,-180.0,-3.5,-105.0,43.0,-110.0,-185.0,-3.5,-110.0,43.0,-110.0,-190.0,-3.5,-105.0,43.5,-105.0,-180.0,-3.5,-106.0,43.5,-108.0,-170.0,-3.0,-115.0,43.5,-110.0,-189.0,-3.5,-110.0,43.0,-110.0
4143363,1540,252,2020,4,,,Chicago,11,,65.0,1480.0,55.0,5590.0,48.0,1620.0,135.0,1.5,-110.0,45.0,-110.0,155.0,3.5,-112.0,43.0,-110.0,155.0,3.0,105.0,43.0,-105.0,160.0,3.0,110.0,43.5,-110.0,156.0,3.0,110.0,42.5,-101.0,156.0,3.5,-112.0,43.5,-110.0,164.0,3.5,-110.0,43.0,-110.0,160.0,3.5,-115.0,43.0,-110.0,165.0,3.5,-110.0,43.0,-110.0,165.0,3.5,-105.0,43.5,-105.0,155.0,3.5,-114.0,43.5,-112.0,140.0,3.0,-105.0,43.5,-110.0,164.0,3.5,-110.0,43.0,-110.0
4143482,1536,277,2020,4,Sun 10/4,8:20 PM,Philadelphia,25,FINAL,65.0,1890.0,57.0,7170.0,58.0,3660.0,225.0,3.5,-110.0,44.5,-110.0,285.0,8.5,-119.0,45.5,-115.0,270.0,8.0,-115.0,46.5,-105.0,271.0,8.0,-112.0,45.5,-110.0,271.0,8.0,-112.0,45.5,-110.0,273.0,8.5,-116.0,45.5,-103.0,295.0,9.0,-125.0,45.5,-110.0,275.0,8.5,-125.0,45.5,-110.0,280.0,7.5,-110.0,45.5,-105.0,300.0,8.0,-105.0,45.5,-105.0,315.0,8.0,-107.0,46.0,-109.0,300.0,8.0,-110.0,45.5,-110.0,290.0,9.0,-120.0,45.5,-110.0
4143482,1547,278,2020,4,,,San Francisco,20,,35.0,1040.0,43.0,5500.0,42.0,2600.0,-265.0,-3.5,-110.0,44.5,-110.0,-355.0,-8.5,-101.0,45.5,-105.0,-340.0,-8.0,-105.0,46.5,-115.0,-335.0,-8.0,-108.0,45.5,-110.0,-335.0,-8.0,-108.0,45.5,-110.0,-320.0,-8.5,105.0,45.5,-108.0,-355.0,-9.0,105.0,45.5,-110.0,-340.0,-8.5,105.0,45.5,-110.0,-340.0,-7.5,-110.0,45.5,-115.0,-380.0,-8.0,-105.0,45.5,-105.0,-395.0,-8.0,-113.0,46.0,-111.0,-360.0,-8.0,-110.0,45.5,-110.0,-350.0,-9.0,100.0,45.5,-110.0
4143360,1519,267,2020,4,Sun 10/4,1:00 PM,Pittsburgh,,POSTPONED,100.0,10.0,96.0,230.0,100.0,10.0,,,,,,,,,,,-125.0,-1.5,-110.0,47.0,-115.0,,,,,,-125.0,-1.0,-115.0,47.0,-105.0,-144.0,-3.0,104.0,47.5,106.0,-115.0,-2.0,-115.0,47.0,-110.0,-145.0,-2.5,-110.0,47.0,-110.0,-125.0,-1.5,-110.0,47.0,-110.0,-125.0,-1.5,-105.0,47.0,-105.0,-131.0,-2.5,-109.0,47.0,-107.0,-145.0,-2.0,-115.0,47.0,-110.0,-115.0,-2.0,-115.0,47.0,-110.0
4143360,1528,268,2020,4,,,Tennessee,,,0.0,0.0,4.0,10.0,0.0,0.0,,,,,,,,,,,105.0,1.5,-110.0,47.0,-105.0,,,,,,105.0,1.0,-105.0,47.0,-115.0,130.0,3.0,-115.0,47.5,-118.0,-105.0,2.0,-105.0,47.0,-110.0,125.0,2.5,-110.0,47.0,-110.0,105.0,1.5,-110.0,47.0,-110.0,105.0,1.5,-105.0,47.0,-105.0,111.0,2.5,-111.0,47.0,-113.0,125.0,2.0,-105.0,47.0,-110.0,-105.0,2.0,-105.0,47.0,-110.0
4143484,1525,273,2020,4,Sun 10/4,4:25 PM,New England,,POSTPONED,45.0,130.0,45.0,410.0,56.0,100.0,260.0,7.5,-110.0,54.0,-102.0,255.0,7.0,-115.0,52.5,-110.0,250.0,7.0,-115.0,53.0,-105.0,506.0,10.5,-105.0,50.5,-110.0,506.0,10.5,-106.0,50.0,-110.0,257.0,7.0,-114.0,52.5,-105.0,260.0,7.0,-115.0,52.5,-110.0,255.0,7.0,-115.0,52.5,-110.0,255.0,7.0,-110.0,53.0,-110.0,250.0,6.5,100.0,52.5,-105.0,247.0,6.5,-103.0,52.5,-111.0,255.0,7.0,-115.0,53.0,-110.0,260.0,7.0,-115.0,52.5,-110.0
4143484,1531,274,2020,4,,,Kansas City,,,55.0,160.0,55.0,500.0,44.0,80.0,-310.0,-7.5,-110.0,54.0,-118.0,-305.0,-7.0,-105.0,52.5,-110.0,-300.0,-7.0,-105.0,53.0,-115.0,-700.0,-10.5,-115.0,50.5,-110.0,-700.0,-10.5,-114.0,50.0,-110.0,-299.0,-7.0,103.0,52.5,-106.0,-310.0,-7.0,-105.0,52.5,-110.0,-310.0,-7.0,-105.0,52.5,-110.0,-310.0,-7.0,-110.0,53.0,-110.0,-310.0,-6.5,-110.0,52.5,-105.0,-307.0,-6.5,-117.0,52.5,-109.0,-310.0,-7.0,-105.0,53.0,-110.0,-310.0,-7.0,-105.0,52.5,-110.0
4143485,1534,101,2020,4,Thu 10/1,8:20 PM,Denver,37,FINAL,41.0,1120.0,49.0,6890.0,46.0,3500.0,-155.0,-2.0,-115.0,40.5,-110.0,-107.0,1.0,-110.0,42.0,-105.0,115.0,1.5,-105.0,41.0,-110.0,106.0,1.5,-110.0,41.0,-110.0,106.0,1.5,-110.0,41.0,-110.0,104.0,1.0,-102.0,41.0,-110.0,-115.0,1.0,-105.0,41.0,-110.0,100.0,1.0,-105.0,41.0,-110.0,100.0,1.0,-105.0,41.0,-110.0,100.0,1.5,-105.0,41.5,-105.0,-101.0,1.5,-112.0,41.5,-106.0,-125.0,1.0,-110.0,41.0,-110.0,-115.0,1.0,-105.0,41.0,-110.0
4143485,1523,102,2020,4,,,N.Y. Jets,28,,59.0,1590.0,51.0,7090.0,54.0,4110.0,135.0,2.0,-105.0,40.5,-110.0,-113.0,-1.0,-110.0,42.0,-115.0,-135.0,-1.5,-115.0,41.0,-110.0,-126.0,-1.5,-110.0,41.0,-110.0,-126.0,-1.5,-110.0,41.0,-110.0,-114.0,-1.0,-108.0,41.0,-101.0,-105.0,-1.0,-115.0,41.0,-110.0,-120.0,-1.0,-115.0,41.0,-110.0,-120.0,-1.0,-115.0,41.0,-110.0,-120.0,-1.5,-105.0,41.5,-105.0,-119.0,-1.5,-108.0,41.5,-114.0,105.0,-1.0,-110.0,41.0,-110.0,-105.0,-1.0,-115.0,41.0,-110.0
