game_id,team_id,season,week,team,date,time,score,outcome,rotation,opening_moneyline,opening_spread,opening_spread_odds,opening_total,opening_total_odds,moneyline_bet_pct,moneyline_dollar_pct,spread_bet_pct,spread_dollar_pct,total_bet_pct,total_dollar_pct,8_moneyline,8_spread,8_spread_odds,8_total,8_total_odds,9_moneyline,9_spread,9_spread_odds,9_total,9_total_odds,10_moneyline,10_spread,10_spread_odds,10_total,10_total_odds,16_moneyline,16_spread,16_spread_odds,16_total,16_total_odds,20_moneyline,20_spread,20_spread_odds,20_total,20_total_odds,28_moneyline,28_spread,28_spread_odds,28_total,28_total_odds,29_moneyline,29_spread,29_spread_odds,29_total,29_total_odds,36_moneyline,36_spread,36_spread_odds,36_total,36_total_odds,44_moneyline,44_spread,44_spread_odds,44_total,44_total_odds,54_moneyline,54_spread,54_spread_odds,54_total,54_total_odds,82_moneyline,82_spread,82_spread_odds,82_total,82_total_odds,84_moneyline,84_spread,84_spread_odds,84_total,84_total_odds
4143340,1519,2020,1,Pittsburgh,Mon 9/14,7:10 PM,26,FINAL,479,-245.0,-3.5,-110.0,47.0,-110.0,51.0,1400.0,64.0,7770.0,48.0,1120.0,-252.0,-6.0,-110.0,44.0,-110.0,-290.0,-6.5,-105.0,44.0,-110.0,-284.0,-6.0,-109.0,44.0,-110.0,-270.0,-6.0,-105.0,44.0,-117.0,-253.0,-6.0,-105.0,44.0,-106.0,-265.0,-6.0,100.0,44.0,-110.0,-265.0,-6.0,-115.0,44.0,-110.0,-260.0,-6.0,-110.0,44.0,-110.0,-270.0,-6.0,-105.0,44.0,-105.0,-267.0,-6.0,-109.0,44.0,-114.0,-270.0,-6.5,-115.0,44.0,-110.0,-265.0,-6.0,100.0,44.0,-110.0
4143340,1535,2020,1,N.Y. Giants,Mon 9/14,7:10 PM,16,FINAL,480,205.0,3.5,-110.0,47.0,-110.0,49.0,1330.0,36.0,4420.0,52.0,1220.0,212.0,6.0,-110.0,44.0,-110.0,240.0,6.5,-115.0,44.0,-110.0,232.0,6.0,-111.0,44.0,-110.0,222.0,6.0,-115.0,44.0,-103.0,221.0,6.0,-105.0,44.0,-105.0,225.0,6.0,-120.0,44.0,-110.0,225.0,6.0,-105.0,44.0,-110.0,220.0,6.0,-110.0,44.0,-110.0,220.0,6.0,-105.0,44.0,-105.0,217.0,6.0,-111.0,44.0,-106.0,230.0,6.5,-105.0,44.0,-110.0,225.0,6.0,-120.0,44.0,-110.0
4143338,1528,2020,1,Tennessee,Mon 9/14,10:20 PM,16,FINAL,481,-135.0,1.5,-110.0,42.0,-110.0,52.0,7290.0,56.0,35140.0,54.0,9460.0,-174.0,-3.0,-120.0,41.0,-112.0,-190.0,-3.0,-130.0,42.0,-105.0,-180.0,-3.0,-125.0,42.0,-110.0,-180.0,-3.0,-125.0,42.0,-110.0,-179.0,-3.5,-101.0,41.5,-113.0,-175.0,-3.0,-125.0,41.5,-110.0,-180.0,-3.0,-125.0,41.5,-110.0,-170.0,-3.0,-120.0,41.0,-110.0,-180.0,-3.0,-120.0,41.5,-105.0,-175.0,-3.0,-127.0,42.0,-111.0,-175.0,-3.5,-105.0,41.5,-110.0,-175.0,-3.0,-125.0,41.5,-110.0
4143338,1534,2020,1,Denver,Mon 9/14,10:20 PM,14,FINAL,482,115.0,-1.5,-110.0,42.0,-110.0,48.0,6850.0,44.0,27590.0,46.0,8130.0,154.0,3.0,100.0,41.0,-108.0,165.0,3.0,110.0,42.0,-115.0,155.0,3.0,105.0,42.0,-110.0,155.0,3.0,105.0,42.0,-110.0,160.0,3.5,-109.0,41.5,102.0,155.0,3.0,105.0,41.5,-110.0,160.0,3.0,105.0,41.5,-110.0,150.0,3.0,100.0,41.0,-110.0,155.0,3.0,110.0,41.5,-105.0,155.0,3.0,107.0,42.0,-109.0,155.0,3.5,-115.0,41.5,-110.0,155.0,3.0,105.0,41.5,-110.0
4143339,1542,2020,1,Green Bay,Sun 9/13,1:00 PM,43,FINAL,469,125.0,3.0,-110.0,46.5,-105.0,66.0,900.0,54.0,2280.0,50.0,670.0,103.0,1.5,-110.0,44.5,-109.0,-105.0,1.5,-115.0,44.5,-105.0,105.0,1.0,-105.0,44.5,-105.0,105.0,1.0,-105.0,44.5,-105.0,103.0,1.0,-103.0,45.0,-102.0,105.0,1.0,-110.0,44.5,-110.0,105.0,1.5,-110.0,44.5,-110.0,105.0,1.5,-110.0,44.5,-110.0,105.0,1.5,-105.0,44.5,-105.0,103.0,1.5,-111.0,44.5,-110.0,100.0,1.5,-115.0,44.5,-110.0,105.0,1.0,-110.0,44.5,-110.0
4143339,1541,2020,1,Minnesota,Sun 9/13,1:00 PM,34,FINAL,470,-145.0,-3.0,-110.0,46.5,-115.0,34.0,470.0,46.0,1950.0,50.0,670.0,-123.0,-1.5,-110.0,44.5,-111.0,-115.0,-1.5,-105.0,44.5,-115.0,-125.0,-1.0,-115.0,44.5,-115.0,-125.0,-1.0,-115.0,44.5,-115.0,-114.0,-1.0,-107.0,45.0,-110.0,-125.0,-1.0,-110.0,44.5,-110.0,-125.0,-1.5,-110.0,44.5,-110.0,-125.0,-1.5,-110.0,44.5,-110.0,-125.0,-1.5,-105.0,44.5,-105.0,-123.0,-1.5,-109.0,44.5,-110.0,-120.0,-1.5,-105.0,44.5,-110.0,-125.0,-1.0,-110.0,44.5,-110.0
4143342,1540,2020,1,Chicago,Sun 9/13,1:00 PM,27,FINAL,465,140.0,1.5,-110.0,44.0,-110.0,63.0,1070.0,49.0,2120.0,57.0,670.0,115.0,2.5,-113.0,42.5,-107.0,105.0,2.0,-110.0,42.5,-105.0,110.0,2.0,-110.0,42.0,-115.0,110.0,2.0,-110.0,42.0,-115.0,116.0,2.5,-108.0,42.5,-103.0,110.0,2.0,-105.0,42.5,-110.0,110.0,2.0,-110.0,42.5,-110.0,115.0,2.5,-110.0,42.5,-110.0,110.0,2.0,-105.0,42.0,-105.0,112.0,2.0,-110.0,42.5,-109.0,115.0,2.5,-110.0,42.5,-110.0,110.0,2.0,-105.0,42.5,-110.0
4143342,1539,2020,1,Detroit,Sun 9/13,1:00 PM,23,FINAL,466,-160.0,-1.5,-110.0,44.0,-110.0,37.0,640.0,51.0,2220.0,43.0,500.0,-135.0,-2.5,-107.0,42.5,-113.0,-125.0,-2.0,-110.0,42.5,-115.0,-130.0,-2.0,-110.0,42.0,-105.0,-130.0,-2.0,-110.0,42.0,-105.0,-128.0,-2.5,-102.0,42.5,-108.0,-130.0,-2.0,-115.0,42.5,-110.0,-130.0,-2.0,-110.0,42.5,-110.0,-135.0,-2.5,-110.0,42.5,-110.0,-130.0,-2.0,-105.0,42.0,-105.0,-132.0,-2.0,-110.0,42.5,-111.0,-135.0,-2.5,-110.0,42.5,-110.0,-130.0,-2.0,-115.0,42.5,-110.0
4143452,1527,2020,1,Indianapolis,Sun 9/13,1:00 PM,20,FINAL,467,-410.0,-7.0,-105.0,44.5,-110.0,49.0,480.0,57.0,2340.0,41.0,390.0,-305.0,-7.0,-109.0,44.0,-116.0,-320.0,-7.5,-105.0,44.0,-115.0,-310.0,-7.0,-105.0,44.0,-115.0,-310.0,-7.0,-105.0,44.0,-115.0,-309.0,-7.0,-108.0,44.0,-108.0,-320.0,-7.5,100.0,44.5,-110.0,-320.0,-7.0,-110.0,44.5,-110.0,-320.0,-7.0,-110.0,44.5,-110.0,-320.0,-7.0,-105.0,44.5,-105.0,-320.0,-7.0,-106.0,44.5,-108.0,-320.0,-8.0,-105.0,44.5,-110.0,-320.0,-7.5,100.0,44.5,-110.0
4143452,1529,2020,1,Jacksonville,Sun 9/13,1:00 PM,27,FINAL,468,330.0,7.0,-115.0,44.5,-110.0,51.0,490.0,43.0,1730.0,59.0,550.0,255.0,7.0,-111.0,44.0,-104.0,260.0,7.5,-115.0,44.0,-105.0,252.0,7.0,-115.0,44.0,-105.0,252.0,7.0,-115.0,44.0,-105.0,265.0,7.0,-102.0,44.0,-103.0,260.0,7.5,-120.0,44.5,-110.0,260.0,7.0,-110.0,44.5,-110.0,260.0,7.0,-110.0,44.5,-110.0,260.0,7.0,-105.0,44.5,-105.0,260.0,7.0,-114.0,44.5,-112.0,260.0,8.0,-115.0,44.5,-110.0,260.0,7.5,-120.0,44.5,-110.0
4143453,1533,2020,1,Las Vegas,Sun 9/13,1:00 PM,34,FINAL,459,-167.0,-1.5,-110.0,47.0,-110.0,46.0,380.0,58.0,2700.0,61.0,750.0,-146.0,-2.5,-120.0,48.0,-113.0,-150.0,-3.0,-105.0,48.0,-110.0,-150.0,-3.0,-105.0,48.0,-110.0,-150.0,-3.0,-105.0,48.0,-110.0,-149.0,-3.0,102.0,48.0,-110.0,-150.0,-3.0,-105.0,48.0,-110.0,-150.0,-3.0,-105.0,48.0,-110.0,-150.0,-3.0,-105.0,48.0,-110.0,-150.0,-3.0,100.0,48.0,-105.0,-150.0,-3.0,-103.0,48.0,-111.0,-155.0,-3.0,-105.0,48.0,-110.0,-150.0,-3.0,-105.0,48.0,-110.0
4143453,1545,2020,1,Carolina,Sun 9/13,1:00 PM,30,FINAL,460,150.0,1.5,-110.0,47.0,-110.0,54.0,440.0,42.0,1950.0,39.0,480.0,126.0,2.5,100.0,48.0,-107.0,130.0,3.0,-115.0,48.0,-110.0,130.0,3.0,-115.0,48.0,-110.0,130.0,3.0,-115.0,48.0,-110.0,134.0,3.0,-113.0,48.0,-101.0,130.0,3.0,-115.0,48.0,-110.0,130.0,3.0,-115.0,48.0,-110.0,130.0,3.0,-115.0,48.0,-110.0,130.0,3.0,-110.0,48.0,-105.0,130.0,3.0,-117.0,48.0,-109.0,135.0,3.0,-115.0,48.0,-110.0,130.0,3.0,-115.0,48.0,-110.0
4143455,1523,2020,1,N.Y. Jets,Sun 9/13,1:00 PM,17,FINAL,457,250.0,6.0,-115.0,40.0,-110.0,47.0,340.0,38.0,2270.0,42.0,380.0,245.0,6.5,-110.0,39.5,-115.0,255.0,7.0,-135.0,39.0,-110.0,245.0,6.0,-110.0,39.0,-110.0,245.0,6.0,-110.0,39.0,-110.0,242.0,6.5,-110.0,39.5,102.0,250.0,6.5,-105.0,39.0,-110.0,250.0,6.5,-110.0,39.5,-110.0,250.0,6.5,-110.0,39.5,-110.0,260.0,6.0,-105.0,38.5,-105.0,239.0,6.0,-108.0,39.0,-111.0,250.0,7.0,-110.0,39.0,-110.0,250.0,6.5,-105.0,39.0,-110.0
4143455,1526,2020,1,Buffalo,Sun 9/13,1:00 PM,27,FINAL,458,-300.0,-6.0,-105.0,40.0,-110.0,53.0,390.0,62.0,3760.0,58.0,520.0,-290.0,-6.5,-110.0,39.5,-105.0,-310.0,-7.0,115.0,39.0,-110.0,-300.0,-6.0,-110.0,39.0,-110.0,-300.0,-6.0,-110.0,39.0,-110.0,-279.0,-6.5,100.0,39.5,-114.0,-300.0,-6.5,-115.0,39.0,-110.0,-300.0,-6.5,-110.0,39.5,-110.0,-300.0,-6.5,-110.0,39.5,-110.0,-320.0,-6.0,-105.0,38.5,-105.0,-289.0,-6.0,-112.0,39.0,-109.0,-300.0,-7.0,-110.0,39.0,-110.0,-300.0,-6.5,-115.0,39.0,-110.0
4143456,1548,2020,1,Seattle,Sun 9/13,1:00 PM,38,FINAL,461,-130.0,-1.0,-115.0,49.0,-110.0,42.0,450.0,60.0,3090.0,56.0,540.0,-105.0,1.0,-112.0,49.0,-113.0,-105.0,1.0,-115.0,49.5,-110.0,-105.0,1.0,-115.0,49.5,-110.0,-105.0,1.0,-115.0,49.5,-110.0,102.0,1.0,-105.0,49.5,-103.0,-120.0,1.0,-105.0,49.5,-110.0,100.0,1.0,-105.0,49.5,-110.0,-110.0,0.0,-110.0,49.0,-110.0,100.0,1.0,-105.0,49.5,-105.0,103.0,1.0,-108.0,49.5,-112.0,250.0,0.0,-110.0,49.5,-110.0,-120.0,1.0,-105.0,49.5,-110.0
4143456,1546,2020,1,Atlanta,Sun 9/13,1:00 PM,25,FINAL,462,115.0,1.0,-105.0,49.0,-110.0,58.0,620.0,40.0,2090.0,44.0,430.0,-115.0,-1.0,-108.0,49.0,-107.0,-115.0,-1.0,-105.0,49.5,-110.0,-115.0,-1.0,-105.0,49.5,-110.0,-115.0,-1.0,-105.0,49.5,-110.0,-112.0,-1.0,-105.0,49.5,-108.0,100.0,-1.0,-115.0,49.5,-110.0,-120.0,-1.0,-115.0,49.5,-110.0,-110.0,0.0,-110.0,49.0,-110.0,-120.0,-1.0,-105.0,49.5,-105.0,-123.0,-1.0,-112.0,49.5,-108.0,-500.0,0.0,-110.0,49.5,-110.0,100.0,-1.0,-115.0,49.5,-110.0
4143457,1536,2020,1,Philadelphia,Sun 9/13,1:00 PM,17,FINAL,463,-260.0,-6.0,-115.0,44.0,-110.0,44.0,280.0,51.0,2520.0,47.0,420.0,-225.0,-5.5,-105.0,41.5,-113.0,-250.0,-6.0,100.0,41.5,-105.0,-240.0,-5.5,-107.0,41.0,-115.0,-240.0,-5.5,-107.0,41.0,-115.0,-227.0,-5.5,-106.0,41.5,-100.0,-240.0,-5.0,-110.0,41.5,-110.0,-240.0,-5.5,-110.0,41.5,-110.0,-240.0,-5.5,-110.0,42.0,-110.0,-230.0,-5.0,-105.0,41.5,-105.0,-233.0,-5.0,-109.0,41.5,-109.0,-240.0,-6.0,-105.0,41.5,-110.0,-240.0,-5.0,-110.0,41.5,-110.0
