game_id,team_id,season,week,team,date,time,score,outcome,rotation,opening_moneyline,opening_spread,opening_spread_odds,opening_total,opening_total_odds,moneyline_bet_pct,moneyline_dollar_pct,spread_bet_pct,spread_dollar_pct,total_bet_pct,total_dollar_pct,8_moneyline,8_spread,8_spread_odds,8_total,8_total_odds,9_moneyline,9_spread,9_spread_odds,9_total,9_total_odds,10_moneyline,10_spread,10_spread_odds,10_total,10_total_odds,16_moneyline,16_spread,16_spread_odds,16_total,16_total_odds,20_moneyline,20_spread,20_spread_odds,20_total,20_total_odds,28_moneyline,28_spread,28_spread_odds,28_total,28_total_odds,29_moneyline,29_spread,29_spread_odds,29_total,29_total_odds,36_moneyline,36_spread,36_spread_odds,36_total,36_total_odds,44_moneyline,44_spread,44_spread_odds,44_total,44_total_odds,54_moneyline,54_spread,54_spread_odds,54_total,54_total_odds,82_moneyline,82_spread,82_spread_odds,82_total,82_total_odds,84_moneyline,84_spread,84_spread_odds,84_total,84_total_odds
4307768,1521,2020,18,Baltimore,Sun 1/10,1:05 PM,20,FINAL,147,-190.0,-3.5,-115.0,54.5,-110.0,0.0,0.0,47.0,210.0,0.0,0.0,-190.0,-3.5,-107.0,53.5,-107.0,-180.0,-3.5,-105.0,53.5,-115.0,-238.0,-4.5,-111.0,52.0,103.0,-238.0,-4.5,-111.0,52.0,103.0,-182.0,-3.5,-103.0,53.0,-112.0,-182.0,-3.5,-105.0,53.5,-115.0,-400.0,-3.5,-130.0,39.5,-110.0,-185.0,-3.5,-110.0,53.5,-110.0,-185.0,-3.5,-108.0,53.5,-108.0,-175.0,-3.5,-104.0,53.5,-111.0,-185.0,-3.5,-110.0,54.0,-115.0,-182.0,-3.5,-105.0,53.5,-115.0
4307768,1528,2020,18,Tennessee,Sun 1/10,1:05 PM,13,FINAL,148,165.0,3.5,-105.0,54.5,-110.0,100.0,210.0,53.0,240.0,0.0,0.0,165.0,3.5,-113.0,53.5,-113.0,160.0,3.5,-115.0,53.5,-105.0,198.0,4.5,-107.0,52.0,-124.0,198.0,4.5,-107.0,52.0,-124.0,163.0,3.5,-107.0,53.0,100.0,162.0,3.5,-115.0,53.5,-105.0,315.0,3.5,110.0,39.5,-110.0,165.0,3.5,-110.0,53.5,-110.0,160.0,3.5,-108.0,53.5,-108.0,155.0,3.5,-116.0,53.5,-109.0,155.0,3.5,-110.0,54.0,-105.0,162.0,3.5,-115.0,53.5,-105.0
4307765,1540,2020,18,Chicago,Sun 1/10,4:40 PM,9,FINAL,149,345.0,9.5,-110.0,47.5,-110.0,0.0,0.0,50.0,10.0,0.0,0.0,465.0,11.0,-105.0,48.0,-110.0,400.0,11.0,-110.0,48.0,-115.0,431.0,11.0,-104.0,48.0,-109.0,431.0,11.0,-104.0,48.0,-109.0,443.0,11.0,102.0,48.0,-102.0,425.0,11.0,-110.0,48.0,-110.0,1800.0,18.5,-170.0,29.5,-110.0,475.0,11.0,-110.0,48.0,-110.0,475.0,11.0,-108.0,48.0,-108.0,451.0,11.0,-109.0,48.0,-107.0,425.0,11.0,-105.0,48.5,-110.0,425.0,11.0,-110.0,48.0,-110.0
4307765,1543,2020,18,New Orleans,Sun 1/10,4:40 PM,21,FINAL,150,-425.0,-9.5,-110.0,47.5,-110.0,0.0,0.0,50.0,10.0,0.0,0.0,-605.0,-11.0,-115.0,48.0,-110.0,-600.0,-11.0,-110.0,48.0,-105.0,-575.0,-11.0,-116.0,48.0,-111.0,-575.0,-11.0,-116.0,48.0,-111.0,-558.0,-11.0,-113.0,48.0,-109.0,-575.0,-11.0,-110.0,48.0,-110.0,-10000.0,-18.5,150.0,29.5,-110.0,-650.0,-11.0,-110.0,48.0,-110.0,-625.0,-11.0,-108.0,48.0,-108.0,-576.0,-11.0,-111.0,48.0,-113.0,-600.0,-11.0,-115.0,48.5,-110.0,-575.0,-11.0,-110.0,48.0,-110.0
4307766,1520,2020,18,Cleveland,Sun 1/10,8:15 PM,48,FINAL,151,165.0,3.5,-104.0,47.0,-110.0,100.0,50.0,38.0,50.0,0.0,0.0,194.0,5.0,-110.0,47.0,-109.0,185.0,6.0,-125.0,47.5,-105.0,197.0,5.5,-111.0,47.0,-108.0,197.0,5.5,-111.0,47.0,-108.0,210.0,5.0,-100.0,47.5,-101.0,206.0,6.0,-125.0,47.5,-105.0,-1000.0,-14.5,-105.0,79.5,-110.0,200.0,5.0,-110.0,47.5,-110.0,205.0,5.0,-108.0,47.0,-108.0,196.0,5.5,-111.0,47.0,-111.0,210.0,6.5,-115.0,47.5,-110.0,209.0,6.0,-125.0,47.5,-105.0
4307766,1519,2020,18,Pittsburgh,Sun 1/10,8:15 PM,37,FINAL,152,-190.0,-3.5,-116.0,47.0,-110.0,0.0,0.0,62.0,80.0,0.0,0.0,-224.0,-5.0,-110.0,47.0,-111.0,-225.0,-6.0,105.0,47.5,-115.0,-238.0,-5.5,-109.0,47.0,-112.0,-238.0,-5.5,-109.0,47.0,-112.0,-239.0,-5.0,-110.0,47.5,-110.0,-246.0,-6.0,105.0,47.5,-115.0,450.0,14.5,-125.0,79.5,-110.0,-240.0,-5.0,-110.0,47.5,-110.0,-245.0,-5.0,-108.0,47.0,-108.0,-231.0,-5.5,-109.0,47.0,-109.0,-260.0,-6.5,-105.0,47.5,-110.0,-249.0,-6.0,105.0,47.5,-115.0
4307764,1527,2020,18,Indianapolis,Sat 1/9,1:05 PM,24,FINAL,141,240.0,6.5,-107.0,52.5,-110.0,0.0,0.0,0.0,0.0,100.0,20.0,265.0,6.5,-108.0,50.5,-110.0,265.0,7.0,-125.0,50.5,-110.0,234.0,7.0,-120.0,48.5,-115.0,234.0,7.0,-120.0,48.5,-115.0,277.0,7.0,-118.0,50.5,-105.0,267.0,7.0,-125.0,50.5,-115.0,210.0,8.5,-110.0,50.5,125.0,275.0,7.0,-115.0,50.5,-110.0,270.0,6.5,-108.0,50.5,-108.0,248.0,6.5,-106.0,50.5,-110.0,275.0,7.0,-115.0,51.0,-110.0,267.0,7.0,-125.0,50.5,-115.0
4307764,1526,2020,18,Buffalo,Sat 1/9,1:05 PM,27,FINAL,142,-285.0,-6.5,-113.0,52.5,-110.0,100.0,20.0,0.0,0.0,0.0,0.0,-315.0,-6.5,-112.0,50.5,-110.0,-330.0,-7.0,105.0,50.5,-110.0,-318.0,-7.0,-109.0,48.5,-115.0,-318.0,-7.0,-109.0,48.5,-115.0,-325.0,-7.0,107.0,50.5,-106.0,-327.0,-7.0,105.0,50.5,-105.0,-250.0,-8.5,-110.0,50.5,-145.0,-335.0,-7.0,-105.0,50.5,-110.0,-340.0,-6.5,-108.0,50.5,-108.0,-308.0,-6.5,-114.0,50.5,-110.0,-345.0,-7.0,-105.0,51.0,-110.0,-327.0,-7.0,105.0,50.5,-105.0
4307767,1550,2020,18,L.A. Rams,Sat 1/9,4:40 PM,30,FINAL,143,180.0,4.5,-110.0,42.5,-110.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,3.0,107.0,41.5,-113.0,160.0,3.5,-115.0,42.0,-110.0,133.0,3.0,-105.0,40.0,-115.0,133.0,3.0,-105.0,40.0,-115.0,154.0,3.0,102.0,42.0,-111.0,160.0,3.0,-105.0,42.0,-110.0,-700.0,-3.0,-110.0,44.5,-110.0,155.0,3.0,100.0,42.0,-110.0,155.0,3.0,102.0,42.0,-108.0,153.0,3.0,-107.0,41.5,-110.0,150.0,4.0,-115.0,42.0,-110.0,160.0,3.0,-105.0,42.0,-110.0
4307767,1548,2020,18,Seattle,Sat 1/9,4:40 PM,20,FINAL,144,-210.0,-4.5,-110.0,42.5,-110.0,0.0,0.0,0.0,0.0,0.0,0.0,-180.0,-3.0,-127.0,41.5,-107.0,-180.0,-3.5,-105.0,42.0,-110.0,-171.0,-3.0,-125.0,40.0,-115.0,-171.0,-3.0,-125.0,40.0,-115.0,-172.0,-3.0,-113.0,42.0,-101.0,-190.0,-3.0,-115.0,42.0,-110.0,500.0,3.0,-110.0,44.5,-110.0,-175.0,-3.0,-120.0,42.0,-110.0,-175.0,-3.0,-118.0,42.0,-108.0,-173.0,-3.0,-113.0,41.5,-110.0,-180.0,-4.0,-105.0,42.0,-110.0,-190.0,-3.0,-115.0,42.0,-110.0
4307769,1544,2020,18,Tampa Bay,Sat 1/9,8:15 PM,31,FINAL,145,-365.0,-7.5,-115.0,47.0,-105.0,0.0,0.0,90.0,90.0,0.0,0.0,-500.0,-10.5,-101.0,45.0,-110.0,-500.0,-10.0,-115.0,45.0,-105.0,-425.0,-10.0,-102.0,44.5,-105.0,-787.0,-13.5,-108.0,46.5,-116.0,-456.0,-10.0,-101.0,45.0,-107.0,-470.0,-10.0,-105.0,45.0,-110.0,-1000.0,-11.5,-225.0,51.5,140.0,-500.0,-10.0,-110.0,45.0,-110.0,-535.0,-10.0,-108.0,45.0,-108.0,-470.0,-10.0,-107.0,45.0,-109.0,-495.0,-10.0,-115.0,44.5,-110.0,-470.0,-10.0,-110.0,45.0,-110.0
4307769,1537,2020,18,Washington,Sat 1/9,8:15 PM,23,FINAL,146,295.0,7.5,-105.0,47.0,-115.0,0.0,0.0,10.0,10.0,0.0,0.0,395.0,10.5,-119.0,45.0,-110.0,350.0,10.0,-105.0,45.0,-115.0,334.0,10.0,-118.0,44.5,-115.0,479.0,13.5,-122.0,46.5,-113.0,373.0,10.0,-109.0,45.0,-104.0,370.0,10.0,-115.0,45.0,-110.0,650.0,11.5,185.0,51.5,-160.0,400.0,10.0,-110.0,45.0,-110.0,410.0,10.0,-108.0,45.0,-108.0,370.0,10.0,-113.0,45.0,-111.0,370.0,10.0,-105.0,44.5,-110.0,370.0,10.0,-110.0,45.0,-110.0
