eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,adj_123,adj_127,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,ap_123,ap_127,perc,opening_adj,opening_ap
4733455,287,2024,6,Mon 10/14,8:15 PM,Buffalo,23,FINAL,1526,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.5,-1.0,-1.0,-1.5,-110.0,-110.0,-105.0,-105.0,-107.0,-103.0,-110.0,-110.0,-108.0,-111.0,-110.0,-103.0,-110.0,-117.0,38.7,-1.5,-110
4733455,288,2024,6,,,N.Y. Jets,20,,1523,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.5,-110.0,-110.0,-115.0,-115.0,-103.0,-117.0,-110.0,-110.0,-108.0,-109.0,-110.0,-117.0,-110.0,-103.0,61.3,1.5,-110
4733199,263,2024,6,Sun 10/13,9:30 AM,Jacksonville,16,FINAL,1529,-1.0,-2.0,-1.5,-1.5,-1.0,-1.0,-1.5,-1.5,-1.5,-1.5,-1.5,-1.0,-1.5,-1.5,-119.0,-105.0,-111.0,-110.0,-113.0,-111.0,-115.0,-110.0,-108.0,-110.0,-110.0,-111.0,-110.0,-115.0,48.0,1.5,-110
4733199,264,2024,6,,,Chicago,35,,1540,1.0,2.0,1.5,1.5,1.0,1.0,1.5,1.5,1.5,1.5,1.5,1.0,1.5,1.5,-101.0,-115.0,-109.0,-110.0,103.0,-109.0,-105.0,-110.0,-108.0,-110.0,-110.0,-109.0,-110.0,-105.0,52.0,-1.5,-110
4733408,271,2024,6,Sun 10/13,1:00 PM,Tampa Bay,51,FINAL,1544,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-105.0,-105.0,-109.0,-109.0,103.0,100.0,-110.0,-105.0,-108.0,-110.0,-105.0,100.0,-105.0,-105.0,39.01,3.0,-125
4733408,272,2024,6,,,New Orleans,27,,1543,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,-115.0,-115.0,-111.0,-111.0,-113.0,-120.0,-110.0,-115.0,-108.0,-110.0,-115.0,-120.0,-115.0,-115.0,60.99,-3.0,105
4733409,267,2024,6,Sun 10/13,1:00 PM,Arizona,13,FINAL,1549,5.5,5.5,6.0,6.0,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,-105.0,-110.0,-115.0,-115.0,-104.0,-116.0,-110.0,-110.0,-108.0,-110.0,-110.0,-116.0,-105.0,-108.0,54.43,5.5,-110
4733409,268,2024,6,,,Green Bay,34,,1542,-5.5,-5.5,-6.0,-6.0,-5.5,-5.5,-5.5,-5.5,-5.5,-5.5,-5.5,-5.5,-5.5,-5.5,-115.0,-110.0,-105.0,-105.0,-106.0,-104.0,-110.0,-110.0,-108.0,-110.0,-110.0,-104.0,-115.0,-112.0,45.57,-5.5,-110
4733410,275,2024,6,Sun 10/13,1:00 PM,Indianapolis,20,FINAL,1527,2.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.0,-105.0,-110.0,-110.0,-110.0,-106.0,-103.0,-110.0,-110.0,-108.0,-110.0,105.0,-103.0,-110.0,-105.0,39.97,-1.0,-110
4733410,276,2024,6,,,Tennessee,17,,1528,-2.0,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.0,-115.0,-110.0,-110.0,-110.0,-104.0,-117.0,-110.0,-110.0,-108.0,-110.0,-125.0,-117.0,-110.0,-115.0,60.03,1.0,-110
4733411,273,2024,6,Sun 10/13,1:00 PM,Cleveland,16,FINAL,1520,9.0,7.5,9.0,9.0,9.5,9.0,9.0,8.0,8.0,8.0,8.5,7.5,8.5,9.5,-118.0,100.0,-118.0,-118.0,-123.0,-126.0,-115.0,-110.0,-108.0,-110.0,-110.0,-114.0,-110.0,-123.0,67.74,6.0,-112
4733411,274,2024,6,,,Philadelphia,20,,1536,-9.0,-7.5,-9.0,-9.0,-9.5,-9.0,-9.0,-8.0,-8.0,-8.0,-8.5,-7.5,-8.5,-9.5,-102.0,-120.0,-102.0,-102.0,111.0,106.0,-105.0,-110.0,-108.0,-110.0,-110.0,-106.0,-110.0,103.0,32.26,-6.0,-108
4733412,269,2024,6,Sun 10/13,1:00 PM,Houston,41,FINAL,1530,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-7.0,-6.5,-6.5,-6.5,-110.0,-105.0,-112.0,-112.0,-105.0,-104.0,-115.0,-110.0,-108.0,-114.0,-100.0,-104.0,-110.0,-110.0,26.77,-6.5,-110
4733412,270,2024,6,,,New England,21,,1525,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,7.0,6.5,6.5,6.5,-110.0,-115.0,-108.0,-108.0,-105.0,-116.0,-105.0,-110.0,-108.0,-106.0,-120.0,-116.0,-110.0,-110.0,73.23,6.5,-110
4733413,265,2024,6,Sun 10/13,1:00 PM,Washington,23,FINAL,1537,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,-114.0,-120.0,-111.0,-111.0,-109.0,-117.0,-105.0,-110.0,-108.0,-110.0,-120.0,-117.0,-110.0,-107.0,50.32,7.0,-110
4733413,266,2024,6,,,Baltimore,30,,1521,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-106.0,100.0,-109.0,-109.0,-102.0,-103.0,-115.0,-110.0,-108.0,-110.0,-100.0,-103.0,-110.0,-113.0,49.68,-7.0,-110
4733414,277,2024,6,Sun 10/13,4:05 PM,L.A. Chargers,23,FINAL,75380,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-105.0,-105.0,-111.0,-109.0,100.0,102.0,-105.0,-105.0,102.0,-102.0,-105.0,102.0,-110.0,102.0,57.93,-2.5,-110
4733414,278,2024,6,,,Denver,16,,1534,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-115.0,-115.0,-109.0,-111.0,-111.0,-122.0,-115.0,-115.0,-118.0,-118.0,-115.0,-122.0,-110.0,-122.0,42.07,2.5,-110
4733415,279,2024,6,Sun 10/13,4:05 PM,Pittsburgh,32,FINAL,1519,-3.5,-3.5,-3.5,-3.5,-3.5,-3.0,-3.5,-3.5,-3.0,-3.5,-3.0,-3.5,-3.5,-3.0,-110.0,-110.0,-110.0,-110.0,-105.0,-120.0,-110.0,-110.0,-118.0,-105.0,-120.0,-104.0,-110.0,-118.0,22.61,-2.5,-120
4733415,280,2024,6,,,Las Vegas,13,,1533,3.5,3.5,3.5,3.5,3.5,3.0,3.5,3.5,3.0,3.5,3.0,3.5,3.5,3.0,-110.0,-110.0,-110.0,-110.0,-105.0,100.0,-110.0,-110.0,102.0,-115.0,-100.0,-116.0,-110.0,-102.0,77.39,2.5,100
4733416,281,2024,6,Sun 10/13,4:25 PM,Atlanta,38,FINAL,1546,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-105.0,-110.0,-109.0,-109.0,-101.0,103.0,-105.0,-110.0,-108.0,-109.0,-110.0,103.0,-105.0,-111.0,24.63,-3.5,100
4733416,282,2024,6,,,Carolina,20,,1545,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,-115.0,-110.0,-111.0,-111.0,-110.0,-123.0,-115.0,-110.0,-108.0,-111.0,-110.0,-123.0,-115.0,-109.0,75.37,3.5,-120
4733453,283,2024,6,Sun 10/13,4:25 PM,Detroit,47,FINAL,1539,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-107.0,-115.0,-109.0,-110.0,-109.0,-104.0,-115.0,-110.0,-108.0,-102.0,-100.0,-104.0,-110.0,100.0,45.01,-3.0,-105
4733453,284,2024,6,,,Dallas,9,,1538,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,-113.0,-105.0,-111.0,-110.0,-101.0,-116.0,-105.0,-110.0,-108.0,-118.0,-120.0,-116.0,-110.0,-120.0,54.99,3.0,-115
4733454,285,2024,6,Sun 10/13,8:20 PM,Cincinnati,17,FINAL,1522,-4.0,-4.0,-3.5,-3.5,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-3.5,-4.0,-4.0,-4.5,-114.0,-120.0,-111.0,-110.0,-104.0,-113.0,-115.0,-115.0,-113.0,-110.0,-105.0,-113.0,-115.0,-125.0,25.35,-5.0,-110
4733454,286,2024,6,,,N.Y. Giants,7,,1535,4.0,4.0,3.5,3.5,4.0,4.0,4.0,4.0,4.0,4.0,3.5,4.0,4.0,4.5,-106.0,100.0,-109.0,-110.0,-106.0,-107.0,-105.0,-105.0,-103.0,-110.0,-115.0,-107.0,-105.0,105.0,74.65,5.0,-110
4733407,105,2024,6,Thu 10/10,8:15 PM,San Francisco,36,FINAL,1547,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-110.0,-110.0,-111.0,-109.0,-102.0,-102.0,-110.0,-110.0,-108.0,-113.0,-115.0,-102.0,-113.0,-120.0,31.64,-3.5,-110
4733407,106,2024,6,,,Seattle,24,,1548,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,-110.0,-110.0,-109.0,-111.0,-109.0,-118.0,-110.0,-110.0,-108.0,-107.0,-105.0,-118.0,-107.0,100.0,68.36,3.5,-110
