eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,adj_123,adj_127,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,ap_123,ap_127,perc,opening_adj,opening_ap
4733374,461,2024,15,Sun 12/15,1:00 PM,Cincinnati,37,FINAL,1522,-6.0,-6.0,-5.5,-5.5,-6.0,-6.0,-6.0,-6.0,-6.0,-5.5,-5.5,-6.0,-6.0,-6.0,-107.0,-110.0,-115.0,-113.0,-101.0,-110.0,-110.0,-118.0,-108.0,-114.0,-115.0,-110.0,-110.0,-110.0,15.56,-3.5,-110
4733374,462,2024,15,,,Tennessee,27,,1528,6.0,6.0,5.5,5.5,6.0,6.0,6.0,6.0,6.0,5.5,5.5,6.0,6.0,6.0,-113.0,-110.0,-105.0,-107.0,-109.0,-110.0,-110.0,-118.0,-108.0,-106.0,-105.0,-110.0,-110.0,-110.0,84.44,3.5,-110
4733375,457,2024,15,Sun 12/15,1:00 PM,Miami,12,FINAL,1524,3.0,3.0,2.5,2.5,2.5,3.0,2.5,2.5,2.5,3.0,2.5,3.0,2.5,3.0,-116.0,-125.0,100.0,100.0,108.0,-115.0,100.0,100.0,107.0,-109.0,100.0,-115.0,-102.0,-115.0,43.21,2.0,-110
4733375,458,2024,15,,,Houston,20,,1530,-3.0,-3.0,-2.5,-2.5,-2.5,-3.0,-2.5,-2.5,-2.5,-3.0,-2.5,-3.0,-2.5,-3.0,-104.0,105.0,-119.0,-119.0,-119.0,-105.0,-120.0,-138.0,-123.0,-111.0,-120.0,-105.0,-118.0,-105.0,56.79,-2.0,-110
4733376,465,2024,15,Sun 12/15,1:00 PM,Kansas City,21,FINAL,1531,-4.0,-4.0,-4.5,-4.5,-4.5,-4.0,-4.0,-4.0,-4.0,-4.0,-4.5,-4.0,-4.0,-4.0,-110.0,-115.0,-109.0,-109.0,101.0,-115.0,-115.0,-118.0,-108.0,-107.0,-110.0,-115.0,-110.0,-110.0,28.31,-6.0,-110
4733376,466,2024,15,,,Cleveland,7,,1520,4.0,4.0,4.5,4.5,4.5,4.0,4.0,4.0,4.0,4.0,4.5,4.0,4.0,4.0,-110.0,-105.0,-111.0,-111.0,-111.0,-105.0,-105.0,-118.0,-108.0,-113.0,-110.0,-105.0,-110.0,-110.0,71.69,6.0,-110
4733377,467,2024,15,Sun 12/15,1:00 PM,Dallas,30,FINAL,1538,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,-101.0,100.0,-110.0,-110.0,104.0,-110.0,100.0,-110.0,-108.0,-105.0,100.0,-110.0,-105.0,-105.0,37.82,-1.0,-110
4733377,468,2024,15,,,Carolina,14,,1545,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-119.0,-120.0,-110.0,-111.0,-115.0,-110.0,-120.0,-125.0,-108.0,-115.0,-120.0,-110.0,-115.0,-115.0,62.18,1.0,-110
4733378,477,2024,15,Sun 12/15,4:25 PM,New England,17,FINAL,1525,6.0,6.5,6.0,6.0,6.0,6.5,6.0,6.0,6.0,6.0,6.0,6.5,6.0,6.0,-110.0,-115.0,-111.0,-111.0,107.0,-110.0,-110.0,-118.0,-108.0,-110.0,-105.0,-110.0,-110.0,-104.0,81.42,7.0,-110
4733378,478,2024,15,,,Arizona,30,,1549,-6.0,-6.5,-6.0,-6.0,-6.0,-6.5,-6.0,-6.0,-6.0,-6.0,-6.0,-6.5,-6.0,-6.0,-110.0,-105.0,-109.0,-109.0,-118.0,-110.0,-110.0,-118.0,-108.0,-110.0,-115.0,-110.0,-110.0,-116.0,18.58,-7.0,-110
4733379,475,2024,15,Sun 12/15,4:25 PM,Tampa Bay,40,FINAL,1544,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-110.0,-105.0,-110.0,-110.0,-100.0,100.0,-105.0,-110.0,-108.0,-110.0,-110.0,100.0,-110.0,-105.0,54.81,3.5,-110
4733379,476,2024,15,,,L.A. Chargers,17,,75380,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-110.0,-115.0,-110.0,-110.0,-110.0,-120.0,-115.0,-125.0,-108.0,-110.0,-110.0,-120.0,-110.0,-115.0,45.19,-3.5,-110
4733380,471,2024,15,Sun 12/15,4:25 PM,Buffalo,48,FINAL,1526,2.0,2.5,2.0,2.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.0,2.5,-105.0,-110.0,-105.0,-105.0,-107.0,-110.0,-110.0,-118.0,-108.0,-110.0,-120.0,-110.0,-105.0,100.0,55.26,2.0,-110
4733380,472,2024,15,,,Detroit,42,,1539,-2.0,-2.5,-2.0,-2.0,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.0,-2.5,-115.0,-110.0,-115.0,-115.0,-103.0,-110.0,-110.0,-118.0,-108.0,-110.0,100.0,-110.0,-115.0,-120.0,44.74,-2.0,-110
4733381,473,2024,15,Sun 12/15,4:25 PM,Indianapolis,13,FINAL,1527,4.5,4.0,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,-105.0,100.0,-105.0,-105.0,-110.0,-103.0,-105.0,-118.0,-108.0,-110.0,-110.0,-103.0,-105.0,-110.0,75.3,5.0,-110
4733381,474,2024,15,,,Denver,31,,1534,-4.5,-4.0,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,-115.0,-120.0,-115.0,-115.0,-100.0,-117.0,-115.0,-118.0,-108.0,-110.0,-110.0,-117.0,-115.0,-110.0,24.7,-5.0,-110
4733382,469,2024,15,Sun 12/15,4:25 PM,Pittsburgh,13,FINAL,1519,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,-110.0,-110.0,-105.0,-105.0,-101.0,-107.0,-110.0,-118.0,-108.0,-110.0,-110.0,-107.0,-110.0,-120.0,34.52,5.0,-110
4733382,470,2024,15,,,Philadelphia,27,,1536,-5.5,-5.5,-5.5,-5.5,-5.5,-5.5,-5.5,-5.5,-5.5,-5.5,-5.5,-5.5,-5.5,-5.5,-110.0,-110.0,-115.0,-115.0,-109.0,-113.0,-110.0,-118.0,-108.0,-110.0,-110.0,-113.0,-110.0,100.0,65.48,-5.0,-110
4733383,479,2024,15,Sun 12/15,8:20 PM,Green Bay,30,FINAL,1542,-2.5,-3.0,-2.5,-2.5,-2.5,-3.0,-3.0,-3.0,-3.0,-3.0,-2.5,-3.0,-2.5,-2.5,-120.0,-105.0,-120.0,-120.0,-126.0,101.0,-105.0,-110.0,-103.0,-103.0,-120.0,101.0,-125.0,-120.0,45.11,-2.5,-125
4733383,480,2024,15,,,Seattle,13,,1548,2.5,3.0,2.5,2.5,2.5,3.0,3.0,3.0,3.0,3.0,2.5,3.0,2.5,2.5,100.0,-115.0,-101.0,-101.0,114.0,-121.0,-115.0,-125.0,-113.0,-117.0,100.0,-121.0,105.0,100.0,54.89,2.5,105
4733370,451,2024,15,Thu 12/12,8:15 PM,L.A. Rams,12,FINAL,1550,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.5,3.0,3.0,3.0,-120.0,-115.0,-115.0,-115.0,-111.0,-117.0,-115.0,-125.0,-108.0,-114.0,100.0,-117.0,-115.0,-120.0,40.67,3.0,-110
4733370,452,2024,15,,,San Francisco,6,,1547,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-2.5,-3.0,-3.0,-3.0,100.0,-105.0,-105.0,-105.0,100.0,-103.0,-105.0,-110.0,-108.0,-106.0,-120.0,-103.0,-105.0,100.0,59.33,-3.0,-110
