eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,adj_123,adj_127,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,ap_123,ap_127,perc,opening_adj,opening_ap
4733332,263,2024,10,Sun 11/10,1:00 PM,Buffalo,30,FINAL,1526,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,-4.0,-4.0,-4.5,-4.5,-110.0,-105.0,-110.0,-107.0,-105.0,-105.0,-110.0,-118.0,-108.0,-110.0,-110.0,-115.0,-110.0,-110.0,52.21,-4.0,-110
4733332,264,2024,10,,,Indianapolis,20,,1527,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.0,4.0,4.5,4.5,-110.0,-115.0,-110.0,-113.0,-105.0,-115.0,-110.0,-118.0,-108.0,-110.0,-110.0,-105.0,-110.0,-110.0,47.79,4.0,-110
4733333,267,2024,10,Sun 11/10,1:00 PM,Pittsburgh,28,FINAL,1519,1.5,1.5,1.0,1.0,2.5,1.0,1.5,2.0,2.0,2.0,2.0,2.0,2.0,2.5,-110.0,-110.0,-111.0,-111.0,-118.0,-110.0,-105.0,-118.0,-108.0,-111.0,-110.0,-115.0,-115.0,-130.0,35.93,1.5,-110
4733333,268,2024,10,,,Washington,27,,1537,-1.5,-1.5,-1.0,-1.0,-2.5,-1.0,-1.5,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.5,-110.0,-110.0,-109.0,-109.0,107.0,-110.0,-115.0,-118.0,-108.0,-109.0,-110.0,-105.0,-105.0,110.0,64.07,-1.5,-110
4733334,265,2024,10,Sun 11/10,1:00 PM,Minnesota,12,FINAL,1541,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-110.0,-110.0,-105.0,-105.0,-102.0,-102.0,-110.0,-118.0,-108.0,-104.0,-120.0,103.0,-110.0,-120.0,28.48,-4.0,-110
4733334,266,2024,10,,,Jacksonville,7,,1529,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,-110.0,-110.0,-115.0,-115.0,-108.0,-118.0,-110.0,-118.0,-108.0,-116.0,-100.0,-123.0,-110.0,100.0,71.52,4.0,-110
4733335,275,2024,10,Sun 11/10,1:00 PM,New England,19,FINAL,1525,6.0,6.5,6.5,6.5,6.0,6.5,6.0,6.0,6.0,6.0,6.5,6.5,6.5,6.0,-110.0,-115.0,-114.0,-114.0,104.0,-108.0,-105.0,-118.0,-108.0,-110.0,-110.0,-113.0,-115.0,-110.0,58.68,7.0,-110
4733335,276,2024,10,,,Chicago,3,,1540,-6.0,-6.5,-6.5,-6.5,-6.0,-6.5,-6.0,-6.0,-6.0,-6.0,-6.5,-6.5,-6.5,-6.0,-110.0,-105.0,-106.0,-106.0,-115.0,-112.0,-115.0,-118.0,-108.0,-110.0,-110.0,-107.0,-105.0,-110.0,41.32,-7.0,-110
4733336,277,2024,10,Sun 11/10,4:05 PM,Tennessee,17,FINAL,1528,8.5,8.5,8.0,8.0,8.0,9.0,8.5,8.5,8.5,8.5,8.0,9.0,8.0,8.0,-111.0,-110.0,-110.0,-110.0,101.0,-105.0,-105.0,-118.0,-108.0,-110.0,-105.0,-109.0,-115.0,-110.0,82.79,7.0,-115
4733336,278,2024,10,,,L.A. Chargers,27,,75380,-8.5,-8.5,-8.0,-8.0,-8.0,-9.0,-8.5,-8.5,-8.5,-8.5,-8.0,-9.0,-8.0,-8.0,-109.0,-110.0,-110.0,-110.0,-111.0,-115.0,-115.0,-118.0,-108.0,-110.0,-115.0,-111.0,-105.0,-110.0,17.21,-7.0,-105
4733337,279,2024,10,Sun 11/10,4:25 PM,Philadelphia,34,FINAL,1536,-7.5,-7.0,-7.0,-7.0,-7.0,-7.0,-7.5,-7.0,-7.0,-7.0,-7.5,-7.0,-7.5,-7.5,105.0,-105.0,-114.0,-114.0,-101.0,-108.0,100.0,-118.0,-108.0,-110.0,-105.0,-113.0,100.0,-111.0,32.58,-3.0,-104
4733337,280,2024,10,,,Dallas,6,,1538,7.5,7.0,7.0,7.0,7.0,7.0,7.5,7.0,7.0,7.0,7.5,7.0,7.5,7.5,-125.0,-115.0,-106.0,-106.0,-109.0,-112.0,-120.0,-118.0,-108.0,-110.0,-115.0,-107.0,-120.0,-109.0,67.42,3.0,-116
4733338,281,2024,10,Sun 11/10,4:25 PM,N.Y. Jets,6,FINAL,1523,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-1.5,-1.5,-1.5,-1.5,-114.0,-110.0,-109.0,-109.0,-105.0,-113.0,-115.0,-118.0,-108.0,-110.0,-110.0,-109.0,-115.0,-110.0,52.27,0.0,-110
4733338,282,2024,10,,,Arizona,31,,1549,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5,1.5,1.5,1.5,-106.0,-110.0,-111.0,-111.0,-105.0,-107.0,-105.0,-118.0,-108.0,-110.0,-110.0,-111.0,-105.0,-110.0,47.73,0.0,-110
4733339,283,2024,10,Sun 11/10,8:20 PM,Detroit,26,FINAL,1539,-4.0,-3.5,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-3.5,-3.5,-3.5,-4.0,-110.0,-120.0,-107.0,-108.0,-100.0,-110.0,-115.0,-118.0,-103.0,-110.0,-110.0,-110.0,-115.0,-107.0,23.1,-3.0,100
4733339,284,2024,10,,,Houston,23,,1530,4.0,3.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.5,3.5,3.5,4.0,-110.0,100.0,-113.0,-112.0,-110.0,-110.0,-105.0,-118.0,-113.0,-110.0,-110.0,-110.0,-105.0,-113.0,76.9,3.0,-120
4733328,109,2024,10,Thu 11/7,8:15 PM,Cincinnati,34,FINAL,1522,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.5,-110.0,-105.0,-105.0,-105.0,-102.0,-110.0,-105.0,-118.0,-108.0,-110.0,-110.0,-115.0,-102.0,-120.0,55.05,6.0,-110
4733328,110,2024,10,,,Baltimore,35,,1521,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.5,-110.0,-115.0,-115.0,-115.0,-108.0,-110.0,-115.0,-118.0,-108.0,-110.0,-110.0,-105.0,-118.0,100.0,44.95,-6.0,-110
