eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,adj_123,adj_127,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,ap_123,ap_127,perc,opening_adj,opening_ap
4733153,481,2024,1,Mon 9/9,8:15 PM,N.Y. Jets,19,FINAL,1523,3.5,3.5,3.5,3.5,3.5,4.0,3.5,3.5,3.5,3.5,4.0,4.0,3.5,3.5,-110.0,-105.0,-105.0,-105.0,-102.0,-108.0,-110.0,-110.0,-108.0,-110.0,-110.0,-108.0,-110.0,-110.0,52.23,6.0,-110
4733153,482,2024,1,,,San Francisco,32,,1547,-3.5,-3.5,-3.5,-3.5,-3.5,-4.0,-3.5,-3.5,-3.5,-3.5,-4.0,-4.0,-3.5,-3.5,-110.0,-115.0,-115.0,-115.0,-108.0,-112.0,-110.0,-110.0,-108.0,-110.0,-110.0,-112.0,-110.0,-110.0,47.77,-6.0,-110
4733219,461,2024,1,Sun 9/8,1:00 PM,Carolina,10,FINAL,1545,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,-107.0,-115.0,-115.0,-111.0,-104.0,-119.0,-105.0,-110.0,-108.0,-114.0,-110.0,-119.0,-115.0,-115.0,66.47,5.0,-110
4733219,462,2024,1,,,New Orleans,47,,1543,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-113.0,-105.0,-105.0,-109.0,-106.0,-101.0,-115.0,-110.0,-108.0,-106.0,-110.0,-101.0,-105.0,-105.0,33.53,-5.0,-110
4733220,465,2024,1,Sun 9/8,1:00 PM,Tennessee,17,FINAL,1528,4.0,4.0,4.0,4.0,4.0,4.5,4.0,4.0,4.0,4.0,4.0,4.5,4.0,4.0,-108.0,-105.0,-105.0,-105.0,104.0,-104.0,-105.0,-110.0,-103.0,-103.0,-110.0,-104.0,-110.0,-110.0,55.51,4.5,-110
4733220,466,2024,1,,,Chicago,24,,1540,-4.0,-4.0,-4.0,-4.0,-4.0,-4.5,-4.0,-4.0,-4.0,-4.0,-4.0,-4.5,-4.0,-4.0,-112.0,-115.0,-115.0,-115.0,-115.0,-116.0,-115.0,-110.0,-113.0,-117.0,-110.0,-116.0,-110.0,-110.0,44.49,-4.5,-110
4733221,469,2024,1,Sun 9/8,1:00 PM,Houston,29,FINAL,1530,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-105.0,-110.0,-105.0,-105.0,-101.0,-104.0,-110.0,-110.0,-108.0,-106.0,-110.0,-104.0,-110.0,-115.0,25.04,-2.5,-110
4733221,470,2024,1,,,Indianapolis,27,,1527,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-115.0,-110.0,-115.0,-115.0,-109.0,-116.0,-110.0,-110.0,-108.0,-114.0,-110.0,-116.0,-110.0,-105.0,74.96,2.5,-110
4733222,467,2024,1,Sun 9/8,1:00 PM,Arizona,28,FINAL,1549,6.5,6.5,6.5,6.5,7.0,7.0,6.5,6.5,6.5,6.5,6.5,6.5,6.5,7.0,-107.0,-110.0,-106.0,-106.0,-121.0,-115.0,-105.0,-105.0,-108.0,-110.0,-105.0,-106.0,-102.0,-121.0,63.41,7.0,-110
4733222,468,2024,1,,,Buffalo,34,,1526,-6.5,-6.5,-6.5,-6.5,-7.0,-7.0,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-7.0,-113.0,-110.0,-114.0,-114.0,109.0,-105.0,-115.0,-115.0,-108.0,-110.0,-115.0,-114.0,-118.0,101.0,36.59,-7.0,-110
4733223,463,2024,1,Sun 9/8,1:00 PM,New England,16,FINAL,1525,7.5,7.0,7.5,7.5,7.5,7.5,8.0,8.0,7.5,7.5,8.0,7.5,7.5,9.0,-112.0,100.0,-113.0,-113.0,-113.0,-121.0,-110.0,-110.0,-108.0,-110.0,-110.0,-121.0,-115.0,-130.0,83.82,9.0,-110
4733223,464,2024,1,,,Cincinnati,10,,1522,-7.5,-7.0,-7.5,-7.5,-7.5,-7.5,-8.0,-8.0,-7.5,-7.5,-8.0,-7.5,-7.5,-9.0,-108.0,-120.0,-107.0,-107.0,102.0,101.0,-110.0,-110.0,-108.0,-110.0,-110.0,101.0,-105.0,110.0,16.18,-9.0,-110
