eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,adj_123,adj_127,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,ap_123,ap_127,perc,opening_adj,opening_ap
4733244,291,2024,2,Mon 9/16,8:15 PM,Atlanta,22,FINAL,1546,5.5,5.5,5.5,5.5,5.5,5.0,5.5,5.5,5.5,5.5,5.5,5.0,5.5,5.5,-110.0,-110.0,-112.0,-110.0,-102.0,-113.0,-105.0,-110.0,-108.0,-110.0,-110.0,-110.0,-107.0,100.0,70.91,4.5,-110
4733244,292,2024,2,,,Philadelphia,21,,1536,-5.5,-5.5,-5.5,-5.5,-5.5,-5.0,-5.5,-5.5,-5.5,-5.5,-5.5,-5.0,-5.5,-5.5,-110.0,-110.0,-108.0,-110.0,-108.0,-107.0,-115.0,-110.0,-108.0,-110.0,-110.0,-110.0,-113.0,-120.0,29.09,-4.5,-110
4733231,267,2024,2,Sun 9/15,1:00 PM,New Orleans,44,FINAL,1543,6.5,6.5,6.5,6.5,6.0,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,8.5,-114.0,-105.0,-109.0,-109.0,101.0,-105.0,-110.0,-110.0,-108.0,-106.0,-110.0,-105.0,-110.0,-140.0,69.54,6.5,-110
4733231,268,2024,2,,,Dallas,19,,1538,-6.5,-6.5,-6.5,-6.5,-6.0,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-8.5,-106.0,-115.0,-111.0,-111.0,-111.0,-115.0,-110.0,-110.0,-108.0,-114.0,-110.0,-115.0,-110.0,120.0,30.46,-6.5,-110
4733232,263,2024,2,Sun 9/15,1:00 PM,Las Vegas,26,FINAL,1533,9.0,8.5,9.0,9.0,8.5,9.0,9.0,8.5,8.5,8.5,9.0,9.0,9.0,9.5,-120.0,-105.0,-119.0,-119.0,-105.0,-112.0,-115.0,-105.0,-108.0,-110.0,-110.0,-112.0,-115.0,-108.0,82.38,8.5,-110
4733232,264,2024,2,,,Baltimore,23,,1521,-9.0,-8.5,-9.0,-9.0,-8.5,-9.0,-9.0,-8.5,-8.5,-8.5,-9.0,-9.0,-9.0,-9.5,100.0,-115.0,-101.0,-101.0,-105.0,-108.0,-105.0,-115.0,-108.0,-110.0,-110.0,-108.0,-105.0,-112.0,17.63,-8.5,-110
4733233,281,2024,2,Sun 9/15,1:00 PM,N.Y. Giants,18,FINAL,1535,1.0,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,3.5,-103.0,-115.0,-105.0,-105.0,100.0,-109.0,-110.0,-110.0,-108.0,-109.0,-110.0,-109.0,-110.0,-149.0,62.05,3.0,-125
4733233,282,2024,2,,,Washington,21,,1537,-1.0,-1.5,-1.0,-1.0,-1.0,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-3.5,-117.0,-105.0,-116.0,-115.0,-111.0,-111.0,-110.0,-110.0,-108.0,-111.0,-110.0,-111.0,-110.0,129.0,37.95,-3.0,105
4733234,265,2024,2,Sun 9/15,1:00 PM,L.A. Chargers,26,FINAL,75380,-4.0,-4.5,-4.0,-4.0,-4.0,-4.0,-4.5,-4.5,-4.5,-4.5,-5.0,-4.0,-4.5,-6.5,-113.0,-115.0,-114.0,-115.0,-105.0,-103.0,-110.0,-110.0,-108.0,-110.0,-110.0,-103.0,-110.0,108.0,15.8,-4.5,-110
4733234,266,2024,2,,,Carolina,3,,1545,4.0,4.5,4.0,4.0,4.0,4.0,4.5,4.5,4.5,4.5,5.0,4.0,4.5,6.5,-107.0,-105.0,-106.0,-105.0,-105.0,-117.0,-110.0,-110.0,-108.0,-110.0,-110.0,-117.0,-110.0,-128.0,84.2,4.5,-110
4733235,271,2024,2,Sun 9/15,1:00 PM,Indianapolis,10,FINAL,1527,-2.0,-2.5,-2.5,-2.5,-2.5,-2.0,-2.5,-2.0,-2.5,-2.5,-2.5,-2.0,-2.5,-2.5,-117.0,-115.0,-107.0,-107.0,-104.0,-108.0,-110.0,-110.0,-108.0,-110.0,-110.0,-108.0,-110.0,-107.0,35.28,-3.0,-110
4733235,272,2024,2,,,Green Bay,16,,1542,2.0,2.5,2.5,2.5,2.5,2.0,2.5,2.0,2.5,2.5,2.5,2.0,2.5,2.5,-103.0,-105.0,-113.0,-113.0,-106.0,-112.0,-110.0,-110.0,-108.0,-110.0,-110.0,-112.0,-110.0,-113.0,64.72,3.0,-110
4733236,275,2024,2,Sun 9/15,1:00 PM,San Francisco,17,FINAL,1547,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.5,-4.0,-4.5,-4.5,-5.0,-4.0,-4.0,-6.5,-110.0,-110.0,-109.0,-110.0,-102.0,-116.0,-110.0,-110.0,-108.0,-110.0,-110.0,-116.0,-115.0,115.0,27.14,-5.0,-110
