eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,adj_123,adj_127,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,ap_123,ap_127,perc,opening_adj,opening_ap
4733327,477,2024,9,Mon 11/4,8:15 PM,Tampa Bay,24,FINAL OT,1544,9.0,8.0,9.0,9.0,8.5,9.0,9.0,9.0,8.5,8.5,9.0,7.5,9.0,9.0,-115.0,-105.0,-119.0,-119.0,-115.0,-125.0,-105.0,-115.0,-108.0,-110.0,-120.0,-112.0,-115.0,-115.0,45.15,9.5,-110
4733327,478,2024,9,,,Kansas City,30,,1531,-9.0,-8.0,-9.0,-9.0,-8.5,-9.0,-9.0,-9.0,-8.5,-8.5,-9.0,-7.5,-9.0,-9.0,-105.0,-115.0,-101.0,-101.0,104.0,105.0,-115.0,-105.0,-108.0,-110.0,-100.0,-108.0,-105.0,-105.0,54.85,-9.5,-110
4733314,467,2024,9,Sun 11/3,1:00 PM,Washington,27,FINAL,1537,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.5,-4.5,-4.0,-4.0,-4.0,-4.0,-111.0,-110.0,-115.0,-115.0,-103.0,-107.0,-115.0,-110.0,-108.0,-110.0,-115.0,-101.0,-115.0,-115.0,23.32,-3.0,-110
4733314,468,2024,9,,,N.Y. Giants,22,,1535,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.5,4.5,4.0,4.0,4.0,4.0,-109.0,-110.0,-105.0,-105.0,-107.0,-113.0,-105.0,-110.0,-108.0,-110.0,-105.0,-119.0,-105.0,-105.0,76.68,3.0,-110
4733316,453,2024,9,Sun 11/3,1:00 PM,L.A. Chargers,27,FINAL,75380,-2.0,-2.0,-1.5,-1.5,-1.5,-1.5,-2.0,-2.0,-2.0,-2.0,-1.5,-2.0,-1.5,-1.5,-116.0,-110.0,-110.0,-110.0,-118.0,-116.0,-115.0,-110.0,-108.0,-110.0,-110.0,-116.0,-115.0,-115.0,50.53,-3.5,100
4733316,454,2024,9,,,Cleveland,10,,1520,2.0,2.0,1.5,1.5,1.5,1.5,2.0,2.0,2.0,2.0,1.5,2.0,1.5,1.5,-104.0,-110.0,-110.0,-110.0,107.0,-104.0,-105.0,-110.0,-108.0,-110.0,-110.0,-104.0,-105.0,-105.0,49.47,3.5,-120
4733317,457,2024,9,Sun 11/3,1:00 PM,Miami,27,FINAL,1524,6.0,6.0,6.0,6.0,6.0,6.5,6.5,6.0,6.0,6.0,6.0,6.0,6.0,6.5,-113.0,-110.0,-109.0,-110.0,-105.0,-111.0,-110.0,-110.0,-108.0,-110.0,-105.0,-106.0,-110.0,-115.0,68.03,5.5,-110
4733317,458,2024,9,,,Buffalo,30,,1526,-6.0,-6.0,-6.0,-6.0,-6.0,-6.5,-6.5,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.5,-107.0,-110.0,-111.0,-110.0,-105.0,-109.0,-110.0,-110.0,-108.0,-110.0,-115.0,-114.0,-110.0,-105.0,31.97,-5.5,-110
4733318,459,2024,9,Sun 11/3,1:00 PM,Dallas,21,FINAL,1538,3.0,3.5,3.0,3.0,3.5,0.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,102.0,-120.0,-101.0,-101.0,-108.0,111.0,100.0,100.0,102.0,-102.0,-100.0,118.0,100.0,100.0,45.62,2.0,-110
4733318,460,2024,9,,,Atlanta,27,,1546,-3.0,-3.5,-3.0,-3.0,-3.5,0.0,-3.0,-3.0,-3.0,-3.0,-3.0,0.0,-3.0,-3.0,-122.0,100.0,-119.0,-119.0,-102.0,-131.0,-120.0,-120.0,-118.0,-118.0,-120.0,-138.0,-120.0,-120.0,54.38,-2.0,-110
