eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,adj_123,ap_8,ap_9,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,ap_123,perc,opening_adj,opening_ap
4624390,315,2021,20,Sun 1/23,3:00 PM,L.A. Rams,30,FINAL,1550,3.0,3.0,2.5,2.0,2.5,3.0,2.5,2.5,3.0,2.0,3.0,-120.0,-120.0,110.0,104.0,-105.0,-120.0,107.0,104.0,-125.0,104.0,-120.0,72.0,3,-118
4624390,316,2021,20,,,Tampa Bay,27,,1544,-3.0,-3.0,-2.5,-2.0,-2.5,-3.0,-2.5,-2.5,-3.0,-2.0,-3.0,100.0,100.0,-123.0,-124.0,-115.0,100.0,-123.0,-124.0,100.0,-124.0,100.0,28.0,-3,-102
4624049,317,2021,20,Sun 1/23,6:30 PM,Buffalo,36,FINAL OT,1526,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3.0,-105.0,-110.0,-103.0,-108.0,-105.0,-110.0,102.0,101.0,-110.0,-108.0,-130.0,42.86,2,-110
4624049,318,2021,20,,,Kansas City,42,,1531,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-3.0,-115.0,-110.0,-108.0,-112.0,-115.0,-110.0,-118.0,-121.0,-110.0,-112.0,110.0,57.14,-2,-110
4624047,301,2021,20,Sat 1/22,4:30 PM,Cincinnati,19,FINAL,1522,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-118.0,-110.0,-108.0,-114.0,-110.0,-110.0,-108.0,-112.0,-105.0,-114.0,-110.0,63.64,3,105
4624047,302,2021,20,,,Tennessee,16,,1528,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-102.0,-110.0,-103.0,-106.0,-110.0,-110.0,-108.0,-108.0,-115.0,-106.0,-110.0,36.36,-3,-125
4624048,303,2021,20,Sat 1/22,8:15 PM,San Francisco,13,FINAL,1547,6.0,6.0,6.0,6.0,6.0,5.5,6.0,6.0,6.0,6.0,6.0,-113.0,-110.0,-112.0,-114.0,-110.0,-110.0,-108.0,-113.0,-105.0,-114.0,-110.0,67.65,5,-110
4624048,304,2021,20,,,Green Bay,10,,1542,-6.0,-6.0,-6.0,-6.0,-6.0,-5.5,-6.0,-6.0,-6.0,-6.0,-6.0,-107.0,-110.0,101.0,-106.0,-110.0,-110.0,-108.0,-107.0,-115.0,-106.0,-110.0,32.35,-5,-110
