eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,adj_123,ap_8,ap_9,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,ap_123,perc,opening_adj,opening_ap
4625126,321,2021,21,Sun 1/30,3:00 PM,Cincinnati,27,FINAL OT,1522,7.0,7.0,7.0,7.0,7.5,7.0,7.0,7.0,7.0,7.0,7.0,-112.0,-110.0,-105.0,-110.0,-125.0,-110.0,-103.0,-108.0,-105.0,-110.0,-105.0,38.1,7.0,-110
4625126,322,2021,21,,,Kansas City,24,,1531,-7.0,-7.0,-7.0,-7.0,-7.5,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-108.0,-110.0,-106.0,-110.0,105.0,-110.0,-113.0,-112.0,-115.0,-110.0,-115.0,61.9,-7.0,-110
4625121,323,2021,21,Sun 1/30,6:30 PM,San Francisco,17,FINAL,1547,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,4.0,3.5,3.5,-110.0,-115.0,-113.0,-111.0,-105.0,-115.0,-113.0,-113.0,-110.0,-113.0,-115.0,59.09,3.5,-115
4625121,324,2021,21,,,L.A. Rams,20,,1550,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-4.0,-3.5,-3.5,-110.0,-105.0,101.0,-109.0,-115.0,-105.0,-103.0,-107.0,-110.0,-107.0,-105.0,40.91,-3.5,-105
