eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,adj_123,adj_127,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,ap_123,ap_127,perc,opening_adj,opening_ap
4642815,249,2022,10,Sun 11/13,1:00 PM,Detroit,31,FINAL,1539,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-3.0,3.0,3.0,3.0,-110.0,-110.0,-114.0,-114.0,-113.0,-110.0,102.0,-115.0,-108.0,-114.0,-115.0,-110.0,-115.0,-114.0,65.63,1.5,-110
4642815,250,2022,10,,,Chicago,30,,1540,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-110.0,-110.0,-106.0,-106.0,102.0,-110.0,-122.0,-105.0,-108.0,-106.0,-105.0,-110.0,-105.0,-108.0,34.38,-1.5,-110
4642816,253,2022,10,Sun 11/13,1:00 PM,Minnesota,33,FINAL OT,1541,6.5,6.5,5.0,5.0,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,5.0,6.5,-110.0,-110.0,-110.0,-110.0,-108.0,-110.0,-110.0,-110.0,-108.0,-111.0,-110.0,-110.0,-110.0,-110.0,51.72,9.5,-110
4642816,254,2022,10,,,Buffalo,30,,1526,-6.5,-6.5,-5.0,-5.0,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-5.0,-6.5,-110.0,-110.0,-110.0,-110.0,-102.0,-110.0,-110.0,-110.0,-108.0,-109.0,-110.0,-110.0,-110.0,-110.0,48.28,-9.5,-110
4642817,245,2022,10,Sun 11/13,1:00 PM,Houston,16,FINAL,1530,5.0,5.0,5.0,5.0,4.5,4.5,4.5,4.5,5.0,5.0,5.0,5.0,5.0,5.0,-113.0,-110.0,-110.0,-110.0,-103.0,-109.0,-105.0,-110.0,-108.0,-110.0,-110.0,-110.0,-110.0,-110.0,78.84,6.0,-110
4642817,246,2022,10,,,N.Y. Giants,24,,1535,-5.0,-5.0,-5.0,-5.0,-4.5,-4.5,-4.5,-4.5,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-107.0,-110.0,-110.0,-110.0,-107.0,-111.0,-115.0,-110.0,-108.0,-110.0,-110.0,-110.0,-110.0,-110.0,21.16,-6.0,-110
4642818,243,2022,10,Sun 11/13,1:00 PM,Jacksonville,17,FINAL,1529,9.5,9.5,9.5,9.5,10.0,10.0,9.5,9.5,9.5,9.5,9.5,10.0,9.5,9.5,-110.0,-110.0,-113.0,-113.0,-114.0,-120.0,-110.0,-110.0,-108.0,-110.0,-110.0,-120.0,-110.0,-110.0,73.43,9.5,-110
4642818,244,2022,10,,,Kansas City,27,,1531,-9.5,-9.5,-9.5,-9.5,-10.0,-10.0,-9.5,-9.5,-9.5,-9.5,-9.5,-10.0,-9.5,-9.5,-110.0,-110.0,-107.0,-107.0,103.0,100.0,-110.0,-110.0,-108.0,-110.0,-110.0,100.0,-110.0,-110.0,26.57,-9.5,-110
4642819,257,2022,10,Sun 11/13,4:05 PM,Indianapolis,25,FINAL,1527,4.0,4.0,4.0,4.0,4.5,3.5,4.0,4.0,4.0,4.0,4.0,3.5,4.0,4.5,-110.0,-105.0,-107.0,-107.0,-116.0,-108.0,-110.0,-110.0,-108.0,-108.0,-110.0,-105.0,-110.0,-110.0,78.31,3.5,-114
4642819,258,2022,10,,,Las Vegas,20,,1533,-4.0,-4.0,-4.0,-4.0,-4.5,-3.5,-4.0,-4.0,-4.0,-4.0,-4.0,-3.5,-4.0,-4.5,-110.0,-115.0,-114.0,-114.0,106.0,-112.0,-110.0,-110.0,-108.0,-112.0,-110.0,-115.0,-110.0,-110.0,21.69,-3.5,-106
4642272,261,2022,10,Sun 11/13,4:25 PM,Dallas,28,FINAL OT,1538,-3.5,-3.5,-3.5,-3.5,-4.0,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-4.0,-114.0,-115.0,-113.0,-113.0,104.0,-105.0,-110.0,-110.0,-108.0,-111.0,-110.0,-105.0,-110.0,-111.0,30.94,-3.0,-107
4642272,262,2022,10,,,Green Bay,31,,1542,3.5,3.5,3.5,3.5,4.0,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,4.0,-106.0,-105.0,-107.0,-107.0,-115.0,-115.0,-110.0,-110.0,-108.0,-109.0,-110.0,-115.0,-110.0,-119.0,69.06,3.0,-113
4642820,259,2022,10,Sun 11/13,4:25 PM,Arizona,27,FINAL,1549,3.0,3.0,3.0,3.0,3.5,3.0,3.5,3.5,3.5,3.5,3.0,3.0,3.0,3.0,105.0,105.0,105.0,105.0,-111.0,105.0,-110.0,-110.0,-108.0,-114.0,-110.0,105.0,100.0,-106.0,59.37,3.0,-106
4642820,260,2022,10,,,L.A. Rams,17,,1550,-3.0,-3.0,-3.0,-3.0,-3.5,-3.0,-3.5,-3.5,-3.5,-3.5,-3.0,-3.0,-3.0,-3.0,-125.0,-125.0,-125.0,-125.0,-101.0,-125.0,-110.0,-110.0,-108.0,-106.0,-110.0,-125.0,-120.0,-125.0,40.63,-3.0,-114
4642821,263,2022,10,Sun 11/13,8:20 PM,L.A. Chargers,16,FINAL,75380,8.0,8.0,7.5,7.5,8.5,8.0,8.0,8.0,8.0,8.0,7.5,8.0,7.5,8.0,-111.0,-110.0,-107.0,-107.0,-107.0,-105.0,-110.0,-110.0,-108.0,-112.0,-110.0,-112.0,-110.0,-110.0,69.44,3.5,-110
4642821,264,2022,10,,,San Francisco,22,,1547,-8.0,-8.0,-7.5,-7.5,-8.5,-8.0,-8.0,-8.0,-8.0,-8.0,-7.5,-8.0,-7.5,-8.0,-109.0,-110.0,-113.0,-113.0,-103.0,-115.0,-110.0,-110.0,-108.0,-108.0,-110.0,-108.0,-110.0,-110.0,30.56,-3.5,-110
4642811,113,2022,10,Thu 11/10,8:15 PM,Atlanta,15,FINAL,1546,-2.5,-2.5,-2.5,-2.5,-2.5,-2.0,-2.5,-2.5,-2.5,-2.5,2.5,-2.0,-2.5,-2.0,-112.0,-120.0,-110.0,-110.0,-113.0,-121.0,-120.0,-115.0,-113.0,-112.0,-120.0,-121.0,-120.0,-118.0,36.56,-1.5,-110
4642811,114,2022,10,,,Carolina,25,,1545,2.5,2.5,2.5,2.5,2.5,2.0,2.5,2.5,2.5,2.5,2.5,2.0,2.5,2.0,-108.0,100.0,-110.0,-110.0,102.0,101.0,100.0,-105.0,-103.0,-108.0,100.0,101.0,100.0,-105.0,63.44,1.5,-110
