eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,adj_123,adj_127,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,ap_123,ap_127,perc,opening_adj,opening_ap
4642775,461,2022,7,Sun 10/23,1:00 PM,Tampa Bay,3,FINAL,1544,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.5,-115.0,-110.0,-110.0,-110.0,-107.0,-115.0,-115.0,-110.0,-108.0,-106.0,-110.0,-115.0,-110.0,-104.0,13.35,-9.5,-110
4642775,462,2022,7,,,Carolina,21,,1545,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.5,-105.0,-110.0,-110.0,-110.0,-103.0,-105.0,-105.0,-110.0,-108.0,-114.0,-110.0,-105.0,-110.0,-127.0,86.65,9.5,-110
4642776,453,2022,7,Sun 10/23,1:00 PM,N.Y. Giants,23,FINAL,1535,3.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-3.0,3.0,3.0,3.0,-122.0,105.0,104.0,104.0,104.0,100.0,100.0,-105.0,102.0,-101.0,-105.0,100.0,100.0,103.0,37.1,3.0,-110
4642776,454,2022,7,,,Jacksonville,17,,1529,-3.5,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,102.0,-125.0,-123.0,-123.0,-115.0,-120.0,-120.0,-115.0,-118.0,-119.0,-115.0,-120.0,-120.0,-115.0,62.9,-3.0,-110
4642777,455,2022,7,Sun 10/23,1:00 PM,Indianapolis,10,FINAL,1527,2.5,2.5,2.5,2.5,2.5,2.0,2.5,2.5,2.5,2.0,2.5,2.0,2.5,2.0,-104.0,-110.0,-110.0,-110.0,101.0,103.0,-105.0,-110.0,-108.0,-109.0,-110.0,103.0,-110.0,-104.0,60.94,1.5,-110
4642777,456,2022,7,,,Tennessee,19,,1528,-2.5,-2.5,-2.5,-2.5,-2.5,-2.0,-2.5,-2.5,-2.5,-2.0,-2.5,-2.0,-2.5,-2.0,-116.0,-110.0,-110.0,-110.0,-111.0,-123.0,-115.0,-110.0,-108.0,-111.0,-110.0,-123.0,-110.0,-127.0,39.06,-1.5,-110
4642778,467,2022,7,Sun 10/23,4:05 PM,Houston,20,FINAL,1530,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,-0.5,7.0,7.0,7.0,-108.0,-105.0,-105.0,-105.0,106.0,-110.0,-105.0,-110.0,-108.0,-112.0,-117.0,-110.0,-105.0,101.0,71.86,7.0,-105
4642778,468,2022,7,,,Las Vegas,38,,1533,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,0.5,-7.0,-7.0,-7.0,-112.0,-115.0,-115.0,-115.0,-117.0,-110.0,-115.0,-110.0,-108.0,-108.0,-105.0,-110.0,-115.0,-111.0,28.14,-7.0,-115
4642779,465,2022,7,Sun 10/23,4:05 PM,N.Y. Jets,16,FINAL,1523,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-1.5,-2.5,-2.0,-2.0,-2.5,-110.0,-110.0,-110.0,-110.0,-107.0,-111.0,-110.0,-110.0,-108.0,-112.0,-110.0,-111.0,-110.0,-111.0,30.6,3.5,-110
4642779,466,2022,7,,,Denver,9,,1534,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5,2.5,2.0,2.0,2.5,-110.0,-110.0,-110.0,-110.0,-103.0,-109.0,-110.0,-110.0,-108.0,-108.0,-110.0,-109.0,-110.0,-119.0,69.4,-3.5,-110
4642780,469,2022,7,Sun 10/23,4:25 PM,Kansas City,44,FINAL,1531,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.5,-110.0,-110.0,-105.0,-110.0,103.0,-110.0,-105.0,-110.0,-108.0,-110.0,-110.0,-110.0,-110.0,-103.0,37.76,-1.0,-110
4642780,470,2022,7,,,San Francisco,23,,1547,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.5,-110.0,-110.0,-115.0,-110.0,-114.0,-110.0,-115.0,-110.0,-108.0,-110.0,-110.0,-110.0,-110.0,-128.0,62.24,1.0,-110
4642781,471,2022,7,Sun 10/23,4:25 PM,Seattle,37,FINAL,1548,4.5,4.5,5.0,5.0,5.5,4.5,5.0,4.5,5.0,5.0,4.5,4.5,4.5,4.5,-105.0,-110.0,-112.0,-112.0,-113.0,-110.0,-110.0,-110.0,-108.0,-111.0,-110.0,-110.0,-110.0,-110.0,53.88,7.5,-110
4642781,472,2022,7,,,L.A. Chargers,23,,75380,-4.5,-4.5,-5.0,-5.0,-5.5,-4.5,-5.0,-4.5,-5.0,-5.0,-4.5,-4.5,-4.5,-4.5,-115.0,-110.0,-108.0,-108.0,102.0,-110.0,-110.0,-110.0,-108.0,-109.0,-110.0,-110.0,-110.0,-120.0,46.12,-7.5,-110
4642782,473,2022,7,Sun 10/23,8:20 PM,Pittsburgh,10,FINAL,1519,7.5,7.5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,-7.0,7.0,7.5,7.0,-118.0,-115.0,-101.0,-101.0,-103.0,-103.0,-110.0,-105.0,-108.0,-106.0,-105.0,-103.0,-115.0,-101.0,60.15,6.0,-110
4642782,474,2022,7,,,Miami,16,,1524,-7.5,-7.5,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.5,-7.0,-102.0,-105.0,-119.0,-119.0,-107.0,-117.0,-110.0,-115.0,-108.0,-114.0,-115.0,-117.0,-105.0,-111.0,39.85,-6.0,-110
4642770,303,2022,7,Thu 10/20,8:15 PM,New Orleans,34,FINAL,1543,2.5,2.5,2.5,2.5,2.5,2.0,2.5,2.5,2.5,2.5,2.5,2.0,2.5,2.0,-112.0,-110.0,-111.0,-111.0,-101.0,100.0,-110.0,-110.0,-108.0,-110.0,-110.0,100.0,-110.0,-104.0,52.41,2.0,-110
4642770,304,2022,7,,,Arizona,42,,1549,-2.5,-2.5,-2.5,-2.5,-2.5,-2.0,-2.5,-2.5,-2.5,-2.5,-2.5,-2.0,-2.5,-2.0,-108.0,-110.0,-109.0,-109.0,-110.0,-120.0,-110.0,-110.0,-108.0,-110.0,-110.0,-120.0,-110.0,-127.0,47.59,-2.0,-110
