eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,adj_123,adj_127,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,ap_123,ap_127,perc,opening_adj,opening_ap
4642916,121,2022,17,Sun 1/1,1:00 PM,Indianapolis,10,FINAL,1527,5.5,5.5,5.5,5.5,5.5,6.0,5.5,5.5,5.5,5.5,5.5,6.0,5.5,5.5,-110.0,-110.0,-106.0,-106.0,-106.0,-120.0,-105.0,-110.0,-108.0,-110.0,-110.0,-120.0,-110.0,-110.0,79.55,3.0,-110
4642916,122,2022,17,,,N.Y. Giants,38,,1535,-5.5,-5.5,-5.5,-5.5,-5.5,-6.0,-5.5,-5.5,-5.5,-5.5,-5.5,-6.0,-5.5,-5.5,-110.0,-110.0,-114.0,-114.0,-104.0,100.0,-115.0,-110.0,-108.0,-110.0,-110.0,100.0,-110.0,-110.0,20.45,-3.0,-110
4642917,119,2022,17,Sun 1/1,1:00 PM,Denver,24,FINAL,1534,13.0,13.0,13.0,13.0,13.5,13.0,13.0,12.5,12.5,12.5,12.5,12.5,12.5,12.5,-114.0,-115.0,-115.0,-115.0,-112.0,-110.0,-115.0,-110.0,-108.0,-111.0,-110.0,-110.0,-110.0,-109.0,84.94,10.0,-107
4642917,120,2022,17,,,Kansas City,27,,1531,-13.0,-13.0,-13.0,-13.0,-13.5,-13.0,-13.0,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-106.0,-105.0,-105.0,-105.0,101.0,-110.0,-105.0,-110.0,-108.0,-109.0,-110.0,-110.0,-110.0,-112.0,15.06,-10.0,-113
4642918,103,2022,17,Sun 1/1,1:00 PM,Carolina,24,FINAL,1545,3.0,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.0,3.5,3.5,105.0,-115.0,-109.0,-109.0,-109.0,-110.0,-115.0,-115.0,-108.0,-114.0,-110.0,105.0,-115.0,-114.0,48.99,6.5,-112
4642918,104,2022,17,,,Tampa Bay,30,,1544,-3.0,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.0,-3.5,-3.5,-125.0,-105.0,-111.0,-111.0,-101.0,-110.0,-105.0,-105.0,-108.0,-106.0,-110.0,-125.0,-105.0,-108.0,51.01,-6.5,-108
4642919,115,2022,17,Sun 1/1,1:00 PM,Chicago,10,FINAL,1540,4.0,4.0,5.5,5.5,4.5,4.0,4.0,5.5,4.0,4.0,5.5,4.0,5.5,4.0,-110.0,-110.0,-110.0,-110.0,-107.0,-110.0,-115.0,-110.0,-108.0,-108.0,-110.0,-110.0,-110.0,-109.0,70.15,6.5,-110
4642919,116,2022,17,,,Detroit,41,,1539,-4.0,-4.0,-5.5,-5.5,-4.5,-4.0,-4.0,-5.5,-4.0,-4.0,-5.5,-4.0,-5.5,-4.0,-110.0,-110.0,-110.0,-110.0,-103.0,-110.0,-105.0,-110.0,-108.0,-112.0,-110.0,-110.0,-110.0,-112.0,29.85,-6.5,-110
4642920,109,2022,17,Sun 1/1,1:00 PM,New Orleans,20,FINAL,1543,4.5,4.5,5.5,5.5,5.5,4.0,4.5,5.5,4.5,4.5,5.5,4.0,5.5,4.5,-112.0,-110.0,-112.0,-112.0,-110.0,-101.0,-110.0,-110.0,-108.0,-111.0,-110.0,-101.0,-110.0,-109.0,74.48,7.0,-113
4642920,110,2022,17,,,Philadelphia,10,,1536,-4.5,-4.5,-5.5,-5.5,-5.5,-4.0,-4.5,-5.5,-4.5,-4.5,-5.5,-4.0,-5.5,-4.5,-108.0,-110.0,-108.0,-108.0,-100.0,-119.0,-110.0,-110.0,-108.0,-109.0,-110.0,-119.0,-110.0,-122.0,25.52,-7.0,-107
4642922,125,2022,17,Sun 1/1,4:05 PM,San Francisco,37,FINAL OT,1547,-10.0,-10.0,-9.5,-9.5,-10.0,-10.0,-10.0,-9.5,-10.0,-10.0,-9.5,-10.0,-9.5,-9.5,-109.0,-110.0,-110.0,-110.0,111.0,-101.0,-115.0,-110.0,-108.0,-106.0,-110.0,-101.0,-110.0,-109.0,17.77,-4.5,-107
4642922,126,2022,17,,,Las Vegas,34,,1533,10.0,10.0,9.5,9.5,10.0,10.0,10.0,9.5,10.0,10.0,9.5,10.0,9.5,9.5,-111.0,-110.0,-110.0,-110.0,-123.0,-119.0,-105.0,-110.0,-108.0,-114.0,-110.0,-119.0,-110.0,-112.0,82.23,4.5,-113
4642923,123,2022,17,Sun 1/1,4:05 PM,N.Y. Jets,6,FINAL,1523,-1.0,-1.5,-1.5,-1.5,-1.0,-1.0,-1.0,-2.0,-1.5,-1.5,-2.0,-1.0,-1.5,-2.5,-113.0,-110.0,-110.0,-110.0,-103.0,-110.0,-115.0,-110.0,-108.0,-112.0,-110.0,-110.0,-110.0,-110.0,56.65,1.5,-110
4642923,124,2022,17,,,Seattle,23,,1548,1.0,1.5,1.5,1.5,1.0,1.0,1.0,2.0,1.5,1.5,2.0,1.0,1.5,2.5,-107.0,-110.0,-110.0,-110.0,-107.0,-110.0,-105.0,-110.0,-108.0,-108.0,-110.0,-110.0,-110.0,-120.0,43.35,-1.5,-110
4642924,127,2022,17,Sun 1/1,4:25 PM,Minnesota,17,FINAL,1541,3.5,3.5,3.0,3.0,3.5,3.5,3.0,3.0,3.5,3.5,3.0,3.5,3.0,3.0,-110.0,-110.0,100.0,101.0,-103.0,-110.0,105.0,-105.0,-118.0,-116.0,-105.0,-110.0,100.0,-108.0,53.85,2.5,-110
4642924,128,2022,17,,,Green Bay,41,,1542,-3.5,-3.5,-3.0,-3.0,-3.5,-3.5,-3.0,-3.0,-3.5,-3.5,-3.0,-3.5,-3.0,-3.0,-110.0,-110.0,-120.0,-122.0,-107.0,-110.0,-125.0,-115.0,102.0,-104.0,-115.0,-110.0,-120.0,-114.0,46.15,-2.5,-110
4642925,129,2022,17,Sun 1/1,4:25 PM,L.A. Rams,10,FINAL,1550,6.5,6.5,6.5,6.5,6.5,6.0,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,-110.0,-110.0,-109.0,-109.0,-105.0,100.0,-110.0,-110.0,-108.0,-114.0,-110.0,-105.0,-110.0,-112.0,64.27,9.0,-110
4642925,130,2022,17,,,L.A. Chargers,31,,75380,-6.5,-6.5,-6.5,-6.5,-6.5,-6.0,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-110.0,-110.0,-111.0,-111.0,-105.0,-120.0,-110.0,-110.0,-108.0,-106.0,-110.0,-115.0,-110.0,-109.0,35.73,-9.0,-110
4642921,107,2022,17,Sun 1/1,8:20 PM,Pittsburgh,16,FINAL,1519,1.0,1.0,1.0,1.0,1.0,1.0,1.5,2.0,2.0,1.0,2.0,1.0,0.0,1.0,-105.0,-110.0,-115.0,-115.0,105.0,-115.0,-110.0,-110.0,-108.0,-109.0,-110.0,-115.0,-110.0,-111.0,44.52,4.5,-110
4642921,108,2022,17,,,Baltimore,13,,1521,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.5,-2.0,-2.0,-1.0,-2.0,-1.0,0.0,-1.0,-115.0,-110.0,-105.0,-105.0,-116.0,-105.0,-110.0,-110.0,-108.0,-111.0,-110.0,-105.0,-110.0,-111.0,55.48,-4.5,-110
4642911,101,2022,17,Thu 12/29,8:15 PM,Dallas,27,FINAL,1538,-13.5,-14.0,-13.5,-13.5,-14.0,-13.5,-13.5,-13.5,-13.5,-13.5,-14.0,-13.5,-14.0,-14.0,-112.0,-110.0,-110.0,-110.0,106.0,-110.0,-110.0,-110.0,-108.0,-113.0,-110.0,-110.0,-110.0,-109.0,37.33,-3.0,-110
4642911,102,2022,17,,,Tennessee,13,,1528,13.5,14.0,13.5,13.5,14.0,13.5,13.5,13.5,13.5,13.5,14.0,13.5,14.0,14.0,-108.0,-110.0,-110.0,-110.0,-117.0,-110.0,-110.0,-110.0,-108.0,-107.0,-110.0,-110.0,-110.0,-122.0,62.67,3.0,-110
