eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,adj_123,adj_127,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,ap_123,ap_127,perc,opening_adj,opening_ap
4642793,269,2022,8,Sun 10/30,4:25 PM,N.Y. Giants,13,FINAL,1535,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-3.0,3.0,3.0,3.5,102.0,100.0,105.0,105.0,108.0,100.0,100.0,100.0,107.0,103.0,100.0,100.0,100.0,-116.0,38.38,1.0,-112
4642793,270,2022,8,,,Seattle,27,,1548,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.5,-122.0,-120.0,-125.0,-125.0,-119.0,-120.0,-120.0,-120.0,-123.0,-123.0,-120.0,-120.0,-120.0,104.0,61.62,-1.0,-108
4642794,273,2022,8,Sun 10/30,4:25 PM,San Francisco,31,FINAL,1547,1.0,1.0,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.5,-110.0,-115.0,-110.0,-110.0,-100.0,-115.0,-110.0,-110.0,-108.0,-111.0,-110.0,-115.0,-110.0,-118.0,40.66,2.5,-115
4642794,274,2022,8,,,L.A. Rams,14,,1550,-1.0,-1.0,-1.5,-1.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.5,-110.0,-105.0,-110.0,-110.0,-110.0,-105.0,-110.0,-110.0,-108.0,-109.0,-110.0,-105.0,-110.0,-112.0,59.34,-2.5,-105
4642795,271,2022,8,Sun 10/30,4:25 PM,Washington,17,FINAL,1537,3.0,3.0,2.5,2.5,3.0,3.0,3.0,3.0,3.0,3.0,-3.0,3.0,3.0,3.0,-119.0,-120.0,105.0,105.0,-103.0,-115.0,-110.0,-120.0,-108.0,-115.0,-115.0,-115.0,-120.0,-105.0,33.49,6.0,-110
4642795,272,2022,8,,,Indianapolis,16,,1527,-3.0,-3.0,-2.5,-2.5,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-101.0,100.0,-125.0,-125.0,-107.0,-105.0,-110.0,100.0,-108.0,-105.0,-105.0,-105.0,100.0,-105.0,66.51,-6.0,-110
4642796,275,2022,8,Sun 10/30,8:20 PM,Green Bay,17,FINAL,1542,10.5,10.5,10.0,10.0,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.0,-113.0,-110.0,-105.0,-105.0,-107.0,-114.0,-110.0,-110.0,-108.0,-113.0,-110.0,-114.0,-110.0,-109.0,69.65,8.0,-107
4642796,276,2022,8,,,Buffalo,27,,1526,-10.5,-10.5,-10.0,-10.0,-10.5,-10.5,-10.5,-10.5,-10.5,-10.5,-10.5,-10.5,-10.5,-10.0,-107.0,-110.0,-115.0,-115.0,-103.0,-106.0,-110.0,-110.0,-108.0,-107.0,-110.0,-106.0,-110.0,-122.0,30.35,-8.0,-113
4642784,101,2022,8,Thu 10/27,8:15 PM,Baltimore,27,FINAL,1521,2.0,2.0,1.5,1.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5,-110.0,-110.0,-108.0,-108.0,-105.0,-112.0,-110.0,-110.0,-108.0,-108.0,-110.0,-112.0,-110.0,-106.0,41.82,2.5,100
4642784,102,2022,8,,,Tampa Bay,22,,1544,-2.0,-2.0,-1.5,-1.5,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-1.5,-110.0,-110.0,-112.0,-112.0,-105.0,-108.0,-110.0,-110.0,-108.0,-112.0,-110.0,-108.0,-110.0,-125.0,58.18,-2.5,-120
