eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,adj_123,adj_127,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,ap_123,ap_127,perc,opening_adj,opening_ap
4642895,331,2022,15,Mon 12/19,8:15 PM,L.A. Rams,12,FINAL,1550,7.5,7.5,7.5,7.5,8.0,8.0,7.5,7.5,7.5,7.5,7.5,8.0,7.5,7.5,-109.0,-110.0,-105.0,-105.0,-112.0,-117.0,-110.0,-110.0,-108.0,-111.0,-110.0,-117.0,-110.0,-111.0,70.5,9.5,-115
4642895,332,2022,15,,,Green Bay,24,,1542,-7.5,-7.5,-7.5,-7.5,-8.0,-8.0,-7.5,-7.5,-7.5,-7.5,-7.5,-8.0,-7.5,-7.5,-111.0,-110.0,-115.0,-115.0,102.0,-103.0,-110.0,-110.0,-108.0,-109.0,-110.0,-103.0,-110.0,-111.0,29.5,-9.5,-105
4642881,315,2022,15,Sun 12/18,1:00 PM,Kansas City,30,FINAL OT,1531,-14.0,-14.0,-14.0,-14.0,-14.5,-14.0,-14.5,-14.0,-14.0,-14.0,-14.5,-14.0,-14.5,-14.5,-110.0,-110.0,-119.0,-119.0,107.0,-110.0,-110.0,-110.0,-108.0,-113.0,-110.0,-110.0,-110.0,-109.0,25.34,-14.0,-110
4642881,316,2022,15,,,Houston,24,,1530,14.0,14.0,14.0,14.0,14.5,14.0,14.5,14.0,14.0,14.0,14.5,14.0,14.5,14.5,-110.0,-110.0,-101.0,-101.0,-118.0,-110.0,-110.0,-110.0,-108.0,-107.0,-110.0,-110.0,-110.0,-122.0,74.66,14.0,-110
4642883,319,2022,15,Sun 12/18,1:00 PM,Pittsburgh,24,FINAL,1519,2.5,2.5,2.5,2.5,2.5,3.0,2.5,2.5,2.5,2.5,-2.5,3.0,2.5,2.5,100.0,-105.0,-105.0,-105.0,112.0,-121.0,100.0,-105.0,-103.0,-102.0,-105.0,-121.0,-105.0,-109.0,53.14,-3.0,-110
4642883,320,2022,15,,,Carolina,16,,1545,-2.5,-2.5,-2.5,-2.5,-2.5,-3.0,-2.5,-2.5,-2.5,-2.5,-2.5,-3.0,-2.5,-2.5,-120.0,-115.0,-115.0,-115.0,-123.0,101.0,-120.0,-115.0,-113.0,-118.0,-115.0,101.0,-115.0,-122.0,46.86,3.0,-110
4642885,313,2022,15,Sun 12/18,1:00 PM,Detroit,20,FINAL,1539,2.0,2.0,2.5,2.5,2.0,1.0,2.0,2.0,2.0,2.0,1.5,1.0,2.0,1.5,-106.0,-110.0,-110.0,-110.0,-101.0,100.0,-110.0,-110.0,-108.0,-109.0,-110.0,100.0,-110.0,-109.0,34.69,3.0,-110
4642885,314,2022,15,,,N.Y. Jets,17,,1523,-2.0,-2.0,-2.5,-2.5,-2.0,-1.0,-2.0,-2.0,-2.0,-2.0,-1.5,-1.0,-2.0,-1.5,-114.0,-110.0,-110.0,-110.0,-109.0,-120.0,-110.0,-110.0,-108.0,-111.0,-110.0,-120.0,-110.0,-122.0,65.31,-3.0,-110
4642888,321,2022,15,Sun 12/18,1:00 PM,Dallas,34,FINAL OT,1538,-4.0,-4.0,-4.0,-4.0,-4.0,-3.5,-4.0,-4.0,-3.5,-4.0,-4.0,-3.5,-4.0,-4.0,-106.0,-105.0,-108.0,-108.0,101.0,-111.0,-110.0,-110.0,-108.0,-108.0,-110.0,-111.0,-110.0,-110.0,35.72,-6.0,-108
4642888,322,2022,15,,,Jacksonville,40,,1529,4.0,4.0,4.0,4.0,4.0,3.5,4.0,4.0,3.5,4.0,4.0,3.5,4.0,4.0,-114.0,-115.0,-112.0,-112.0,-111.0,-109.0,-110.0,-110.0,-108.0,-112.0,-110.0,-109.0,-110.0,-110.0,64.28,6.0,-112
