eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,adj_123,adj_127,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,ap_123,ap_127,perc,opening_adj,opening_ap
4642749,457,2022,5,Sun 10/9,1:00 PM,Pittsburgh,3,FINAL,1519,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.5,14.0,14.0,14.0,-115.0,-110.0,-110.0,-113.0,-107.0,-115.0,-110.0,-110.0,-108.0,-114.0,-111.0,-115.0,-110.0,-109.0,69.72,13.5,-110
4642749,458,2022,5,,,Buffalo,38,,1526,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.5,-14.0,-14.0,-14.0,-105.0,-110.0,-110.0,-107.0,-103.0,-105.0,-110.0,-110.0,-108.0,-106.0,-117.0,-105.0,-110.0,-102.0,30.28,-13.5,-110
4642750,469,2022,5,Sun 10/9,1:00 PM,Detroit,0,FINAL,1539,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.5,3.0,3.0,3.0,-115.0,-120.0,-110.0,-110.0,-108.0,-125.0,-115.0,-115.0,-108.0,-115.0,-105.0,-125.0,-115.0,-114.0,43.55,1.5,-110
4642750,470,2022,5,,,New England,29,,1525,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.5,-3.0,-3.0,-3.0,-105.0,100.0,-110.0,-110.0,-102.0,105.0,-105.0,-105.0,-108.0,-105.0,-117.0,105.0,-105.0,102.0,56.45,-1.5,-110
4642751,471,2022,5,Sun 10/9,4:05 PM,San Francisco,37,FINAL,1547,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-5.5,-5.5,-6.5,-6.0,-6.0,-5.5,-106.0,-115.0,101.0,-105.0,106.0,-106.0,-115.0,-110.0,-108.0,-112.0,-110.0,-106.0,-110.0,-109.0,42.47,-3.0,-115
4642751,472,2022,5,,,Carolina,15,,1545,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.5,5.5,6.5,6.0,6.0,5.5,-114.0,-105.0,-122.0,-115.0,-117.0,-114.0,-105.0,-110.0,-108.0,-108.0,-110.0,-114.0,-110.0,-103.0,57.53,3.0,-105
4642752,473,2022,5,Sun 10/9,4:25 PM,Philadelphia,20,FINAL,1536,-5.5,-5.5,-5.0,-5.0,-5.5,-5.5,-5.5,-5.5,-5.5,-5.0,-5.5,-5.5,-5.5,-5.5,-110.0,-105.0,-114.0,-108.0,-100.0,-107.0,-110.0,-110.0,-108.0,-110.0,-110.0,-107.0,-110.0,-106.0,43.59,-4.0,-113
4642752,474,2022,5,,,Arizona,17,,1549,5.5,5.5,5.0,5.0,5.5,5.5,5.5,5.5,5.5,5.0,5.5,5.5,5.5,5.5,-110.0,-115.0,-106.0,-112.0,-110.0,-113.0,-110.0,-110.0,-108.0,-110.0,-110.0,-113.0,-110.0,-125.0,56.41,4.0,-107
4642753,475,2022,5,Sun 10/9,4:25 PM,Dallas,22,FINAL,1538,5.0,5.5,5.0,5.0,5.5,5.5,5.5,5.0,6.0,6.0,5.0,5.5,5.5,5.0,-110.0,-110.0,-105.0,-110.0,-113.0,-110.0,-110.0,-110.0,-108.0,-109.0,-110.0,-110.0,-110.0,-111.0,57.12,7.0,-115
4642753,476,2022,5,,,L.A. Rams,10,,1550,-5.0,-5.5,-5.0,-5.0,-5.5,-5.5,-5.5,-5.0,-6.0,-6.0,-5.0,-5.5,-5.5,-5.0,-110.0,-110.0,-115.0,-110.0,102.0,-110.0,-110.0,-110.0,-108.0,-111.0,-110.0,-110.0,-110.0,-119.0,42.88,-7.0,-105
4642754,477,2022,5,Sun 10/9,8:20 PM,Cincinnati,17,FINAL,1522,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-3.0,3.0,3.0,3.0,-105.0,100.0,-101.0,-105.0,102.0,-105.0,-105.0,-105.0,107.0,101.0,-105.0,-103.0,-105.0,-101.0,56.02,3.5,-115
4642754,478,2022,5,,,Baltimore,19,,1521,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-115.0,-120.0,-120.0,-115.0,-113.0,-115.0,-115.0,-115.0,-123.0,-121.0,-115.0,-117.0,-115.0,-111.0,43.98,-3.5,-105
4642741,301,2022,5,Thu 10/6,8:15 PM,Indianapolis,12,FINAL OT,1527,3.0,3.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.5,3.0,3.0,3.5,-102.0,-115.0,-103.0,-103.0,104.0,-102.0,100.0,100.0,102.0,100.0,-110.0,-102.0,100.0,-116.0,63.52,2.0,-110
4642741,302,2022,5,,,Denver,9,,1534,-3.0,-3.5,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.5,-3.0,-3.0,-3.5,-118.0,-105.0,-117.0,-117.0,-115.0,-118.0,-120.0,-120.0,-118.0,-120.0,-110.0,-118.0,-120.0,105.0,36.48,-2.0,-110
