eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,perc,opening_adj,opening_ap
3778583,279,2019,2,Sun 9/15,1:00 PM,Minnesota,16,FINAL,1541,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.5,2.5,3.0,3.0,-108.0,-105.0,-111.0,-111.0,-102.0,-115.0,-110.0,-110.0,115.0,112.0,-110.0,-115.0,51,3.0,100
3778583,280,2019,2,,,Green Bay,21,,1542,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-2.5,-2.5,-3.0,-3.0,-112.0,-115.0,-109.0,-109.0,-108.0,-105.0,-110.0,-110.0,-125.0,-132.0,-110.0,-105.0,49,-3.0,-120
3778586,265,2019,2,Sun 9/15,1:00 PM,Buffalo,28,FINAL,1526,-1.5,-1.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-108.0,-105.0,-110.0,-110.0,-108.0,-110.0,-115.0,-110.0,-105.0,-110.0,-115.0,-110.0,51,3.0,-115
3778586,266,2019,2,,,N.Y. Giants,14,,1535,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-112.0,-115.0,-109.0,-109.0,-103.0,-110.0,-105.0,-110.0,-105.0,-110.0,-105.0,-110.0,49,-3.0,-105
3778587,273,2019,2,Sun 9/15,1:00 PM,Jacksonville,12,FINAL,1529,7.0,7.5,7.0,7.0,7.5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,-109.0,-120.0,-118.0,-118.0,-122.0,-115.0,-110.0,-110.0,100.0,-108.0,-105.0,-115.0,62,3.5,-115
3778587,274,2019,2,,,Houston,13,,1530,-7.0,-7.5,-7.0,-7.0,-7.5,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-111.0,100.0,-103.0,-103.0,111.0,-105.0,-110.0,-110.0,-110.0,-112.0,-115.0,-105.0,38,-3.5,-105
3778588,267,2019,2,Sun 9/15,1:00 PM,Arizona,17,FINAL,1549,13.0,13.0,13.0,13.0,13.0,13.0,12.5,13.0,12.5,13.0,12.5,13.0,-115.0,-115.0,-110.0,-110.0,-110.0,-105.0,-110.0,-110.0,-105.0,-111.0,-105.0,-105.0,60,9.0,-110
3778588,268,2019,2,,,Baltimore,23,,1521,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-12.5,-13.0,-12.5,-13.0,-12.5,-13.0,-105.0,-105.0,-110.0,-110.0,-100.0,-115.0,-110.0,-110.0,-105.0,-109.0,-115.0,-115.0,40,-9.0,-110
3778590,277,2019,2,Sun 9/15,1:00 PM,San Francisco,41,FINAL,1547,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,0.0,1.0,1.0,-109.0,-115.0,-105.0,-105.0,-111.0,-110.0,-110.0,-110.0,-105.0,-110.0,-120.0,-110.0,40,-1.5,-110
3778590,278,2019,2,,,Cincinnati,17,,1522,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,-1.0,-1.0,-111.0,-105.0,-115.0,-115.0,100.0,-110.0,-110.0,-110.0,-105.0,-110.0,100.0,-110.0,60,1.5,-110
3778591,269,2019,2,Sun 9/15,1:00 PM,New England,43,FINAL,1525,-18.0,-19.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.5,-18.0,-108.0,-105.0,-112.0,-112.0,-101.0,-110.0,-115.0,-110.0,-105.0,-109.0,-110.0,-110.0,50,-9.0,-110
3778591,270,2019,2,,,Miami,0,,1524,18.0,19.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.5,18.0,-112.0,-115.0,-108.0,-108.0,-109.0,-110.0,-105.0,-110.0,-105.0,-111.0,-110.0,-110.0,50,9.0,-110
3778584,281,2019,2,Sun 9/15,4:05 PM,Kansas City,28,FINAL,1531,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-6.5,-7.0,-6.5,-6.5,-7.5,-7.0,100.0,-120.0,-105.0,-105.0,108.0,-105.0,-115.0,100.0,-105.0,-114.0,-105.0,-105.0,60,-6.5,-110
3778584,282,2019,2,,,Oakland,10,,1533,7.0,7.0,7.0,7.0,7.0,7.0,6.5,7.0,6.5,6.5,7.5,7.0,-120.0,100.0,-115.0,-115.0,-119.0,-115.0,-105.0,-120.0,-105.0,-106.0,-115.0,-115.0,40,6.5,-110
3778577,285,2019,2,Sun 9/15,4:25 PM,Chicago,16,FINAL,1540,-2.5,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-2.5,-2.5,-2.5,-3.0,-3.0,-119.0,-105.0,105.0,105.0,103.0,100.0,100.0,-115.0,-120.0,-125.0,105.0,100.0,55,1.5,-110
3778577,286,2019,2,,,Denver,14,,1534,2.5,3.0,3.0,3.0,3.0,3.0,3.0,2.5,2.5,2.5,3.0,3.0,-101.0,-115.0,-126.0,-126.0,-114.0,-120.0,-120.0,-105.0,110.0,105.0,-125.0,-120.0,45,-1.5,-110
3778589,283,2019,2,Sun 9/15,4:25 PM,New Orleans,9,FINAL,1543,2.0,2.0,1.5,1.5,2.0,2.0,2.0,2.0,1.5,1.5,1.5,2.0,-107.0,-105.0,-113.0,-113.0,-114.0,-125.0,-115.0,-110.0,-105.0,-108.0,-105.0,-115.0,45,-3.5,-110
3778589,284,2019,2,,,L.A. Rams,27,,1550,-2.0,-2.0,-1.5,-1.5,-2.0,-2.0,-2.0,-2.0,-1.5,-1.5,-1.5,-2.0,-113.0,-115.0,-107.0,-107.0,103.0,105.0,-105.0,-110.0,-105.0,-112.0,-115.0,-105.0,55,3.5,-110
3778580,287,2019,2,Sun 9/15,8:20 PM,Philadelphia,20,FINAL,1536,-1.0,-1.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-110.0,-110.0,-110.0,-103.0,102.0,-110.0,-115.0,-110.0,-105.0,-111.0,-110.0,-110.0,51,-1.5,-110
3778580,288,2019,2,,,Atlanta,24,,1546,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-110.0,-110.0,-110.0,-118.0,-112.0,-110.0,-105.0,-110.0,-105.0,-109.0,-110.0,-110.0,49,1.5,-110
3778578,101,2019,2,Thu 9/12,8:20 PM,Tampa Bay,20,FINAL,1544,6.5,7.0,6.5,6.5,6.5,7.0,7.0,6.5,6.5,6.5,7.0,7.0,-110.0,-105.0,-119.0,-116.0,-110.0,-130.0,-120.0,-115.0,-105.0,-111.0,-115.0,-130.0,41,6.5,-110
3778578,102,2019,2,,,Carolina,14,,1545,-6.5,-7.0,-6.5,-6.5,-6.5,-7.0,-7.0,-6.5,-6.5,-6.5,-7.0,-7.0,-110.0,-115.0,-101.0,-104.0,-100.0,110.0,100.0,-105.0,-105.0,-109.0,-105.0,110.0,59,-6.5,-110
