eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,perc,opening_adj,opening_ap
3778686,463,2019,9,Sun 11/3,1:00 PM,Indianapolis,24,FINAL,1527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-107.0,-120.0,-105.0,-105.0,101.0,100.0,100.0,-110.0,-105.0,-108.0,-110.0,100.0,63,2.5,-110
3778686,464,2019,9,,,Pittsburgh,26,,1519,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-113.0,100.0,-115.0,-115.0,-111.0,-120.0,-120.0,-110.0,-105.0,-112.0,-110.0,-120.0,37,-2.5,-110
3778688,461,2019,9,Sun 11/3,1:00 PM,N.Y. Jets,18,FINAL,1523,-3.0,-3.0,-3.5,-3.5,-3.5,-3.0,-3.5,-3.0,-3.0,-3.0,-3.5,-3.0,-125.0,-135.0,-111.0,-111.0,-103.0,-135.0,-110.0,-125.0,-125.0,-131.0,-105.0,-135.0,50,-6.5,-110
3778688,462,2019,9,,,Miami,26,,1524,3.0,3.0,3.5,3.5,3.5,3.0,3.5,3.0,3.0,3.0,3.5,3.0,105.0,115.0,-109.0,-109.0,-107.0,115.0,-110.0,105.0,115.0,111.0,-115.0,115.0,50,6.5,-110
3778689,455,2019,9,Sun 11/3,1:00 PM,Tennessee,20,FINAL,1528,3.5,3.5,3.0,3.0,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,-114.0,-105.0,105.0,105.0,-109.0,-120.0,-115.0,-110.0,-110.0,-115.0,-110.0,-120.0,50,4.5,-110
3778689,456,2019,9,,,Carolina,30,,1545,-3.5,-3.5,-3.0,-3.0,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-106.0,-115.0,-125.0,-125.0,-101.0,100.0,-105.0,-110.0,100.0,-105.0,-110.0,100.0,50,-4.5,-110
3778691,467,2019,9,Sun 11/3,4:05 PM,Tampa Bay,34,FINAL OT,1544,4.0,4.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.5,4.0,-113.0,-110.0,-115.0,-115.0,-105.0,-115.0,-110.0,-110.0,-105.0,-110.0,-115.0,-115.0,45,6.0,-115
3778691,468,2019,9,,,Seattle,40,,1548,-4.0,-4.5,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-5.5,-4.0,-107.0,-110.0,-105.0,-105.0,-105.0,-105.0,-110.0,-110.0,-105.0,-110.0,-105.0,-105.0,55,-6.0,-105
3778694,465,2019,9,Sun 11/3,4:05 PM,Detroit,24,FINAL,1539,2.5,3.0,3.0,3.0,2.5,2.0,2.5,2.5,2.5,2.5,3.0,2.0,-104.0,-115.0,-117.0,-117.0,104.0,110.0,100.0,100.0,105.0,-101.0,-115.0,110.0,47,0.0,-105
3778694,466,2019,9,,,Oakland,31,,1533,-2.5,-3.0,-3.0,-3.0,-2.5,-2.0,-2.5,-2.5,-2.5,-2.5,-3.0,-2.0,-116.0,-105.0,-103.0,-103.0,-115.0,-130.0,-120.0,-120.0,-115.0,-119.0,-105.0,-130.0,53,0.0,-115
3778685,469,2019,9,Sun 11/3,4:25 PM,Cleveland,19,FINAL,1520,-4.0,-4.5,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-105.0,-110.0,-110.0,-110.0,-102.0,-105.0,-115.0,-105.0,-105.0,-106.0,-115.0,-105.0,63,1.0,-110
3778685,470,2019,9,,,Denver,24,,1534,4.0,4.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-115.0,-110.0,-110.0,-110.0,-108.0,-115.0,-105.0,-115.0,-105.0,-114.0,-105.0,-115.0,37,-1.0,-110
3778687,471,2019,9,Sun 11/3,4:25 PM,Green Bay,11,FINAL,1542,-4.0,-5.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-117.0,-110.0,-109.0,-109.0,-111.0,-120.0,-115.0,-110.0,-105.0,-113.0,-110.0,-120.0,66,-3.5,-115
3778687,472,2019,9,,,L.A. Chargers,26,,75380,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-103.0,-110.0,-111.0,-111.0,100.0,100.0,-105.0,-110.0,-105.0,-107.0,-110.0,100.0,34,3.5,-105
3778681,473,2019,9,Sun 11/3,8:20 PM,New England,20,FINAL,1525,-3.0,-3.5,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.5,-3.0,-115.0,-115.0,-110.0,-110.0,100.0,-110.0,-120.0,-110.0,-105.0,-111.0,-110.0,-110.0,59,-1.0,-110
3778681,474,2019,9,,,Baltimore,37,,1521,3.0,3.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.5,3.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,100.0,-110.0,-105.0,-109.0,-110.0,-110.0,41,1.0,-110
3778693,301,2019,9,Thu 10/31,8:20 PM,San Francisco,28,FINAL,1547,-10.0,-10.5,-10.0,-10.0,-10.5,-10.0,-10.5,-10.0,-10.0,-10.0,-10.5,-10.0,-110.0,-115.0,-118.0,-118.0,100.0,-115.0,-105.0,-115.0,-105.0,-112.0,-120.0,-115.0,57,-6.5,-110
3778693,302,2019,9,,,Arizona,25,,1549,10.0,10.5,10.0,10.0,10.5,10.0,10.5,10.0,10.0,10.0,10.5,10.0,-110.0,-105.0,-102.0,-102.0,-111.0,-105.0,-115.0,-105.0,-105.0,-108.0,100.0,-105.0,43,6.5,-110
