eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,perc,opening_adj,opening_ap
3778716,461,2019,11,Sun 11/17,1:00 PM,N.Y. Jets,34,FINAL,1523,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.5,1.5,1.5,1.5,1.0,-110.0,-115.0,-105.0,-105.0,104.0,100.0,-105.0,-110.0,-105.0,-109.0,-115.0,100.0,62,1.5,-110
3778716,462,2019,11,,,Washington,17,,1537,-1.5,-1.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.5,-1.5,-1.5,-1.5,-1.0,-110.0,-105.0,-115.0,-115.0,-114.0,-120.0,-115.0,-110.0,-105.0,-111.0,-105.0,-120.0,38,-1.5,-110
3778718,455,2019,11,Sun 11/17,1:00 PM,Atlanta,29,FINAL,1546,3.5,3.5,4.5,4.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,-105.0,-110.0,-114.0,-114.0,-100.0,-110.0,-105.0,-110.0,-105.0,-109.0,-105.0,-110.0,50,6.5,-108
3778718,456,2019,11,,,Carolina,3,,1545,-3.5,-3.5,-4.5,-4.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-115.0,-110.0,-114.0,-114.0,-110.0,-110.0,-115.0,-110.0,-105.0,-111.0,-115.0,-110.0,50,-6.5,-112
3778719,463,2019,11,Sun 11/17,1:00 PM,Buffalo,37,FINAL,1526,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-108.0,-115.0,-110.0,-110.0,-109.0,-115.0,-110.0,-110.0,-105.0,-109.0,-110.0,-115.0,53,-7.5,-110
3778719,464,2019,11,,,Miami,20,,1524,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,-112.0,-105.0,-110.0,-110.0,-101.0,-105.0,-110.0,-110.0,-105.0,-111.0,-110.0,-105.0,47,7.5,-110
3778720,453,2019,11,Sun 11/17,1:00 PM,New Orleans,34,FINAL,1543,-5.0,-5.5,-5.0,-5.0,-5.0,-4.5,-5.0,-5.0,-5.0,-5.5,-5.5,-4.5,-113.0,-110.0,-117.0,-117.0,-108.0,-115.0,-110.0,-110.0,-105.0,-108.0,-115.0,-115.0,56,6.5,-108
3778720,454,2019,11,,,Tampa Bay,17,,1544,5.0,5.5,5.0,5.0,5.0,4.5,5.0,5.0,5.0,5.5,5.5,4.5,-107.0,-110.0,-111.0,-111.0,-102.0,-105.0,-110.0,-110.0,-105.0,-112.0,-105.0,-105.0,44,-6.5,-112
3778711,467,2019,11,Sun 11/17,4:05 PM,Arizona,26,FINAL,1549,10.0,10.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,-112.0,-115.0,-115.0,-115.0,-113.0,-115.0,-115.0,-115.0,-110.0,-114.0,-115.0,-115.0,56,14.0,-115
3778711,468,2019,11,,,San Francisco,36,,1547,-10.0,-10.0,-9.0,-9.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-108.0,-105.0,-112.0,-112.0,103.0,-105.0,-105.0,-105.0,100.0,-106.0,-105.0,-105.0,44,-14.0,-105
3778717,469,2019,11,Sun 11/17,4:25 PM,New England,17,FINAL,1525,-4.5,-5.0,-4.0,-4.0,-4.5,-4.0,-4.5,-4.5,-4.0,-4.5,-5.0,-4.0,-109.0,-110.0,-113.0,-113.0,101.0,-115.0,-110.0,-110.0,-105.0,-107.0,-115.0,-110.0,62,2.5,-110
3778717,470,2019,11,,,Philadelphia,10,,1536,4.5,5.0,4.0,4.0,4.5,4.0,4.5,4.5,4.0,4.5,5.0,4.0,-111.0,-110.0,-107.0,-107.0,-112.0,-105.0,-110.0,-110.0,-105.0,-113.0,-105.0,-110.0,38,-2.5,-110
3778721,471,2019,11,Sun 11/17,4:25 PM,Cincinnati,10,FINAL,1522,13.0,13.0,12.5,12.5,13.0,13.0,13.0,13.0,12.5,12.5,13.0,13.0,-112.0,-105.0,-110.0,-110.0,-108.0,-110.0,-115.0,-110.0,-105.0,-108.0,-110.0,-110.0,47,8.0,-110
3778721,472,2019,11,,,Oakland,17,,1533,-13.0,-13.0,-12.5,-12.5,-13.0,-13.0,-13.0,-13.0,-12.5,-12.5,-13.0,-13.0,-108.0,-115.0,-110.0,-110.0,-102.0,-110.0,-105.0,-110.0,-105.0,-112.0,-110.0,-110.0,53,-8.0,-110
3778712,473,2019,11,Sun 11/17,8:20 PM,Chicago,7,FINAL,1540,5.5,6.0,6.5,6.5,5.0,5.5,6.0,6.0,4.5,5.0,6.0,5.5,-112.0,-115.0,-117.0,-117.0,-107.0,-115.0,-125.0,-110.0,-105.0,-109.0,-110.0,-115.0,50,7.0,-105
3778712,474,2019,11,,,L.A. Rams,17,,1550,-5.5,-6.0,-6.5,-6.5,-5.0,-5.5,-6.0,-6.0,-4.5,-5.0,-6.0,-5.5,-108.0,-105.0,-111.0,-111.0,-103.0,-105.0,105.0,-110.0,-105.0,-111.0,-110.0,-105.0,50,-7.0,-115
3778709,309,2019,11,Thu 11/14,8:20 PM,Pittsburgh,7,FINAL,1519,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.5,3.0,-111.0,-120.0,-102.0,-102.0,101.0,-105.0,-110.0,-110.0,-105.0,-110.0,-110.0,-105.0,55,2.5,105
3778709,310,2019,11,,,Cleveland,21,,1520,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-2.5,-3.0,-109.0,100.0,-118.0,-118.0,-112.0,-115.0,-110.0,-110.0,-105.0,-110.0,-110.0,-115.0,45,-2.5,-125
